timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
535955432,4294967295,991,16,7,2,38,1537,3144,2067,1647,1278,1062,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
535965426,4294967295,1007,0,26,2,37,1122,3149,2068,1647,1260,1036,1043,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
535975426,4294967295,1031,0,0,4,38,1538,3130,2069,1649,1264,1050,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
535985426,4294967295,1001,0,8,0,37,1578,3125,2063,1635,1249,1045,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
535995426,4294967295,1001,0,29,0,36,1438,3128,2067,1641,1259,1040,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536005426,4294967295,1001,0,7,0,37,1569,3126,2067,1641,1274,1046,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536015428,4294967295,985,5,26,17,37,1498,3116,2068,1641,1248,1043,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536025426,4294967295,1015,3,6,22,36,1512,3128,2068,1642,1260,1051,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536035503,4294967295,1001,8,9,18,36,977,3095,2067,1647,1259,1021,1040,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536045428,4294967295,998,30,9,20,37,1524,3106,2067,1650,1274,1069,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536055670,4294967295,1000,42,12,0,37,1453,3107,2069,1638,1259,1059,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536065427,4294967295,1020,58,8,0,37,1546,3148,2067,1651,1262,1066,1040,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536075427,4294967295,1020,56,29,4,37,1560,3155,2068,1647,1267,1079,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536085426,4294967295,994,60,8,19,36,1545,3110,2069,1648,1248,1048,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536095426,4294967295,974,82,14,5,36,1124,3116,2068,1644,1283,1022,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536105427,4294967295,1019,69,27,2,37,1527,3154,2068,1641,1243,1050,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536115428,4294967295,997,68,13,1,37,1116,3130,2067,1646,1247,1020,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536125426,4294967295,1013,74,9,0,37,1497,3112,2069,1640,1255,1064,1043,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536135426,4294967295,1015,78,10,1,36,1225,3112,2068,1646,1243,1021,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536145426,4294967295,997,78,9,19,37,1532,3112,2068,1650,1259,1068,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536155454,4294967295,983,91,1,0,37,1581,3103,2067,1650,1257,1066,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536165425,4294967295,1011,106,8,1,37,1545,3124,2066,1650,1272,1067,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536175426,4294967295,998,115,10,1,37,1521,3124,2067,1646,1272,1049,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536185432,4294967295,1015,110,9,3,36,1450,3139,2066,1647,1275,1077,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536195468,4294967295,1017,118,29,1,37,1515,3153,2067,1641,1290,1058,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536205512,4294967295,1010,140,8,0,36,1566,3136,2068,1647,1243,1052,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536215428,4294967295,998,136,8,1,37,1529,3168,2069,1643,1252,1054,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536225426,4294967295,1008,148,9,1,36,1462,3113,2068,1648,1267,1059,1041,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536235427,4294967295,995,156,12,1,37,1554,3132,2067,1645,1267,1059,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536245427,4294967295,981,178,9,0,37,1467,3126,2067,1638,1248,1049,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
536255627,4294967295,996,168,7,8,37,1535,3113,2067,1646,1270,1062,1042,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
