timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
540436431,1627049520799872,11010053,490787442,22543395,99797,145860,0.194,0.46673715,1.075,1.378,0.76,0.87,94,5,0.029000001,-0.011000001,-0.027,-0.040000003,0.4881654,0,nan,0.0,1404,3,0,1,15
540634075,1627049520999873,11010053,490787443,22543397,99764,145827,0.19000001,0.46673837,1.0710001,1.373,0.76,0.87,94,5,0.09200001,0.013,0.091000006,-0.006,0.4881654,0,nan,0.0,1404,3,0,1,15
540838878,1627049521199872,11010053,490787446,22543399,99756,145819,0.178,0.46673945,1.0660001,1.368,0.76,0.87,94,5,0.029000001,-0.002,0.029000001,-0.052,0.4881654,0,nan,0.0,1404,3,0,1,15
541039432,1627049521399873,11010053,490787449,22543401,99749,145812,0.18900001,0.46674046,1.0610001,1.363,0.76,0.87,94,5,0.026,0.008,0.024,-0.063,0.4881654,0,nan,0.0,1404,3,0,1,15
541238434,1627049521599873,11010053,490787452,22543399,99782,145845,0.18200001,0.4667415,1.056,1.3570001,0.76,0.87,94,14,0.024,-0.023000002,0.0050000004,-0.120000005,0.4881654,0,nan,0.0,1248,3,0,1,15
541437897,1627049521799873,11010053,490787454,22543397,99783,145846,0.19000001,0.46674272,1.0500001,1.3510001,0.76,0.87,94,14,0.109000005,0.048,0.098000005,-0.078,0.4881654,0,nan,0.0,1248,3,0,1,15
541645577,1627049521999874,11010053,490787458,22543396,99815,145877,0.19000001,0.46674377,1.0430001,1.3440001,0.84999996,0.94,94,14,0.059000004,0.044000003,0.040000003,-0.15400001,0.4881654,0,nan,0.0,1248,3,0,1,14
541840435,1627049522199873,11010053,490787461,22543398,99861,145924,0.20400001,0.46674502,1.042,1.342,0.84999996,0.94,94,14,0.074,-0.006,0.074,-0.14400001,0.4881654,0,nan,0.0,1248,3,0,1,14
542042427,1627049522399873,11010053,490787465,22543401,99903,145966,0.256,0.4667464,1.042,1.343,0.84999996,0.94,94,14,0.133,0.043,0.126,-0.095000006,0.4881654,0,nan,0.0,1248,3,0,1,14
542239432,1627049522599873,11010053,490787466,22543403,99921,145984,0.245,0.46674797,1.044,1.345,0.84999996,0.94,94,4,0.113000005,-0.007,0.112,-0.046000004,0.4881654,0,nan,0.0,1404,3,0,1,14
542440126,1627049522799873,11010053,490787466,22543408,99918,145981,0.25500003,0.46674937,1.047,1.348,0.84999996,0.94,94,4,0.155,0.012,0.155,-0.069000006,0.4881654,0,nan,0.0,1404,3,0,1,14
542637741,1627049522999874,11010053,490787468,22543411,99927,145990,0.21000001,0.46675062,1.047,1.3490001,0.84999996,0.94,94,4,0.128,-0.043,0.120000005,-0.051000003,0.4881654,0,nan,0.0,1404,3,0,1,14
542835646,1627049523199873,11010053,490787468,22543412,99973,146036,0.202,0.4667518,1.0480001,1.3510001,0.76,0.87,94,4,0.10300001,-0.057000004,0.086,-0.141,0.4881654,0,nan,0.0,1404,3,0,1,15
543040430,1627049523399873,11010053,490787467,22543417,99990,146053,0.23400001,0.46675324,1.0500001,1.3520001,0.76,0.87,94,4,0.15200001,0.003,0.15200001,-0.18200001,0.4881654,0,nan,0.0,1404,3,0,1,15
543235403,1627049523599873,11010053,490787468,22543418,100016,146079,0.23,0.4667546,1.052,1.3540001,0.76,0.87,94,3,0.029000001,-0.008,0.028,-0.12900001,0.4881654,0,nan,0.0,1326,3,0,1,15
543438149,1627049523799873,11010053,490787470,22543420,100097,146160,0.21200001,0.46675602,1.052,1.3540001,0.76,0.87,94,3,0.142,-0.034,0.13800001,-0.216,0.4881654,0,nan,0.0,1326,3,0,1,15
543640434,1627049523999874,11010053,490787468,22543420,100125,146188,0.22500001,0.46675742,1.0530001,1.3540001,0.76,0.87,94,3,0.104,-0.097,-0.040000003,-0.20400001,0.4881654,0,nan,0.0,1326,3,0,1,15
543839859,1627049524199873,11010053,490787471,22543422,100205,146268,0.24100001,0.46675932,1.052,1.3540001,0.76,0.87,94,3,0.059000004,0.012,0.058000002,-0.32500002,0.4881654,0,nan,0.0,1326,3,0,1,15
544036430,1627049524399873,11010053,490787472,22543421,100340,146403,0.22700001,0.46676195,1.052,1.3540001,0.76,0.87,94,3,0.058000002,-0.058000002,-0.004,-0.43,0.4881654,0,nan,0.0,1326,3,0,1,15
544237716,1627049524599874,11010053,490787473,22543422,100418,146481,0.238,0.46676436,1.052,1.3540001,0.76,0.87,94,3,0.013,0.012,0.001,-0.432,0.4881654,0,nan,0.0,1560,3,0,1,15
