timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
667840648,1627049648199914,11010053,490787512,22543661,100887,146949,0.24800001,0.4188952,1.202,1.46,0.72999996,0.81,89,2,0.011000001,-0.010000001,-0.002,-0.007,1.350658,0,nan,0.0,1404,3,0,1,16
668074581,1627049648399914,11010053,490787513,22543661,100921,146984,0.277,0.41889718,1.2040001,1.462,0.72999996,0.81,89,2,0.024,0.021000002,-0.013,-0.011000001,1.350658,0,nan,0.0,1404,3,0,1,16
668238433,1627049648599914,11010053,490787514,22543661,100941,147004,0.30100003,0.4188991,1.205,1.4640001,0.72999996,0.81,89,3,0.044000003,0.044000003,0.0050000004,-0.024,1.350658,0,nan,0.0,1404,3,0,1,16
668436528,1627049648799914,11010053,490787513,22543662,100951,147014,0.19500001,0.4189003,1.207,1.4660001,0.72999996,0.81,89,3,0.017,-0.010000001,0.014,-0.018000001,1.350658,0,nan,0.0,1404,3,0,1,16
668643167,1627049648999915,11010053,490787513,22543662,100970,147033,0.24400002,0.41890186,1.2090001,1.468,0.72999996,0.81,89,3,0.017,-0.010000001,-0.013,-0.015000001,1.350658,0,nan,0.0,1404,3,0,1,16
668838433,1627049649199914,11010053,490787512,22543661,100971,147034,0.21700001,0.41890344,1.2090001,1.4690001,0.72999996,0.81,89,3,0.05,0.011000001,-0.048,-0.004,1.350658,0,nan,0.0,1404,3,0,1,16
669034434,1627049649399914,11010053,490787510,22543662,100973,147036,0.20300001,0.41890466,1.21,1.47,0.72999996,0.81,89,3,0.025,-0.020000001,0.016,-0.011000001,1.350658,0,nan,0.0,1404,3,0,1,16
669237443,1627049649599914,11010053,490787509,22543662,100968,147031,0.26500002,0.4189064,1.21,1.4710001,0.72999996,0.81,89,3,0.019000001,-0.012,-0.015000001,-0.002,1.350658,0,nan,0.0,1404,3,0,1,16
669441430,1627049649799914,11010053,490787508,22543663,100965,147028,0.26700002,0.41890815,1.21,1.4720001,0.72999996,0.81,89,3,0.010000001,0.001,-0.010000001,-0.018000001,1.350658,0,nan,0.0,1404,3,0,1,16
669638435,1627049649999915,11010053,490787507,22543663,100967,147030,0.289,0.41891006,1.2110001,1.473,0.76,0.85999995,89,3,0.023000002,0.023000002,-0.001,-0.019000001,1.350658,0,nan,0.0,1404,3,0,1,15
669839473,1627049650199914,11010053,490787505,22543663,100961,147024,0.26200002,0.4189118,1.2110001,1.4740001,0.76,0.85999995,89,3,0.044000003,-0.027,-0.034,-0.006,1.350658,0,nan,0.0,1404,3,0,1,15
670037998,1627049650399914,11010053,490787503,22543664,100955,147018,0.24300002,0.4189134,1.212,1.475,0.76,0.85999995,89,3,0.047000002,0.016,0.045,-0.003,1.350658,0,nan,0.0,1404,3,0,1,15
670245678,1627049650599914,11010053,490787501,22543663,100938,147001,0.25,0.41891494,1.213,1.4770001,0.76,0.85999995,89,2,0.038000003,-0.014,-0.036000002,-0.014,1.350658,0,nan,0.0,1170,3,0,1,15
670444560,1627049650799914,11010053,490787500,22543663,100924,146987,0.27800003,0.41891685,1.213,1.478,0.76,0.85999995,89,2,0.041,0.037,-0.019000001,-0.047000002,1.350658,0,nan,0.0,1170,3,0,1,15
670642837,1627049650999916,11010053,490787498,22543663,100917,146980,0.223,0.41891828,1.213,1.4790001,0.72999996,0.81,89,2,0.019000001,-0.019000001,-0.002,-0.017,1.350658,0,nan,0.0,1170,3,0,1,16
670841493,1627049651199915,11010053,490787496,22543663,100892,146955,0.284,0.4189202,1.2110001,1.4770001,0.72999996,0.81,89,2,0.010000001,0.010000001,0.001,-0.0050000004,1.350658,0,nan,0.0,1170,3,0,1,16
671041039,1627049651399915,11010053,490787495,22543664,100895,146958,0.26200002,0.4189218,1.2110001,1.4790001,0.72999996,0.81,89,2,0.013,0.013,0.001,-0.037,1.350658,0,nan,0.0,1170,3,0,1,16
671243431,1627049651599915,11010053,490787493,22543664,100895,146958,0.24000001,0.41892335,1.2110001,1.4790001,0.72999996,0.81,89,3,0.025,-0.001,-0.025,-0.040000003,1.350658,0,nan,0.0,1482,3,0,1,16
671440876,1627049651799915,11010053,490787493,22543664,100904,146967,0.266,0.41892508,1.21,1.4790001,0.72999996,0.81,89,3,0.031000001,0.030000001,-0.009000001,-0.054,1.350658,0,nan,0.0,1482,3,0,1,16
671638444,1627049651999916,11010053,490787491,22543665,100887,146949,0.266,0.41892684,1.2090001,1.478,0.72999996,0.81,89,3,0.015000001,0.014,-0.0050000004,-0.023000002,1.350658,0,nan,0.0,1482,3,0,1,16
671841338,1627049652199915,11010053,490787490,22543666,100887,146950,0.26500002,0.4189286,1.2080001,1.4770001,0.72999996,0.81,89,3,0.030000001,0.027,-0.013,-0.039,1.350658,0,nan,0.0,1482,3,0,1,16
672036674,1627049652399915,11010053,490787488,22543668,100860,146923,0.21900001,0.41893014,1.207,1.4770001,0.72999996,0.81,89,3,0.010000001,0.001,0.010000001,-0.034,1.350658,0,nan,0.0,1482,3,0,1,16
672239509,1627049652599915,11010053,490787486,22543669,100844,146907,0.252,0.41893172,1.2060001,1.4760001,0.72999996,0.81,89,3,0.024,0.014,-0.019000001,-0.041,1.350658,0,nan,0.0,1482,3,0,1,16
