timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
41344435,41344171,3932170,0.43239284,0.7445967,-10.039367,48.549572,0,0,0,0,5
41345692,41345428,3932170,0.4036624,0.6789956,-10.05852,48.549572,0,0,0,0,5
41346933,41346672,3932170,0.42233717,0.68761474,-10.020213,48.549572,0,0,0,0,5
41349438,41349174,3932170,0.40749314,0.6880936,-10.056126,48.549572,0,0,0,0,5
41351949,41351682,3932170,0.42281604,0.71012026,-10.032663,48.549572,0,0,0,0,5
41354445,41354177,3932170,0.4616021,0.67085534,-10.030747,48.549572,0,0,0,0,5
41359446,41359181,3932170,0.41754878,0.75513124,-9.9843,48.549572,0,0,0,0,5
41361946,41361679,3932170,0.48123455,0.70102227,-10.058999,48.549572,0,0,0,0,5
41365713,41365435,3932170,0.4237737,0.73406225,-10.014467,48.549572,0,0,0,0,5
41369454,41369184,3932170,0.42521024,0.704853,-10.05038,48.549572,0,0,0,0,5
41371956,41371687,3932170,0.46112326,0.7029376,-9.980948,48.549572,0,0,0,0,5
41375718,41375441,3932170,0.4094085,0.6976704,-10.058999,48.549572,0,0,0,0,5
41379463,41379190,3932170,0.43718123,0.71059906,-10.056605,48.549572,0,0,0,0,5
41383209,41382946,3932170,0.4060566,0.7283162,-10.044155,48.549572,0,0,0,0,5
41386961,41386695,3932170,0.45825022,0.74842745,-10.063309,48.549572,0,0,0,0,5
41389474,41389197,3932170,0.44915223,0.69144547,-10.02979,48.549572,0,0,0,0,5
41394460,41394199,3932170,0.39695865,0.6842629,-10.0489435,48.549572,0,0,0,0,5
41396978,41396701,3932170,0.43526587,0.73645645,-10.040803,48.549572,0,0,0,0,5
41400721,41400453,3932170,0.41850647,0.69958574,-10.028832,48.549572,0,0,0,0,5
41404474,41404206,3932170,0.38642415,0.73214686,-10.046549,48.549572,0,0,0,0,5
41406978,41406714,3932170,0.42664674,0.68043214,-10.048465,48.549572,0,0,0,0,5
41410732,41410464,3932170,0.39121255,0.66846114,-10.023087,48.549572,0,0,0,0,5
41414481,41414212,3932170,0.42329487,0.72209126,-10.037452,48.549572,0,0,0,0,5
41419493,41419218,3932170,0.41467574,0.7254431,-10.032184,48.549572,0,0,0,0,5
41421988,41421719,3932170,0.39695865,0.7426814,-10.085814,48.549572,0,0,0,0,5
41424494,41424220,3932170,0.45010993,0.78098863,-10.0968275,48.549572,0,0,0,0,5
41429499,41429228,3932170,0.34045547,0.6842629,-10.104968,48.549572,0,0,0,0,5
41432012,41431732,3932170,0.3620033,0.79583263,-9.967541,48.549572,0,0,0,0,5
41435747,41435478,3932170,0.44819456,0.9303868,-10.194032,48.549572,0,0,0,0,5
41440742,41440478,3932170,0.6315904,0.659842,-10.069533,48.549572,0,0,0,0,5
41441993,41441729,3932170,0.66846114,0.70820487,-9.897151,48.549572,0,0,0,0,5
41445749,41445484,3932170,0.23415293,0.47309425,-9.986216,48.549572,0,0,0,0,5
41449511,41449238,3932170,0.24372974,0.56072205,-10.101616,48.549572,0,0,0,0,5
41453266,41452989,3932170,0.5066131,1.4355633,-10.247663,48.549572,0,0,0,0,5
41457007,41456745,3932170,0.87053174,0.25617957,-10.062351,48.549572,0,0,0,0,5
41459512,41459241,3932170,0.065122284,0.87436247,-10.194032,48.549572,0,0,0,0,5
41463258,41462995,3932170,0.32561144,0.8197747,-10.041282,48.549572,0,0,0,0,5
41467013,41466746,3932170,0.6133945,0.87196827,-10.05038,48.549572,0,0,0,0,5
41470759,41470497,3932170,0.647871,0.5200206,-9.886617,48.549572,0,0,0,0,5
41474529,41474250,3932170,-0.017717093,1.4226347,-10.085336,48.549572,0,0,0,0,5
41477023,41476751,3932170,0.38402995,-0.49416324,-10.35588,48.549572,0,0,0,0,5
41480771,41480503,3932170,0.48362875,1.9996372,-10.194032,48.549572,0,0,0,0,5
41484528,41484256,3932170,0.54156846,0.20446482,-9.934501,48.549572,0,0,0,0,5
41489532,41489260,3932170,0.20590135,-0.31507695,-10.260112,48.549572,0,0,0,0,5
41492028,41491762,3932170,0.5056554,2.0661962,-10.262985,48.549572,0,0,0,0,5
41494524,41494262,3932170,0.4663905,-0.06416461,-9.892363,48.549572,0,0,0,0,5
41499532,41499265,3932170,0.41515458,0.5200206,-10.296504,48.549572,0,0,0,0,5
41502042,41501766,3932170,0.34237084,1.005086,-9.978075,48.549572,0,0,0,0,5
41505786,41505520,3932170,0.60716957,0.67612255,-10.139444,48.549572,0,0,0,0,5
41509547,41509275,3932170,0.5573702,0.53342813,-9.782229,48.549572,0,0,0,0,5
41512048,41511773,3932170,0.40078938,0.72448546,-10.209834,48.549572,0,0,0,0,5
41515797,41515527,3932170,0.24995466,0.6517017,-9.995792,48.549572,0,0,0,0,5
41519543,41519278,3932170,0.5090073,0.7359776,-9.935937,48.549572,0,0,0,0,5
41523302,41523034,3932170,0.7441179,0.4462792,-9.791327,48.549572,0,0,0,0,5
41525805,41525536,3932170,0.20446482,0.89351606,-10.081505,48.549572,0,0,0,0,5
41529759,41529497,3932170,0.5032612,0.1412579,-10.220368,48.549572,0,0,0,0,5
41534743,41534474,3932170,0.5971139,0.54061073,-10.064266,48.549572,0,0,0,0,5
41537246,41536969,3932170,0.4333505,0.6694188,-10.30656,48.549572,0,0,0,0,5
41540955,41540696,3932170,0.23558944,0.69910693,-10.289801,48.549572,0,0,0,0,5
41544719,41544438,3932170,0.14317326,0.72975266,-10.264421,48.549572,0,0,0,0,5
41547187,41546923,3932170,0.5410896,0.49655744,-10.06714,48.549572,0,0,0,0,5
41550923,41550666,3932170,0.16280572,0.8432379,-10.16578,48.549572,0,0,0,0,5
41554677,41554400,3932170,0.47405195,0.73166806,-10.205046,48.549572,0,0,0,0,5
41559626,41559372,3932170,0.36487633,0.6110003,-10.200257,48.549572,0,0,0,0,5
41562134,41561869,3932170,0.73166806,0.7536947,-9.903376,48.549572,0,0,0,0,5
41564624,41564354,3932170,0.43287167,0.72496426,-10.3673725,48.549572,0,0,0,0,5
41568361,41568092,3932170,0.19440918,0.78625584,-10.666169,48.549572,0,0,0,0,5
41572090,41571822,3932170,0.5343858,0.40174705,-10.146626,48.549572,0,0,0,0,5
41575823,41575563,3932170,0.36104563,0.9184158,-10.332417,48.549572,0,0,0,0,5
41579582,41579319,3932170,0.37684736,0.6411672,-9.644802,48.549572,0,0,0,0,5
41584587,41584320,3932170,0.20494367,0.5808333,-10.494265,48.549572,0,0,0,0,5
41585843,41585570,3932170,0.24277206,0.55593365,-9.894279,48.549572,0,0,0,0,5
41589588,41589321,3932170,0.39983168,0.7546524,-9.739613,48.549572,0,0,0,0,5
41594598,41594326,3932170,0.31172505,0.5779603,-10.024044,48.549572,0,0,0,0,5
