timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
479377443,479377227,3670026,-0.5434838,0.7283162,-9.938332,50.179928,0,0,0,0,5
479378692,479378472,3670026,-0.53965306,0.75561005,-9.9440775,50.17503,0,0,0,0,5
479379941,479379725,3670026,-0.5329493,0.7431602,-9.945035,50.145653,0,0,0,0,5
479381179,479380962,3670026,-0.5291186,0.7522582,-9.953654,50.243572,0,0,0,0,5
479383673,479383452,3670026,-0.54061073,0.76710224,-9.9680195,50.22399,0,0,0,0,5
479387406,479387187,3670026,-0.54204726,0.7264008,-9.950781,50.228886,0,0,0,0,5
479391144,479390925,3670026,-0.4936844,0.7144298,-9.942641,50.160343,0,0,0,0,5
479393628,479393410,3670026,-0.50709194,0.7182605,-9.975681,50.199512,0,0,0,0,5
479397354,479397143,3670026,-0.5185841,0.70437413,-9.948387,50.135864,0,0,0,0,5
479401105,479400887,3670026,-0.55880666,0.6722919,-9.954133,50.2142,0,0,0,0,5
479404825,479404613,3670026,-0.4951209,0.70676833,-9.961316,50.18972,0,0,0,0,5
479408568,479408348,3670026,-0.5109227,0.7062895,-9.949345,50.263157,0,0,0,0,5
479412303,479412086,3670026,-0.52768207,0.71873933,-9.953654,50.18972,0,0,0,0,5
479414787,479414573,3670026,-0.4462792,0.7642292,-10.006805,50.165237,0,0,0,0,5
479418529,479418312,3670026,-0.32704794,0.87196827,-10.046549,50.258263,0,0,0,0,5
479423505,479423290,3670026,-0.6100426,-0.049799398,-10.261069,50.184826,0,0,0,0,5
479425999,479425782,3670026,-0.3701436,1.0515333,-9.709446,50.238678,0,0,0,0,5
479428484,479428268,3670026,-0.32034418,1.0965444,-9.991004,50.253365,0,0,0,0,5
479433474,479433247,3670026,-0.7422025,0.7158663,-9.92636,50.219093,0,0,0,0,5
479435954,479435740,3670026,-0.87244713,0.7762002,-10.045591,50.219093,0,0,0,0,5
479440939,479440719,3670026,-0.3878607,0.758962,-9.934501,50.199512,0,0,0,0,5
479443428,479443207,3670026,-0.21308395,0.92368305,-9.462843,50.165237,0,0,0,0,5
479447153,479446941,3670026,-0.7666234,0.6186617,-10.141359,50.24847,0,0,0,0,5
479449659,479449436,3670026,-0.9275138,0.8379706,-10.055647,50.28764,0,0,0,0,5
479453383,479453166,3670026,-0.25234887,0.7513005,-9.8023405,50.22399,0,0,0,0,5
479457112,479456901,3670026,-0.23032221,0.49224788,-9.605537,50.179928,0,0,0,0,5
479460858,479460642,3670026,-1.0122685,0.97396123,-10.189243,50.209305,0,0,0,0,5
479464591,479464373,3670026,-0.90979666,1.8253394,-10.43872,50.194614,0,0,0,0,5
479467080,479466862,3670026,-0.32800564,0.37876272,-9.626127,50.130966,0,0,0,0,5
479470809,479470591,3670026,0.009576807,1.0084378,-8.649293,50.194614,0,0,0,0,5
479474559,479474346,3670026,-0.87962973,1.2344505,-11.053072,50.160343,0,0,0,0,5
479478314,479478099,3670026,-0.54635686,0.7398083,-9.621818,50.204407,0,0,0,0,5
479483318,479483101,3670026,-0.638773,0.56072205,-9.726684,50.170135,0,0,0,0,5
479484563,479484351,3670026,-1.2320563,-0.15418659,-10.922827,50.219093,0,0,0,0,5
479488320,479488104,3670026,0.21643583,1.6596607,-9.516473,50.238678,0,0,0,0,5
479493317,479493102,3670026,-0.8652645,0.28778306,-9.67066,50.155445,0,0,0,0,5
479495826,479495609,3670026,-1.4068329,-0.21260512,-10.776781,50.179928,0,0,0,0,5
479500818,479500604,3670026,0.09145851,1.6299726,-10.318531,50.165237,0,0,0,0,5
479503326,479503112,3670026,-0.7445967,-0.8690952,-10.295068,50.179928,0,0,0,0,5
479505831,479505617,3670026,-0.1292869,1.0620679,-9.043858,50.209305,0,0,0,0,5
