timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
668065469,4294967295,941,0,7,0,36,1292,3130,2067,1660,1270,1063,1025,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668075483,4294967295,936,0,5,0,36,1574,3164,2067,1658,1293,1074,1025,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668085592,4294967295,956,0,26,2,36,1349,3159,2068,1653,1266,1058,1026,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668095556,4294967295,943,0,8,21,36,1497,3150,2066,1659,1283,1059,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668105539,4294967295,952,0,27,7,36,1104,3144,2067,1662,1283,1024,1025,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668115429,4294967295,942,12,10,2,36,1545,3129,2066,1662,1279,1063,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668125450,4294967295,932,11,7,18,35,1459,3129,2066,1661,1300,1065,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668135447,4294967295,943,9,27,0,35,1498,3110,2063,1663,1285,1057,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668145467,4294967295,947,14,8,0,36,1589,3085,2065,1655,1276,1077,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668155473,4294967295,917,30,28,19,36,1562,3107,2067,1655,1280,1067,1026,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668165597,4294967295,932,41,8,0,36,1568,3124,2061,1663,1315,1090,1028,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668175465,4294967295,947,46,8,7,36,1534,3143,2067,1665,1219,1057,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668185610,4294967295,939,50,27,19,35,1539,3130,2067,1635,1259,1061,1026,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668195520,4294967295,921,43,29,1,36,1543,3137,2068,1650,1264,1068,1026,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668205514,4294967295,935,73,7,19,36,1533,3160,2064,1654,1299,1072,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668215508,4294967295,947,60,5,0,35,1435,3143,2066,1668,1238,1059,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668225490,4294967295,927,56,29,19,35,1538,3116,2067,1651,1267,1072,1026,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668235684,4294967295,930,72,8,1,35,1102,3128,2066,1659,1301,1051,1028,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668245580,4294967295,939,64,8,0,35,1534,3091,2067,1657,1281,1054,1026,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668255582,4294967295,926,71,27,13,35,1443,3106,2067,1657,1252,1046,1026,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668265599,4294967295,928,88,7,0,36,1567,3108,2069,1654,1276,1099,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668275602,4294967295,930,89,23,19,36,1440,3122,2066,1665,1235,1062,1027,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668285600,4294967295,934,110,7,1,36,1510,3142,2066,1643,1267,1071,1025,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
668295609,4294967295,931,104,12,1,36,1220,3127,2068,1651,1281,1036,1028,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
