timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
41344019,41343805,3670026,0.5171476,0.37301663,-10.047029,46.130966,0,0,0,0,5
41345260,41345048,3670026,0.5688623,0.4036624,-10.051817,46.130966,0,0,0,0,5
41346507,41346293,3670026,0.57269305,0.41467574,-10.063309,46.189716,0,0,0,0,5
41350248,41350026,3670026,0.57939684,0.38833952,-10.081026,46.160343,0,0,0,0,5
41351493,41351271,3670026,0.56072205,0.40557778,-10.06714,46.145657,0,0,0,0,5
41355219,41355005,3670026,0.54875106,0.38355112,-10.0728855,46.101593,0,0,0,0,5
41358966,41358744,3670026,0.545878,0.36248213,-10.077674,46.11628,0,0,0,0,5
41361443,41361230,3670026,0.54300493,0.39121255,-10.032663,46.121174,0,0,0,0,5
41365178,41364963,3670026,0.50469774,0.36727056,-10.073364,46.121174,0,0,0,0,5
41370157,41369942,3670026,0.5267244,0.3845088,-10.018777,46.194614,0,0,0,0,5
41372660,41372435,3670026,0.53342813,0.39264908,-10.090603,46.184822,0,0,0,0,5
41376388,41376166,3670026,0.5765238,0.37397432,-10.042719,46.111385,0,0,0,0,5
41380113,41379901,3670026,0.5434838,0.33662477,-10.065224,46.130966,0,0,0,0,5
41383854,41383642,3670026,0.5731719,0.37349546,-10.0508585,46.160343,0,0,0,0,5
41386340,41386127,3670026,0.57748145,0.3845088,-10.0379305,46.165237,0,0,0,0,5
41390082,41389866,3670026,0.5305551,0.36727056,-10.083899,46.160343,0,0,0,0,5
41393806,41393593,3670026,0.5592855,0.3797204,-10.06714,46.130966,0,0,0,0,5
41397554,41397331,3670026,0.5152322,0.37780502,-10.044155,46.17503,0,0,0,0,5
41400032,41399817,3670026,0.54300493,0.3572149,-10.029311,46.15545,0,0,0,0,5
41403780,41403560,3670026,0.5784391,0.3773262,-10.058042,46.15545,0,0,0,0,5
41407512,41407289,3670026,0.5473145,0.39169142,-10.080069,46.130966,0,0,0,0,5
41411249,41411027,3670026,0.5343858,0.40557778,-10.0341,46.11628,0,0,0,0,5
41414982,41414759,3670026,0.54683566,0.39025488,-10.065702,46.101593,0,0,0,0,5
41419953,41419734,3670026,0.54683566,0.40749314,-10.047507,46.14076,0,0,0,0,5
41421190,41420979,3670026,0.5525818,0.3892972,-10.092518,46.096695,0,0,0,0,5
41424937,41424721,3670026,0.5554548,0.52289367,-10.043198,46.170135,0,0,0,0,5
41429909,41429694,3670026,0.44244847,0.50278234,-10.167217,46.111385,0,0,0,0,5
41432418,41432184,3670026,0.443885,0.3490746,-9.953176,46.111385,0,0,0,0,5
41436127,41435916,3670026,0.61914057,0.72257006,-10.216537,46.2142,0,0,0,0,5
41441106,41440895,3670026,0.83461875,0.4343082,-10.028832,46.15055,0,0,0,0,5
41442365,41442142,3670026,0.71634513,0.40557778,-9.841126,46.072216,0,0,0,0,5
41446107,41445874,3670026,0.42281604,0.22026657,-10.01734,46.184822,0,0,0,0,5
41449826,41449612,3670026,0.40414125,0.27437553,-10.033142,46.130966,0,0,0,0,5
41453563,41453346,3670026,0.6722919,1.0223241,-10.204567,46.184822,0,0,0,0,5
41456048,41455835,3670026,0.97348243,-0.10534488,-10.29794,46.17503,0,0,0,0,5
41459790,41459573,3670026,0.14604631,0.566947,-10.228509,46.160343,0,0,0,0,5
41463515,41463303,3670026,0.44819456,0.47788265,-10.200736,46.15055,0,0,0,0,5
41467261,41467041,3670026,0.69144547,0.5185841,-10.146148,46.179928,0,0,0,0,5
41470979,41470767,3670026,0.82312655,0.16089036,-9.858844,46.126072,0,0,0,0,5
41473504,41473289,3670026,0.41467574,0.84467435,-9.9440775,46.160343,0,0,0,0,5
41477258,41477027,3670026,0.5315128,-0.8714894,-10.260591,46.106487,0,0,0,0,5
41480994,41480775,3670026,0.67372835,1.5749059,-10.086293,46.121174,0,0,0,0,5
41484747,41484532,3670026,0.54156846,0.14556746,-9.96371,46.101593,0,0,0,0,5
41489752,41489536,3670026,0.31124622,-0.53678,-10.147585,46.101593,0,0,0,0,5
41490987,41490777,3670026,0.5114015,0.98018616,-10.357317,46.111385,0,0,0,0,5
41494743,41494528,3670026,0.5693412,-0.58466405,-9.953176,46.0918,0,0,0,0,5
41499753,41499542,3670026,0.5295974,0.12401965,-10.222762,46.184822,0,0,0,0,5
41502265,41502045,3670026,0.36822823,0.6584055,-10.151415,46.189716,0,0,0,0,5
41506001,41505790,3670026,0.77667904,0.36727056,-10.202651,46.130966,0,0,0,0,5
41509766,41509551,3670026,0.72687966,0.22697033,-9.747753,46.15055,0,0,0,0,5
41512271,41512052,3670026,0.51235914,0.45154646,-10.270647,46.15545,0,0,0,0,5
41516011,41515800,3670026,0.3452439,0.30310595,-10.011115,46.086903,0,0,0,0,5
41519767,41519547,3670026,0.6722919,0.50996494,-9.794201,46.086903,0,0,0,0,5
41523525,41523311,3670026,0.84706855,0.11540052,-9.841126,46.15055,0,0,0,0,5
41527271,41527053,3670026,0.3773262,0.6818687,-9.9680195,46.179928,0,0,0,0,5
41529493,41529275,3670026,0.56790465,-0.22649148,-10.268731,46.189716,0,0,0,0,5
41534471,41534255,3670026,0.69479734,0.25905263,-10.142318,46.184822,0,0,0,0,5
41536965,41536750,3670026,0.5090073,0.2504335,-10.23617,46.145657,0,0,0,0,5
41540693,41540480,3670026,0.3476381,0.29448682,-10.319967,46.130966,0,0,0,0,5
41544435,41544214,3670026,0.29161376,0.4180276,-10.287406,46.126072,0,0,0,0,5
41546920,41546701,3670026,0.662715,0.15753847,-10.074322,46.15545,0,0,0,0,5
41550661,41550436,3670026,0.29831752,0.47548845,-10.217016,46.189716,0,0,0,0,5
41554396,41554172,3670026,0.67372835,0.42664674,-10.328587,46.165237,0,0,0,0,5
41559369,41559157,3670026,0.45489833,0.20877439,-10.156683,46.101593,0,0,0,0,5
41561865,41561649,3670026,0.87244713,0.47788265,-9.851182,46.096695,0,0,0,0,5
41565590,41565375,3670026,1.0180146,0.7072472,-10.327149,46.160343,0,0,0,0,5
41568088,41567869,3670026,0.2882619,0.45729253,-10.715011,46.15055,0,0,0,0,5
41571819,41571599,3670026,0.659842,0.031603463,-10.020213,46.067318,0,0,0,0,5
41575545,41575332,3670026,0.5209783,0.6459556,-10.371203,46.086903,0,0,0,0,5
41579290,41579072,3670026,0.5923255,0.19536686,-9.496362,46.135864,0,0,0,0,5
41584267,41584045,3670026,0.36343983,0.09720459,-10.520123,46.165237,0,0,0,0,5
41585506,41585292,3670026,0.38115692,0.34859577,-10.1495,46.17503,0,0,0,0,5
41589242,41589026,3670026,0.4472369,0.52768207,-9.8612385,46.11628,0,0,0,0,5
41594230,41594003,3670026,0.53582233,0.2633622,-9.946951,46.096695,0,0,0,0,5
41596710,41596493,3670026,0.64308256,0.3002329,-9.810002,46.14076,0,0,0,0,5
41600450,41600235,3670026,0.42090067,0.3845088,-9.6716175,46.179928,0,0,0,0,5
41604184,41603964,3670026,0.6890513,0.33806127,-10.126037,46.15055,0,0,0,0,5
41606672,41606452,3670026,0.6186617,0.33997664,-10.170569,46.15055,0,0,0,0,5
41610404,41610187,3670026,0.5343858,0.8604761,-10.475111,46.170135,0,0,0,0,5
