timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
1060407424,1627048452799845,490787627,22543702,94338,140401,0.20300001,0.34235996,0.896,1.1320001,1.12,1.4,106,3,0.017,-0.008,-0.015000001,-0.049000002,3.4266775,0,nan,0.0,3,0,1,14,0
1060626650,1627048452999846,490787627,22543701,94353,140416,0.24700001,0.34236187,0.897,1.133,1.12,1.4,106,3,0.025,0.020000001,-0.016,-0.038000003,3.4266775,0,nan,0.0,3,0,1,14,0
1060807957,1627048453199845,490787626,22543701,94364,140427,0.22800002,0.34236377,0.897,1.1340001,1.12,1.4,106,3,0.025,0.021000002,0.014,-0.037,3.4266775,0,nan,0.0,3,0,1,14,0
1061002436,1627048453399845,490787626,22543700,94378,140441,0.202,0.34236535,0.89800006,1.1340001,1.12,1.4,106,3,0.008,0.003,0.007,-0.001,3.4266775,0,nan,0.0,3,0,1,14,0
1061211729,1627048453599845,490787627,22543698,94400,140463,0.178,0.34236676,0.897,1.1340001,1.12,1.4,106,4,0.033,0.003,-0.033,-0.0050000004,3.4266775,0,nan,0.0,3,0,1,14,0
1061406453,1627048453799845,490787626,22543696,94408,140471,0.16600001,0.34236816,0.897,1.1340001,1.12,1.4,106,4,0.0050000004,-0.0050000004,0.001,-0.010000001,3.4266775,0,nan,0.0,3,0,1,14,0
1061609483,1627048453999846,490787625,22543694,94411,140474,0.19100001,0.34236953,0.897,1.133,1.12,1.4,106,4,0.040000003,-0.001,-0.040000003,-0.032,3.4266775,0,nan,0.0,3,0,1,14,0
1061803555,1627048454199845,490787624,22543693,94405,140468,0.23600002,0.34237143,0.896,1.133,1.12,1.4,106,4,0.023000002,0.023000002,0.001,-0.038000003,3.4266775,0,nan,0.0,3,0,1,14,0
1062010021,1627048454399846,490787623,22543691,94406,140469,0.17500001,0.34237283,0.896,1.1320001,1.12,1.4,106,4,0.025,-0.011000001,-0.023000002,-0.021000002,3.4266775,0,nan,0.0,3,0,1,14,0
1062206959,1627048454599846,490787622,22543690,94406,140469,0.24400002,0.34237495,0.896,1.1320001,1.12,1.4,106,8,0.037,0.036000002,-0.006,-0.036000002,3.4266775,0,nan,0.0,3,0,1,14,0
1062406474,1627048454799846,490787622,22543688,94423,140486,0.22200002,0.34237668,0.89500004,1.131,1.12,1.4,106,8,0.030000001,0.017,-0.024,-0.066,3.4266775,0,nan,0.0,3,0,1,14,0
1062604965,1627048454999847,490787621,22543687,94415,140478,0.21900001,0.34237844,0.89400005,1.13,1.12,1.4,106,8,0.035,0.029000001,0.019000001,-0.044000003,3.4266775,0,nan,0.0,3,0,1,14,0
1062807427,1627048455199846,490787620,22543684,94417,140480,0.19000001,0.34237984,0.89300007,1.1290001,1.12,1.4,106,8,0.071,0.010000001,-0.07,-0.037,3.4266775,0,nan,0.0,3,0,1,14,0
1063007858,1627048455399846,490787619,22543684,94425,140488,0.16100001,0.34238124,0.892,1.128,1.12,1.4,106,8,0.045,0.009000001,0.044000003,-0.021000002,3.4266775,0,nan,0.0,3,0,1,14,0
1063208065,1627048455599846,490787618,22543681,94430,140492,0.16600001,0.34238246,0.892,1.1270001,1.12,1.4,106,5,0.035,-0.023000002,-0.026,-0.014,3.4266775,0,nan,0.0,3,0,1,14,0
1063406637,1627048455799846,490787618,22543679,94445,140508,0.22900002,0.34238437,0.89000005,1.125,1.12,1.4,106,5,0.021000002,0.021000002,0.004,-0.028,3.4266775,0,nan,0.0,3,0,1,14,0
1063601075,1627048455999847,490787619,22543677,94472,140534,0.23400001,0.34238628,0.8880001,1.123,1.12,1.4,106,5,0.033,0.029000001,-0.016,-0.036000002,3.4266775,0,nan,0.0,3,0,1,14,0
1063807441,1627048456199846,490787620,22543676,94500,140563,0.21800001,0.34238786,0.88600004,1.1220001,1.12,1.4,106,5,0.010000001,0.008,0.006,-0.020000001,3.4266775,0,nan,0.0,3,0,1,14,0
1064010264,1627048456399846,490787620,22543673,94527,140590,0.208,0.3423896,0.88400006,1.12,1.12,1.4,106,5,0.019000001,0.008,-0.017,-0.015000001,3.4266775,0,nan,0.0,3,0,1,14,0
1064209043,1627048456599846,490787621,22543672,94561,140623,0.201,0.34239116,0.882,1.1190001,1.12,1.4,106,4,0.011000001,0.0050000004,0.009000001,-0.027,3.4266775,0,nan,0.0,3,0,1,14,0
1064406492,1627048456799846,490787620,22543671,94581,140644,0.23,0.34239307,0.88100004,1.118,1.12,1.4,106,4,0.016,0.014,-0.008,-0.022000002,3.4266775,0,nan,0.0,3,0,1,14,0
1064609144,1627048456999847,490787620,22543670,94604,140667,0.224,0.34239483,0.87900007,1.1170001,1.12,1.4,106,4,0.015000001,0.011000001,-0.010000001,-0.019000001,3.4266775,0,nan,0.0,3,0,1,14,0
