timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
71048616,71048425,3932170,0.22122423,0.8025364,-10.020692,41.744186,0,0,0,0,5
71049871,71049676,3932170,0.22026657,0.8154651,-10.081026,41.744186,0,0,0,0,5
71051122,71050928,3932170,0.215957,0.82073236,-10.047507,41.744186,0,0,0,0,5
71052369,71052176,3932170,0.17429788,0.79008657,-10.04607,41.744186,0,0,0,0,5
71054875,71054678,3932170,0.23750481,0.8178593,-10.0728855,41.744186,0,0,0,0,5
71058625,71058430,3932170,0.27006596,0.7795521,-9.995792,41.744186,0,0,0,0,5
71062368,71062178,3932170,0.19440918,0.7987057,-10.040324,41.744186,0,0,0,0,5
71064881,71064679,3932170,0.23511061,0.830788,-9.997229,41.744186,0,0,0,0,5
71068630,71068433,3932170,0.19440918,0.797748,-10.042719,41.744186,0,0,0,0,5
71072374,71072183,3932170,0.22170308,0.79726917,-9.979511,41.744186,0,0,0,0,5
71077384,71077186,3932170,0.18722658,0.80876136,-10.036972,41.744186,0,0,0,0,5
71079885,71079687,3932170,0.20159179,0.78577703,-10.067618,41.744186,0,0,0,0,5
71082383,71082187,3932170,0.25426424,0.79487497,-10.018777,41.744186,0,0,0,0,5
71088641,71088442,3932170,0.2585738,0.809719,-10.053253,41.744186,0,0,0,0,5
71089887,71089692,3932170,0.18914193,0.7915231,-10.063309,41.744186,0,0,0,0,5
71093636,71093442,3932170,0.18818426,0.8245631,-10.00489,41.744186,0,0,0,0,5
71097399,71097196,3932170,0.2135628,0.7963115,-10.058999,41.744186,0,0,0,0,5
71099897,71099694,3932170,0.24133554,0.82983035,-10.0092,41.744186,0,0,0,0,5
71103642,71103447,3932170,0.22984336,0.8226477,-10.035536,41.744186,0,0,0,0,5
71108651,71108451,3932170,0.21691468,0.85137814,-10.0092,41.744186,0,0,0,0,5
71111148,71110952,3932170,0.19680338,0.7474698,-10.016382,41.744186,0,0,0,0,5
71113663,71113464,3932170,0.26048914,0.8145074,-10.036972,41.744186,0,0,0,0,5
71117404,71117209,3932170,0.23463178,0.79248077,-10.05038,41.744186,0,0,0,0,5
71122666,71122473,3932170,0.19823991,0.81642276,-10.0269165,41.744186,0,0,0,0,5
71125173,71124969,3932170,0.21787235,0.8379706,-10.040803,41.744186,0,0,0,0,5
71128906,71128714,3932170,0.36152446,0.8001422,-9.94312,41.744186,0,0,0,0,5
71132642,71132443,3932170,0.19536686,0.6114791,-10.073364,41.744186,0,0,0,0,5
71136376,71136181,3932170,0.11492168,1.0093955,-10.206961,41.744186,0,0,0,0,5
71138866,71138672,3932170,0.1814805,1.0989386,-10.032184,41.744186,0,0,0,0,5
71142590,71142392,3932170,0.61483103,0.6445191,-10.092039,41.744186,0,0,0,0,5
71146320,71146127,3932170,-0.07038953,0.7680599,-9.888532,41.744186,0,0,0,0,5
71150039,71149850,3932170,0.10630256,0.8528147,-10.044155,41.744186,0,0,0,0,5
71152538,71152345,3932170,0.5851429,0.6584055,-10.162908,41.744186,0,0,0,0,5
71156271,71156074,3932170,-0.030645782,1.4087483,-10.028354,41.744186,0,0,0,0,5
71160020,71159824,3932170,0.10869676,0.6019023,-9.870815,41.744186,0,0,0,0,5
71163746,71163555,3932170,0.2954445,0.78338283,-10.329065,41.744186,0,0,0,0,5
71167475,71167283,3932170,0.2183512,1.0548853,-10.101137,41.744186,0,0,0,0,5
71172456,71172266,3932170,0.24899697,0.59136784,-9.900503,41.744186,0,0,0,0,5
71173697,71173504,3932170,0.3050213,0.64020956,-9.974723,41.744186,0,0,0,0,5
71178677,71178483,3932170,0.20733787,0.5779603,-10.096349,41.744186,0,0,0,0,5
71182429,71182237,3932170,-0.3371036,0.19823991,-10.01303,41.744186,0,0,0,0,5
71184932,71184735,3932170,0.8590396,1.2593501,-9.694602,41.744186,0,0,0,0,5
71188680,71188485,3932170,0.27581203,0.8413225,-10.200736,41.744186,0,0,0,0,5
71192441,71192240,3932170,0.13503298,0.7431602,-10.193553,41.744186,0,0,0,0,5
71194927,71194736,3932170,-0.03926491,0.78146744,-10.000581,41.744186,0,0,0,0,5
71198691,71198487,3932170,0.2183512,0.53486466,-9.94312,41.744186,0,0,0,0,5
71202439,71202241,3932170,0.7331046,1.3445837,-9.924445,41.744186,0,0,0,0,5
71206188,71205988,3932170,-0.2801216,0.9979033,-10.362584,41.744186,0,0,0,0,5
71208685,71208492,3932170,0.8212112,0.5746084,-9.8023405,41.744186,0,0,0,0,5
71212431,71212241,3932170,1.7243041,-0.1757344,-9.561963,41.744186,0,0,0,0,5
71216200,71215992,3932170,4.060087,1.193749,-9.668744,41.744186,0,0,0,0,5
71219941,71219746,3932170,-2.7667396,1.5380352,-10.949642,41.744186,0,0,0,0,5
71222447,71222245,3932170,-3.4007242,2.1528661,-12.701241,41.744186,0,0,0,0,5
71226194,71225998,3932170,1.3584701,1.3852851,-8.040688,41.744186,0,0,0,0,5
71229946,71229751,3932170,1.2852075,-0.045968674,-9.849267,41.744186,0,0,0,0,5
71233705,71233510,3932170,-0.9174581,-0.7474698,-10.45069,41.744186,0,0,0,0,5
71238698,71238504,3932170,0.036870707,2.6264393,-8.4108305,41.744186,0,0,0,0,5
71242450,71242256,3932170,-1.4623784,-1.4322115,-10.023087,41.744186,0,0,0,0,5
71243697,71243504,3932170,-1.1741165,-1.8933347,-10.863451,41.744186,0,0,0,0,5
71248704,71248508,3932170,0.6052542,2.6762388,-10.809342,41.744186,0,0,0,0,5
71251210,71251011,3932170,0.14604631,1.1382035,-9.436506,41.744186,0,0,0,0,5
71254958,71254761,3932170,-1.3034034,-1.3704411,-10.972627,41.744186,0,0,0,0,5
71258707,71258513,3932170,-0.28155813,1.4968549,-9.758766,41.744186,0,0,0,0,5
71261225,71261013,3932170,0.88585466,2.4210167,-9.255026,41.744186,0,0,0,0,5
71264955,71264765,3932170,2.252465,2.5148695,-10.026438,41.744186,0,0,0,0,5
71268718,71268522,3932170,2.8869286,-6.06164,-10.107362,41.744186,0,0,0,0,5
71272460,71272267,3932170,1.5231911,8.825506,-11.501745,41.744186,0,0,0,0,5
71274962,71274771,3932170,-3.3820493,4.0888176,-10.815088,41.744186,0,0,0,0,5
71278714,71278521,3932170,-0.54922986,-1.3005304,-14.143986,41.744186,0,0,0,0,5
71282460,71282270,3932170,4.816655,2.171541,-6.4547677,41.744186,0,0,0,0,5
71286229,71286021,3932170,-1.7099389,0.650744,-13.010092,41.744186,0,0,0,0,5
71289972,71289775,3932170,-1.1832145,-0.06991069,-9.873209,41.744186,0,0,0,0,5
71292473,71292277,3932170,0.91219085,2.7308264,-8.101978,41.744186,0,0,0,0,5
71296219,71296025,3932170,-1.2933477,0.12689269,-9.389101,41.744186,0,0,0,0,5
71301254,71301036,3932170,-0.17525557,-0.3596091,-12.205162,41.744186,0,0,0,0,5
71303720,71303529,3932170,-1.2095507,-0.24372974,-11.72249,41.744186,0,0,0,0,5
71308729,71308534,3932170,2.2749705,2.9233203,-9.056308,41.744186,0,0,0,0,5
71311242,71311031,3932170,-0.20590135,-1.017057,-9.86028,41.744186,0,0,0,0,5
71313724,71313533,3932170,0.21547815,-1.8320432,-10.553641,41.744186,0,0,0,0,5
71317482,71317286,3932170,1.2665327,3.3183637,-8.936118,41.744186,0,0,0,0,5
71321234,71321036,3932170,3.8063018,1.1573571,-7.7931266,41.744186,0,0,0,0,5
71324979,71324787,3932170,-4.4163446,2.7447128,-15.866854,41.744186,0,0,0,0,5
71327487,71327291,3932170,-8.996452,-6.0262055,-8.286332,41.744186,0,0,0,0,5
71331248,71331042,3932170,9.045773,5.625895,-7.666234,41.744186,0,0,0,0,5
71334989,71334794,3932170,-0.6014235,-2.308968,-10.737995,41.744186,0,0,0,0,5
