timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
536055322,536052040,31044075,49.078753500000005,2.2543773,-1.0584973,-2.3036985,1.8266644,-0.0069100135,-0.00015225113,0.25713933,-0.02570195,-0.008239931,0.015066989,0.012197383,-0.036898524,0.010050106,0.041895274,0.2905546,0.110016525,0.19566134,-0.5556788,-0.112117834,99.7061,0.1,0.36917892,0.38889942,0.1372332,0.101834774,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536064052,536062256,31044075,49.078753500000005,2.2543773,-1.0587497,-2.304397,1.8264998,-0.0069100135,-0.00015225113,0.25713933,-0.026971664,-0.009534187,0.014409546,0.011273973,-0.036898524,0.010050106,0.041895274,-0.1961907,-0.11512297,0.13639231,-0.5556594,-0.112117834,99.7061,0.1,0.36991665,0.38954294,0.1376737,0.10201756,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536074626,536072214,31044075,49.078753500000005,2.2543773,-1.059006,-2.305077,1.8263777,-0.0069100135,-0.00015225113,0.25713933,-0.02605435,-0.009885519,0.015202633,0.011848547,-0.036898524,0.010050106,0.041895274,0.43192995,-0.0892136,0.21171282,-0.55571914,-0.112117834,99.7061,0.1,0.37065893,0.38778627,0.13811512,0.10194875,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536084174,536082172,31044075,49.078753500000005,2.2543773,-1.0592542,-2.305734,1.8262631,-0.0069100135,-0.00015225113,0.25713933,-0.02666352,-0.00933319,0.014058865,0.01049713,-0.036898524,0.010050106,0.041895274,0.06944539,-0.012889436,-0.024881713,-0.5560735,-0.112117834,99.7061,0.1,0.3714058,0.38843003,0.13855723,0.102131754,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536094065,536092134,31044075,49.078753500000005,2.2543773,-1.0595049,-2.3063745,1.8261515,-0.0069100135,-0.00015225113,0.25713933,-0.028320417,-0.010666963,0.013987454,0.010228344,-0.036898524,0.010050106,0.041895274,-0.35047182,-0.15442343,0.019135306,-0.5565437,-0.112117834,99.7061,0.1,0.37215734,0.38907588,0.13900033,0.10231482,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536104268,536102093,31044075,49.078753500000005,2.2543773,-1.0597562,-2.3070014,1.8260468,-0.0069100135,-0.00015225113,0.25713933,-0.027360054,-0.010571147,0.013939149,0.009992721,-0.036898524,0.010050106,0.041895274,-0.15130301,0.012581982,0.022030557,-0.55702573,-0.112117834,99.7061,0.1,0.37291354,0.38972387,0.1394446,0.10249796,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536114093,536112085,31044075,49.078753500000005,2.2543773,-1.0600029,-2.307605,1.8259472,-0.0069100135,-0.00015225113,0.25713933,-0.026358843,-0.010458814,0.013433091,0.009308889,-0.036898524,0.010050106,0.041895274,0.07128461,-0.09491475,-0.036808293,-0.55740285,-0.112117834,99.7061,0.1,0.3736744,0.39037395,0.13988861,0.10268118,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536124417,536122093,31044075,49.078753500000005,2.2543773,-1.0602391,-2.308182,1.8257858,-0.0069100135,-0.00015225113,0.25713933,-0.025627399,-0.009096279,0.013783854,0.009419587,-0.036898524,0.010050106,0.041895274,-0.00622938,0.015332977,-0.054921508,-0.55762666,-0.112117834,99.7061,0.1,0.37443992,0.38860843,0.14033449,0.10260824,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536134083,536132101,31044075,49.078753500000005,2.2543773,-1.0604684,-2.3087418,1.8256329,-0.0069100135,-0.00015225113,0.25713933,-0.025279073,-0.0095960125,0.013435158,0.008842857,-0.036898524,0.010050106,0.041895274,-0.06995938,0.053742435,-0.10061438,-0.5576267,-0.112117834,99.7061,0.1,0.3752102,0.3892587,0.14077935,0.1027917,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536144175,536142108,31044075,49.078753500000005,2.2543773,-1.0606939,-2.309284,1.8254887,-0.0069100135,-0.00015225113,0.25713933,-0.024924647,-0.009945532,0.013782221,0.008973813,-0.036898524,0.010050106,0.041895274,-0.03918531,-0.091246754,-0.012909902,-0.55744505,-0.112117834,99.7061,0.1,0.37598518,0.38991114,0.14122686,0.102975175,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536153864,536152117,31044075,49.078753500000005,2.2543773,-1.0609186,-2.3098047,1.8253492,-0.0069100135,-0.00015225113,0.25713933,-0.025112074,-0.008660143,0.013005157,0.007991815,-0.036898524,0.010050106,0.041895274,-0.056918144,0.070044115,-0.06178486,-0.55715615,-0.112117834,99.7061,0.1,0.37676486,0.39056572,0.14167316,0.10315875,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536164278,536162124,31044075,49.078753500000005,2.2543773,-1.0611434,-2.310303,1.8252113,-0.0069100135,-0.00015225113,0.25713933,-0.025045138,-0.008611786,0.012689075,0.007481702,-0.036898524,0.010050106,0.041895274,0.0004603899,-0.012032604,0.046527095,-0.5568618,-0.112117834,99.7061,0.1,0.37754935,0.3912224,0.14211957,0.10334242,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536173875,536172133,31044075,49.078753500000005,2.2543773,-1.0613651,-2.3107946,1.824944,-0.0069100135,-0.00015225113,0.25713933,-0.0243969,-0.0103302775,0.013973872,0.008438181,-0.036898524,0.010050106,0.041895274,0.089034945,-0.16528429,0.18644048,-0.556675,-0.112117834,99.7061,0.1,0.3783386,0.38944772,0.14257784,0.103265315,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536184532,536182141,31044075,49.078753500000005,2.2543773,-1.0615809,-2.3112874,1.8246919,-0.0069100135,-0.00015225113,0.25713933,-0.024296716,-0.0115081845,0.013246885,0.00739941,-0.036898524,0.010050106,0.041895274,-0.01265349,-0.033802446,0.0035792508,-0.55658215,-0.112117834,99.7061,0.1,0.37913266,0.39010456,0.14302218,0.10344917,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536193366,536192147,31044075,49.078753500000005,2.2543773,-1.0618026,-2.311759,1.824447,-0.0069100135,-0.00015225113,0.25713933,-0.026225213,-0.009363316,0.012255426,0.0061119753,-0.036898524,0.010050106,0.041895274,-0.3207124,0.24435782,-0.16935262,-0.5565716,-0.112117834,99.7061,0.1,0.37993157,0.3907636,0.14347455,0.1036331,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536203846,536202153,31044075,49.078753500000005,2.2543773,-1.0620401,-2.3122046,1.8242023,-0.0069100135,-0.00015225113,0.25713933,-0.02707674,-0.010595186,0.01115191,0.004727982,-0.036898524,0.010050106,0.041895274,-0.123245165,-0.3791043,-0.11879307,-0.55669475,-0.112117834,99.7061,0.1,0.38073528,0.39142478,0.1439237,0.1038172,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536213511,536212165,31044075,49.078753500000005,2.2543773,-1.0622689,-2.3126578,1.8239694,-0.0069100135,-0.00015225113,0.25713933,-0.025602235,-0.013437175,0.011560331,0.0048706,-0.036898524,0.010050106,0.041895274,-0.117033444,-0.5018823,-0.11816319,-0.5569682,-0.112117834,99.7061,0.1,0.38154384,0.3920881,0.14437342,0.104001254,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536223495,536222168,31044075,49.078753500000005,2.2543773,-1.0624882,-2.3131077,1.8237473,-0.0069100135,-0.00015225113,0.25713933,-0.02588138,-0.0111315,0.012108068,0.005166673,-0.036898524,0.010050106,0.041895274,-0.41881233,0.2978077,0.08870981,-0.557182,-0.112117834,99.7061,0.1,0.38235727,0.39275357,0.1448268,0.10418537,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536233947,536232176,31044075,49.078753500000005,2.2543773,-1.0627366,-2.3135128,1.8235402,-0.0069100135,-0.00015225113,0.25713933,-0.028477224,-0.009103336,0.009951057,0.0027870843,-0.036898524,0.010050106,0.041895274,-0.06192958,-0.1424342,-0.068743415,-0.5573618,-0.112117834,99.7061,0.1,0.38317558,0.39095908,0.14527835,0.10410166,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536243516,536242183,31044075,49.078753500000005,2.2543773,-1.0629778,-2.3139102,1.823346,-0.0069100135,-0.00015225113,0.25713933,-0.026483893,-0.011289919,0.011395455,0.004021354,-0.036898524,0.010050106,0.041895274,-0.011543677,-0.4065381,0.024388501,-0.5576061,-0.112117834,99.7061,0.1,0.38399878,0.3916247,0.14573312,0.104286015,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536255285,536252190,31044075,49.078753500000005,2.2543773,-1.0632291,-2.3146815,1.8229901,-0.0069100135,-0.00015225113,0.25713933,-0.024955574,-0.01020385,0.011089993,0.0033304433,-0.036898524,0.010050106,0.041895274,-0.21565369,0.60961246,-0.29199043,-0.5576288,-0.112117834,99.7061,0.1,0.3684229,0.38815552,0.13715543,0.101763986,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536263416,536262193,31044075,49.078753500000005,2.2543773,-1.063511,-2.315401,1.8226222,-0.0069100135,-0.00015225113,0.25713933,-0.02905715,-0.010812268,0.009370772,0.0012455024,-0.036898524,0.010050106,0.041895274,0.008641486,-0.5551463,0.23757207,-0.557628,-0.112117834,99.7061,0.1,0.36916128,0.388798,0.13759863,0.10194673,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536273535,536272201,31044075,49.078753500000005,2.2543773,-1.0637771,-2.316101,1.822278,-0.0069100135,-0.00015225113,0.25713933,-0.026416453,-0.009740631,0.01199721,0.0035255065,-0.036898524,0.010050106,0.041895274,-0.17069775,-0.13923447,0.49925566,-0.5576395,-0.112117834,99.7061,0.1,0.36990428,0.3894426,0.13804075,0.102129586,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536283870,536282207,31044075,49.078753500000005,2.2543773,-1.0640397,-2.316773,1.8220158,-0.0069100135,-0.00015225113,0.25713933,-0.02788477,-0.00720318,0.006603472,-0.002126755,-0.036898524,0.010050106,0.041895274,-0.40690494,0.49834234,-0.8214231,-0.5575575,-0.112117834,99.7061,0.1,0.37065187,0.3876888,0.13847768,0.102060504,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536293516,536292217,31044075,49.078753500000005,2.2543773,-1.0643097,-2.3174236,1.821737,-0.0069100135,-0.00015225113,0.25713933,-0.024112854,-0.00840018,0.008211901,-0.0007621506,-0.036898524,0.010050106,0.041895274,0.9345672,0.4218324,0.22978029,-0.5575558,-0.112117834,99.7061,0.1,0.3714041,0.3883336,0.13892263,0.10224363,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536303529,536302228,31044075,49.078753500000005,2.2543773,-1.0645715,-2.3180432,1.8214928,-0.0069100135,-0.00015225113,0.25713933,-0.030513806,-0.0073602227,0.0092497775,4.5952736e-05,-0.036898524,0.010050106,0.041895274,-0.88510877,0.22488874,-0.24738443,-0.557505,-0.112117834,99.7061,0.1,0.372161,0.3889805,0.13936953,0.10242674,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536313623,536312232,31044075,49.078753500000005,2.2543773,-1.0648562,-2.318638,1.8212422,-0.0069100135,-0.00015225113,0.25713933,-0.027219635,-0.0074482025,0.007109733,-0.0023102018,-0.036898524,0.010050106,0.041895274,0.44319826,0.114556685,-0.11049189,-0.55743355,-0.112117834,99.7061,0.1,0.37292257,0.38962957,0.13981731,0.102610044,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536323506,536322440,31044075,49.078753500000005,2.2543773,-1.0651056,-2.3192148,1.8210171,-0.0069100135,-0.00015225113,0.25713933,-0.02854982,-0.007253631,0.00926849,-0.0003545246,-0.036898524,0.010050106,0.041895274,-1.1557811,0.14308195,-0.21285878,-0.55738765,-0.112117834,99.7061,0.1,0.37368882,0.39028075,0.14026037,0.10279344,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536334318,536332434,31044075,49.078753500000005,2.2543773,-1.0653799,-2.3197567,1.8207308,-0.0069100135,-0.00015225113,0.25713933,-0.02663461,-0.0049444153,0.0045932624,-0.0052663493,-0.036898524,0.010050106,0.041895274,0.49726725,0.30354667,-0.46333972,-0.55747896,-0.112117834,99.7061,0.1,0.37445983,0.388518,0.14070378,0.10272001,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536343428,536342361,31044075,49.078753500000005,2.2543773,-1.0656284,-2.320271,1.8204558,-0.0069100135,-0.00015225113,0.25713933,-0.024920003,-0.005536896,0.008618217,-0.0014638794,-0.036898524,0.010050106,0.041895274,0.3032576,-0.033467874,0.253792,-0.5575351,-0.112117834,99.7061,0.1,0.37523553,0.3891694,0.14115809,0.102903485,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536353855,536352318,31044075,49.078753500000005,2.2543773,-1.065905,-2.3207643,1.8201927,-0.0069100135,-0.00015225113,0.25713933,-0.02286383,-0.0026158812,0.0074125975,-0.0028782003,-0.036898524,0.010050106,0.041895274,2.229832,0.6458928,0.24920669,-0.55769444,-0.112117834,99.7061,0.1,0.37601596,0.3898229,0.1415994,0.10308712,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536363383,536362279,31044075,49.078753500000005,2.2543773,-1.06614,-2.321239,1.8199352,-0.0069100135,-0.00015225113,0.25713933,-0.021572474,-0.0033361062,0.006833189,-0.003653228,-0.036898524,0.010050106,0.041895274,1.1694578,0.6707924,0.13696682,-0.55775565,-0.112117834,99.7061,0.1,0.3768012,0.39047855,0.14204788,0.103270695,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536373613,536372273,31044075,49.078753500000005,2.2543773,-1.0663952,-2.3217187,1.819679,-0.0069100135,-0.00015225113,0.25713933,-0.019426385,-0.0003260671,0.005288789,-0.0053806547,-0.036898524,0.010050106,0.041895274,2.7618067,2.3314514,-0.014584291,-0.5578716,-0.112117834,99.7061,0.1,0.3775912,0.39113632,0.14250223,0.103454545,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536383567,536382279,31044075,49.078753500000005,2.2543773,-1.066622,-2.3221605,1.8194382,-0.0069100135,-0.00015225113,0.25713933,-0.02375132,-0.004209527,0.006078206,-0.0047619347,-0.036898524,0.010050106,0.041895274,0.56138724,0.5701278,-0.1354247,-0.5578706,-0.112117834,99.7061,0.1,0.378386,0.39179626,0.14294137,0.10363823,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536393860,536392288,31044075,49.078753500000005,2.2543773,-1.0668695,-2.3226237,1.8190675,-0.0069100135,-0.00015225113,0.25713933,-0.019077582,-0.0009757969,0.0042735767,-0.006848014,-0.036898524,0.010050106,0.041895274,2.3666952,2.6246166,0.13245897,-0.5579246,-0.112117834,99.7061,0.1,0.37918556,0.3900141,0.1434112,0.10355852,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536403534,536402293,31044075,49.078753500000005,2.2543773,-1.0670815,-2.323052,1.8187082,-0.0069100135,-0.00015225113,0.25713933,-0.028904578,-0.0069910437,0.0025676924,-0.008818486,-0.036898524,0.010050106,0.041895274,-1.4651338,0.35923633,-0.47517,-0.55794823,-0.112117834,99.7061,0.1,0.37999004,0.39067423,0.14385548,0.10374248,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536413597,536412300,31044075,49.078753500000005,2.2543773,-1.0673041,-2.3234868,1.8183507,-0.0069100135,-0.00015225113,0.25713933,-0.021722358,-0.0057092397,0.0031541882,-0.008480584,-0.036898524,0.010050106,0.041895274,0.13965826,0.97969127,-0.04401513,-0.55809593,-0.112117834,99.7061,0.1,0.38079938,0.39133647,0.14430314,0.10392665,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536423596,536422307,31044075,49.078753500000005,2.2543773,-1.0675302,-2.3239264,1.8180065,-0.0069100135,-0.00015225113,0.25713933,-0.032643583,-0.016730279,0.0014281026,-0.010439688,-0.036898524,0.010050106,0.041895274,-2.2479722,-1.4542614,-0.52781343,-0.55821097,-0.112117834,99.7061,0.1,0.38161355,0.39200085,0.14476275,0.10411072,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536433878,536432318,31044075,49.078753500000005,2.2543773,-1.0677406,-2.3243203,1.8176839,-0.0069100135,-0.00015225113,0.25713933,-0.024659516,-0.007367641,0.0045569553,-0.007529009,-0.036898524,0.010050106,0.041895274,-1.6073982,-1.0587095,-0.1612405,-0.55833226,-0.112117834,99.7061,0.1,0.38243264,0.39266744,0.14521469,0.10429495,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536443876,536442322,31044075,49.078753500000005,2.2543773,-1.0679833,-2.324722,1.8172369,-0.0069100135,-0.00015225113,0.25713933,-0.021946503,-0.0072865714,0.0064355447,-0.006006554,-0.036898524,0.010050106,0.041895274,1.3433717,0.73880905,0.15583211,-0.55837417,-0.112117834,99.7061,0.1,0.3832566,0.39087558,0.14568523,0.10421076,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536454641,536452330,31044075,49.078753500000005,2.2543773,-1.0682622,-2.3256602,1.8167977,-0.0069100135,-0.00015225113,0.25713933,-0.026377596,-0.009533773,0.007378405,-0.005408238,-0.036898524,0.010050106,0.041895274,-1.3196837,-1.2246108,0.62346673,-0.55839765,-0.112117834,99.7061,0.1,0.3676883,0.38742635,0.13709655,0.10169439,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536463651,536462336,31044075,49.078753500000005,2.2543773,-1.0685774,-2.3266475,1.8163866,-0.0069100135,-0.00015225113,0.25713933,-0.017310852,-0.0039240913,0.0070526213,-0.006058397,-0.036898524,0.010050106,0.041895274,2.6239378,3.4511251,0.1733081,-0.55837166,-0.112117834,99.7061,0.1,0.36842746,0.3880678,0.13753937,0.101877004,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536473691,536472344,31044075,49.078753500000005,2.2543773,-1.0688794,-2.3276,1.8159918,-0.0069100135,-0.00015225113,0.25713933,-0.032183077,-0.025573468,0.0069854953,-0.0064305877,-0.036898524,0.010050106,0.041895274,-1.2830484,-2.648833,0.096467085,-0.55856067,-0.112117834,99.7061,0.1,0.36917123,0.3887114,0.13798057,0.102059886,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536483979,536482351,31044075,49.078753500000005,2.2543773,-1.0691395,-2.328505,1.8156216,-0.0069100135,-0.00015225113,0.25713933,-0.024511406,-0.011444306,0.004976291,-0.008726213,-0.036898524,0.010050106,0.041895274,-1.9171847,-1.2312969,-0.88683605,-0.5588071,-0.112117834,99.7061,0.1,0.36991963,0.38935706,0.13842747,0.10224265,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536493523,536492358,31044075,49.078753500000005,2.2543773,-1.0694373,-2.3294299,1.8152493,-0.0069100135,-0.00015225113,0.25713933,-0.019919949,-0.010682819,0.0048075025,-0.009163521,-0.036898524,0.010050106,0.041895274,1.884895,2.3484826,-0.47444996,-0.55876136,-0.112117834,99.7061,0.1,0.37067264,0.39000487,0.13886665,0.10242595,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536504353,536502365,31044075,49.078753500000005,2.2543773,-1.0697149,-2.330263,1.8148319,-0.0069100135,-0.00015225113,0.25713933,-0.029078126,-0.016461736,0.008683593,-0.0055931224,-0.036898524,0.010050106,0.041895274,-1.0186692,-1.8058583,0.9131032,-0.558772,-0.112117834,99.7061,0.1,0.3714303,0.38824388,0.13931642,0.10235421,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536513525,536512373,31044075,49.078753500000005,2.2543773,-1.0700326,-2.33111,1.8144281,-0.0069100135,-0.00015225113,0.25713933,-0.026677355,-0.0042606965,0.0036529906,-0.010910424,-0.036898524,0.010050106,0.041895274,0.45855057,2.896472,-0.15024099,-0.5590714,-0.112117834,99.7061,0.1,0.37219268,0.38889188,0.13976601,0.10253795,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536523783,536522379,31044075,49.078753500000005,2.2543773,-1.070364,-2.3319423,1.8140564,-0.0069100135,-0.00015225113,0.25713933,-0.03457714,-0.028179904,0.005242185,-0.009589429,-0.036898524,0.010050106,0.041895274,-1.0479397,-2.6152725,-0.8518347,-0.55920583,-0.112117834,99.7061,0.1,0.37295973,0.389542,0.14020824,0.10272104,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536533498,536532387,31044075,49.078753500000005,2.2543773,-1.0706602,-2.332705,1.8136826,-0.0069100135,-0.00015225113,0.25713933,-0.02951403,-0.0170448,0.006710324,-0.008371921,-0.036898524,0.010050106,0.041895274,-1.6803993,-3.5183492,0.3961662,-0.559209,-0.112117834,99.7061,0.1,0.37373152,0.39019427,0.14065924,0.10290521,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536543688,536542394,31044075,49.078753500000005,2.2543773,-1.0709802,-2.3335326,1.8133432,-0.0069100135,-0.00015225113,0.25713933,-0.016739676,-0.0015115432,0.007944701,-0.007371259,-0.036898524,0.010050106,0.041895274,3.5912223,5.6829543,0.07609571,-0.55915767,-0.112117834,99.7061,0.1,0.37450805,0.39084864,0.14109439,0.10308806,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
536553971,536552401,31044075,49.078753500000005,2.2543773,-1.0712932,-2.3342705,1.8129944,-0.0069100135,-0.00015225113,0.25713933,-0.03416136,-0.024450056,0.009767646,-0.0057666665,-0.036898524,0.010050106,0.041895274,-0.4973684,-2.3090813,1.6384224,-0.5593076,-0.112117834,99.7061,0.1,0.37528932,0.3890786,0.14153391,0.10301229,inf,inf,inf,inf,1,1,1,1,3,1,3,2,5,1,1,1,0
