timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
535947234,535946966,3932170,-0.0818817,0.71059906,-9.999145,51.682987,0,0,0,0,5
535948489,535948221,3932170,-0.12593502,0.6818687,-10.037452,51.682987,0,0,0,0,5
535949745,535949471,3932170,-0.062249243,0.6727707,-10.05038,51.682987,0,0,0,0,5
535950987,535950723,3932170,-0.10390835,0.72687966,-10.0092,51.682987,0,0,0,0,5
535955987,535955722,3932170,-0.14221558,0.6861782,-10.059478,51.682987,0,0,0,0,5
535957246,535956975,3932170,-0.09768343,0.74555445,-10.032663,51.682987,0,0,0,0,5
535960983,535960724,3932170,-0.1436521,0.7594408,-10.055168,51.682987,0,0,0,0,5
535964754,535964482,3932170,-0.085233584,0.6871359,-10.042719,51.682987,0,0,0,0,5
535968504,535968234,3932170,-0.118752405,0.7278373,-10.022128,51.682987,0,0,0,0,5
535970999,535970731,3932170,-0.09624691,0.7024588,-10.017818,51.682987,0,0,0,0,5
535974763,535974487,3932170,-0.11300632,0.71730286,-10.066661,51.682987,0,0,0,0,5
535978501,535978237,3932170,-0.1388637,0.7005434,-10.093475,51.682987,0,0,0,0,5
535982256,535981990,3932170,-0.15993267,0.7594408,-10.024523,51.682987,0,0,0,0,5
535985996,535985742,3932170,-0.12832922,0.71059906,-10.051337,51.682987,0,0,0,0,5
535988532,535988257,3932170,-0.17142485,0.7594408,-10.049901,51.682987,0,0,0,0,5
535992268,535991996,3932170,-0.099119954,0.6751649,-10.0968275,51.682987,0,0,0,0,5
535996004,535995749,3932170,-0.15179239,0.8686164,-10.094434,51.682987,0,0,0,0,5
535999759,535999502,3932170,-0.2255338,0.6502652,-10.0618725,51.682987,0,0,0,0,5
536006017,536005757,3932170,0.018674774,0.45537716,-9.923488,51.682987,0,0,0,0,5
536007280,536007007,3932170,-0.09145851,0.5635951,-10.040324,51.682987,0,0,0,0,5
536009774,536009509,3932170,-0.1886631,0.9533711,-10.131783,51.682987,0,0,0,0,5
536014790,536014517,3932170,-0.13599066,0.69479734,-10.097785,51.682987,0,0,0,0,5
536017290,536017016,3932170,0.0057460843,0.62584436,-10.027875,51.682987,0,0,0,0,5
536021027,536020767,3932170,-0.23223756,0.9351752,-10.083899,51.682987,0,0,0,0,5
536024782,536024520,3932170,-0.15466543,0.737893,-9.708488,51.682987,0,0,0,0,5
536027300,536027022,3932170,0.2207454,-0.076614454,-9.9919615,51.682987,0,0,0,0,5
536031038,536030774,3932170,-0.11300632,1.0907983,-10.0987425,51.682987,0,0,0,0,5
536034804,536034529,3932170,-0.23750481,0.9581595,-9.952697,51.682987,0,0,0,0,5
536038565,536038284,3932170,0.19488803,0.37301663,-9.679278,51.682987,0,0,0,0,5
536041044,536040782,3932170,0.15610196,0.88154507,-10.182061,51.682987,0,0,0,0,5
536046041,536045786,3932170,-0.44532153,0.11252748,-10.020692,51.682987,0,0,0,0,5
536049795,536049538,3932170,0.36391866,0.9830592,-9.707051,51.682987,0,0,0,0,5
536052305,536052040,3932170,-0.8269573,1.0199299,-9.778877,51.682987,0,0,0,0,5
536054817,536054547,3932170,0.3490746,-0.0114921685,-10.3396,51.682987,0,0,0,0,5
536058571,536058301,3932170,-0.4951209,0.6090849,-9.369469,51.682987,0,0,0,0,5
536062522,536062256,3932170,0.3773262,1.7822437,-9.957006,51.682987,0,0,0,0,5
