timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
479385870,4294967295,1002,0,27,19,34,1601,3151,2066,1638,1244,1048,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479395852,4294967295,1010,0,0,26,33,1191,3096,2068,1641,1260,1026,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479405425,4294967295,1017,0,8,0,34,1554,3129,2069,1634,1233,1034,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479415426,4294967295,1003,1,7,18,34,1099,3111,2066,1644,1245,1010,1044,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479425426,4294967295,1002,0,29,2,35,1541,3124,2068,1644,1245,1050,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479435427,4294967295,998,3,25,1,35,1361,3104,2066,1644,1256,1035,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479445448,4294967295,1011,14,27,0,35,1524,3119,2069,1640,1241,1031,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479455427,4294967295,1021,22,9,2,35,1447,3146,2068,1651,1141,1005,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479465429,4294967295,1015,20,9,1,33,1542,3125,2070,1613,1111,1011,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479475426,4294967295,1006,46,8,2,34,1464,3126,2069,1610,1215,1018,1048,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479485426,4294967295,996,45,26,1,34,1554,3148,2067,1630,1254,1039,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479495426,4294967295,996,47,14,2,34,1334,3121,2069,1643,1244,1017,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479505426,4294967295,1016,54,10,20,34,1539,3099,2066,1641,1247,1021,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479515426,4294967295,1009,68,10,18,34,1321,3113,2067,1633,1246,1022,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479525426,4294967295,1003,78,8,20,34,1468,3134,2069,1642,1247,1047,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479535426,4294967295,994,88,13,1,34,1501,3091,2069,1642,1259,1077,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479545428,4294967295,1032,94,29,1,35,1513,3146,2068,1646,1262,1064,1044,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479555425,4294967295,1018,95,12,0,34,1494,3132,2069,1648,1275,1061,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479565458,4294967295,1012,109,8,0,35,1497,3120,2068,1644,1247,1068,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479575434,4294967295,1021,111,8,0,34,1593,3123,2069,1647,1246,1050,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479585443,4294967295,1034,125,8,1,35,1379,3153,2070,1649,1261,1044,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479595443,4294967295,1017,91,28,1,35,1508,3130,2067,1643,1242,1043,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479605449,4294967295,986,111,9,1,34,1147,3130,2068,1638,1250,1024,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479615459,4294967295,1013,129,9,0,34,1535,3114,2069,1639,1259,1047,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479625465,4294967295,1016,123,9,0,35,1121,3119,2070,1643,1251,1026,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479635426,4294967295,998,137,27,0,35,1518,3122,2069,1636,1245,1040,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479645427,4294967295,999,136,8,0,35,1526,3104,2065,1644,1249,1037,1044,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479655426,4294967295,1014,155,9,20,34,1517,3114,2069,1649,1276,1066,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479665426,4294967295,1000,161,8,20,35,1543,3119,2067,1633,1267,1058,1048,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479675426,4294967295,1001,164,15,1,35,1465,3169,2068,1632,1257,1045,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479685426,4294967295,1013,208,0,5,35,1554,3137,2067,1640,1231,1029,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479695426,4294967295,1017,179,9,20,34,1438,3150,2067,1636,1255,1040,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479705426,4294967295,1009,177,32,1,34,1546,3165,2067,1645,1260,1039,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479715427,4294967295,1011,171,10,0,34,1490,3102,2068,1637,1265,1051,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479725429,4294967295,1009,170,14,3,34,1554,3100,2068,1639,1245,1042,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479735426,4294967295,993,168,8,1,35,1532,3099,2068,1640,1262,1056,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479745426,4294967295,1009,157,10,20,34,1580,3078,2069,1637,1238,1049,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479755426,4294967295,1007,166,13,0,34,1470,3078,2068,1639,1302,1041,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479765460,4294967295,1003,157,16,6,35,1549,3136,2068,1646,1249,1037,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479775426,4294967295,1000,180,8,2,35,1379,3141,2068,1649,1262,1045,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479785427,4294967295,1015,176,7,3,35,1512,3147,2069,1635,1246,1046,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479795426,4294967295,1000,187,14,0,35,1397,3145,2067,1645,1269,1053,1044,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479805426,4294967295,1007,201,9,0,35,1537,3149,2068,1638,1251,1039,1048,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479815427,4294967295,997,216,9,2,35,1401,3151,2068,1652,1273,1049,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479825431,4294967295,993,200,23,0,35,1524,3115,2069,1635,1252,1041,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479835427,4294967295,989,201,8,2,34,1456,3113,2071,1637,1288,1041,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479845426,4294967295,1025,183,29,0,34,1553,3087,2065,1645,1250,1036,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479855551,4294967295,993,196,8,0,34,1515,3086,2070,1645,1234,1020,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479865468,4294967295,1018,201,14,17,34,1506,3107,2068,1645,1260,1062,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479875431,4294967295,1000,180,28,20,35,1494,3139,2066,1638,1255,1060,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479885426,4294967295,1012,169,12,0,34,1496,3145,2069,1639,1263,1050,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479895426,4294967295,1012,184,13,17,34,1554,3166,2068,1647,1269,1062,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479905427,4294967295,990,167,44,5,35,1456,3134,2068,1637,1256,1048,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479915426,4294967295,1017,181,9,8,35,1544,3150,2068,1639,1261,1050,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479925426,4294967295,1015,166,8,1,34,1427,3170,2068,1650,1272,1042,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479935428,4294967295,994,170,28,20,34,1538,3085,2069,1643,1255,1046,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479945427,4294967295,985,169,7,20,33,1611,3098,2067,1643,1282,1053,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479955427,4294967295,1008,166,30,20,34,1566,3104,2068,1643,1204,1028,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479965426,4294967295,1005,166,8,19,34,1557,3130,2068,1643,1261,1045,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479975426,4294967295,996,160,7,0,34,1544,3103,2068,1635,1260,1047,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479985426,4294967295,1006,155,0,34,35,1460,3131,2065,1637,1247,1045,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
479995426,4294967295,1003,172,12,18,35,1531,3165,2069,1641,1259,1049,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480005428,4294967295,1001,159,9,19,34,1384,3144,2069,1646,1256,1037,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480015426,4294967295,1004,172,31,19,35,1530,3158,2067,1638,1263,1053,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480025428,4294967295,1011,154,10,25,34,1165,3134,2067,1638,1247,1019,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480035426,4294967295,995,153,8,0,34,1582,3128,2068,1649,1266,1068,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480045870,4294967295,1002,157,7,18,34,1491,3174,2071,1618,1224,941,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480055426,4294967295,996,160,29,21,34,1549,3099,2067,1642,1222,1025,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480065426,4294967295,1009,152,30,0,34,1455,3097,2067,1645,1238,1028,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480075426,4294967295,1009,154,34,0,34,1544,3112,2067,1644,1266,1046,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480085439,4294967295,1007,150,8,1,34,1068,3111,2067,1633,1233,1008,1044,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480095427,4294967295,1000,153,10,1,35,1519,3124,2069,1645,1266,1056,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480105427,4294967295,1008,155,8,20,34,1368,3143,2067,1643,1250,1031,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480115429,4294967295,1012,164,9,20,34,1564,3142,2067,1643,1281,1024,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480125426,4294967295,1012,155,29,25,34,1370,3121,2068,1647,1269,1032,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480135426,4294967295,997,150,11,4,34,1491,3131,2066,1637,1253,1034,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480145451,4294967295,1015,163,11,14,35,1368,3151,2067,1638,1276,1051,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480155426,4294967295,1026,153,6,19,34,1523,3120,2068,1643,1256,1045,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480165426,4294967295,997,154,9,20,35,1495,3112,2067,1640,1249,1039,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480175646,4294967295,1013,160,29,0,33,1528,3112,2067,1640,1245,1042,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480185603,4294967295,1001,162,9,0,34,1406,3129,2067,1634,1242,1032,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480195562,4294967295,997,163,9,1,34,1542,3128,2068,1645,1256,1035,1044,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480205566,4294967295,999,161,9,4,33,1145,3108,2068,1636,1260,1016,1047,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480215577,4294967295,1014,145,5,22,34,1480,3111,2068,1645,1258,1052,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480225484,4294967295,1016,153,14,19,34,1396,3141,2067,1644,1280,1038,1045,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480235501,4294967295,1001,143,8,6,34,1516,3155,2067,1641,1241,1039,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480245428,4294967295,1009,162,26,22,34,1464,3154,2068,1635,1233,1019,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
480255430,4294967295,1017,163,28,21,34,1480,3171,2068,1646,1251,1056,1046,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
