timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
91078673,inf,0,1,1,1,1,1,1,0,0,1
92079003,inf,0,1,1,1,1,1,1,0,0,1
93079322,inf,0,1,1,1,1,1,1,0,0,1
94079535,inf,0,1,1,1,1,1,1,0,0,1
95079834,inf,0,1,1,1,1,1,1,0,0,1
96079939,inf,0,1,1,1,1,1,1,0,0,1
97080229,inf,0,1,1,1,1,1,1,0,0,1
98080595,inf,0,1,1,1,1,1,1,0,0,1
99080979,inf,0,1,1,1,1,1,1,0,0,1
100081244,inf,0,1,1,1,1,1,1,0,0,1
101081750,inf,0,1,1,1,1,1,1,0,0,1
102086857,inf,0,1,1,1,1,1,1,0,0,1
103087156,inf,0,1,1,1,1,1,1,0,0,1
104087497,inf,0,1,1,1,1,1,1,0,0,1
105087782,inf,0,1,1,1,1,1,1,0,0,1
106088094,inf,0,1,1,1,1,1,1,0,0,1
107088528,inf,0,1,1,1,1,1,1,0,0,1
108088666,inf,0,1,1,1,1,1,1,0,0,1
110089301,inf,0,1,1,1,1,1,1,0,0,1
111089462,inf,0,1,1,1,1,1,1,0,0,1
112089768,inf,0,1,1,1,1,1,1,0,0,1
113095005,inf,0,1,1,1,1,1,1,0,0,1
114095256,inf,0,1,1,1,1,1,1,0,0,1
115095678,inf,0,1,1,1,1,1,1,1,0,1
116095878,inf,0,1,1,1,1,1,1,0,0,1
117096336,inf,0,1,1,1,1,1,1,0,0,1
118101474,inf,0,1,1,1,1,1,1,0,0,1
119106823,inf,0,1,1,1,1,1,1,0,0,1
120107253,inf,0,1,1,1,1,1,1,0,0,1
121107461,inf,0,1,1,1,1,1,1,0,0,1
122107969,inf,0,1,1,1,1,1,1,0,0,1
123108267,inf,0,1,1,1,1,1,1,0,0,1
124113417,inf,0,1,1,1,1,1,1,0,0,1
125113730,inf,0,1,1,1,1,1,1,0,0,1
126114160,inf,0,1,1,1,1,1,1,0,0,1
127114327,inf,0,1,1,1,1,1,1,0,0,1
128114702,inf,0,1,1,1,1,1,1,0,0,1
129115102,inf,0,1,1,1,1,1,1,0,0,1
130115111,inf,0,1,1,1,1,1,1,0,0,1
131115469,inf,0,1,1,1,1,1,1,0,0,1
131409117,inf,0,1,1,1,0,0,1,0,0,1
132409453,inf,0,1,1,1,0,0,1,0,0,1
133414734,inf,0,1,1,1,0,0,1,0,0,1
134415235,inf,0,1,1,1,0,0,1,0,0,1
135415535,inf,0,1,1,1,0,0,1,0,0,1
136415923,inf,0,1,1,1,0,0,1,0,0,1
137416162,inf,0,1,1,1,0,0,1,0,0,1
138416549,inf,0,1,1,1,0,0,1,0,0,1
139421780,inf,0,1,1,1,0,0,1,0,0,1
140427102,inf,0,1,1,1,0,0,1,0,0,1
141432459,inf,0,1,1,1,0,0,1,0,0,1
142437617,inf,0,1,1,1,0,0,1,0,0,1
143447879,inf,0,1,1,1,0,0,1,0,0,1
144453260,inf,0,1,1,1,0,0,1,0,0,1
145453721,inf,0,1,1,1,0,0,1,0,0,1
146458929,inf,0,1,1,1,0,0,1,0,0,1
147459262,inf,0,1,1,1,0,0,1,0,0,1
148459571,inf,0,1,1,1,0,0,1,0,0,1
149459861,inf,0,1,1,1,0,0,1,0,0,1
150465195,inf,0,1,1,1,0,0,1,0,0,1
151465493,inf,0,1,1,1,0,0,1,0,0,1
152465779,inf,0,1,1,1,0,0,1,0,0,1
153466116,inf,0,1,1,1,0,0,1,0,0,1
154466416,inf,0,1,1,1,0,0,1,0,0,1
155471821,inf,0,1,1,1,0,0,1,0,0,1
156477171,inf,0,1,1,1,0,0,1,0,0,1
157477612,inf,0,1,1,1,0,0,1,0,0,1
158477662,inf,0,1,1,1,0,0,1,0,0,1
159478048,inf,0,1,1,1,0,0,1,0,0,1
160478438,inf,0,1,1,1,0,0,1,0,0,1
161478780,inf,0,1,1,1,0,0,1,0,0,1
162479058,inf,0,1,1,1,0,0,1,0,0,1
163479390,inf,0,1,1,1,0,0,1,0,0,1
164479912,inf,0,1,1,1,0,0,1,0,0,1
165480186,inf,0,1,1,1,0,0,1,0,0,1
166480543,inf,0,1,1,1,0,0,1,0,0,1
167480907,inf,0,1,1,1,0,0,1,0,0,1
168481241,inf,0,1,1,1,0,0,1,0,0,1
169486561,inf,0,1,1,1,0,0,1,0,0,1
171487175,inf,0,1,1,1,0,0,1,0,0,1
172487414,inf,0,1,1,1,0,0,1,0,0,1
173487790,inf,0,1,1,1,0,0,1,0,0,1
174488244,inf,0,1,1,1,0,0,1,0,0,1
175488541,inf,0,1,1,1,0,0,1,0,0,1
176489160,inf,0,1,1,1,0,0,1,0,0,1
177494391,inf,0,1,1,1,0,0,1,0,0,1
178494469,inf,0,1,1,1,0,0,1,0,0,1
179494823,inf,0,1,1,1,0,0,1,0,0,1
180495378,inf,0,1,1,1,0,0,1,0,0,1
181495745,inf,0,1,1,1,0,0,1,0,0,1
182496066,inf,0,1,1,1,0,0,1,0,0,1
183496433,inf,0,1,1,1,0,0,1,0,0,1
184496936,inf,0,1,1,1,0,0,1,0,0,1
185496962,inf,0,1,1,1,0,0,1,0,0,1
186497329,inf,0,1,1,1,0,0,1,0,0,1
187502925,inf,0,1,1,1,0,0,1,0,0,1
188503063,inf,0,1,1,1,0,0,1,0,0,1
189503423,inf,0,1,1,1,0,0,1,0,0,1
190503852,inf,0,1,1,1,0,0,1,0,0,1
191504141,inf,0,1,1,1,0,0,1,0,0,1
192504584,inf,0,1,1,1,0,0,1,0,0,1
193504986,inf,0,1,1,1,0,0,1,0,0,1
194510267,inf,0,1,1,1,0,0,1,0,0,1
195515524,inf,0,1,1,1,0,0,1,0,0,1
196515997,inf,0,1,1,1,0,0,1,0,0,1
197516258,inf,0,1,1,1,0,0,1,0,0,1
198516574,inf,0,1,1,1,0,0,1,0,0,1
199516987,inf,0,1,1,1,0,0,1,0,0,1
200517473,inf,0,1,1,1,0,0,1,0,0,1
201517869,inf,0,1,1,1,0,0,1,0,0,1
202518212,inf,0,1,1,1,0,0,1,0,0,1
203518548,inf,0,1,1,1,0,0,1,0,0,1
204519025,inf,0,1,1,1,0,0,1,0,0,1
205519095,inf,0,1,1,1,0,0,1,0,0,1
206519603,inf,0,1,1,1,0,0,1,0,0,1
207519904,inf,0,1,1,1,0,0,1,0,0,1
208520279,inf,0,1,1,1,0,0,1,0,0,1
209520719,inf,0,1,1,1,0,0,1,0,0,1
210521084,inf,0,1,1,1,0,0,1,0,0,1
211526403,inf,0,1,1,1,0,0,1,0,0,1
212526730,inf,0,1,1,1,0,0,1,0,0,1
213527093,inf,0,1,1,1,0,0,1,0,0,1
214527487,inf,0,1,1,1,0,0,1,0,0,1
215528025,inf,0,1,1,1,0,0,1,0,0,1
216528346,inf,0,1,1,1,0,0,1,0,0,1
217528773,inf,0,1,1,1,0,0,1,0,0,1
218534075,inf,0,1,1,1,0,0,1,0,0,1
219534413,inf,0,1,1,1,0,0,1,0,0,1
220534881,inf,0,1,1,1,0,0,1,0,0,1
221535238,inf,0,1,1,1,0,0,1,0,0,1
222535569,inf,0,1,1,1,0,0,1,0,0,1
223535829,inf,0,1,1,1,0,0,1,0,0,1
224536314,inf,0,1,1,1,0,0,1,0,0,1
225536526,inf,0,1,1,1,0,0,1,0,0,1
226536927,inf,0,1,1,1,0,0,1,0,0,1
227542367,inf,0,1,1,1,0,0,1,0,0,1
228542813,inf,0,1,1,1,0,0,1,0,0,1
229543125,inf,0,1,1,1,0,0,1,0,0,1
230548474,inf,0,1,1,1,0,0,1,0,0,1
231553907,inf,0,1,1,1,0,0,1,0,0,1
232554146,inf,0,1,1,1,0,0,1,0,0,1
233554560,inf,0,1,1,1,0,0,1,0,0,1
233987722,inf,0,1,1,1,1,1,1,0,0,1
234988136,inf,0,1,1,1,1,1,1,0,0,1
235988513,inf,0,1,1,1,1,1,1,0,0,1
236988906,inf,0,1,1,1,1,1,1,0,0,1
237989252,inf,0,1,1,1,1,1,1,0,0,1
238989830,inf,0,1,1,1,1,1,1,0,0,1
239010163,inf,0,1,1,1,0,0,1,0,0,1
240010524,inf,0,1,1,1,0,0,1,0,0,1
241015323,inf,0,1,1,1,0,0,1,0,0,1
242020545,inf,0,1,1,1,0,0,1,0,0,1
243025988,inf,0,1,1,1,0,0,1,0,0,1
244026579,inf,0,1,1,1,0,0,1,0,0,1
245026676,inf,0,1,1,1,0,0,1,0,0,1
246027094,inf,0,1,1,1,0,0,1,0,0,1
247027587,inf,0,1,1,1,0,0,1,0,0,1
248028032,inf,0,1,1,1,0,0,1,0,0,1
248660153,inf,0,1,1,1,1,0,1,0,0,1
249660486,inf,0,1,1,1,1,0,1,0,0,1
250660870,inf,0,1,1,1,1,0,1,0,0,1
251661208,inf,0,1,1,1,1,0,1,0,0,1
252168909,inf,0,1,0,0,1,0,1,0,0,1
252861168,inf,0,0,0,0,1,0,0,0,0,1
253871090,inf,0,0,0,0,1,0,0,0,0,1
254871424,inf,0,0,0,0,1,0,0,1,0,1
256877348,inf,0,0,0,0,1,0,0,1,0,1
257171311,inf,0,0,0,0,0,0,0,1,0,1
258171344,inf,0,0,0,0,0,0,0,0,0,1
259171736,inf,0,0,0,0,0,0,0,1,0,1
260177113,inf,0,0,0,0,0,0,0,1,0,1
261177564,inf,0,0,0,0,0,0,0,1,0,1
262179512,inf,0,0,0,0,0,0,0,1,1,1
263188416,inf,0,0,0,0,0,0,0,0,1,1
264190476,inf,0,0,0,0,0,0,0,0,0,1
265199162,inf,0,0,0,0,0,0,0,0,0,1
266201077,inf,0,0,0,0,0,0,0,0,1,1
267211863,inf,0,0,0,0,0,0,0,0,1,1
268215272,inf,0,0,0,0,0,0,0,0,0,1
270216309,inf,0,0,0,0,0,0,0,0,1,1
271216370,inf,0,0,0,0,0,0,0,0,1,1
272216802,inf,0,0,0,0,0,0,0,0,1,1
273218805,inf,0,0,0,0,0,0,0,0,1,1
274219190,inf,0,0,0,0,0,0,0,0,1,1
275223201,inf,0,0,0,0,0,0,0,0,1,1
276225318,inf,0,0,0,0,0,0,0,0,1,1
277225348,inf,0,0,0,0,0,0,0,0,1,1
278229200,inf,0,0,0,0,0,0,0,0,1,1
280234902,inf,0,0,0,0,0,0,0,0,1,1
281235283,inf,0,0,0,0,0,0,0,0,1,1
282237289,inf,0,0,0,0,0,0,0,0,1,1
283237699,inf,0,0,0,0,0,0,0,0,0,1
284238109,inf,0,0,0,0,0,0,0,0,0,1
285238485,inf,0,0,0,0,0,0,0,0,0,1
286239163,inf,0,0,0,0,0,0,0,0,0,1
287239290,inf,0,0,0,0,0,0,0,0,0,1
288243172,inf,0,0,0,0,0,0,0,0,1,1
289250159,inf,0,0,0,0,0,0,0,0,1,1
290250484,inf,0,0,0,0,0,0,0,0,1,1
291250892,inf,0,0,0,0,0,0,0,0,1,1
292251594,inf,0,0,0,0,0,0,0,0,1,1
293261628,inf,0,0,0,0,0,0,0,0,0,1
294265485,inf,0,0,0,0,0,0,0,0,0,1
295265849,inf,0,0,0,0,0,0,0,1,0,1
296266434,inf,0,0,0,0,0,0,0,1,0,1
297266794,inf,0,0,0,0,0,0,0,1,0,1
298067959,inf,0,0,0,0,1,1,0,1,0,1
299073249,inf,0,0,0,0,1,1,0,1,0,1
299446729,inf,0,0,0,0,0,0,0,1,0,1
300457042,inf,0,0,0,0,0,0,0,1,0,1
301462383,inf,0,0,0,0,0,0,0,1,0,1
302467784,inf,0,0,0,0,0,0,0,1,0,1
303473347,inf,0,0,0,0,0,0,0,1,0,1
304478405,inf,0,0,0,0,0,0,0,1,0,1
305479080,inf,0,0,0,0,0,0,0,0,0,1
306479302,inf,0,0,0,0,0,0,0,0,0,1
307479772,inf,0,0,0,0,0,0,0,0,0,1
308485135,inf,0,0,0,0,0,0,0,0,0,1
309485474,inf,0,0,0,0,0,0,0,0,0,1
310490889,inf,0,0,0,0,0,0,0,0,0,1
311496436,inf,0,0,0,0,0,0,0,0,0,1
312496648,inf,0,0,0,0,0,0,0,0,0,1
313502099,inf,0,0,0,0,0,0,0,0,0,1
314502221,inf,0,0,0,0,0,0,0,0,0,1
315508098,inf,0,0,0,0,0,0,0,0,0,1
316508162,inf,0,0,0,0,0,0,0,0,0,1
317508580,inf,0,0,0,0,0,0,0,0,0,1
318210268,inf,0,1,1,1,0,0,1,0,0,1
319210565,inf,0,1,1,1,0,0,1,0,0,1
320211045,inf,0,1,1,1,0,0,1,0,0,1
321216704,inf,0,1,1,1,0,0,1,0,0,1
322226771,inf,0,1,1,1,0,0,1,0,0,1
323227210,inf,0,1,1,1,0,0,1,0,0,1
324227661,inf,0,1,1,1,0,0,1,0,0,1
325228063,inf,0,1,1,1,0,0,1,0,0,1
326228320,inf,0,1,1,1,0,0,1,0,0,1
327228683,inf,0,1,1,1,0,0,1,0,0,1
328229062,inf,0,1,1,1,0,0,1,1,0,1
329229423,inf,0,1,1,1,0,0,1,0,0,1
330229841,inf,0,1,1,1,0,0,1,0,0,1
331235130,inf,0,1,1,1,0,0,1,0,0,1
332235532,inf,0,1,1,1,0,0,1,0,0,1
333235969,inf,0,1,1,1,0,0,1,0,0,1
334236317,inf,0,1,1,1,0,0,1,0,0,1
335236659,inf,0,1,1,1,0,0,1,0,0,1
336237320,inf,0,1,1,1,0,0,1,0,0,1
337237601,inf,0,1,1,1,0,0,1,0,0,1
338238026,inf,0,1,1,1,0,0,1,0,0,1
339238363,inf,0,1,1,1,0,0,1,0,0,1
340238662,inf,0,1,1,1,0,0,1,0,0,1
341244287,inf,0,1,1,1,0,0,1,0,0,1
342244617,inf,0,1,1,1,0,0,1,0,0,1
343245017,inf,0,1,1,1,0,0,1,0,0,1
344245359,inf,0,1,1,1,0,0,1,0,0,1
345245713,inf,0,1,1,1,0,0,1,0,0,1
346246085,inf,0,1,1,1,0,0,1,0,0,1
347246498,inf,0,1,1,1,0,0,1,0,0,1
348246908,inf,0,1,1,1,0,0,1,0,0,1
349252231,inf,0,1,1,1,0,0,1,0,0,1
350252658,inf,0,1,1,1,0,0,1,0,0,1
351252996,inf,0,1,1,1,0,0,1,0,0,1
352253573,inf,0,1,1,1,0,0,1,0,0,1
353259033,inf,0,1,1,1,0,0,1,0,0,1
355264743,inf,0,1,1,1,0,0,1,0,0,1
356264983,inf,0,1,1,1,0,0,1,0,0,1
357265409,inf,0,1,1,1,0,0,1,0,0,1
358265926,inf,0,1,1,1,0,0,1,0,0,1
359266328,inf,0,1,1,1,0,0,1,0,0,1
360266719,inf,0,1,1,1,0,0,1,0,0,1
361267301,inf,0,1,1,1,0,0,1,0,0,1
362267472,inf,0,1,1,1,0,0,1,0,0,1
363267807,inf,0,1,1,1,0,0,1,0,0,1
364268222,inf,0,1,1,1,0,0,1,0,0,1
365268683,inf,0,1,1,1,0,0,1,0,0,1
366269034,inf,0,1,1,1,0,0,1,0,0,1
367269448,inf,0,1,1,1,0,0,1,0,0,1
368274858,inf,0,1,1,1,0,0,1,0,0,1
369280053,inf,0,1,1,1,0,0,1,0,0,1
370280498,inf,0,1,1,1,0,0,1,0,0,1
371280957,inf,0,1,1,1,0,0,1,0,0,1
372286432,inf,0,1,1,1,0,0,1,0,0,1
373291814,inf,0,1,1,1,0,0,1,0,0,1
374297207,inf,0,1,1,1,0,0,1,0,0,1
375297796,inf,0,1,1,1,0,0,1,0,0,1
376298015,inf,0,1,1,1,0,0,1,0,0,1
377298475,inf,0,1,1,1,0,0,1,0,0,1
378298781,inf,0,1,1,1,0,0,1,0,0,1
379299125,inf,0,1,1,1,0,0,1,0,0,1
380304501,inf,0,1,1,1,0,0,1,0,0,1
381304912,inf,0,1,1,1,0,0,1,0,0,1
382305432,inf,0,1,1,1,0,0,1,0,0,1
383305672,inf,0,1,1,1,0,0,1,0,0,1
384306126,inf,0,1,1,1,0,0,1,0,0,1
385306793,inf,0,1,1,1,0,0,1,0,0,1
386307110,inf,0,1,1,1,0,0,1,0,0,1
387307525,inf,0,1,1,1,0,0,1,0,0,1
388307994,inf,0,1,1,1,0,0,1,0,0,1
389313300,inf,0,1,1,1,0,0,1,0,0,1
390318526,inf,0,1,1,1,0,0,1,0,0,1
391318970,inf,0,1,1,1,0,0,1,0,0,1
392319569,inf,0,1,1,1,0,0,1,0,0,1
393319931,inf,0,1,1,1,0,0,1,0,0,1
394320370,inf,0,1,1,1,0,0,1,0,0,1
395330797,inf,0,1,1,1,0,0,1,0,0,1
396336041,inf,0,1,1,1,0,0,1,0,0,1
397336365,inf,0,1,1,1,0,0,1,0,0,1
398336786,inf,0,1,1,1,0,0,1,0,0,1
399337390,inf,0,1,1,1,0,0,1,0,0,1
400342653,inf,0,1,1,1,0,0,1,0,0,1
401348033,inf,0,1,1,1,0,0,1,0,0,1
402348545,inf,0,1,1,1,0,0,1,0,0,1
403348909,inf,0,1,1,1,0,0,1,0,0,1
404349256,inf,0,1,1,1,0,0,1,0,0,1
405349963,inf,0,1,1,1,0,0,1,0,0,1
406350267,inf,0,1,1,1,0,0,1,0,0,1
407350677,inf,0,1,1,1,0,0,1,0,0,1
408351108,inf,0,1,1,1,0,0,1,0,0,1
409356568,inf,0,1,1,1,0,0,1,0,0,1
410356882,inf,0,1,1,1,0,0,1,0,0,1
411357301,inf,0,1,1,1,0,0,1,0,0,1
412357844,inf,0,1,1,1,0,0,1,0,0,1
413358124,inf,0,1,1,1,0,0,1,0,0,1
414363596,inf,0,1,1,1,0,0,1,0,0,1
415364244,inf,0,1,1,1,0,0,1,0,0,1
416364295,inf,0,1,1,1,0,0,1,0,0,1
417364730,inf,0,1,1,1,0,0,1,0,0,1
418365189,inf,0,1,1,1,0,0,1,0,0,1
419365582,inf,0,1,1,1,0,0,1,0,0,1
420366067,inf,0,1,1,1,0,0,1,0,0,1
421371399,inf,0,1,1,1,0,0,1,0,0,1
422371839,inf,0,1,1,1,0,0,1,0,0,1
423377331,inf,0,1,1,1,0,0,1,0,0,1
424377597,inf,0,1,1,1,0,0,1,0,0,1
425378157,inf,0,1,1,1,0,0,1,0,0,1
426378504,inf,0,1,1,1,0,0,1,0,0,1
427378939,inf,0,1,1,1,0,0,1,0,0,1
428379498,inf,0,1,1,1,0,0,1,0,0,1
429384771,inf,0,1,1,1,0,0,1,0,0,1
430385285,inf,0,1,1,1,0,0,1,0,0,1
431390576,inf,0,1,1,1,0,0,1,0,0,1
432396066,inf,0,1,1,1,0,0,1,0,0,1
433396485,inf,0,1,1,1,0,0,1,0,0,1
434396917,inf,0,1,1,1,0,0,1,0,0,1
435397415,inf,0,1,1,1,0,0,1,0,0,1
436397784,inf,0,1,1,1,0,0,1,0,0,1
437398412,inf,0,1,1,1,0,0,1,0,0,1
438398956,inf,0,1,1,1,0,0,1,0,0,1
439399172,inf,0,1,1,1,0,0,1,0,0,1
440399743,inf,0,1,1,1,0,0,1,0,0,1
441405049,inf,0,1,1,1,0,0,1,0,0,1
442405473,inf,0,1,1,1,0,0,1,0,0,1
443405968,inf,0,1,1,1,0,0,1,0,0,1
444406339,inf,0,1,1,1,0,0,1,0,0,1
445407308,inf,0,1,1,1,0,0,1,0,0,1
446417496,inf,0,1,1,1,0,0,1,0,0,1
447418080,inf,0,1,1,1,0,0,1,0,0,1
448418099,inf,0,1,1,1,0,0,1,0,0,1
449419007,inf,0,1,1,1,0,0,1,0,0,1
450428732,inf,0,1,1,1,0,0,1,0,0,1
451429378,inf,0,1,1,1,0,0,1,0,0,1
452429810,inf,0,1,1,1,0,0,1,0,0,1
453430184,inf,0,1,1,1,0,0,1,0,0,1
454435729,inf,0,1,1,1,0,0,1,0,0,1
455436104,inf,0,1,1,1,0,0,1,0,0,1
456436481,inf,0,1,1,1,0,0,1,0,0,1
457436941,inf,0,1,1,1,0,0,1,0,0,1
458442421,inf,0,1,1,1,0,0,1,0,0,1
459447645,inf,0,1,1,1,0,0,1,0,0,1
460452994,inf,0,1,1,1,0,0,1,0,0,1
461453518,inf,0,1,1,1,0,0,1,0,0,1
462458987,inf,0,1,1,1,0,0,1,1,0,1
463459513,inf,0,1,1,1,0,0,1,0,0,1
464459942,inf,0,1,1,1,0,0,1,0,0,1
465460343,inf,0,1,1,1,0,0,1,0,0,1
466465700,inf,0,1,1,1,0,0,1,0,0,1
467471076,inf,0,1,1,1,0,0,1,0,0,1
468476561,inf,0,1,1,1,0,0,1,0,0,1
469477002,inf,0,1,1,1,0,0,1,0,0,1
470477447,inf,0,1,1,1,0,0,1,0,0,1
471477909,inf,0,1,1,1,0,0,1,0,0,1
472478480,inf,0,1,1,1,0,0,1,0,0,1
473483804,inf,0,1,1,1,0,0,1,0,0,1
