timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
5660203,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00063203316,2.3897323e-05,1.6930958e-09,0.68372095,0.8245285,-9.716417,-0.012114079,-4.8013404e-05,-0.006663324,29.602198,29.602198
6280044,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0008766986,4.6801288e-05,4.2877244e-09,0.6161689,0.9218417,-9.701212,-0.018033454,-0.0036075488,0.002283011,29.602201,29.602201
6380050,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0011686883,5.9794693e-05,5.659053e-09,0.84340763,0.7895509,-9.751016,-0.012091275,0.002490202,0.006873855,29.602198,29.602198
6480467,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0011573178,5.815072e-05,5.2413154e-09,0.7980122,0.75416416,-9.727317,-0.010689842,0.004921226,-0.00077046966,29.602198,29.602198
6585052,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0011141987,5.6056804e-05,5.2825366e-09,0.7652656,0.7769903,-9.748363,-0.02007204,0.0001348257,0.009788685,29.602201,29.602201
6685291,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0011496957,5.2940017e-05,5.2448783e-09,0.64382374,0.80274695,-9.710916,-0.02266347,-0.0014443994,-0.015435334,29.602198,29.602198
6790044,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0010806775,4.726125e-05,4.581765e-09,0.84102684,0.97481686,-9.740761,-0.011878064,0.002066251,-0.012629423,29.602201,29.602201
7505498,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0009987999,6.378285e-05,1.1786368e-08,0.6997887,0.76702374,-9.718411,-0.010397505,-0.0009426661,-0.0034069994,29.504292,29.504292
7610126,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0008982679,5.9067075e-05,1.0257952e-08,0.7946493,0.8972733,-9.720091,-0.01321757,0.00219433,-0.013659814,29.504295,29.504295
7715098,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0008441692,5.2126907e-05,8.616078e-09,0.7361577,0.8000892,-9.734735,-0.008066256,0.0018297378,0.014553836,29.504295,29.504295
7815138,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00080309453,4.7057958e-05,7.346419e-09,0.70591134,0.8421663,-9.718322,-0.012069193,0.0024590772,-0.003790274,29.504292,29.504292
7920094,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0007936741,4.3733646e-05,6.3009598e-09,0.7383301,0.8297584,-9.722759,-0.011041386,0.0021911655,-0.00020324206,29.504295,29.504295
8020171,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00074476073,3.9118622e-05,5.3357327e-09,0.7034717,0.8047762,-9.736765,-0.010078315,0.00033337437,-0.00055874884,29.512842,29.512842
8125105,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00067764195,3.5784036e-05,4.561221e-09,0.72969097,0.8432908,-9.713565,-0.00957221,0.0024188068,8.9707784e-05,29.553228,29.553228
8225118,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00063526415,3.3009237e-05,3.9748707e-09,0.7231574,0.8299915,-9.722323,-0.011781682,0.0025581103,-0.0070438236,29.553228,29.553228
8330109,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.000639072,3.037388e-05,3.4310368e-09,0.77676743,0.8174822,-9.727234,-0.009524019,0.0012148824,0.011419928,29.553228,29.553228
8430113,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0006853403,3.0288766e-05,3.1394658e-09,0.7328251,0.831195,-9.706066,-0.012053326,0.0021786075,-0.0027820996,29.553228,29.553228
8530766,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00071932696,3.0427329e-05,2.9900535e-09,0.7117287,0.88994235,-9.734111,-0.012040176,-0.0001574289,-0.0049459734,29.553228,29.553228
8635133,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.000666411,2.9199602e-05,2.6399734e-09,0.73495895,0.79362065,-9.727167,-0.009469489,-0.0017896295,0.0006508734,29.553228,29.553228
8735164,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00060344476,2.7205626e-05,2.356921e-09,0.76086503,0.85482293,-9.72542,-0.010853572,0.002091391,-0.0006881892,29.553228,29.553228
8840137,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00060808857,2.515807e-05,2.0826139e-09,0.7242127,0.80273545,-9.726881,-0.011591669,0.0017570797,-0.0038077023,29.553228,29.553228
8940140,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0005408997,2.4428262e-05,1.9293436e-09,0.7084546,0.8317729,-9.717601,-0.009461405,0.0015960447,0.0068831737,29.553228,29.553228
9040308,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.000543979,2.3069379e-05,1.7521237e-09,0.716231,0.80132824,-9.726842,-0.011477694,0.0019412022,-0.0015615947,29.534887,29.534887
9145157,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00055089715,2.2476826e-05,1.5974401e-09,0.73309606,0.8312166,-9.730295,-0.011098455,0.002191158,0.003882809,29.504295,29.504295
9245171,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0005271333,2.2406512e-05,1.5371611e-09,0.73959136,0.8566342,-9.728746,-0.010245704,0.0014748704,5.5499375e-05,29.504292,29.504292
9350230,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.000534832,2.280554e-05,1.5369659e-09,0.70484066,0.82711136,-9.723108,-0.009580244,0.0017426033,-0.0030967328,29.504295,29.504295
9455159,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00049832114,2.2808115e-05,1.4426296e-09,0.7578312,0.85724306,-9.721046,-0.009189222,0.0008754395,0.003927196,29.504295,29.504295
9556016,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00051171327,2.1588565e-05,1.3546722e-09,0.7254398,0.8169726,-9.723807,-0.010861948,0.00036566518,-0.00096881995,29.504292,29.504292
9660182,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00046966004,2.1305488e-05,1.3138888e-09,0.7305128,0.8114086,-9.718835,-0.010074405,0.0016407818,0.001164482,29.504295,29.504295
9760272,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00041895252,1.9807736e-05,1.1831145e-09,0.7173306,0.85011643,-9.734149,-0.009658477,0.0027225595,0.0020002727,29.504292,29.504292
9865178,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00043490628,1.9005063e-05,1.0855258e-09,0.7401742,0.8436332,-9.727675,-0.009951975,0.0016656667,-0.00093006203,29.504295,29.504295
9965186,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00040908923,1.892463e-05,1.0275947e-09,0.7298525,0.83434075,-9.726249,-0.008889489,-0.0009798985,0.0051381406,29.504292,29.504292
10065453,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00059791293,2.2986362e-05,1.2017761e-09,0.7444892,0.8205655,-9.73363,-0.0093511045,0.0008115228,0.0016184407,29.53487,29.53487
10170205,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0006330188,2.5544081e-05,1.5124367e-09,0.6378733,0.84282136,-9.736474,-0.0085565625,0.0009932164,-0.0041328277,29.553228,29.553228
10270219,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0006887683,2.8808667e-05,1.7013935e-09,0.7796985,0.78440344,-9.710662,-0.00614044,0.004167989,-0.007918672,29.553228,29.553228
10370228,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0006739955,2.6345539e-05,1.515343e-09,0.74635273,0.82847846,-9.721882,-0.010162925,0.0026038252,0.0007783808,29.553228,29.553228
10475233,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00057678536,2.3486857e-05,1.322215e-09,0.7274737,0.8133889,-9.717548,-0.01083087,0.0013066158,0.00024569267,29.553228,29.553228
10576282,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0005291152,2.1374215e-05,1.1690987e-09,0.7123313,0.80130917,-9.734812,-0.010863336,0.0015097186,-8.085743e-06,29.553228,29.553228
10680219,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00048587302,1.9198236e-05,1.037018e-09,0.7260404,0.809812,-9.722478,-0.0109695755,0.0017847698,0.00027924636,29.553228,29.553228
10780246,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00042086892,1.7670822e-05,9.421771e-10,0.73731613,0.82349193,-9.73044,-0.010836926,0.0017391928,0.0001547006,29.553228,29.553228
10880317,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0004265151,1.6836055e-05,8.7479346e-10,0.7336327,0.82025415,-9.729225,-0.010557961,0.0015264135,-0.00014440529,29.553228,29.553228
10985238,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00037004123,1.6459486e-05,8.436883e-10,0.7138427,0.81495494,-9.723841,-0.011185325,0.0016794596,-0.0004315097,29.553228,29.553228
11085251,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00033088974,1.5963617e-05,7.953103e-10,0.7188612,0.8173732,-9.726276,-0.010620545,0.0019382574,-6.367825e-05,29.593628,29.593628
11190240,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00034108118,1.5651962e-05,7.5213896e-10,0.7326514,0.82269514,-9.726667,-0.010622468,0.0019736197,-4.561618e-06,29.602201,29.602201
11290245,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0003611041,1.564153e-05,7.1472683e-10,0.729563,0.82335484,-9.727298,-0.010610558,0.001600707,2.0876992e-05,29.602198,29.602198
11390358,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0003817153,1.4890051e-05,6.769005e-10,0.7288264,0.8156465,-9.721039,-0.0106880125,0.0013697874,-0.0004928354,29.602198,29.602198
11495262,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.00038554228,1.556254e-05,7.539715e-10,0.6996657,0.8154372,-9.660732,-0.0109348595,0.0063317474,-0.00030532852,29.602201,29.602201
11595274,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0011214906,4.4099143e-05,3.2904417e-09,0.74837875,0.82484394,-9.793609,-0.0080026565,-0.0017608721,-0.0019485299,29.602198,29.602198
11695847,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.001608624,6.413087e-05,4.4000372e-09,0.77913946,0.8153395,-9.711821,-0.0074931635,0.00347895,-0.0024018786,29.602198,29.602198
11800269,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0015074773,6.0525283e-05,3.9783306e-09,0.6999583,0.79360384,-9.723135,-0.009845501,0.0014315303,-3.5045668e-06,29.602201,29.602201
11900466,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0014849768,5.4363336e-05,3.48389e-09,0.70392567,0.80700815,-9.722048,-0.011468649,0.0021619033,0.00066685956,29.602198,29.602198
12005285,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.001429765,4.9656013e-05,3.069262e-09,0.7507455,0.809667,-9.722316,-0.010941203,0.0017492101,0.0005386402,29.601034,29.601034
12105297,3932170,3932170,0,0,0,0,0,800.2645,800.2645,4001.3228,8002.6455,0.0013801476,4.59753e-05,2.739378e-09,0.7557713,0.8188741,-9.728601,-0.010404162,0.0009994972,-0.00044118054,29.553228,29.553228
