timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
7282896,1628251808799704,490787214,22544934,96755,142818,0.23200001,2.980857,2.296,3.0210001,0.85999995,1.24,95,3,0.038000003,0.017,0.034,0.003,0.0,0,nan,0.0,3,0,1,13,0
7476421,1628251808999705,490787205,22544948,96561,142624,0.245,2.980857,2.246,2.96,0.84999996,1.16,95,3,0.058000002,-0.036000002,-0.045,0.008,0.0,0,nan,0.0,3,0,1,14,0
7681422,1628251809199704,490787203,22544954,96420,142483,0.23400001,2.980857,2.2010002,2.9060001,0.84999996,1.16,95,3,0.039,0.038000003,-0.008,0.062000003,0.0,0,nan,0.0,3,0,1,14,0
7876260,1628251809399704,490787204,22544963,96270,142333,0.287,2.9808571,2.157,2.854,0.84999996,1.16,95,3,0.059000004,-0.059000004,0.006,0.026,0.0,0,nan,0.0,3,0,1,14,0
8072544,1628251809599704,490787203,22544981,95962,142025,0.27800003,2.9808574,2.108,2.7900002,0.84999996,1.16,95,3,0.105000004,-0.097,0.041,0.055000003,0.0,0,nan,0.0,3,0,1,14,0
8276553,1628251809799704,490787220,22544980,95939,142002,0.21900001,2.9808578,2.0400002,2.7040002,0.84999996,1.16,95,6,0.026,0.022000002,0.014,0.062000003,0.0,0,nan,0.0,3,0,1,14,0
8479692,1628251809999705,490787237,22544983,96038,142100,0.23300001,2.9808578,1.9790001,2.618,0.82,1.16,95,6,0.030000001,-0.028,-0.009000001,0.051000003,0.0,0,nan,0.0,3,0,1,15,0
8677119,1628251810199704,490787242,22544985,95893,141956,0.224,2.980858,1.9330001,2.5540001,0.82,1.16,95,6,0.010000001,0.009000001,0.0050000004,0.053000003,0.0,0,nan,0.0,3,0,1,15,0
8876592,1628251810399704,490787246,22544981,95856,141919,0.215,2.9808586,1.8930001,2.502,0.82,1.16,95,6,0.058000002,-0.052,-0.025,0.032,0.0,0,nan,0.0,3,0,1,15,0
9078424,1628251810599704,490787254,22544972,95836,141899,0.223,2.980859,1.868,2.469,0.88,1.3399999,95,6,0.045,0.043,0.014,0.055000003,0.0,0,nan,0.0,3,0,1,14,0
9277037,1628251810799704,490787250,22544965,95747,141810,0.21400002,2.980859,1.838,2.434,0.88,1.3399999,95,6,0.042000003,-0.042000003,-0.0050000004,-0.004,0.0,0,nan,0.0,3,0,1,14,0
9479447,1628251810999705,490787249,22544957,95646,141709,0.216,2.9808593,1.8080001,2.398,0.88,1.3399999,95,6,0.055000003,0.053000003,-0.014,0.020000001,0.0,0,nan,0.0,3,0,1,14,0
9680395,1628251811199704,490787244,22544947,95468,141531,0.202,2.9808595,1.779,2.358,0.88,1.3399999,95,6,0.031000001,0.027,-0.015000001,0.027,0.0,0,nan,0.0,3,0,1,14,0
9880593,1628251811399704,490787244,22544939,95390,141453,0.19600001,2.9808595,1.7530001,2.325,0.88,1.3399999,95,6,0.10300001,-0.058000002,0.08400001,-0.034,0.0,0,nan,0.0,3,0,1,14,0
10080606,1628251811599705,490787246,22544929,95334,141397,0.24800001,2.98086,1.7300001,2.298,0.88,1.3399999,95,6,0.022000002,0.017,-0.014,-0.010000001,0.0,0,nan,0.0,3,0,1,14,0
10282652,1628251811799705,490787247,22544921,95297,141360,0.22000001,2.9808602,1.7120001,2.279,0.88,1.3399999,95,4,0.034,-0.007,-0.034,-0.008,0.0,0,nan,0.0,3,0,1,14,0
10485422,1628251811999706,490787248,22544915,95235,141298,0.24000001,2.9808602,1.6930001,2.2580001,0.88,1.3399999,95,4,0.056,0.056,0.0050000004,-0.029000001,0.0,0,nan,0.0,3,0,1,14,0
10680543,1628251812199705,490787246,22544909,95142,141205,0.216,2.9808605,1.6750001,2.239,0.88,1.3399999,95,4,0.030000001,-0.016,-0.025,-0.031000001,0.0,0,nan,0.0,3,0,1,14,0
10888710,1628251812399705,490787245,22544902,95003,141066,0.21100001,2.980861,1.6610001,2.217,0.88,1.3399999,95,4,0.010000001,0.001,-0.010000001,0.023000002,0.0,0,nan,0.0,3,0,1,14,0
11079423,1628251812599705,490787245,22544897,94873,140936,0.22700001,2.980861,1.649,2.1980002,0.88,1.3399999,95,4,0.035,0.030000001,0.018000001,-0.011000001,0.0,0,nan,0.0,3,0,1,14,0
