timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
6637534,5.053125,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6647535,5.067627,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6657536,5.053125,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6667532,5.017676,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6677609,5.0450683,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6687609,5.0450683,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6697565,5.069238,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6707554,5.057959,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6717505,5.0370116,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6727488,5.0450683,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6737523,5.057959,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6747520,5.0450683,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6757534,5.0724607,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6767533,5.0499024,3.3128905,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6777519,5.0708494,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6787523,5.064404,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6797521,5.0112305,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
6867522,5.041846,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7427538,5.062793,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7437531,5.077295,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7447537,5.069238,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7457626,5.057959,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7467645,5.033789,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7477593,5.041846,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7487551,5.053125,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7497554,5.043457,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7507485,5.069238,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7517578,5.0740724,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7527537,5.0756836,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7537578,5.0708494,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7547546,5.033789,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7557520,5.0354004,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7567490,5.0450683,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7577527,5.053125,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7587521,5.043457,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7597526,5.024121,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7607487,5.0482907,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7617524,5.033789,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7627523,5.069238,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7637561,5.0225096,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7647486,5.0450683,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7657524,5.0321774,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7667527,5.0515137,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7677574,5.0563474,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7687540,5.064404,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7697489,5.067627,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7707485,5.038623,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7717484,5.0128417,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7727606,5.067627,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7737614,5.028955,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7747555,5.038623,3.3161132,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7757550,5.08374,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7767507,5.0515137,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7777485,5.043457,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7787564,5.0563474,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7797491,5.067627,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7807533,5.038623,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7817492,5.053125,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7827487,5.0321774,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7837590,5.0273438,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7847485,5.0450683,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7857572,5.057959,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7867485,5.0853515,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7877491,5.057959,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7887484,5.069238,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7897489,5.0611815,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7907494,5.0515137,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7917484,5.041846,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7927490,5.062793,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7937485,5.067627,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7947497,5.0063963,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7957494,5.0321774,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7967487,5.0225096,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7977485,5.0450683,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7988449,5.0708494,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
7998233,5.0805173,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8008452,5.0354004,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8018137,5.038623,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8028096,5.0595703,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8038077,5.0563474,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8048080,5.057959,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8058020,5.0805173,3.3096678,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8067954,5.082129,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8077904,5.054736,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8087868,5.054736,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8097927,5.08374,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8107761,5.017676,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8117745,5.069238,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8127622,5.0869627,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8137705,5.08374,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8147615,5.0563474,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8157567,5.0515137,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8167483,5.069238,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8177482,5.030566,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8187494,5.1111326,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8197506,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8207494,5.043457,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8217491,5.062793,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8227562,5.0482907,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8237488,5.054736,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8247649,5.0853515,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8257650,5.057959,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8267628,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8277578,5.0805173,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8287566,5.0853515,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8297571,5.041846,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8307483,5.043457,3.3306153,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8317484,5.0901856,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8327484,5.0563474,3.3273926,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8337490,5.078906,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8347499,5.0595703,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8357487,5.057959,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8367500,5.0611815,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8377487,5.0499024,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8387483,5.0273438,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8397484,5.0321774,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8407486,5.053125,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8417484,5.053125,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8427522,5.053125,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8437491,5.053125,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8447494,5.0499024,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8457484,5.0225096,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8467483,5.054736,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8477584,5.064404,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8487484,5.062793,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8497485,5.040234,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8507613,5.0466795,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8517613,5.028955,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8527602,5.062793,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8537552,5.057959,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8547544,5.0499024,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8557481,5.0869627,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8567486,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8577490,5.028955,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8587481,5.0450683,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8597484,5.0499024,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8607485,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8617481,5.0563474,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8627486,5.069238,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8637483,5.0724607,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8647491,5.043457,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8657483,5.053125,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8667483,5.062793,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8677484,5.0354004,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8687481,5.062793,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8697484,5.0563474,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8707485,5.0515137,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8717489,5.0563474,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8727482,5.0370116,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8737495,5.0611815,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8747607,5.064404,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8757688,5.0515137,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8767485,5.033789,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8777656,5.030566,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8787610,5.0354004,3.3273926,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8797600,5.0482907,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8807513,5.054736,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8817483,5.0450683,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8827483,5.0611815,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8837486,5.0611815,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8847485,5.0724607,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8857493,5.054736,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8867482,5.040234,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8877486,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8887498,5.043457,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8897489,5.043457,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8907486,5.057959,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8917499,5.062793,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8927506,5.024121,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8937493,5.053125,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8947517,5.08374,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8957496,5.0515137,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8967485,5.0595703,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8977491,5.0708494,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8987491,5.024121,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
8997497,5.0466795,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9007490,5.0354004,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9017484,5.0225096,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9028242,5.0354004,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9038222,5.088574,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9048360,5.0354004,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9058252,5.0499024,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9068185,5.0563474,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9078108,5.069238,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9088067,5.0499024,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9098129,5.0321774,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9107984,5.0466795,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9118001,5.0515137,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9127888,5.0482907,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9137860,5.057959,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9147797,5.028955,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9157749,5.0482907,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9167788,5.0595703,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9177659,5.040234,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9187560,5.0740724,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9197534,5.077295,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9207512,5.019287,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9217642,5.043457,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9227504,5.082129,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9237534,5.028955,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9247512,5.0354004,3.3161132,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9257515,5.0515137,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9267515,5.067627,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9277492,5.057959,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9287482,5.038623,3.3273926,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9297647,5.0466795,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9307648,5.064404,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9317638,5.0740724,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9327579,5.0225096,3.3273926,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9337575,5.0595703,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9347526,5.0482907,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9357511,5.078906,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9367510,5.0354004,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9377510,5.054736,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9387555,5.0740724,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9397506,5.0595703,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9407539,5.030566,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9417519,5.033789,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9427509,5.0611815,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9437509,5.0450683,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9447509,5.033789,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9457509,5.064404,3.3177245,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9467512,5.082129,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9477512,5.057959,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9487517,5.054736,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9497512,5.040234,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9507515,5.0563474,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9517516,5.040234,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9527517,5.0354004,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9537496,5.0450683,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9547490,5.033789,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9557629,5.030566,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9567613,5.0563474,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9577596,5.053125,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9587552,5.0660157,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9597546,5.077295,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9607514,5.014453,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9617513,5.067627,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9627518,5.0611815,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9637511,5.0515137,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9647511,5.053125,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9657513,5.0708494,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9667513,5.0370116,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9677511,5.0499024,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9687514,5.0724607,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9697524,5.057959,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9707513,5.0660157,3.3209472,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9717647,5.064404,3.3112793,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9727513,5.0482907,3.325781,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9737513,5.0611815,3.319336,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9747516,5.0853515,3.3241699,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9757514,5.0499024,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9767519,5.0563474,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
9777519,5.0853515,3.3225586,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0
