timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
4909708,4908785,396825,0.11818182,-0.5393939,0.6166667,nan,0,0
4930958,4930036,396825,0.11969697,-0.5340909,0.61742425,nan,0,0
4952715,4951788,396825,0.11666666,-0.530303,0.6166667,nan,0,0
4974034,4973066,396825,0.11363636,-0.530303,0.619697,nan,0,0
4995280,4994339,396825,0.11893939,-0.52575755,0.61742425,nan,0,0
5016536,5015586,396825,0.11060606,-0.5181818,0.625,nan,0,0
5037783,5036844,396825,0.115909085,-0.5113636,0.62651515,nan,0,0
5059418,5058490,396825,0.10909091,-0.5037879,0.6287879,nan,0,0
5080648,5079723,396825,0.115909085,-0.49393937,0.6371212,nan,0,0
5101978,5100949,396825,0.11515151,-0.48560604,0.6363636,nan,0,0
5123220,5122289,396825,0.11969697,-0.4780303,0.63863635,nan,0,0
5144448,5143526,396825,0.114393935,-0.46969697,0.6424242,nan,0,0
5166086,5165147,396825,0.11060606,-0.4651515,0.6371212,nan,0,0
5187346,5186405,396825,0.109848484,-0.4583333,0.6431818,nan,0,0
5208626,5207704,396825,0.11212121,-0.45454544,0.64469695,nan,0,0
5229930,5228977,396825,0.11818182,-0.4469697,0.6469697,nan,0,0
5251186,5250232,396825,0.12045454,-0.44242424,0.6424242,nan,0,0
5272847,5271919,396825,0.11060606,-0.4409091,0.6462121,nan,0,0
5294110,5293189,396825,0.11212121,-0.4378788,0.6492424,nan,0,0
5315339,5314418,396825,0.11060606,-0.43484846,0.6462121,nan,0,0
5336794,5335739,396825,0.10757575,-0.43181816,0.6484848,nan,0,0
5358032,5357112,396825,0.11060606,-0.42803028,0.6560606,nan,0,0
5379652,5378730,396825,0.10909091,-0.43181816,0.6484848,nan,0,0
5400878,5399958,396825,0.10227273,-0.43560603,0.6522727,nan,0,0
5422127,5421205,396825,0.09621212,-0.43409088,0.6492424,nan,0,0
5443390,5442470,396825,0.089393936,-0.43939394,0.6530303,nan,0,0
5464649,5463726,396825,0.08560606,-0.4431818,0.6590909,nan,0,0
5486260,5485341,396825,0.074999996,-0.45075756,0.6469697,nan,0,0
5507483,5506561,396825,0.06590909,-0.455303,0.64469695,nan,0,0
5528702,5527783,396825,0.053787876,-0.46287876,0.64469695,nan,0,0
5549945,5549026,396825,0.05151515,-0.46287876,0.6469697,nan,0,0
5571192,5570271,396825,0.04242424,-0.46287876,0.6469697,nan,0,0
5592814,5591894,396825,0.038636364,-0.455303,0.6545454,nan,0,0
5614035,5613116,396825,0.034848485,-0.45454544,0.6522727,nan,0,0
5635309,5634390,396825,0.029545454,-0.45151514,0.6522727,nan,0,0
5656620,5655698,396825,0.03333333,-0.44772726,0.660606,nan,0,0
5677839,5676920,396825,0.034090906,-0.4469697,0.6545454,nan,0,0
5699460,5698540,396825,0.043939393,-0.4431818,0.6590909,nan,0,0
5720683,5719764,396825,0.05151515,-0.4431818,0.6522727,nan,0,0
