timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
15528673,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16036501,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16539579,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17048468,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17558606,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18066337,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18574038,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19081467,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19581628,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081809,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20588473,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21096537,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21596612,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22104537,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22614911,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23121561,770099,0,0,0,304709676,304185356,304709647,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23631511,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23859690,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24368486,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24878714,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25387713,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25888898,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26397749,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26902480,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27406550,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27909477,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28413510,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28921481,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29428616,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29931735,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30440089,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30945476,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31455552,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31963481,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32469477,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32978015,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33480513,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33982478,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34484674,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34988605,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35491509,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35997115,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36508950,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37016491,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37520478,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38022533,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38526478,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39030763,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39532586,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40034729,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40542486,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41052482,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41554207,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42054649,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42557813,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43058902,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43569236,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44075846,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44580478,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45587366,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46093606,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46597698,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47101372,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47602734,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48109557,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48610668,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49116548,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49623475,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50126897,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50630934,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51141493,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51642515,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52144625,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52645496,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53155509,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53656599,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54170104,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54677733,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55180515,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55687942,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56190265,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56690585,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57193480,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57704098,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58204476,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58713725,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59214541,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59720565,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60229481,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60739478,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61247566,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61750708,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62257702,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62757747,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63264479,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63767598,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64278662,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64781298,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65283476,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65792509,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66296481,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66798482,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67304548,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67807617,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68312729,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68813644,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69820867,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70328996,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70837594,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71341477,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71844478,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72347368,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72851705,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73361475,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73861576,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74367709,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74874595,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75376602,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75878643,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76380033,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76881545,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77387139,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77894537,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78402875,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78904492,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79409718,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79911543,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80424417,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80928480,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81438492,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81938962,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82442758,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82945044,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83447700,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83950494,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84450679,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84961875,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85464134,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85971383,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86479663,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86985924,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87490513,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87990840,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88498713,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88999478,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89510491,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90022410,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90522750,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91030662,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91540475,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92043785,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92552579,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93560586,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94062654,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94568537,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95071365,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95572478,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96083329,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96594384,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97101141,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97603669,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98105492,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98609479,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99112514,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99622515,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100126517,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100632108,770099,0,0,0,304709676,304185356,304709679,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
