timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
3162248,3158624,396825,0.16554895,-0.24529351,0.42198026,3
3183417,3179839,396825,0.16713537,-0.24298975,0.41473114,3
3717275,3713268,396825,0.16853552,-0.24405403,0.42411873,3
3738454,3734516,396825,0.167098,-0.24495097,0.41882625,3
3759753,3755849,396825,0.16327646,-0.24612848,0.42287996,3
3780934,3777463,396825,0.16261365,-0.24524464,0.41505077,3
3802606,3798693,396825,0.16554895,-0.24529351,0.42198026,3
3823832,3819914,396825,0.16554895,-0.24529351,0.42198026,3
3845046,3841130,396825,0.16703741,-0.24632725,0.42440113,3
3866338,3862356,396825,0.16251598,-0.24536312,0.42280135,3
3887828,3884079,396825,0.16488138,-0.24525838,0.41502285,3
3909337,3905337,396825,0.16101803,-0.24602681,0.42212403,3
3930587,3926561,396825,0.16484399,-0.24721967,0.41911796,3
3951817,3947963,396825,0.16483498,-0.24408849,0.4179824,3
3973044,3969200,396825,0.16632806,-0.24588303,0.4204912,3
3994281,3990837,396825,0.16778862,-0.24718063,0.42526358,3
4015974,4012072,396825,0.16256724,-0.24407475,0.41801032,3
4037285,4033394,396825,0.16409282,-0.24636635,0.41825548,3
4058474,4054694,396825,0.16553017,-0.24707894,0.42450768,3
4079715,4075911,396825,0.1647509,-0.24809894,0.42695644,3
4100936,4097623,396825,0.1655909,-0.24409308,0.41797307,3
4122543,4118834,396825,0.16627221,-0.24641061,0.4251943,3
4143760,4140043,396825,0.16630472,-0.24690768,0.42293066,3
4164982,4161256,396825,0.16398583,-0.2465727,0.4267899,3
4186488,4182493,396825,0.16705146,-0.24539061,0.4227455,3
4207843,4204092,396825,0.16706078,-0.24530268,0.42196164,3
4229469,4225438,396825,0.16394874,-0.2453149,0.4289656,3
4250719,4246692,396825,0.16559549,-0.24485387,0.41806102,3
4271934,4267945,396825,0.16482566,-0.24417642,0.41876623,3
4293179,4289234,396825,0.16701408,-0.24735188,0.4268406,3
4314511,4310908,396825,0.16557214,-0.24587844,0.4205005,3
4336611,4332171,396825,0.16483025,-0.24493721,0.41885418,3
4357871,4353384,396825,0.16706994,-0.24682432,0.4221375,3
4379099,4374593,396825,0.1625671,-0.24568427,0.41897002,3
4400303,4395819,396825,0.16253932,-0.24433853,0.42036188,3
4421709,4417495,396825,0.16556756,-0.24511765,0.42041257,3
4443217,4438704,396825,0.16623497,-0.2467623,0.42832968,3
4464446,4459915,396825,0.16400918,-0.24554813,0.42435044,3
4485729,4481135,396825,0.16703741,-0.24632725,0.42440113,3
4506952,4502360,396825,0.16473258,-0.24505569,0.42660475,3
4528172,4523958,396825,0.16630487,-0.2452981,0.42197096,3
4549880,4545265,396825,0.16782613,-0.24360982,0.42020878,3
4571154,4566530,396825,0.16556756,-0.24511765,0.42041257,3
4592366,4587745,396825,0.16851677,-0.2458394,0.4266461,3
4613589,4608954,396825,0.16480705,-0.24435227,0.42033395,3
4634816,4630603,396825,0.16553964,-0.24538144,0.42276412,3
4656469,4651926,396825,0.16705604,-0.2461514,0.4228334,3
4677715,4673265,396825,0.16777958,-0.24404946,0.42412803,3
4698955,4694474,396825,0.16554421,-0.24614224,0.42285204,3
4720380,4715808,396825,0.16779792,-0.2470927,0.42447975,3
4741538,4737405,396825,0.16476966,-0.2463135,0.42442906,3
4763178,4758614,396825,0.16782127,-0.24606806,0.42204025,3
4784356,4779829,396825,0.16860527,-0.24419934,0.4187197,3
4805588,4801037,396825,0.16626304,-0.244889,0.42501843,3
4827019,4822252,396825,0.16325784,-0.24630433,0.42444766,3
4848295,4843967,396825,0.16710272,-0.24410224,0.41795447,3
4870002,4865189,396825,0.16713537,-0.24298975,0.41473114,3
4891186,4886397,396825,0.16473716,-0.24581648,0.42669266,3
4912404,4907609,396825,0.16775624,-0.24507403,0.4265675,3
4933647,4928817,396825,0.1640977,-0.24390806,0.416424,3
4954847,4950432,396825,0.16558617,-0.2449418,0.41884485,3
4976483,4971770,396825,0.16555353,-0.2460543,0.42206818,3
4997895,4993035,396825,0.16253446,-0.24679683,0.42219335,3
5019077,5014276,396825,0.16551642,-0.2447965,0.4242439,3
5040350,5035606,396825,0.1678913,-0.24299434,0.41472182,3
5061541,5057240,396825,0.16252987,-0.24603598,0.42210543,3
5083196,5078456,396825,0.1685679,-0.24616057,0.42281482,3
5104454,5099696,396825,0.17009363,-0.24684267,0.42210028,3
5125726,5120928,396825,0.16705604,-0.2461514,0.4228334,3
5146974,5142167,396825,0.16473716,-0.24581648,0.42669266,3
5168442,5163907,396825,0.16181117,-0.24567968,0.41897935,3
5190060,5185136,396825,0.16476496,-0.2471623,0.42530084,3
5211287,5206346,396825,0.16704243,-0.2422595,0.42160994,3
5232513,5227566,396825,0.16479303,-0.24528892,0.42198956,3
5253747,5248790,396825,0.16703741,-0.24632725,0.42440113,3
5274994,5270454,396825,0.16784017,-0.24267316,0.41855314,3
5296745,5291704,396825,0.16100384,-0.24857304,0.4247394,3
5317928,5312913,396825,0.16253932,-0.24433853,0.42036188,3
5339157,5334122,396825,0.16176006,-0.24535853,0.42281064,3
5360388,5355333,396825,0.16252515,-0.24688476,0.4229772,3
5381617,5377018,396825,0.16486277,-0.24543422,0.41659054,3
5403267,5398252,396825,0.16180201,-0.24415809,0.41880348,3
5424459,5419465,396825,0.16329981,-0.2451039,0.4204405,3
5445957,5440709,396825,0.16181117,-0.24567968,0.41897935,3
5467132,5461929,396825,0.16479303,-0.24528892,0.42198956,3
5488466,5483699,396825,0.16488138,-0.24525838,0.41502285,3
5510045,5504947,396825,0.1662861,-0.24708353,0.42449835,3
5531267,5526164,396825,0.16099468,-0.24705145,0.42456353,3
5552500,5547379,396825,0.16411145,-0.2461905,0.4166878,3
5573715,5568610,396825,0.16105999,-0.24482638,0.41811687,3
5594947,5590285,396825,0.16414438,-0.24185891,0.41154504,3
5616736,5611558,396825,0.16783531,-0.2451314,0.42038465,3
5637925,5632774,396825,0.16250193,-0.24629976,0.42445698,3
5659147,5653984,396825,0.16552559,-0.24631809,0.42441973,3
5680383,5675242,396825,0.16484414,-0.24561007,0.41815826,3
5701615,5696850,396825,0.16322534,-0.24580732,0.4267113,3
5723496,5718058,396825,0.16555353,-0.2460543,0.42206818,3
5744665,5739267,396825,0.16711676,-0.2431656,0.41629884,3
5765987,5760477,396825,0.16249722,-0.24714854,0.42532876,3
5787237,5781692,396825,0.16329522,-0.2443431,0.42035255,3
5808493,5803303,396825,0.16255307,-0.24662097,0.42062566,3
5830119,5824511,396825,0.16403712,-0.24528435,0.4219989,3
5851367,5845807,396825,0.16552559,-0.24631809,0.42441973,3
5872844,5867017,396825,0.16406031,-0.24586928,0.4205191,3
5893981,5888235,396825,0.16251598,-0.24536312,0.42280135,3
5915347,5909838,396825,0.16481164,-0.24511306,0.42042187,3
5937056,5931164,396825,0.16397667,-0.24505112,0.42661405,3
5958278,5952471,396825,0.16561869,-0.24543881,0.41658124,3
5979504,5973750,396825,0.16402781,-0.24537228,0.42278272,3
6001018,5994970,396825,0.1625253,-0.24527518,0.42201748,3
6022174,6016576,396825,0.1626138,-0.24363512,0.41409108,3
