timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
9804683,1200.0,0.72056574,1102.0406,0.0,177,0,41.736435,17,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10548919,1200.0,0.72056574,1125.9768,0.0,201,0,41.887535,18,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10854106,1200.0,0.72056574,1125.9768,0.0,207,0,41.887535,19,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11608689,1200.0,0.72056574,938.0675,0.0,229,0,67.86021,21,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11795727,1200.0,0.72056574,938.0675,0.0,233,0,67.86021,22,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12552677,1200.0,0.72056574,1171.3556,0.0,248,0,41.58659,23,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12797731,1200.0,0.72056574,1171.3556,0.0,254,0,41.58659,24,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13557742,1200.0,0.72056574,1193.0099,0.0,277,0,41.790173,25,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13848547,1200.0,0.72056574,1193.0099,0.0,282,0,41.790173,26,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14598713,1200.0,0.72056574,1132.1033,0.0,305,0,41.745686,27,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14789626,1200.0,0.72056574,1132.1033,0.0,310,0,41.745686,28,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15530941,1200.0,0.72056574,825.66315,0.0,325,0,41.630077,29,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15799639,1200.0,0.72056574,825.66315,0.0,336,0,41.630077,30,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16554654,1200.0,0.72056574,1206.8859,0.0,354,0,41.7883,31,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16864759,1200.0,0.72056574,1206.8859,0.0,360,0,41.7883,32,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17785549,1200.0,0.72056574,1180.7153,0.0,385,0,41.918888,34,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18542974,1200.0,0.72056574,814.06915,0.0,406,0,41.747135,35,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18797865,1200.0,0.72056574,814.06915,0.0,413,0,41.747135,36,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19542605,1200.0,0.72056574,1199.0742,0.0,428,0,41.79346,37,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19908440,1200.0,0.72056574,1199.0742,0.0,443,0,41.79346,39,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20664548,1200.0,0.72056574,1127.8483,0.0,457,0,41.625328,39,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20774574,1200.0,0.72056574,1127.8483,0.0,459,0,41.625328,40,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21524990,1200.0,0.72056574,1146.6814,0.0,484,0,67.86278,42,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21791066,1200.0,0.72056574,1146.6814,0.0,489,0,67.86278,43,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22550929,1200.0,0.72056574,919.50323,0.0,512,0,41.750416,44,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22849992,1200.0,0.72056574,919.50323,0.0,518,0,41.750416,45,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23617285,1200.0,0.72056574,1077.5211,0.0,533,0,41.595486,46,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23867575,1200.0,0.72056574,1077.5211,0.0,538,0,41.595486,47,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24613714,1200.0,0.72056574,1127.4851,0.0,561,0,41.611927,48,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24788889,1200.0,0.72056574,1127.4851,0.0,565,0,41.611927,49,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25553854,1200.0,0.72056574,980.13495,0.0,588,0,41.750168,50,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25839090,1200.0,0.72056574,980.13495,0.0,592,0,41.750168,51,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26594072,1200.0,0.72056574,1064.9086,0.0,608,0,41.917675,52,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26820824,1200.0,0.72056574,1064.9086,0.0,619,0,41.917675,53,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27574597,1200.0,0.72056574,1248.2552,0.0,636,0,41.874374,54,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27791047,1200.0,0.72056574,1248.2552,0.0,640,0,41.874374,55,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28545652,1200.0,0.72056574,1143.5525,0.0,661,0,41.69202,56,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28839726,1200.0,0.72056574,1143.5525,0.0,669,0,41.69202,57,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29597919,1200.0,0.60761875,977.2517,0.0,688,0,41.924995,58,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29866628,1200.0,0.60761875,977.2517,0.0,700,0,41.924995,59,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30623108,1200.0,0.60761875,1183.7385,0.0,719,0,41.673946,60,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30787541,1200.0,0.60761875,1183.7385,0.0,721,0,41.673946,61,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31548709,1200.0,0.60761875,1124.3748,0.0,747,0,67.66149,63,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31826544,1200.0,0.60761875,1124.3748,0.0,750,0,67.66149,64,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32584044,1200.0,0.60761875,1072.9216,0.0,768,0,41.95783,65,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32859431,1200.0,0.60761875,1072.9216,0.0,774,0,41.95783,66,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33616712,1200.0,0.60761875,1266.2115,0.0,797,0,41.74324,67,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33782803,1200.0,0.60761875,1266.2115,0.0,802,0,41.74324,68,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34537891,1200.0,0.60761875,952.62244,0.0,819,0,41.590584,69,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34843579,1200.0,0.60761875,952.62244,0.0,832,0,41.590584,70,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35595590,1200.0,0.60761875,1204.8,0.0,848,0,41.95821,71,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35860992,1200.0,0.60761875,1204.8,0.0,854,0,41.95821,72,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36612567,1200.0,0.60761875,1175.3986,0.0,876,0,41.871704,73,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36942800,1200.0,0.60761875,1175.3986,0.0,884,0,41.871704,75,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37702349,1200.0,0.60761875,1091.0502,0.0,900,0,41.582676,75,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37854835,1200.0,0.60761875,1091.0502,0.0,906,0,41.582676,76,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38614586,1200.0,0.60761875,1091.9133,0.0,927,0,41.919888,77,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38859677,1200.0,0.60761875,1091.9133,0.0,933,0,41.919888,78,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39608765,1200.0,0.60761875,918.91455,0.0,956,0,41.996094,79,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39780710,1200.0,0.60761875,918.91455,0.0,961,0,41.996094,80,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40537186,1200.0,0.60761875,1348.4281,0.0,978,0,41.581486,81,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40843573,1200.0,0.60761875,1348.4281,0.0,984,0,41.581486,82,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41604726,1200.0,0.60761875,1283.5146,0.0,1008,0,67.60573,84,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41856836,1200.0,0.60761875,1283.5146,0.0,1013,0,67.60573,85,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42609583,1200.0,0.60761875,871.6351,0.0,1028,0,41.743073,86,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42772652,1200.0,0.60761875,871.6351,0.0,1034,0,41.743073,87,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43537628,1200.0,0.60761875,1237.9921,0.0,1058,0,41.797157,88,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43836578,1200.0,0.60761875,1237.9921,0.0,1065,0,41.797157,89,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44592619,1200.0,0.60761875,1006.9272,0.0,1087,0,41.748215,90,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44854703,1200.0,0.60761875,1006.9272,0.0,1092,0,41.748215,91,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45602849,1200.0,0.60761875,1230.9324,0.0,1110,0,41.997692,92,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45907623,1200.0,0.60761875,1230.9324,0.0,1116,0,41.997692,94,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46661968,1200.0,0.60761875,1232.8854,0.0,1140,0,41.996094,94,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46834262,1200.0,0.60761875,1232.8854,0.0,1145,0,41.996094,95,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47585687,1200.0,0.60761875,1003.1844,0.0,1160,0,41.96588,96,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47783556,1200.0,0.60761875,1003.1844,0.0,1167,0,41.96588,97,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48535830,1200.0,0.60761875,1089.4744,0.0,1187,0,41.826256,98,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48911632,1200.0,0.60761875,1089.4744,0.0,1197,0,41.826256,100,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49669616,1200.0,0.60761875,1014.01605,0.0,1221,0,41.5905,100,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49810038,1200.0,0.60761875,1014.01605,0.0,1223,0,41.5905,101,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50561588,1200.0,0.60761875,1253.4467,0.0,1241,0,41.91462,102,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50846544,1200.0,0.60761875,1253.4467,0.0,1245,0,41.91462,103,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51598785,1200.0,0.60761875,1216.9236,0.0,1271,0,67.38665,105,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51919710,1200.0,0.60761875,1216.9236,0.0,1279,0,67.38665,107,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52682888,1200.0,0.60761875,838.67444,0.0,1295,0,41.587162,107,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52853576,1200.0,0.60761875,838.67444,0.0,1302,0,41.587162,108,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53614544,1200.0,0.60761875,1384.5062,0.0,1324,0,41.834003,109,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53848040,1200.0,0.60761875,1384.5062,0.0,1327,0,41.834003,110,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54598617,1200.0,0.60761875,1172.0055,0.0,1351,0,41.75083,111,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54892599,1200.0,0.60761875,1172.0055,0.0,1358,0,41.75083,112,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55643701,1200.0,0.60761875,916.2522,0.0,1373,0,41.87442,113,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55817660,1200.0,0.60761875,916.2522,0.0,1375,0,41.87442,114,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56573614,1200.0,0.60761875,1159.4712,0.0,1399,0,41.908596,115,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56839903,1200.0,0.60761875,1159.4712,0.0,1406,0,41.908596,116,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57592914,1200.0,0.60761875,997.0823,0.0,1425,0,41.710613,117,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57914638,1200.0,0.60761875,997.0823,0.0,1439,0,41.710613,119,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58671565,1200.0,0.60761875,1166.973,0.0,1452,0,41.963074,119,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58812794,1200.0,0.60761875,1166.973,0.0,1455,0,41.963074,120,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59566861,1200.0,0.60761875,1249.7512,0.0,1481,0,41.791046,121,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59832964,1200.0,0.60761875,1249.7512,0.0,1485,0,41.791046,122,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60588850,1200.0,0.60761875,1017.92847,0.0,1503,0,41.914703,123,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60908586,1200.0,0.60761875,1017.92847,0.0,1514,0,41.914703,124,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61663306,1200.0,0.60761875,1244.677,0.0,1534,0,67.6563,126,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61825218,1200.0,0.60761875,1244.677,0.0,1539,0,67.6563,127,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62580869,1200.0,0.60761875,903.6818,0.0,1555,0,41.754276,128,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62786181,1200.0,0.60761875,903.6818,0.0,1565,0,41.754276,129,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63536543,1200.0,0.60761875,1432.9692,0.0,1585,0,41.708046,130,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63898724,1200.0,0.60761875,1432.9692,0.0,1592,0,41.708046,131,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64656625,1200.0,0.60761875,1121.92,0.0,1613,0,41.92228,132,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64827591,1200.0,0.60761875,1121.92,0.0,1617,0,41.92228,133,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65572980,1200.0,0.60761875,920.5613,0.0,1633,0,41.618484,134,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65832602,1200.0,0.60761875,920.5613,0.0,1640,0,41.618484,135,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66597544,1200.0,0.60761875,1161.9362,0.0,1664,0,41.997692,136,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66882610,1200.0,0.60761875,1161.9362,0.0,1672,0,41.997692,137,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67632695,1200.0,0.60761875,1134.8046,0.0,1693,0,41.845295,138,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67832588,1200.0,0.60761875,1134.8046,0.0,1698,0,41.845295,139,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68583757,1200.0,0.60761875,1070.4951,0.0,1714,0,41.90195,140,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68831570,1200.0,0.60761875,1070.4951,0.0,1718,0,41.90195,141,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69584659,1200.0,0.60761875,1272.6918,0.0,1742,0,41.95687,142,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69884556,1200.0,0.60761875,1272.6918,0.0,1751,0,41.95687,143,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70641625,1200.0,0.60761875,915.7191,0.0,1766,0,41.713886,144,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70838759,1200.0,0.60761875,915.7191,0.0,1771,0,41.713886,145,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71595621,1200.0,0.60761875,1226.0529,0.0,1793,0,67.72672,147,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71825715,1200.0,0.60761875,1226.0529,0.0,1799,0,67.72672,148,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72583115,1200.0,0.60761875,1210.6357,0.0,1821,0,41.71181,149,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72878596,1200.0,0.60761875,1210.6357,0.0,1829,0,41.71181,150,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73627331,1200.0,0.60761875,1100.7253,0.0,1847,0,41.95142,151,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73799745,1200.0,0.60761875,1100.7253,0.0,1850,0,41.95142,152,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74558629,1200.0,0.60761875,1091.8359,0.0,1872,0,41.878635,153,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74829715,1200.0,0.60761875,1091.8359,0.0,1878,0,41.878635,154,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75571580,1200.0,0.60761875,885.2333,0.0,1894,0,41.822044,155,0,0,0,0,0.0,0,0,1,1,1,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
