timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
3163891,3161563,396825,0.27777568,0.034319438,0.46553808,3
3185215,3182909,396825,0.28240442,0.036780726,0.45668402,3
3206463,3204190,396825,0.27560577,0.03606118,0.45685574,3
3676791,3673977,396825,0.27710813,0.034354568,0.45858067,3
3698441,3695278,396825,0.27784532,0.032564618,0.46109876,3
3719764,3716508,396825,0.2801646,0.037058257,0.4543604,3
3741190,3737839,396825,0.2718216,0.03684489,0.45681435,3
3762478,3759059,396825,0.28095287,0.03494714,0.45304716,3
3783718,3780699,396825,0.2794085,0.035453323,0.45532942,3
3805353,3801944,396825,0.2763197,0.034856163,0.4608536,3
3826626,3823301,396825,0.27639875,0.034798786,0.45467073,3
3847939,3844582,396825,0.28011334,0.0357699,0.45915142,3
3869352,3865862,396825,0.27630582,0.035529036,0.46154952,3
3890634,3887551,396825,0.28017375,0.03553667,0.45453626,3
3912217,3908778,396825,0.2756244,0.036237035,0.45528802,3
3933475,3930024,396825,0.27715465,0.034794204,0.45466143,3
3954738,3951459,396825,0.27869916,0.035897538,0.45141947,3
3975988,3972713,396825,0.26652074,0.035179526,0.45862305,3
3997248,3994337,396825,0.27795714,0.035229255,0.45073286,3
4018925,4015569,396825,0.2809205,0.037053674,0.4543511,3
4040173,4036806,396825,0.27254015,0.03487908,0.46090013,3
4061415,4058026,396825,0.28019238,0.03571252,0.45296857,3
4082647,4079269,396825,0.27858746,0.034842417,0.46082568,3
4104721,4100891,396825,0.2786154,0.035106197,0.45847413,3
4126326,4122152,396825,0.27864805,0.0362187,0.4552508,3
4147553,4143455,396825,0.27559173,0.035124533,0.45851135,3
4168778,4164697,396825,0.2763243,0.03409537,0.46094152,3
4190052,4185923,396825,0.27937615,0.03755985,0.45663333,3
4211482,4207531,396825,0.27182618,0.03608409,0.45690227,3
4233365,4228756,396825,0.27864316,0.033760462,0.45708227,3
4254620,4250050,396825,0.27864805,0.0362187,0.4552508,3
4275938,4271312,396825,0.27025393,0.036326494,0.46153605,3
4297259,4292531,396825,0.2809808,0.03521092,0.45069563,3
4318539,4314146,396825,0.2808738,0.035004523,0.45923004,3
4340253,4335367,396825,0.27709898,0.035876155,0.4584048,3
4362291,4356584,396825,0.27864346,0.036979493,0.45516285,3
4383466,4377804,396825,0.27938533,0.03603826,0.4568092,3
4404762,4399027,396825,0.27330524,0.03335291,0.4610667,3
4425983,4420649,396825,0.28092965,0.035532087,0.45452693,3
4447608,4441868,396825,0.2778224,0.036368594,0.46065912,3
4469026,4463194,396825,0.28013182,0.03433624,0.45854342,3
4490217,4484418,396825,0.28242764,0.03619579,0.45520425,3
4511509,4505643,396825,0.27255875,0.035054933,0.45933244,3
4532810,4527269,396825,0.28018293,0.034015074,0.4547121,3
4554368,4548498,396825,0.27785948,0.03511078,0.45848343,3
4575613,4569753,396825,0.27407056,0.03504577,0.4593138,3
4596842,4591102,396825,0.2794178,0.03554125,0.45454556,3
4618095,4612327,396825,0.2786526,0.035457905,0.45533872,3
4639513,4634057,396825,0.27935255,0.033316247,0.46099222,3
4661093,4655290,396825,0.27940866,0.03706284,0.4543697,3
4682393,4676515,396825,0.27490094,0.035744604,0.45303372,3
4703607,4697757,396825,0.2793713,0.035101615,0.4584648,3
4724850,4718977,396825,0.28014126,0.03603368,0.45679986,3
4746099,4740696,396825,0.2688303,0.034756694,0.45554766,3
4767828,4761924,396825,0.2786619,0.035545833,0.45455486,3
4789053,4783145,396825,0.27938074,0.036799055,0.45672125,3
4810291,4804371,396825,0.27408934,0.036831137,0.45678642,3
4831530,4825594,396825,0.28088772,0.03433165,0.45853412,3
4852878,4847302,396825,0.27555925,0.035621546,0.460775,3
4874707,4868555,396825,0.27857813,0.03475449,0.4616095,3
4895869,4889820,396825,0.28013182,0.03433624,0.45854342,3
4917178,4911162,396825,0.27867138,0.037243273,0.45281133,3
4938442,4932411,396825,0.2808644,0.033307076,0.4609736,3
4959721,4954063,396825,0.28243694,0.036283717,0.4544204,3
4981694,4975286,396825,0.27181214,0.035147443,0.4585579,3
5002968,4996584,396825,0.28171337,0.034181762,0.45312577,3
5024178,5017851,396825,0.27787352,0.036047425,0.4568278,3
5045379,5039073,396825,0.27257752,0.0368403,0.45680505,3
5066614,5060697,396825,0.281681,0.0362883,0.45442972,3
5088294,5081915,396825,0.2793713,0.035101615,0.4584648,3
5109481,5103133,396825,0.2755638,0.034860753,0.4608629,3
5131016,5124350,396825,0.28016904,0.034687947,0.45540804,3
5152169,5145570,396825,0.28085065,0.035589464,0.4607098,3
5173503,5167180,396825,0.2793713,0.035101615,0.4584648,3
5195145,5188415,396825,0.28086925,0.035765316,0.45914212,3
5216341,5209751,396825,0.27333316,0.03361669,0.45871514,3
5237561,5230968,396825,0.27935255,0.033316247,0.46099222,3
5258811,5252186,396825,0.27861083,0.03586699,0.45838618,3
5280296,5273801,396825,0.2695119,0.03565821,0.46084946,3
5301780,5295044,396825,0.28164822,0.033566274,0.45861274,3
5322992,5316377,396825,0.2779013,0.034701694,0.45543596,3
5344230,5337699,396825,0.27404264,0.03478199,0.46166536,3
5365490,5358932,396825,0.28019238,0.03571252,0.45296857,3
5386718,5380626,396825,0.2793388,0.03559863,0.46072844,3
5408500,5401842,396825,0.27858746,0.034842417,0.46082568,3
5429801,5423079,396825,0.28014126,0.03603368,0.45679986,3
5451049,5444299,396825,0.2786154,0.035106197,0.45847413,3
5472304,5465528,396825,0.2801039,0.03407246,0.46089497,3
5493585,5487270,396825,0.28088313,0.03509245,0.4584462,3
5515315,5508493,396825,0.27410337,0.037767787,0.4551308,3
5536601,5529722,396825,0.2794224,0.034780458,0.45463347,3
5557921,5550973,396825,0.28094828,0.03570794,0.45295924,3
5579201,5572223,396825,0.27257752,0.0368403,0.45680505,3
5600925,5593941,396825,0.2809205,0.037053674,0.4543511,3
5622645,5615209,396825,0.28238565,0.03499535,0.45921144,3
5643808,5636553,396825,0.27634764,0.035119943,0.45850205,3
5665076,5657779,396825,0.27785948,0.03511078,0.45848343,3
5686307,5679021,396825,0.28012267,0.035857826,0.4583676,3
5707538,5700694,396825,0.28090173,0.035268303,0.45687848,3
5729840,5721986,396825,0.27862483,0.036803637,0.45673057,3
5751095,5743293,396825,0.27560118,0.036821973,0.4567678,3
5772444,5764512,396825,0.27940395,0.036214117,0.45524147,3
5793615,5785834,396825,0.2824647,0.034937974,0.45302856,3
5814855,5807448,396825,0.27182618,0.03608409,0.45690227,3
5836618,5828705,396825,0.28016904,0.034687947,0.45540804,3
5857854,5849969,396825,0.27938533,0.03603826,0.4568092,3
5879074,5871315,396825,0.2763429,0.03427122,0.45937383,3
5900311,5892560,396825,0.27639416,0.03555958,0.4545828,3
5921551,5914198,396825,0.27786434,0.03756902,0.45665196,3
5943202,5935428,396825,0.27934337,0.034837835,0.46081635,3
5964408,5956694,396825,0.27938074,0.036799055,0.45672125,3
5985717,5977918,396825,0.2748358,0.035129115,0.45852065,3
6006902,5999158,396825,0.27863857,0.034521256,0.45699435,3
6028161,6020774,396825,0.27182618,0.03608409,0.45690227,3
6049851,6041998,396825,0.27024934,0.037087288,0.46144813,3
6071104,6063269,396825,0.27714536,0.034706276,0.45544526,3
6092380,6084488,396825,0.277113,0.03681281,0.45674917,3
6113640,6105711,396825,0.27026308,0.034804907,0.4617119,3
6134898,6127327,396825,0.27490553,0.03498381,0.45312163,3
6156609,6148588,396825,0.2801692,0.036297463,0.4544483,3
6177836,6169854,396825,0.27782223,0.03475907,0.46161884,3
6199068,6191111,396825,0.27633375,0.035792816,0.45919797,3
6220354,6212343,396825,0.27856898,0.036276076,0.46143368,3
6241588,6233951,396825,0.2763754,0.03377421,0.4571102,3
6263196,6255170,396825,0.27710354,0.03511536,0.45849273,3
6284480,6276401,396825,0.2756291,0.037085757,0.45441625,3
6305733,6297695,396825,0.27868053,0.035721686,0.45298716,3
6326960,6318949,396825,0.28087857,0.035853244,0.45835826,3
6348184,6340569,396825,0.27252167,0.03631274,0.46150813,3
6369962,6361787,396825,0.2801692,0.036297463,0.4544483,3
6391213,6383005,396825,0.28010875,0.036530692,0.4590635,3
6412496,6404234,396825,0.27557784,0.0357974,0.45920727,3
6433904,6425571,396825,0.28094828,0.03570794,0.45295924,3
6455159,6447193,396825,0.2816485,0.03678531,0.45669332,3
6476726,6468451,396825,0.27254015,0.03487908,0.46090013,3
6497980,6489702,396825,0.28013667,0.036794472,0.45671195,3
6519268,6510954,396825,0.27708507,0.036549028,0.45910072,3
6540495,6532174,396825,0.28239024,0.034234557,0.45929936,3
6561793,6553898,396825,0.2809158,0.036204953,0.45522287,3
6583416,6575152,396825,0.2740289,0.03706437,0.46140158,3
6604718,6596419,396825,0.27711272,0.033593774,0.4586686,3
6625971,6617694,396825,0.2823533,0.037101887,0.46051535,3
6647178,6638959,396825,0.2717563,0.034619883,0.463261,3
6668435,6660614,396825,0.28017375,0.03553667,0.45453626,3
6690224,6681872,396825,0.28087857,0.035853244,0.45835826,3
6711436,6703100,396825,0.27487302,0.035480823,0.45538527,3
6732678,6724318,396825,0.28165308,0.036024515,0.45678127,3
6753798,6745538,396825,0.28085065,0.035589464,0.4607098,3
6775021,6767168,396825,0.28007597,0.03380868,0.46324652,3
6796653,6788407,396825,0.27936673,0.03586241,0.45837688,3
6817894,6809624,396825,0.27710354,0.03511536,0.45849273,3
6839108,6830844,396825,0.283202,0.03475754,0.45458695,3
6860357,6852087,396825,0.28013209,0.037555266,0.45662403,3
6881599,6873711,396825,0.27182618,0.03608409,0.45690227,3
6903292,6894960,396825,0.27947354,0.034459297,0.45080218,3
6924475,6916212,396825,0.28014126,0.03603368,0.45679986,3
6945737,6937432,396825,0.2733612,0.035489988,0.4554039,3
6966936,6958711,396825,0.27791548,0.037247863,0.45282063,3
6988188,6980325,396825,0.2801692,0.036297463,0.4544483,3
7009857,7001542,396825,0.28235772,0.03473157,0.46156296,3
7031087,7022775,396825,0.28242305,0.036956582,0.45511633,3
7052318,7044023,396825,0.2718259,0.032865062,0.45882168,3
7073542,7065275,396825,0.28085047,0.03397994,0.4616695,3
7094781,7086941,396825,0.28013667,0.036794472,0.45671195,3
7116539,7108172,396825,0.27331483,0.036659867,0.45836344,3
7137774,7129392,396825,0.2794177,0.033931736,0.45550525,3
7158860,7150613,396825,0.28084132,0.035501536,0.46149367,3
7180186,7171836,396825,0.27331465,0.03505035,0.45932314,3
7201808,7193444,396825,0.2794131,0.03469253,0.45541734,3
7223515,7214696,396825,0.2793528,0.036535274,0.4590728,3
7244720,7235933,396825,0.27483124,0.03588991,0.45843273,3
7266053,7257151,396825,0.2816717,0.03620037,0.45521355,3
7287217,7278367,396825,0.27709422,0.035027433,0.4592766,3
7308482,7300033,396825,0.27559173,0.035124533,0.45851135,3
7330574,7321283,396825,0.2785969,0.036539856,0.45908213,3
7351875,7342532,396825,0.27560118,0.036821973,0.4567678,3
7373068,7363793,396825,0.28012723,0.035097033,0.4584555,3
7394352,7385038,396825,0.27557784,0.0357974,0.45920727,3
7415610,7406694,396825,0.268756,0.035662793,0.46085876,3
7437348,7427951,396825,0.2748915,0.034047157,0.45477727,3
7459314,7449167,396825,0.28010416,0.037291486,0.45897558,3
7480587,7470472,396825,0.27251709,0.03707354,0.4614202,3
7501783,7491706,396825,0.27869916,0.035897538,0.45141947,3
7523012,7513318,396825,0.27859232,0.037300657,0.45899418,3
7544729,7534549,396825,0.2793574,0.03577448,0.45916075,3
7565942,7555769,396825,0.28010875,0.036530692,0.4590635,3
7587202,7576984,396825,0.2755824,0.035036605,0.4592952,3
7608440,7598214,396825,0.27792463,0.035726268,0.4529965,3
7629717,7619820,396825,0.27485898,0.034544174,0.4570409,3
7651400,7641040,396825,0.27028644,0.03582948,0.45927244,3
7672654,7662270,396825,0.27865735,0.036306627,0.45446694,3
7693917,7683495,396825,0.277113,0.03681281,0.45674917,3
7715204,7704741,396825,0.27107027,0.03608868,0.4569116,3
7736611,7726384,396825,0.28088772,0.03433165,0.45853412,3
7758068,7747697,396825,0.2763803,0.036232453,0.45527872,3
7779305,7768916,396825,0.27480787,0.034865335,0.4608722,3
7800583,7790133,396825,0.27717328,0.034970056,0.4530937,3
7821776,7811371,396825,0.27713162,0.036988664,0.45518148,3
7842991,7832983,396825,0.27777585,0.035928957,0.46457836,3
7864646,7854201,396825,0.27634308,0.035880744,0.4584141,3
7885880,7875477,396825,0.27565688,0.03574002,0.45302442,3
7907119,7896752,396825,0.27785015,0.03502285,0.4592673,3
7928336,7917971,396825,0.27785033,0.036632374,0.45830756,3
7949973,7939582,396825,0.2718216,0.03684489,0.45681435,3
7971783,7960804,396825,0.27944103,0.03495631,0.45306578,3
7993043,7982109,396825,0.2763896,0.03632038,0.45449486,3
8014234,8003330,396825,0.27028644,0.03582948,0.45927244,3
8035527,8024553,396825,0.28167626,0.035439577,0.4553015,3
8056753,8046164,396825,0.27938533,0.03603826,0.4568092,3
8078733,8067389,396825,0.27484038,0.03436832,0.4586086,3
8099954,8088632,396825,0.27642226,0.03743288,0.45127153,3
8121191,8109849,396825,0.2785644,0.037036877,0.46134573,3
8142452,8131078,396825,0.2786526,0.035457905,0.45533872,3
8163719,8152700,396825,0.27934822,0.037296068,0.45898488,3
8185505,8173929,396825,0.27560118,0.036821973,0.4567678,3
8207464,8195178,396825,0.27561033,0.035300385,0.45694366,3
8228717,8216438,396825,0.27940395,0.036214117,0.45524147,3
8249975,8237694,396825,0.27334747,0.03777237,0.4551401,3
8271370,8259323,396825,0.27870834,0.03437595,0.45159534,3
