timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
26390655,1200.0,0.4864427,696.75323,0.0,1288,65,41.74556,65,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27146619,1200.0,0.49860373,696.75323,0.0,1307,65,41.74556,66,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27408550,1200.0,0.49860373,1097.1613,0.0,1312,65,41.66435,67,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28166956,1200.0,0.5110688,1097.1613,0.0,1324,65,41.66435,68,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28467569,1200.0,0.5110688,667.64813,0.0,1330,65,41.666004,69,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29220578,1200.0,0.52384555,667.64813,0.0,1354,65,41.666004,70,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29391606,1200.0,0.52384555,1256.0674,0.0,1356,65,41.835712,71,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30140578,1200.0,0.5369417,1256.0674,0.0,1370,65,41.835712,72,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30400873,1200.0,0.5369417,824.96954,0.0,1375,65,41.998447,73,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31158521,1200.0,0.5503652,824.96954,0.0,1398,65,41.998447,75,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31460603,1200.0,0.5503652,1141.5842,0.0,1404,65,67.32674,76,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32224121,1200.0,0.56412435,1141.5842,0.0,1418,65,67.32674,77,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32406574,1200.0,0.56412435,786.3113,0.0,1423,65,41.75104,78,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33158553,1200.0,0.57822746,786.3113,0.0,1449,65,41.75104,79,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33408606,1200.0,0.57822746,1334.2847,0.0,1452,65,41.914703,80,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34159745,1200.0,0.59268314,1334.2847,0.0,1469,65,41.914703,81,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34454101,1200.0,0.59268314,1172.6199,0.0,1481,65,41.950626,82,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35208059,1200.0,0.6075002,1172.6199,0.0,1497,65,41.950626,83,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35387950,1200.0,0.6075002,841.8719,0.0,1500,65,41.647373,84,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36136624,1200.0,0.60761875,841.8719,0.0,1525,65,41.647373,85,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36405688,1200.0,0.60761875,1391.8105,0.0,1532,65,41.69475,86,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37156622,1200.0,0.60761875,1391.8105,0.0,1548,65,41.69475,87,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37460532,1200.0,0.60761875,948.1776,0.0,1555,65,41.78747,88,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38212582,1200.0,0.60761875,948.1776,0.0,1577,65,41.78747,89,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38481602,1200.0,0.60761875,1070.3893,0.0,1582,65,41.58774,90,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39231690,1200.0,0.60761875,1070.3893,0.0,1608,65,41.58774,91,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39401698,1200.0,0.60761875,1370.5884,0.0,1611,65,41.956787,92,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40148536,1200.0,0.60761875,1370.5884,0.0,1627,65,41.956787,93,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40451762,1200.0,0.60761875,878.9921,0.0,1634,65,41.999626,94,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41204521,1200.0,0.60761875,878.9921,0.0,1658,65,41.999626,96,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41380131,1200.0,0.60761875,1311.4624,0.0,1662,65,67.662704,97,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42137604,1200.0,0.60761875,1311.4624,0.0,1679,65,67.662704,98,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42397606,1200.0,0.60761875,1048.9122,0.0,1686,65,41.95649,99,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43146561,1200.0,0.60761875,1048.9122,0.0,1710,65,41.95649,100,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43463541,1200.0,0.60761875,1214.9991,0.0,1716,65,41.793583,101,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44223565,1200.0,0.60761875,1214.9991,0.0,1740,65,41.793583,102,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44374671,1200.0,0.60761875,1208.4586,0.0,1742,65,62.86779,103,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45137520,1200.0,0.60761875,1208.4586,0.0,1759,65,62.86779,104,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45393740,1200.0,0.60761875,895.03595,0.0,1765,65,20.814789,105,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46157523,1200.0,0.60761875,895.03595,0.0,1790,65,20.814789,106,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46448677,1200.0,0.60761875,1411.8378,0.0,1796,65,41.78801,107,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47208554,1200.0,0.60761875,1411.8378,0.0,1814,65,41.78801,108,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47469650,1200.0,0.60761875,997.95917,0.0,1825,65,41.95624,109,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48229927,1200.0,0.60761875,997.95917,0.0,1840,65,41.95624,110,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48393547,1200.0,0.60761875,1073.8303,0.0,1844,65,62.756317,111,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49460596,1200.0,0.60761875,1417.044,0.0,1877,65,20.853485,113,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50202852,1200.0,0.60761875,1417.044,0.0,1892,65,20.853485,114,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50372586,1200.0,0.60761875,1417.044,0.0,1897,65,20.853485,115,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51130802,1200.0,0.60761875,913.15814,0.0,1921,65,62.873184,117,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51391662,1200.0,0.60761875,913.15814,0.0,1926,65,62.873184,118,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52141563,1200.0,0.60761875,1200.2482,0.0,1943,65,67.39626,119,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52454596,1200.0,0.57836914,1355.6848,0.0,1958,65,20.933369,120,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53215521,1200.0,0.57836914,1355.6848,0.0,1973,65,20.933369,121,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53379712,1200.0,0.57836914,1355.6848,0.0,1978,65,20.933369,122,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54135781,1200.0,0.57836914,918.4646,0.0,2001,65,62.690434,123,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54385658,1200.0,0.57836914,918.4646,0.0,2005,65,62.690434,124,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55135120,1200.0,0.57836914,1254.5817,0.0,2022,65,41.753113,125,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55435561,1200.0,0.57836914,900.03125,0.0,2028,65,41.5856,126,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56192810,1200.0,0.57836914,900.03125,0.0,2053,65,41.5856,127,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56382776,1200.0,0.57836914,900.03125,0.0,2058,65,41.5856,128,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57138625,1200.0,0.57836914,1332.3617,0.0,2075,65,41.698357,129,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57388619,1200.0,0.57836914,1332.3617,0.0,2080,65,41.698357,130,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58147616,1200.0,0.57836914,1011.51465,0.0,2101,65,41.569096,131,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58437641,1200.0,0.57836914,1011.51465,0.0,2107,65,41.569096,132,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59198521,1200.0,0.57836914,1136.0016,0.0,2126,65,41.81601,133,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59418521,1200.0,0.57836914,1136.0016,0.0,2137,65,41.81601,134,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60173568,1200.0,0.57836914,1369.6302,0.0,2154,65,41.95804,135,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60378579,1200.0,0.57836914,1369.6302,0.0,2156,65,41.95804,136,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61130522,1200.0,0.57836914,848.9754,0.0,2182,65,41.998783,138,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61430615,1200.0,0.57836914,848.9754,0.0,2187,65,41.998783,139,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62191600,1200.0,0.57836914,1345.3483,0.0,2203,65,67.866234,140,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62462560,1200.0,0.57836914,898.2036,0.0,2210,65,41.91617,141,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63214667,1200.0,0.57836914,898.2036,0.0,2235,65,41.91617,142,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63374884,1200.0,0.57836914,898.2036,0.0,2239,65,41.91617,143,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64131522,1200.0,0.57836914,1372.1404,0.0,2255,65,41.912655,144,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64531624,1200.0,0.57836914,1205.6556,0.0,2270,65,20.855658,145,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65285826,1200.0,0.57836914,1205.6556,0.0,2285,65,20.855658,146,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65455681,1200.0,0.57836914,1205.6556,0.0,2289,65,20.855658,147,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66207524,1200.0,0.57836914,945.2239,0.0,2313,65,62.74932,148,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66377522,1200.0,0.57836914,945.2239,0.0,2318,65,62.74932,149,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67135625,1200.0,0.57836914,1313.1212,0.0,2335,65,41.7495,150,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67456554,1200.0,0.57836914,1313.1212,0.0,2342,65,41.7495,151,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68206981,1200.0,0.57836914,975.12244,0.0,2364,65,41.790962,152,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68448527,1200.0,0.57836914,975.12244,0.0,2369,65,41.790962,153,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69208695,1200.0,0.57836914,1261.4796,0.0,2385,65,41.916252,154,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69548621,1200.0,0.57836914,1014.9959,0.0,2395,65,20.999914,155,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70303738,1200.0,0.57836914,1014.9959,0.0,2418,65,20.999914,156,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70423712,1200.0,0.57836914,1014.9959,0.0,2419,65,20.999914,157,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71175643,1200.0,0.57836914,1212.7285,0.0,2439,65,62.624504,159,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71455610,1200.0,0.57836914,1212.7285,0.0,2450,65,62.624504,160,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72208579,1200.0,0.57836914,1264.696,0.0,2465,65,67.92996,161,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72500403,1200.0,0.57836914,873.9118,0.0,2471,65,41.80444,162,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74194522,1200.0,0.57836914,1373.7771,0.0,2516,65,41.901695,165,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74365524,1200.0,0.57836914,1373.7771,0.0,2521,65,41.901695,166,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75125944,1200.0,0.57836914,1014.0138,0.0,2544,65,41.876675,167,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75373185,1200.0,0.57836914,1014.0138,0.0,2549,65,41.876675,168,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
