timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
5653817,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0005706709,3.3138153e-05,1.9112945e-09,0.48741686,0.6720158,-9.701196,-0.006349531,-0.001384967,-0.0035750894,26.903242,26.903242
6280801,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.000851667,5.2263556e-05,4.617722e-09,0.42531836,0.7791037,-9.665157,-0.012796914,-0.005668223,0.0040764264,26.914728,26.914728
6385328,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0011687395,6.500041e-05,5.7922156e-09,0.6232872,0.6449614,-9.719503,-0.006251881,4.4893473e-05,0.007908842,26.918808,26.918808
6489827,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0011259611,6.2239254e-05,5.143413e-09,0.6385459,0.6095683,-9.68786,-0.00518091,0.0041620154,0.0004748134,26.919212,26.919212
6594285,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0011068888,6.018228e-05,5.2580513e-09,0.54535043,0.65666807,-9.699356,-0.01640994,-0.0044558495,0.008990591,26.930405,26.930405
6698803,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0011065733,5.5978246e-05,4.9445594e-09,0.41437665,0.6701414,-9.67239,-0.01562367,-0.004012624,-0.008209626,26.920616,26.920616
7430371,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0010361009,7.0016766e-05,1.3724964e-08,0.5356581,0.7784788,-9.694697,-0.0044567846,-0.0028325897,0.004767578,26.94189,26.94189
7534803,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0009303737,6.746175e-05,1.1993572e-08,0.5321797,0.65846866,-9.679995,-0.004877818,-0.0014128694,0.0013879044,26.949123,26.949123
7639284,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0008424786,6.210969e-05,1.0371982e-08,0.52766573,0.6528056,-9.692382,-0.0072049126,0.00048684888,-0.01609321,26.95098,26.95098
7743810,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0008244271,5.622484e-05,8.878906e-09,0.5689164,0.7542928,-9.677701,-0.004002778,-0.00072995666,0.017621137,26.956171,26.956171
7848286,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00077077287,5.2020634e-05,7.587869e-09,0.52843106,0.65982044,-9.704296,-0.006879627,-0.0014211135,-0.001903004,26.963984,26.963984
7952873,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00071935664,4.8827522e-05,6.4240737e-09,0.5387762,0.7103284,-9.6778755,-0.005442154,0.00047924183,-0.0019340711,26.960487,26.960487
8057315,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00066919375,4.5003366e-05,5.459287e-09,0.56776273,0.69240755,-9.687509,-0.004859429,-0.0023234189,0.004864595,26.96678,26.96678
8161801,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00061511877,4.246108e-05,4.6740243e-09,0.52324194,0.71341854,-9.679173,-0.0052652443,0.0013403296,-0.00058283936,26.972256,26.972256
8266311,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0006130562,3.9836923e-05,4.128464e-09,0.542508,0.658071,-9.692602,-0.0049367873,-0.00076737255,0.0011957698,26.976803,26.976803
8370830,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0006387177,3.8318063e-05,3.6153445e-09,0.55098444,0.67946255,-9.680076,-0.0051764715,-0.0010317843,0.004783431,26.977678,26.977678
8475399,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00064394076,3.7734353e-05,3.262878e-09,0.5095759,0.7370308,-9.693658,-0.0048930356,-0.000121867284,0.004749824,26.985722,26.985722
8579803,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00065795437,3.789345e-05,3.0598448e-09,0.5532132,0.64841485,-9.685643,-0.0069271834,-0.001379895,-0.0048477016,26.98159,26.98159
8684310,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0006040741,3.6348043e-05,2.7240836e-09,0.53329414,0.69588953,-9.68678,-0.0045797974,-0.005245289,0.0055975984,26.990555,26.990555
8788832,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.0005710944,3.3952314e-05,2.3829891e-09,0.529647,0.69978607,-9.691487,-0.006560047,-0.0010165628,-0.0052306866,27.000994,27.000994
8893302,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00052347756,3.2602147e-05,2.2073432e-09,0.5281836,0.6701642,-9.684045,-0.004197443,-7.3048286e-05,0.009698867,26.991959,26.991959
8997931,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00046967363,3.2337026e-05,2.066109e-09,0.5421927,0.72776645,-9.6858,-0.0068517267,-0.0016975766,-0.00040466152,27.00239,27.00239
9102312,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00048106958,3.2142176e-05,1.8765816e-09,0.54855835,0.70068914,-9.685188,-0.006086385,0.00016283058,-0.0011979006,27.012175,27.012175
9206810,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00046421157,3.1955162e-05,1.7516056e-09,0.5284649,0.6967642,-9.686282,-0.0042361226,-0.000580946,0.0060034133,27.003445,27.003445
9311490,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00046782845,3.204479e-05,1.7190613e-09,0.5400709,0.710425,-9.688709,-0.0053679664,0.0004989002,0.003735288,27.006292,27.006292
9415820,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00044412192,3.308166e-05,1.7735244e-09,0.5423054,0.6549641,-9.696692,-0.004731343,-0.0027824966,0.0023383955,27.01224,27.01224
9520457,3670026,3670026,0,0,0,0,0,803.04956,803.04956,4015.2458,8030.4917,0.00041324928,3.1901305e-05,1.6323074e-09,0.5185871,0.70511395,-9.684951,-0.004487855,-0.0021515796,-0.0018351572,27.023426,27.023426
