timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
3086282,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.0006422885,4.3520195e-05,4.949986e-09,0.15808946,0.72134143,-9.732849,-0.0003746953,-0.0014825631,-0.0006189472,41.7026,41.7026
3186308,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.0006309647,3.917412e-05,4.1838355e-09,0.0736344,0.8987199,-9.746562,0.001969494,0.002297122,1.0725111e-05,41.69525,41.69525
3791547,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.0005305166,2.6814245e-05,1.930525e-09,0.21856025,0.8187914,-9.7367325,0.0009595491,-0.0014146641,-0.0021908772,41.69525,41.69525
3891761,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.00056118105,2.6886622e-05,1.974146e-09,0.048082173,0.75368404,-9.745566,0.0028314162,-0.0014274735,-0.0036900125,41.69525,41.69525
3996645,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.0005682195,2.6842361e-05,1.8247444e-09,0.10838894,0.5707295,-9.732406,3.7550926e-06,0.00015003979,0.0047933594,41.695255,41.695255
4096690,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.0005464875,2.5935036e-05,1.6291295e-09,0.08241969,0.9065539,-9.738569,-0.0015424965,-0.00013168342,0.0023098658,41.78826,41.78826
4196722,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.00055658136,2.4603734e-05,1.4797983e-09,0.157761,0.82835925,-9.7414465,0.002502406,0.0013032611,0.0001753401,41.793156,41.793156
4296754,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.0005079542,2.3159537e-05,1.3094069e-09,0.15396471,0.6634799,-9.740017,0.0020807348,-0.0011310298,-0.0034638692,41.793156,41.793156
4397838,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.00050750846,2.1529248e-05,1.1114171e-09,0.10934042,0.74845874,-9.743718,0.0005729478,-0.0009889957,-0.001334616,41.793156,41.793156
4501851,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.00044336703,1.9477979e-05,9.2481645e-10,0.10680184,0.7834303,-9.743634,0.00065368786,-0.000448538,-0.00079801166,41.79316,41.79316
4601907,3932170,3932170,0,0,0,0,0,799.36053,799.36053,3996.8025,7993.605,0.00039630337,1.7930271e-05,7.945475e-10,0.13893712,0.71993506,-9.740733,0.0016286653,0.0006466247,-0.0007987111,41.793156,41.793156
