timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
15078078,1628252553000063,11010053,490787674,22543922,92863,138926,0.238,0.5747929,1.5070001,1.825,0.97999996,1.28,94,3,0.033,0.022000002,0.025,0.365,5.3809743,0,nan,0.0,1014,3,0,1,13
15275401,1628252553200063,11010053,490787670,22543940,92799,138862,0.256,0.5747942,1.47,1.7780001,0.97999996,1.28,94,3,0.074,-0.061000004,0.042000003,0.108,5.3809743,0,nan,0.0,1170,3,0,1,13
15474408,1628252553400063,11010053,490787668,22543944,92806,138869,0.245,0.57479537,1.4350001,1.7360001,0.97999996,1.28,94,3,0.034,-0.032,0.012,0.104,5.3809743,0,nan,0.0,1170,3,0,1,13
15672996,1628252553600064,11010053,490787667,22543961,92659,138722,0.23600002,0.57479644,1.4020001,1.6940001,0.97999996,1.28,94,3,0.067,-0.066,0.008,0.081,5.3809743,0,nan,0.0,1170,3,0,1,13
15873406,1628252553800064,11010053,490787670,22543968,92606,138668,0.20700002,0.5747975,1.3900001,1.682,0.97999996,1.28,94,3,0.023000002,0.0,0.023000002,0.013,5.3809743,0,nan,0.0,1170,3,0,1,13
16076816,1628252554000064,11010053,490787672,22543976,92507,138569,0.23,0.5747985,1.3770001,1.669,0.97999996,1.28,94,3,0.014,0.002,0.014,0.048,5.3809743,0,nan,0.0,1170,3,0,1,13
16274402,1628252554200064,11010053,490787673,22543985,92434,138497,0.18400002,0.5747994,1.365,1.6570001,0.97999996,1.28,94,4,0.023000002,-0.023000002,0.0050000004,-0.0050000004,5.3809743,0,nan,0.0,1170,3,0,1,13
16472468,1628252554400064,11010053,490787674,22543991,92387,138450,0.18200001,0.57480025,1.353,1.644,0.97999996,1.28,94,4,0.011000001,-0.011000001,0.0,-0.001,5.3809743,0,nan,0.0,1170,3,0,1,13
16672630,1628252554600064,11010053,490787675,22544003,92317,138380,0.17500001,0.57480115,1.342,1.6320001,0.97999996,1.28,94,4,0.032,0.009000001,0.031000001,0.009000001,5.3809743,0,nan,0.0,1170,3,0,1,13
16873495,1628252554800064,11010053,490787675,22544013,92279,138342,0.21300001,0.57480216,1.332,1.6200001,1.25,1.68,94,4,0.012,0.011000001,-0.0050000004,-0.003,5.3809743,0,nan,0.0,1170,3,0,1,12
17073492,1628252555000064,11010053,490787674,22544022,92287,138350,0.24400002,0.57480323,1.322,1.608,1.25,1.68,94,4,0.0050000004,0.004,-0.003,-0.022000002,5.3809743,0,nan,0.0,1170,3,0,1,12
17271262,1628252555200064,11010053,490787674,22544032,92283,138346,0.24100001,0.5748044,1.312,1.5960001,1.25,1.68,94,9,0.016,0.011000001,-0.011000001,-0.009000001,5.3809743,0,nan,0.0,1482,3,0,1,12
17475392,1628252555400064,11010053,490787674,22544044,92293,138356,0.16900001,0.5748053,1.302,1.585,1.25,1.68,94,9,0.025,-0.003,0.024,-0.001,5.3809743,0,nan,0.0,1482,3,0,1,12
