timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
4978198,4977221,396809,0.11976301,-0.115839556,0.4529955,3
4999444,4998461,396809,0.11981852,-0.11000977,0.4545487,3
5020696,5019703,396809,0.11920472,-0.10489105,0.45289707,3
5041949,5040955,396809,0.11920938,-0.098354444,0.45686764,3
5064078,5063066,396809,0.11781905,-0.09035691,0.45843896,3
5085331,5084347,396809,0.11792336,-0.08160427,0.45996028,3
5106747,5105707,396809,0.117449164,-0.070623904,0.45662808,3
5128107,5127006,396809,0.11378094,-0.06340959,0.45988733,3
5149327,5148248,396809,0.116745,-0.054647993,0.46536684,3
5170943,5169975,396809,0.118282974,-0.04879382,0.46687797,3
5192837,5191827,396809,0.116228774,-0.043683555,0.46365148,3
5214082,5213100,396809,0.114738785,-0.037902053,0.46767208,3
5235326,5234343,396809,0.115604036,-0.0342124,0.4651859,3
5256586,5255586,396809,0.113411516,-0.02988063,0.46681806,3
5278208,5277234,396809,0.11269807,-0.026977934,0.4676157,3
5299444,5298462,396809,0.11193919,-0.02554463,0.46923766,3
5320687,5319702,396809,0.112066604,-0.020413704,0.46756503,3
5341931,5340947,396809,0.11052446,-0.019008523,0.47082493,3
5363368,5362198,396809,0.10824994,-0.018338287,0.47330537,3
5384925,5383950,396809,0.106604785,-0.020602599,0.47822195,3
5406152,5405179,396809,0.10312317,-0.02348291,0.46784914,3
5427381,5426408,396809,0.09856739,-0.025049366,0.47122496,3
5448670,5447694,396809,0.093323305,-0.030964516,0.46981892,3
5469944,5468926,396809,0.084988244,-0.036976233,0.47334763,3
5491568,5490569,396809,0.076541334,-0.045934696,0.47933355,3
5512822,5511824,396809,0.06822183,-0.049762234,0.4836468,3
5534065,5533081,396809,0.05645392,-0.0557314,0.47677085,3
5555321,5554325,396809,0.04752944,-0.055162963,0.478632,3
5576573,5575574,396809,0.03796546,-0.056020364,0.47567946,3
5598283,5597264,396809,0.035797328,-0.050227173,0.47729573,3
5619521,5618539,396809,0.029946195,-0.048116665,0.4758231,3
5640756,5639785,396809,0.031526197,-0.042246565,0.47571734,3
5662036,5661063,396809,0.035862964,-0.040036995,0.48122644,3
5683291,5682313,396809,0.034510016,-0.03856014,0.47721034,3
5704917,5703946,396809,0.041175544,-0.036274165,0.47861415,3
5726188,5725180,396809,0.046288826,-0.036943402,0.48090032,3
5747389,5746411,396809,0.050694115,-0.036886156,0.48239106,3
5768665,5767694,396809,0.052311495,-0.037536733,0.4766979,3
5789902,5788917,396809,0.0552276,-0.040410805,0.47664565,3
5812071,5811060,396809,0.051535778,-0.043370746,0.47435728,3
5833305,5832330,396809,0.046787422,-0.04646234,0.4842166,3
5854538,5853562,396809,0.04471844,-0.052249078,0.474642,3
5875785,5874796,396809,0.03789358,-0.055321507,0.4789053,3
5897010,5896042,396809,0.036362357,-0.058268756,0.47897917,3
5918669,5917696,396809,0.03488536,-0.060469363,0.47742823,3
5939897,5938924,396809,0.033336494,-0.061971106,0.4791031,3
5961151,5960170,396809,0.033453792,-0.061200574,0.4750529,3
5982392,5981409,396809,0.03496399,-0.058261294,0.47578743,3
6003666,6002643,396809,0.035019513,-0.05243151,0.4773406,3
6025311,6024321,396809,0.041812457,-0.045014612,0.4770718,3
6046560,6045570,396809,0.04645699,-0.036879696,0.47443274,3
6067812,6066837,396809,0.053054005,-0.032441393,0.47985488,3
6089064,6088094,396809,0.052385963,-0.028069306,0.47982815,3
6110316,6109327,396809,0.058401093,-0.022856746,0.4796042,3
6132025,6130964,396809,0.064404026,-0.018374898,0.47938827,3
6153216,6152199,396809,0.065130964,-0.015463736,0.48176074,3
6174447,6173473,396809,0.06893672,-0.013186726,0.4792064,3
6195684,6194709,396809,0.069849476,-0.011657358,0.47351035,3
6216974,6215943,396809,0.07117594,-0.010965962,0.4799279,3
6238564,6237589,396809,0.07216941,-0.010858204,0.47020555,3
6259791,6258820,396809,0.07433883,-0.011568258,0.47176734,3
6281069,6280050,396809,0.074149646,-0.011639928,0.47904333,3
6302551,6301582,396809,0.07618075,-0.013128478,0.48546377,3
6323825,6322852,396809,0.07488412,-0.0145346625,0.4774373,3
6345562,6344564,396809,0.07624252,-0.01818773,0.4798604,3
6366848,6365827,396809,0.077697195,-0.021078229,0.47904176,3
6388096,6387081,396809,0.07762402,-0.025462514,0.47908956,3
6409440,6408354,396809,0.07621893,-0.028361982,0.47431278,3
6430607,6429576,396809,0.077703446,-0.031967264,0.4718852,3
6452232,6451258,396809,0.073035814,-0.036480468,0.47771823,3
6473474,6472504,396809,0.07152224,-0.040873215,0.47619116,3
6494729,6493741,396809,0.07202549,-0.043855548,0.483478,3
6515977,6514996,396809,0.07135824,-0.04819628,0.4778877,3
6537277,6536265,396809,0.06695505,-0.051883206,0.4740114,3
6558958,6557988,396809,0.0647423,-0.056272216,0.47088847,3
6580253,6579257,396809,0.06007465,-0.060785424,0.4767215,3
6601515,6600511,396809,0.06077929,-0.06296536,0.47672436,3
6622784,6621779,396809,0.057870727,-0.06589719,0.47279808,3
6644043,6643043,396809,0.057900574,-0.066611975,0.47118914,3
6665729,6664699,396809,0.057149243,-0.070984565,0.4688326,3
6686959,6685987,396809,0.061454866,-0.07314335,0.4727726,3
6708238,6707266,396809,0.06284649,-0.07605773,0.4743793,3
6729473,6728496,396809,0.06526479,-0.07812569,0.4654472,3
6750704,6749730,396809,0.065810084,-0.0810921,0.47111717,3
6772405,6771355,396809,0.065002434,-0.082581654,0.47277102,3
6793579,6792577,396809,0.067348845,-0.08395074,0.46706477,3
6814805,6813838,396809,0.06870725,-0.08760381,0.46948788,3
6836040,6835066,396809,0.07092753,-0.08902069,0.4686323,3
6857275,6856303,396809,0.07088213,-0.09049008,0.46945667,3
6879003,6878003,396809,0.06948713,-0.089029156,0.46705744,3
6900311,6899270,396809,0.06862862,-0.089811884,0.47112867,3
6922227,6921255,396809,0.070189685,-0.087579414,0.46944582,3
6943461,6942483,396809,0.06947286,-0.08613019,0.46945092,3
6964698,6963719,396809,0.06869634,-0.08325139,0.4726739,3
6986372,6985354,396809,0.07107388,-0.080252126,0.46853673,3
7007567,7006592,396809,0.07339382,-0.07945296,0.4652319,3
7028790,7027824,396809,0.073253416,-0.07660179,0.4724761,3
7050014,7049048,396809,0.07558218,-0.07652538,0.4683708,3
7071239,7070270,396809,0.07645835,-0.07718816,0.46269858,3
7093027,7091941,396809,0.07776924,-0.07868094,0.46833163,3
7114249,7113172,396809,0.077597715,-0.0801981,0.47400668,3
7135369,7134398,396809,0.079110004,-0.08088851,0.4723557,3
7156601,7155628,396809,0.08516252,-0.08219662,0.46654436,3
7177821,7176854,396809,0.08577633,-0.08731535,0.46819597,3
7199500,7198529,396809,0.08961738,-0.08792934,0.4624397,3
7220725,7219754,396809,0.091783434,-0.09009285,0.46320894,3
7241947,7240980,396809,0.09542311,-0.09150923,0.46473667,3
7263182,7262214,396809,0.099975534,-0.09139624,0.4605683,3
7284441,7283439,396809,0.10663431,-0.092017196,0.46038708,3
7306099,7305093,396809,0.11022985,-0.089819826,0.46591726,3
7327339,7326354,396809,0.1162437,-0.0896904,0.46251526,3
7348565,7347598,396809,0.12156848,-0.08519686,0.459895,3
7369792,7368822,396809,0.12676376,-0.082204565,0.4613329,3
7391016,7390049,396809,0.13428444,-0.080589324,0.457873,3
7412776,7411776,396809,0.13745743,-0.07683122,0.45208997,3
7434036,7433032,396809,0.14122999,-0.07529289,0.45035204,3
7455401,7454374,396809,0.14264053,-0.07456964,0.45353583,3
7476782,7475694,396809,0.14350243,-0.072333455,0.45025712,3
7498005,7496919,396809,0.14340615,-0.07309602,0.45349887,3
7519509,7518543,396809,0.14269476,-0.073823,0.45191097,3
7541304,7540338,396809,0.13962479,-0.07391161,0.45603728,3
7562537,7561563,396809,0.13594516,-0.07614083,0.45374095,3
7583763,7582793,396809,0.13217263,-0.077679165,0.45547885,3
7604986,7604018,396809,0.13228656,-0.0783621,0.45063615,3
7626602,7625631,396809,0.1335676,-0.07914008,0.45787808,3
7647835,7646858,396809,0.13438953,-0.08054951,0.45383075,3
7669061,7668090,396809,0.13647151,-0.082744874,0.45783383,3
7690294,7689323,396809,0.13877043,-0.08195369,0.45533746,3
7711684,7710647,396809,0.1431669,-0.08117369,0.4576287,3
7733312,7732337,396809,0.14326991,-0.077504195,0.455972,3
7754543,7753563,396809,0.14406875,-0.075291894,0.45511863,3
7775765,7774794,396809,0.14336957,-0.07528816,0.45352277,3
7796993,7796025,396809,0.14274901,-0.07307637,0.45028612,3
7818240,7817265,396809,0.1420532,-0.07161916,0.44948277,3
7839871,7838904,396809,0.13973664,-0.07096485,0.45358008,3
7861104,7860132,396809,0.1412855,-0.069463104,0.45190522,3
7882395,7881361,396809,0.13827649,-0.06589814,0.45599172,3
7903570,7902594,396809,0.13754746,-0.06517963,0.45600477,3
7924798,7923829,396809,0.1367411,-0.06158603,0.46083665,3
7946519,7945515,396809,0.13379177,-0.059450638,0.4617053,3
7967749,7966774,396809,0.1337321,-0.058021065,0.46492317,3
7989086,7988052,396809,0.13299088,-0.05803326,0.4649442,3
8010326,8009345,396809,0.13325869,-0.055753514,0.4560274,3
8031822,8030839,396809,0.13154502,-0.055865508,0.46496236,3
8053446,8052475,396809,0.13092111,-0.05510717,0.46093315,3
8074718,8073736,396809,0.12712754,-0.05665347,0.46347952,3
8095948,8094976,396809,0.12875168,-0.054397117,0.45937136,3
8117226,8116216,396809,0.12866423,-0.055882435,0.46181262,3
8138454,8137480,396809,0.13310817,-0.05726273,0.460894,3
8160575,8159603,396809,0.1353474,-0.05504196,0.46161547,3
8181835,8180827,396809,0.13909216,-0.056418527,0.45910096,3
8203053,8202075,396809,0.14184687,-0.056449376,0.46710137,3
8224289,8223314,396809,0.14793257,-0.057018816,0.46047357,3
8245601,8244546,396809,0.15082896,-0.054817706,0.46440786,3
8267247,8266253,396809,0.15484153,-0.053914525,0.45297652,3
8288467,8287493,396809,0.15864392,-0.05309098,0.44962966,3
8309706,8308739,396809,0.16223608,-0.05234707,0.45436728,3
8330979,8329998,396809,0.1637904,-0.05302154,0.45109943,3
8352295,8351263,396809,0.16386904,-0.05081347,0.44945863,3
8373992,8372994,396809,0.162432,-0.04936847,0.44867632,3
8395238,8394237,396809,0.16094075,-0.04867011,0.44951883,3
8416476,8415479,396809,0.15944065,-0.047249004,0.45116183,3
8437789,8436801,396809,0.15640725,-0.04514546,0.45526424,3
8459026,8458046,396809,0.1526835,-0.04376094,0.45697033,3
8480747,8479698,396809,0.14814328,-0.043143217,0.4611307,3
8501976,8501008,396809,0.14443718,-0.043204196,0.46123582,3
8523239,8522263,396809,0.13920659,-0.04330549,0.46299985,3
8544467,8543492,396809,0.1364187,-0.044013314,0.45581588,3
8565696,8564716,396809,0.1309447,-0.044932924,0.46648082,3
8587322,8586349,396809,0.1242737,-0.045042686,0.46667,3
8608600,8607594,396809,0.11750309,-0.047368478,0.4693084,3
8629820,8628854,396809,0.11461683,-0.04520919,0.4677517,3
8651047,8650075,396809,0.10635493,-0.046836622,0.47123265,3
8672302,8671302,396809,0.10042518,-0.046934187,0.4714008,3
8693988,8692992,396809,0.09057365,-0.044996157,0.48135152,3
8715261,8714262,396809,0.08254972,-0.04362906,0.4775246,3
8736521,8735519,396809,0.07437865,-0.042317715,0.4793568,3
8757910,8756875,396809,0.05963287,-0.04035356,0.47813642,3
8779722,8778731,396809,0.046932485,-0.042776916,0.480943,3
8801483,8800477,396809,0.028489433,-0.04159649,0.47902724,3
8822739,8821733,396809,0.015797865,-0.0447426,0.48103335,3
8843984,8842984,396809,0.00088600814,-0.04647183,0.483895,3
8865268,8864264,396809,-0.008759966,-0.050990764,0.48179072,3
8886520,8885527,396809,-0.01902312,-0.051844433,0.47724232,3
8908471,8907494,396809,-0.028693484,-0.057824794,0.47515395,3
8929702,8928728,396809,-0.039866023,-0.058754373,0.4770941,3
8950940,8949964,396809,-0.04361754,-0.060284745,0.4780236,3
8972165,8971194,396809,-0.045154218,-0.06105578,0.4796905,3
8993405,8992432,396809,-0.040444534,-0.056526646,0.47224057,3
9015095,9014119,396809,-0.02873761,-0.05421105,0.47915635,3
9036341,9035370,396809,-0.018336138,-0.05257888,0.47884613,3
9057725,9056714,396809,-0.010218015,-0.04955373,0.48181683,3
9078972,9077975,396809,0.0009612655,-0.04571723,0.4814617,3
9100223,9099230,396809,0.01210396,-0.044072863,0.48113048,3
9121835,9120865,396809,0.02251763,-0.04170998,0.4808123,3
9143066,9142093,396809,0.030695444,-0.040114403,0.48056516,3
9164345,9163370,396809,0.03887326,-0.038518824,0.48031798,3
9185617,9184624,396809,0.045511022,-0.03914774,0.48094523,3
9206842,9205877,396809,0.0492436,-0.041255012,0.47843868,3
9228469,9227490,396809,0.05510693,-0.0426348,0.4799033,3
9249696,9248725,396809,0.05803859,-0.043324694,0.48063564,3
9270932,9269954,396809,0.058035217,-0.04477816,0.47984314,3
9292165,9291190,396809,0.05570645,-0.044854563,0.4839484,3
9313420,9312449,396809,0.05948444,-0.045492444,0.4806175,3
9335089,9334066,396809,0.054965235,-0.04486676,0.48396945,3
9356428,9355345,396809,0.054308098,-0.0448471,0.48075667,3
9377746,9376744,396809,0.052813467,-0.045602206,0.48080668,3
9399007,9398006,396809,0.052084435,-0.044883687,0.48081973,3
9420264,9419266,396809,0.05145378,-0.047032278,0.47520554,3
9441930,9440914,396809,0.04614456,-0.049341645,0.47861034,3
9463192,9462141,396809,0.04547523,-0.0500527,0.47540554,3
9484350,9483370,396809,0.040949278,-0.052333944,0.47717246,3
9505575,9504601,396809,0.04085846,-0.055272724,0.4788212,3
9527503,9526538,396809,0.04308757,-0.05741235,0.47716513,3
