timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
11520232,11502598,3997730,138.77199,39.32,99669.24,1.1842355
11580469,11557830,3997730,139.1102,39.32,99665.25,1.184188
11630642,11610520,3997730,138.77199,39.32,99669.24,1.1842355
11680852,11663227,3997730,138.7297,39.32,99669.74,1.1842414
11741233,11718521,3997730,138.75084,39.32,99669.49,1.1842384
11791395,11771280,3997730,138.94109,39.32,99667.25,1.1842117
11841586,11823971,3997730,138.85654,39.32,99668.25,1.1842237
11901868,11879187,3997730,138.79312,39.32,99668.99,1.1842325
11952022,11931910,3997730,138.81425,39.32,99668.74,1.1842296
12002213,11984592,3997730,138.79312,39.32,99668.99,1.1842325
12062417,12039782,3997730,138.83539,39.32,99668.49,1.1842265
12112714,12092515,3997730,138.70857,39.329998,99669.99,1.1842444
12162907,12145281,3997730,138.91995,39.32,99667.5,1.1842148
12223112,12200483,3997730,138.79312,39.329998,99668.99,1.1842325
12273324,12253200,3997730,138.91995,39.329998,99667.5,1.1842148
12323524,12305917,3997730,138.85654,39.329998,99668.25,1.1842237
12383791,12361103,3997730,139.1102,39.329998,99665.25,1.184188
12434046,12413825,3997730,138.94109,39.329998,99667.25,1.1842117
12484267,12466634,3997730,138.91995,39.32,99667.5,1.1842148
12544489,12521839,3997730,138.79312,39.329998,99668.99,1.1842325
12594689,12574544,3997730,138.70857,39.329998,99670.0,1.1842445
12644870,12627259,3997730,139.0045,39.329998,99666.49,1.1842028
12705084,12682448,3997730,138.58174,39.32,99671.5,1.1842623
12755444,12735225,3997730,138.79312,39.329998,99668.99,1.1842325
12805626,12788000,3997730,138.89882,39.329998,99667.75,1.1842177
12865912,12843237,3997730,138.83539,39.329998,99668.49,1.1842265
12916110,12895967,3997730,138.68742,39.329998,99670.24,1.1842474
12966257,12948642,3997730,138.83539,39.329998,99668.49,1.1842265
13026550,13003860,3997730,138.66629,39.34,99670.49,1.1842502
13076833,13056658,3997730,138.77199,39.329998,99669.24,1.1842355
13126995,13109387,3997730,138.64514,39.329998,99670.74,1.1842533
13187291,13164624,3997730,138.81425,39.34,99668.74,1.1842296
13237472,13217349,3997730,138.60287,39.329998,99671.25,1.1842593
13287703,13270037,3997730,138.75084,39.329998,99669.49,1.1842384
13347914,13325261,3997730,138.64514,39.34,99670.74,1.1842533
13398181,13377984,3997730,138.66629,39.34,99670.49,1.1842502
13448465,13430816,3997730,138.64514,39.34,99670.74,1.1842533
13508688,13486061,3997730,138.75084,39.34,99669.5,1.1842386
13558888,13538761,3997730,138.94109,39.34,99667.25,1.1842117
13609085,13591462,3997730,138.64514,39.34,99670.74,1.1842533
13669313,13646660,3997730,138.91995,39.329998,99667.49,1.1842147
13719588,13699377,3997730,138.81425,39.34,99668.75,1.1842296
13769862,13752222,3997730,138.66629,39.34,99670.49,1.1842502
13830055,13807431,3997730,138.64514,39.34,99670.74,1.1842533
13880316,13860147,3997730,138.66629,39.34,99670.49,1.1842502
13930485,13912861,3997730,138.85654,39.34,99668.24,1.1842237
13990750,13968077,3997730,138.70857,39.35,99669.99,1.1842444
14041067,14020867,3997730,138.60287,39.35,99671.25,1.1842593
14091232,14073626,3997730,138.77199,39.35,99669.24,1.1842355
14151471,14128815,3997730,138.66629,39.35,99670.49,1.1842502
14201622,14181504,3997730,138.7297,39.35,99669.74,1.1842414
14251810,14234196,3997730,138.47604,39.35,99672.75,1.1842772
14312072,14289406,3997730,138.64514,39.35,99670.74,1.1842533
14362367,14342150,3997730,138.47604,39.35,99672.75,1.1842772
14412553,14394923,3997730,138.34921,39.35,99674.25,1.1842949
14472805,14450149,3997730,138.41263,39.35,99673.5,1.1842861
14522963,14502849,3997730,138.26466,39.35,99675.25,1.1843069
14573141,14555522,3997730,138.09555,39.35,99677.25,1.1843307
14633406,14610746,3997730,138.30693,39.35,99674.75,1.1843009
14683659,14663440,3997730,138.37035,39.35,99674.0,1.1842921
14733841,14716201,3997730,138.1801,39.35,99676.25,1.1843187
14794078,14771444,3997730,138.15897,39.35,99676.5,1.1843216
14844239,14824122,3997730,137.96872,39.36,99678.75,1.1843485
14894437,14876797,3997730,138.26466,39.36,99675.25,1.1843069
14954624,14932003,3997730,138.0744,39.36,99677.5,1.1843336
15004827,14984679,3997730,138.32806,39.36,99674.5,1.1842979
15055003,15037383,3997730,138.20123,39.36,99676.0,1.1843158
15115359,15092709,3997730,138.09555,39.36,99677.25,1.1843307
15165537,15145413,3997730,138.13783,39.36,99676.75,1.1843247
15215776,15198139,3997730,138.11932,39.36,99676.99,1.1843275
15275965,15253343,3997730,138.22238,39.36,99675.75,1.1843127
15326160,15306046,3997730,138.15897,39.36,99676.5,1.1843216
15376477,15358748,3997730,138.13783,39.36,99676.74,1.1843246
15436680,15414053,3997730,138.24352,39.36,99675.5,1.1843098
15486910,15466776,3997730,138.13783,39.37,99676.74,1.1843246
15537132,15519475,3997730,138.41263,39.36,99673.5,1.1842861
15597356,15574676,3997730,138.24352,39.37,99675.5,1.1843098
15647535,15627396,3997730,138.11932,39.37,99677.0,1.1843276
15697892,15680140,3997730,138.11932,39.37,99677.0,1.1843276
15758202,15735467,3997730,137.98985,39.37,99678.5,1.1843455
15808301,15788182,3997730,138.0744,39.37,99677.5,1.1843336
15858506,15840894,3997730,138.05327,39.37,99677.75,1.1843365
15918753,15896099,3997730,137.94759,39.37,99679.0,1.1843513
15968914,15948801,3997730,138.03214,39.37,99678.0,1.1843395
16019252,16001493,3997730,137.96872,39.379997,99678.75,1.1843485
16079513,16056846,3997730,138.05327,39.37,99677.75,1.1843365
16129678,16109559,3997730,138.11932,39.37,99676.99,1.1843275
16179899,16162274,3997730,138.09555,39.379997,99677.25,1.1843307
16240085,16217465,3997730,137.96872,39.37,99678.75,1.1843485
16290248,16270129,3997730,138.0744,39.379997,99677.5,1.1843336
16340440,16322805,3997730,138.09555,39.379997,99677.25,1.1843307
16400773,16378082,3997730,138.11932,39.379997,99676.99,1.1843275
16450937,16430818,3997730,138.03214,39.379997,99678.0,1.1843395
16501133,16483499,3997730,137.96872,39.379997,99678.75,1.1843485
16561341,16538709,3997730,137.94759,39.379997,99679.0,1.1843513
16611517,16591389,3997730,138.0744,39.379997,99677.5,1.1843336
16661795,16644116,3997730,137.9053,39.379997,99679.5,1.1843573
16722130,16699398,3997730,138.0744,39.379997,99677.5,1.1843336
16772333,16752187,3997730,138.32806,39.379997,99674.5,1.1842979
16822511,16804891,3997730,138.03214,39.379997,99678.0,1.1843395
16882748,16860091,3997730,137.96872,39.379997,99678.75,1.1843485
16932966,16912799,3997730,138.05327,39.379997,99677.75,1.1843365
16983155,16965520,3997730,138.13783,39.39,99676.74,1.1843246
17043464,17020748,3997730,137.8868,39.39,99679.75,1.1843603
17093689,17073513,3997730,138.05327,39.39,99677.75,1.1843365
17143852,17126233,3997730,138.09555,39.39,99677.25,1.1843307
17204059,17181411,3997730,137.94759,39.39,99679.0,1.1843513
17254216,17234091,3997730,137.94759,39.39,99679.0,1.1843513
17304481,17286859,3997730,138.20123,39.39,99676.0,1.1843158
17364848,17342133,3997730,137.98985,39.39,99678.5,1.1843455
17415116,17394980,3997730,137.84453,39.39,99680.25,1.1843662
17465309,17447677,3997730,137.98985,39.399998,99678.5,1.1843455
17525538,17502913,3997730,138.09555,39.399998,99677.25,1.1843307
17575748,17555595,3997730,137.96872,39.399998,99678.75,1.1843485
17625940,17608300,3997730,137.92644,39.399998,99679.26,1.1843545
17686263,17663563,3997730,137.84453,39.399998,99680.25,1.1843662
17736439,17716316,3997730,137.86566,39.399998,99679.99,1.1843632
17786613,17768999,3997730,138.0744,39.399998,99677.5,1.1843336
17846868,17824250,3997730,138.03214,39.399998,99678.0,1.1843395
17897030,17876915,3997730,138.20123,39.399998,99676.0,1.1843158
17947248,17929591,3997730,138.0744,39.399998,99677.5,1.1843336
18007592,17984844,3997730,138.0744,39.399998,99677.5,1.1843336
18057796,18037619,3997730,138.15897,39.399998,99676.49,1.1843216
18107967,18090342,3997730,138.24352,39.399998,99675.5,1.1843098
18168161,18145536,3997730,137.94759,39.41,99679.0,1.1843513
18218360,18198216,3997730,137.80225,39.41,99680.74,1.1843721
18268541,18250927,3997730,137.92908,39.41,99679.25,1.1843544
18328791,18306127,3997730,138.11932,39.41,99677.0,1.1843276
18379125,18358935,3997730,137.8234,39.41,99680.5,1.1843693
18429371,18411726,3997730,137.98985,39.41,99678.5,1.1843455
18489590,18466961,3997730,138.0744,39.41,99677.5,1.1843336
18539840,18519695,3997730,138.01099,39.41,99678.25,1.1843425
18590007,18572400,3997730,137.86302,39.41,99680.0,1.1843632
18650233,18627595,3997730,137.84453,39.41,99680.25,1.1843662
18700568,18680392,3997730,138.01099,39.42,99678.25,1.1843425
18750777,18733145,3997730,137.9053,39.42,99679.5,1.1843573
18811001,18788359,3997730,138.03214,39.42,99678.0,1.1843395
18861155,18841045,3997730,137.94759,39.42,99679.0,1.1843513
18911313,18893706,3997730,137.98985,39.42,99678.5,1.1843455
18971556,18948894,3997730,137.96872,39.42,99678.75,1.1843485
19021818,19001653,3997730,138.03477,39.42,99677.99,1.1843394
19071974,19054366,3997730,138.01099,39.42,99678.25,1.1843425
19132230,19109571,3997730,138.09555,39.42,99677.25,1.1843307
19182437,19162310,3997730,137.92908,39.43,99679.25,1.1843544
19232599,19214990,3997730,137.80225,39.42,99680.75,1.1843722
19292880,19270221,3997730,137.92908,39.43,99679.25,1.1843544
19343150,19322918,3997730,137.86302,39.43,99680.0,1.1843632
19393414,19375717,3997730,138.01099,39.43,99678.25,1.1843425
19453615,19430982,3997730,138.05327,39.43,99677.75,1.1843365
19503812,19483676,3997730,138.0744,39.43,99677.5,1.1843336
19553989,19536377,3997730,138.0744,39.43,99677.5,1.1843336
19614183,19591562,3997730,138.0744,39.43,99677.5,1.1843336
19664541,19644280,3997730,138.09555,39.43,99677.25,1.1843307
19714807,19697087,3997730,137.94759,39.44,99679.0,1.1843513
19775011,19752382,3997730,137.92908,39.43,99679.25,1.1843544
19825173,19805060,3997730,138.09555,39.43,99677.25,1.1843307
19875379,19857759,3997730,137.92908,39.44,99679.25,1.1843544
19935562,19912942,3997730,137.92908,39.44,99679.25,1.1843544
19985841,19965637,3997730,138.09555,39.44,99677.25,1.1843307
20036126,20018464,3997730,137.98985,39.44,99678.5,1.1843455
20096286,20073661,3997730,137.94759,39.44,99679.0,1.1843513
20146518,20126371,3997730,137.96872,39.44,99678.75,1.1843485
20196689,20179069,3997730,138.01099,39.44,99678.25,1.1843425
20256930,20234284,3997730,137.96872,39.44,99678.75,1.1843485
20307148,20287005,3997730,137.8868,39.44,99679.75,1.1843603
20357416,20339756,3997730,138.05327,39.44,99677.75,1.1843365
20417671,20394987,3997730,138.03214,39.45,99678.0,1.1843395
20467874,20447759,3997730,137.8234,39.45,99680.5,1.1843693
20518029,20500423,3997730,137.65428,39.45,99682.5,1.184393
20578243,20555608,3997730,138.03214,39.45,99678.0,1.1843395
20628442,20608298,3997730,137.96872,39.45,99678.75,1.1843485
20678719,20660988,3997730,137.9053,39.45,99679.5,1.1843573
20738965,20716308,3997730,138.01099,39.45,99678.25,1.1843425
20789178,20769032,3997730,138.13783,39.45,99676.74,1.1843246
20839412,20821751,3997730,137.96872,39.45,99678.75,1.1843485
20899625,20876989,3997730,137.94759,39.45,99679.0,1.1843513
20949832,20929681,3997730,137.92908,39.46,99679.25,1.1843544
21000124,20982397,3997730,137.9053,39.46,99679.5,1.1843573
21060439,21037785,3997730,137.9053,39.46,99679.5,1.1843573
21110647,21090492,3997730,138.03214,39.46,99678.0,1.1843395
21160839,21143221,3997730,138.0744,39.46,99677.5,1.1843336
21221036,21198409,3997730,137.9053,39.46,99679.5,1.1843573
21271244,21251101,3997730,137.94759,39.46,99679.0,1.1843513
21321583,21303908,3997730,137.98985,39.46,99678.5,1.1843455
21381808,21359169,3997730,137.96872,39.46,99678.75,1.1843485
21432000,21411868,3997730,138.0744,39.46,99677.5,1.1843336
21482188,21464560,3997730,137.92908,39.46,99679.25,1.1843544
21542386,21519759,3997730,138.20123,39.469997,99676.0,1.1843158
21592630,21572452,3997730,137.96872,39.469997,99678.75,1.1843485
21642969,21625319,3997730,137.94759,39.469997,99679.0,1.1843513
21703177,21680538,3997730,138.0744,39.469997,99677.5,1.1843336
21753377,21733252,3997730,138.03214,39.469997,99678.0,1.1843395
21803538,21785930,3997730,137.96872,39.469997,99678.75,1.1843485
21863812,21841116,3997730,137.78111,39.469997,99680.99,1.184375
21913993,21893850,3997730,138.01099,39.469997,99678.25,1.1843425
21964250,21946545,3997730,138.01099,39.469997,99678.25,1.1843425
22024515,22001839,3997730,138.13783,39.469997,99676.75,1.1843247
22074719,22054573,3997730,138.11932,39.48,99676.99,1.1843275
22124901,22107281,3997730,137.7177,39.48,99681.75,1.1843841
22185151,22162506,3997730,137.9925,39.48,99678.49,1.1843454
22235305,22215194,3997730,137.9053,39.48,99679.5,1.1843573
22285652,22267903,3997730,137.8234,39.48,99680.5,1.1843693
22345964,22323323,3997730,138.1801,39.48,99676.25,1.1843187
22396135,22376016,3997730,137.94759,39.48,99679.0,1.1843513
22446365,22428729,3997730,137.98985,39.48,99678.5,1.1843455
22506556,22483933,3997730,137.92908,39.489998,99679.25,1.1843544
22556778,22536608,3997730,138.01099,39.48,99678.25,1.1843425
22607102,22589411,3997730,137.94759,39.489998,99679.0,1.1843513
22667303,22644675,3997730,137.84453,39.489998,99680.25,1.1843662
22717477,22697356,3997730,137.94759,39.489998,99679.0,1.1843513
22767678,22750060,3997730,138.05327,39.489998,99677.75,1.1843365
22827925,22805291,3997730,137.94759,39.489998,99679.0,1.1843513
22878163,22857975,3997730,138.11932,39.489998,99676.99,1.1843275
22928483,22910717,3997730,137.75996,39.489998,99681.25,1.1843781
22988657,22966005,3997730,138.01099,39.489998,99678.25,1.1843425
23038868,23018724,3997730,137.9053,39.489998,99679.5,1.1843573
23089030,23071421,3997730,137.98985,39.5,99678.5,1.1843455
23149237,23126597,3997730,137.86302,39.5,99680.0,1.1843632
23199529,23179333,3997730,137.9053,39.489998,99679.5,1.1843573
23249807,23232078,3997730,137.86302,39.5,99680.0,1.1843632
23310070,23287401,3997730,138.01099,39.5,99678.25,1.1843425
23360245,23340121,3997730,137.8234,39.5,99680.5,1.1843693
23410404,23392790,3997730,137.94759,39.5,99679.0,1.1843513
23470615,23447976,3997730,137.94759,39.5,99679.0,1.1843513
23520807,23500677,3997730,137.8868,39.51,99679.75,1.1843603
23570990,23553364,3997730,138.03214,39.5,99678.0,1.1843395
23631325,23608566,3997730,137.75996,39.51,99681.25,1.1843781
23681506,23661374,3997730,137.78111,39.51,99681.0,1.1843752
23731691,23714047,3997730,138.01099,39.5,99678.25,1.1843425
23791954,23769327,3997730,137.92908,39.51,99679.25,1.1843544
23842124,23822006,3997730,137.8234,39.51,99680.5,1.1843693
23892327,23874701,3997730,137.92908,39.51,99679.25,1.1843544
23952749,23930029,3997730,137.9053,39.51,99679.5,1.1843573
24002920,23982798,3997730,137.80225,39.51,99680.75,1.1843722
24053135,24035504,3997730,138.03214,39.51,99678.0,1.1843395
24113371,24090718,3997730,137.84453,39.52,99680.25,1.1843662
24163553,24143423,3997730,138.03214,39.51,99678.0,1.1843395
24213781,24196153,3997730,137.96872,39.52,99678.75,1.1843485
24274092,24251398,3997730,138.15897,39.52,99676.5,1.1843216
24324370,24304186,3997730,137.98985,39.52,99678.5,1.1843455
24374541,24356928,3997730,138.09555,39.52,99677.25,1.1843307
24434807,24412120,3997730,137.92908,39.52,99679.25,1.1843544
24484980,24464850,3997730,137.78111,39.52,99681.0,1.1843752
24916603,24893965,3997730,137.98985,39.53,99678.5,1.1843455
24966916,24946756,3997730,137.78111,39.54,99681.0,1.1843752
25017098,24999483,3997730,137.73883,39.53,99681.5,1.1843811
25077319,25054676,3997730,137.92908,39.54,99679.25,1.1843544
25127481,25107367,3997730,137.92908,39.54,99679.25,1.1843544
25177695,25160034,3997730,137.8868,39.54,99679.75,1.1843603
25237952,25215287,3997730,137.94759,39.54,99679.0,1.1843513
25288212,25268022,3997730,137.94759,39.54,99679.0,1.1843513
25338430,25320811,3997730,138.0744,39.54,99677.5,1.1843336
25398643,25376023,3997730,137.8868,39.54,99679.75,1.1843603
25448833,25428712,3997730,137.98985,39.54,99678.5,1.1843455
25499021,25481390,3997730,137.8868,39.55,99679.75,1.1843603
25559319,25536643,3997730,137.98985,39.55,99678.5,1.1843455
25609622,25589445,3997730,137.8868,39.55,99679.75,1.1843603
25659906,25642252,3997730,137.94759,39.55,99679.0,1.1843513
25720096,25697474,3997730,138.03214,39.54,99678.0,1.1843395
25770265,25750143,3997730,137.8868,39.55,99679.75,1.1843603
25820464,25802847,3997730,138.03214,39.55,99678.0,1.1843395
25880744,25858086,3997730,137.94759,39.55,99679.0,1.1843513
25931019,25910849,3997730,138.01099,39.559998,99678.25,1.1843425
25981280,25963643,3997730,137.8868,39.559998,99679.75,1.1843603
26041470,26018848,3997730,138.09555,39.55,99677.25,1.1843307
26091750,26071571,3997730,137.8868,39.559998,99679.75,1.1843603
26141931,26124308,3997730,137.78111,39.559998,99681.0,1.1843752
26202178,26179546,3997730,137.94759,39.559998,99679.0,1.1843513
26252502,26232320,3997730,138.03214,39.559998,99678.0,1.1843395
26302670,26285056,3997730,138.05327,39.559998,99677.75,1.1843365
26363036,26340320,3997730,137.78111,39.559998,99681.0,1.1843752
26413181,26393035,3997730,138.03214,39.559998,99678.0,1.1843395
26463330,26445712,3997730,137.75996,39.559998,99681.25,1.1843781
26523691,26500934,3997730,137.84453,39.57,99680.25,1.1843662
26573870,26553716,3997730,138.0744,39.57,99677.5,1.1843336
26624054,26606429,3997730,137.92908,39.559998,99679.25,1.1843544
26684317,26661655,3997730,138.03214,39.57,99678.0,1.1843395
26734478,26714356,3997730,137.94759,39.57,99679.0,1.1843513
26784657,26767036,3997730,138.11932,39.57,99676.99,1.1843275
26844899,26822259,3997730,137.8868,39.57,99679.75,1.1843603
26895186,26875009,3997730,137.8234,39.57,99680.5,1.1843693
26945433,26927784,3997730,138.03214,39.579998,99678.0,1.1843395
27005619,26982991,3997730,137.75996,39.579998,99681.25,1.1843781
27055823,27035676,3997730,137.98985,39.579998,99678.5,1.1843455
27105997,27088383,3997730,138.01099,39.579998,99678.25,1.1843425
