timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
3098364,3097442,396825,0.29545453,-0.325,0.6583333,nan,0,0
3119639,3118712,396825,0.3022727,-0.325,0.6530303,nan,0,0
3141259,3140337,396825,0.29469696,-0.32575756,0.6560606,nan,0,0
3162605,3161563,396825,0.29848483,-0.325,0.66287875,nan,0,0
3183829,3182909,396825,0.30303028,-0.32348484,0.6545454,nan,0,0
3205114,3204190,396825,0.2962121,-0.3242424,0.6545454,nan,0,0
3674902,3673977,396825,0.29772726,-0.32575756,0.6560606,nan,0,0
3696199,3695278,396825,0.29848483,-0.3272727,0.6583333,nan,0,0
3717533,3716508,396825,0.30075756,-0.32348484,0.6522727,nan,0,0
3738758,3737839,396825,0.29242423,-0.32348484,0.6545454,nan,0,0
3759987,3759059,396825,0.30151513,-0.32575756,0.65075755,nan,0,0
3781620,3780699,396825,0.29999998,-0.325,0.6530303,nan,0,0
3802869,3801944,396825,0.29696968,-0.325,0.6583333,nan,0,0
3824221,3823301,396825,0.29696968,-0.32575756,0.6522727,nan,0,0
3845551,3844582,396825,0.30075756,-0.3242424,0.65681815,nan,0,0
3866848,3865862,396825,0.29696968,-0.3242424,0.6590909,nan,0,0
3888472,3887551,396825,0.30075756,-0.325,0.6522727,nan,0,0
3909699,3908778,396825,0.2962121,-0.3242424,0.6530303,nan,0,0
3930959,3930024,396825,0.29772726,-0.32575756,0.6522727,nan,0,0
3952412,3951459,396825,0.2992424,-0.325,0.6492424,nan,0,0
3973632,3972713,396825,0.2871212,-0.325,0.6560606,nan,0,0
3995260,3994337,396825,0.29848483,-0.32575756,0.6484848,nan,0,0
4016502,4015569,396825,0.30151513,-0.32348484,0.6522727,nan,0,0
4037725,4036806,396825,0.2931818,-0.325,0.6583333,nan,0,0
4058965,4058026,396825,0.30075756,-0.325,0.65075755,nan,0,0
4080192,4079269,396825,0.2992424,-0.325,0.6583333,nan,0,0
4101811,4100891,396825,0.2992424,-0.325,0.6560606,nan,0,0
4123153,4122152,396825,0.2992424,-0.3242424,0.6530303,nan,0,0
4144373,4143455,396825,0.2962121,-0.325,0.6560606,nan,0,0
4165615,4164697,396825,0.29696968,-0.32575756,0.6583333,nan,0,0
4186840,4185923,396825,0.29999998,-0.32272726,0.6545454,nan,0,0
4208457,4207531,396825,0.29242423,-0.3242424,0.6545454,nan,0,0
4229710,4228756,396825,0.2992424,-0.32651514,0.6545454,nan,0,0
4250968,4250050,396825,0.2992424,-0.3242424,0.6530303,nan,0,0
4272231,4271312,396825,0.29090908,-0.32348484,0.6590909,nan,0,0
4293450,4292531,396825,0.30151513,-0.32575756,0.6484848,nan,0,0
4315065,4314146,396825,0.30151513,-0.325,0.65681815,nan,0,0
4336286,4335367,396825,0.29772726,-0.3242424,0.6560606,nan,0,0
4357503,4356584,396825,0.2992424,-0.32348484,0.6530303,nan,0,0
4378725,4377804,396825,0.29999998,-0.3242424,0.6545454,nan,0,0
4399947,4399027,396825,0.29393938,-0.32651514,0.6583333,nan,0,0
4421567,4420649,396825,0.30151513,-0.325,0.6522727,nan,0,0
4442787,4441868,396825,0.29848483,-0.32348484,0.6583333,nan,0,0
4464117,4463194,396825,0.30075756,-0.32575756,0.6560606,nan,0,0
4485339,4484418,396825,0.30303028,-0.3242424,0.6530303,nan,0,0
4506561,4505643,396825,0.2931818,-0.325,0.65681815,nan,0,0
4528188,4527269,396825,0.30075756,-0.32651514,0.6522727,nan,0,0
4549416,4548498,396825,0.29848483,-0.325,0.6560606,nan,0,0
4570672,4569753,396825,0.29469696,-0.325,0.65681815,nan,0,0
4592022,4591102,396825,0.29999998,-0.325,0.6522727,nan,0,0
4613244,4612327,396825,0.2992424,-0.325,0.6530303,nan,0,0
4634976,4634057,396825,0.29999998,-0.32651514,0.6583333,nan,0,0
4656214,4655290,396825,0.29999998,-0.32348484,0.6522727,nan,0,0
4677457,4676515,396825,0.29545453,-0.325,0.65075755,nan,0,0
