timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
5632063,5631131,396825,-0.1030303,-0.6462121,0.6075757,nan,0,0
5653442,5652494,396825,-0.1060606,-0.6469697,0.60378784,nan,0,0
5674885,5673822,396825,-0.10378788,-0.6462121,0.60681814,nan,0,0
5696114,5695192,396825,-0.10227273,-0.6469697,0.6075757,nan,0,0
5717753,5716834,396825,-0.10075757,-0.6469697,0.60909086,nan,0,0
5738977,5738057,396825,-0.10530303,-0.6469697,0.60984844,nan,0,0
6187285,6186363,396825,-0.1030303,-0.6462121,0.605303,nan,0,0
6208590,6207589,396825,-0.10227273,-0.64469695,0.60681814,nan,0,0
6229812,6228891,396825,-0.10227273,-0.64772725,0.60303026,nan,0,0
6251461,6250537,396825,-0.10075757,-0.6469697,0.6113636,nan,0,0
6272684,6271765,396825,-0.10227273,-0.6462121,0.6075757,nan,0,0
6293910,6292991,396825,-0.10227273,-0.64772725,0.60681814,nan,0,0
6315233,6314314,396825,-0.10075757,-0.6462121,0.6015151,nan,0,0
6336519,6335583,396825,-0.10757575,-0.6462121,0.60303026,nan,0,0
6358146,6357221,396825,-0.1030303,-0.6492424,0.60681814,nan,0,0
6379371,6378452,396825,-0.09924242,-0.6462121,0.605303,nan,0,0
6400619,6399695,396825,-0.10151515,-0.6469697,0.60378784,nan,0,0
6421854,6420935,396825,-0.10151515,-0.6462121,0.6075757,nan,0,0
6443099,6442179,396825,-0.10227273,-0.6469697,0.60303026,nan,0,0
6464883,6463820,396825,-0.10075757,-0.6462121,0.60984844,nan,0,0
6486111,6485191,396825,-0.10151515,-0.6454545,0.605303,nan,0,0
6507376,6506415,396825,-0.1030303,-0.64772725,0.60909086,nan,0,0
6528613,6527695,396825,-0.10151515,-0.64772725,0.60909086,nan,0,0
6549842,6548915,396825,-0.10151515,-0.6469697,0.61287874,nan,0,0
6571556,6570609,396825,-0.10378788,-0.6462121,0.6075757,nan,0,0
