timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
3165165,3164060,396809,0.24618073,0.06654007,0.46207014,3
3186413,3185433,396809,0.2461841,0.067993544,0.46286267,3
3207677,3206695,396809,0.24848302,0.068784736,0.4603663,3
3678390,3677388,396809,0.24851286,0.06806994,0.45875734,3
3699686,3698697,396809,0.24914561,0.06658886,0.46198606,3
3721051,3720038,396809,0.24911238,0.06585018,0.46280247,3
3742432,3741328,396809,0.2491246,0.0665809,0.4627945,3
3763670,3762568,396809,0.249878,0.067323804,0.4627655,3
3785308,3784329,396809,0.25055277,0.06585865,0.4643773,3
3806578,3805606,396809,0.24910693,0.06802639,0.46439546,3
3827867,3826865,396809,0.24626482,0.06657193,0.45883632,3
3849195,3848200,396809,0.24922423,0.06879693,0.46034527,3
3870456,3869467,396809,0.2491578,0.067319565,0.4619781,3
3892170,3891152,396809,0.24913679,0.06731161,0.46278653,3
3913428,3912429,396809,0.24765097,0.06583375,0.46203607,3
3934692,3933702,396809,0.24928392,0.06736735,0.4571274,3
3955940,3954956,396809,0.24757028,0.06725536,0.46606237,3
3977202,3976193,396809,0.24692194,0.06655227,0.46204913,3
3998880,3997896,396809,0.24700056,0.06876034,0.46040833,3
4020125,4019138,396809,0.24840777,0.06803013,0.4627996,3
4041362,4040382,396809,0.24769975,0.06875661,0.4620042,3
4062605,4061624,396809,0.24841996,0.06876085,0.46279162,3
4084659,4083556,396809,0.24929611,0.06809807,0.45711944,3
4106282,4105311,396809,0.2461841,0.067993544,0.46286267,3
4127510,4126540,396809,0.24842878,0.06803808,0.46199116,3
4148735,4147769,396809,0.24705687,0.065877296,0.45639792,3
4169980,4169007,396809,0.24860577,0.06737905,0.4547231,3
4191329,4190331,396809,0.24700056,0.06876034,0.46040833,3
4213320,4212351,396809,0.24767537,0.06729518,0.46202013,3
4234576,4233604,396809,0.24622951,0.06946293,0.46203828,3
4255839,4254861,396809,0.2462892,0.06803336,0.4588204,3
4277215,4276092,396809,0.24481896,0.06873968,0.45885447,3
4298497,4297477,396809,0.24849524,0.069515444,0.46035832,3
4320173,4319159,396809,0.24551813,0.06873595,0.46045038,3
4342203,4341090,396809,0.24768756,0.06802589,0.46201217,3
4363412,4362440,396809,0.24625935,0.06874815,0.46042937,3
4384717,4383701,396809,0.2439306,0.06867175,0.46453464,3
4405904,4404929,396809,0.24550594,0.068005234,0.46045834,3
4427536,4426564,396809,0.24778384,0.06878847,0.4587704,3
4448882,4447886,396809,0.24694632,0.06801369,0.46203318,3
4470119,4469146,396809,0.24782588,0.0688044,0.4571535,3
4491463,4490379,396809,0.24690972,0.06582155,0.46205708,3
4512762,4511721,396809,0.24909474,0.06729568,0.46440342,3
4534325,4533355,396809,0.24616851,0.06580936,0.4620781,3
4555570,4554597,396809,0.24691312,0.067275025,0.4628496,3
4576799,4575828,396809,0.24543951,0.06652787,0.46209115,3
4598034,4597056,396809,0.24693413,0.06728298,0.46204117,3
4619366,4618372,396809,0.24848849,0.06660852,0.45877326,3
4641044,4640033,396809,0.24769975,0.06875661,0.4620042,3
4662306,4661307,396809,0.2485549,0.06808587,0.45714045,3
