timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
3100880,3099954,396809,0.24621211,0.057575755,0.4090909,nan,0,1
3122114,3121194,396809,0.24772726,0.05681818,0.40757576,nan,0,1
3143745,3142819,396809,0.24469696,0.057575755,0.41060606,nan,0,1
3165115,3164060,396809,0.24469696,0.05681818,0.40681818,nan,0,1
3186361,3185433,396809,0.24469696,0.05833333,0.40757576,nan,0,1
3207619,3206695,396809,0.24696968,0.05909091,0.40530303,nan,0,1
3678340,3677388,396809,0.24696968,0.05833333,0.40378785,nan,0,1
3699632,3698697,396809,0.24772726,0.05681818,0.40681818,nan,0,1
3720995,3720038,396809,0.24772726,0.056060605,0.40757576,nan,0,1
3742258,3741328,396809,0.24772726,0.05681818,0.40757576,nan,0,1
3763503,3762568,396809,0.24848484,0.057575755,0.40757576,nan,0,1
3785256,3784329,396809,0.24924241,0.056060605,0.4090909,nan,0,1
3806528,3805606,396809,0.24772726,0.05833333,0.4090909,nan,0,1
3827802,3826865,396809,0.24469696,0.05681818,0.40378785,nan,0,1
3849146,3848200,396809,0.24772726,0.05909091,0.40530303,nan,0,1
3870393,3869467,396809,0.24772726,0.057575755,0.40681818,nan,0,1
3892120,3891152,396809,0.24772726,0.057575755,0.40757576,nan,0,1
3913375,3912429,396809,0.24621211,0.056060605,0.40681818,nan,0,1
3934643,3933702,396809,0.24772726,0.057575755,0.4022727,nan,0,1
3955883,3954956,396809,0.24621211,0.057575755,0.41060606,nan,0,1
3977152,3976193,396809,0.24545453,0.05681818,0.40681818,nan,0,1
3998831,3997896,396809,0.24545453,0.05909091,0.40530303,nan,0,1
4020065,4019138,396809,0.24696968,0.05833333,0.40757576,nan,0,1
4041307,4040382,396809,0.24621211,0.05909091,0.40681818,nan,0,1
4062555,4061624,396809,0.24696968,0.05909091,0.40757576,nan,0,1
4084603,4083556,396809,0.24772726,0.05833333,0.4022727,nan,0,1
4106235,4105311,396809,0.24469696,0.05833333,0.40757576,nan,0,1
4127464,4126540,396809,0.24696968,0.05833333,0.40681818,nan,0,1
4148687,4147769,396809,0.24545453,0.056060605,0.40151513,nan,0,1
4169931,4169007,396809,0.24696968,0.057575755,0.39999998,nan,0,1
4191256,4190331,396809,0.24545453,0.05909091,0.40530303,nan,0,1
4213274,4212351,396809,0.24621211,0.057575755,0.40681818,nan,0,1
4234528,4233604,396809,0.24469696,0.059848484,0.40681818,nan,0,1
4255785,4254861,396809,0.24469696,0.05833333,0.40378785,nan,0,1
4277117,4276092,396809,0.24318181,0.05909091,0.40378785,nan,0,1
