timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
5636966,5636041,396809,-0.10681818,-0.24090908,0.41439393,nan,0,1
5658208,5657282,396809,-0.10833333,-0.24166666,0.41590908,nan,0,1
5679574,5678625,396809,-0.10681818,-0.24242423,0.41590908,nan,0,1
5700828,5699903,396809,-0.10909091,-0.24242423,0.4181818,nan,0,1
5722460,5721532,396809,-0.10681818,-0.24090908,0.41742423,nan,0,1
5743719,5742771,396809,-0.10833333,-0.24166666,0.41590908,nan,0,1
6192623,6191695,396809,-0.1060606,-0.24015151,0.41439393,nan,0,1
6213860,6212935,396809,-0.1060606,-0.24015151,0.41742423,nan,0,1
6235097,6234169,396809,-0.10909091,-0.24015151,0.41742423,nan,0,1
6256812,6255853,396809,-0.10454545,-0.24015151,0.4181818,nan,0,1
6278050,6277122,396809,-0.10530303,-0.24242423,0.4181818,nan,0,1
6299391,6298364,396809,-0.1030303,-0.24166666,0.42348483,nan,0,1
6320629,6319704,396809,-0.10530303,-0.24166666,0.41742423,nan,0,1
6341879,6340952,396809,-0.1030303,-0.24242423,0.42272726,nan,0,1
6363559,6362611,396809,-0.10530303,-0.24242423,0.41969696,nan,0,1
6384810,6383866,396809,-0.10378788,-0.24318181,0.4181818,nan,0,1
6406074,6405123,396809,-0.10378788,-0.24090908,0.41439393,nan,0,1
6427310,6426386,396809,-0.10681818,-0.24242423,0.42272726,nan,0,1
6448691,6447630,396809,-0.10681818,-0.24242423,0.41590908,nan,0,1
6470324,6469390,396809,-0.10530303,-0.24090908,0.41969696,nan,0,1
6492001,6491075,396809,-0.1060606,-0.24242423,0.41742423,nan,0,1
6513364,6512328,396809,-0.10454545,-0.24242423,0.4181818,nan,0,1
6534671,6533746,396809,-0.10454545,-0.24242423,0.42272726,nan,0,1
6555955,6555032,396809,-0.1030303,-0.24393938,0.41742423,nan,0,1
6577738,6576811,396809,-0.10378788,-0.24242423,0.41439393,nan,0,1
6599003,6598077,396809,-0.1030303,-0.24166666,0.41287878,nan,0,1
6620792,6619867,396809,-0.1030303,-0.24242423,0.4181818,nan,0,1
6642021,6641097,396809,-0.1030303,-0.24318181,0.4181818,nan,0,1
6663256,6662332,396809,-0.10454545,-0.24318181,0.4181818,nan,0,1
6685065,6684040,396809,-0.10378788,-0.24393938,0.41590908,nan,0,1
6706296,6705371,396809,-0.1030303,-0.24393938,0.4121212,nan,0,1
6727537,6726602,396809,-0.10227273,-0.24393938,0.41742423,nan,0,1
6748767,6747843,396809,-0.10378788,-0.24545453,0.41439393,nan,0,1
6770004,6769074,396809,-0.10378788,-0.24318181,0.41439393,nan,0,1
6791713,6790790,396809,-0.1030303,-0.24469696,0.41969696,nan,0,1
