timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
58220467,inf,0,1,1,1,0,0,1,0,0,1
59220696,inf,0,1,1,1,0,0,1,0,0,1
60226487,inf,0,1,1,1,0,0,1,0,0,1
61226790,inf,0,1,1,1,0,0,1,0,0,1
62231573,inf,0,1,1,1,0,0,1,0,0,1
63237113,inf,0,1,1,1,0,0,1,0,0,1
64242153,inf,0,1,1,1,0,0,1,0,0,1
65247871,inf,0,1,1,1,0,0,1,0,0,1
66252550,inf,0,1,1,1,0,0,1,0,0,1
67253048,inf,0,1,1,1,0,0,1,0,0,1
68253341,inf,0,1,1,1,0,0,1,0,0,1
70253808,inf,0,1,1,1,0,0,1,0,0,1
71254364,inf,0,1,1,1,0,0,1,0,0,1
72254681,inf,0,1,1,1,0,0,1,0,0,1
73255234,inf,0,1,1,1,0,0,1,0,0,1
74255392,inf,0,1,1,1,0,0,1,0,0,1
75256241,inf,0,1,1,1,0,0,1,0,0,1
76265921,inf,0,1,1,1,0,0,1,0,0,1
77267192,inf,0,1,1,1,0,0,1,0,0,1
78267544,inf,0,1,1,1,0,0,1,0,0,1
79267710,inf,0,1,1,1,0,0,1,0,0,1
80272171,inf,0,1,1,1,0,0,1,0,0,1
81273279,inf,0,1,1,1,0,0,1,0,0,1
82273568,inf,0,1,1,1,0,0,1,0,0,1
83273931,inf,0,1,1,1,0,0,1,0,0,1
84274447,inf,0,1,1,1,0,0,1,0,0,1
85284435,inf,0,1,1,1,0,0,1,0,0,1
86293953,inf,0,1,1,1,0,0,1,0,0,1
87304069,inf,0,1,1,1,0,0,1,0,0,1
88309170,inf,0,1,1,1,0,0,1,0,0,1
89309781,inf,0,1,1,1,0,0,1,0,0,1
90309931,inf,0,1,1,1,0,0,1,0,0,1
91310480,inf,0,1,1,1,0,0,1,0,0,1
92316419,inf,0,1,1,1,0,0,1,0,0,1
93326148,inf,0,1,1,1,0,0,1,0,0,1
94326703,inf,0,1,1,1,0,0,1,0,0,1
95326850,inf,0,1,1,1,0,0,1,0,0,1
96332218,inf,0,1,1,1,0,0,1,0,0,1
97337625,inf,0,1,1,1,0,0,1,0,0,1
98338068,inf,0,1,1,1,0,0,1,0,0,1
99338169,inf,0,1,1,1,0,0,1,0,0,1
100338537,inf,0,1,1,1,0,0,1,0,0,1
101343476,inf,0,1,1,1,0,0,1,0,0,1
102348981,inf,0,1,1,1,0,0,1,0,0,1
103354623,inf,0,1,1,1,0,0,1,0,0,1
104354691,inf,0,1,1,1,0,0,1,1,0,1
105355057,inf,0,1,1,1,0,0,1,0,0,1
106355743,inf,0,1,1,1,0,0,1,0,0,1
107052958,inf,0,1,1,1,1,0,1,0,0,1
108062847,inf,0,1,1,1,1,0,1,0,0,1
109063004,inf,0,1,1,1,1,0,1,0,0,1
110064180,inf,0,1,1,1,1,0,1,0,0,1
111033766,inf,0,1,0,0,1,0,1,0,0,1
112034421,inf,0,1,0,0,1,0,1,0,0,1
112994901,inf,0,0,0,0,1,0,0,0,0,1
113999799,inf,0,0,0,0,1,0,0,0,0,1
114999928,inf,0,0,0,0,1,0,0,1,0,1
116000429,inf,0,0,0,0,1,0,0,1,0,1
116040320,inf,0,0,0,0,0,0,0,1,0,1
117040669,inf,0,0,0,0,0,0,0,1,0,1
118046437,inf,0,0,0,0,0,0,0,1,0,1
119046774,inf,0,0,0,0,0,0,0,1,0,1
120046968,inf,0,0,0,0,0,0,0,1,0,1
121047316,inf,0,0,0,0,0,0,0,1,0,1
122052952,inf,0,0,0,0,0,0,0,1,0,1
123058340,inf,0,0,0,0,0,0,0,0,0,1
124058677,inf,0,0,0,0,0,0,0,0,0,1
125064749,inf,0,0,0,0,0,0,0,0,0,1
126075050,inf,0,0,0,0,0,0,0,0,0,1
127075449,inf,0,0,0,0,0,0,0,1,0,1
128075990,inf,0,0,0,0,0,0,0,1,0,1
129079433,inf,0,0,0,0,0,1,0,1,1,1
130087159,inf,0,0,0,0,0,1,0,1,1,1
130953123,inf,0,0,0,0,1,1,0,1,0,1
131961672,inf,0,0,0,0,1,1,0,1,0,1
132962525,inf,0,0,0,0,1,1,0,1,0,1
133962720,inf,0,0,0,0,1,1,0,1,0,1
134963539,inf,0,0,0,0,1,1,0,1,0,1
135973129,inf,0,0,0,0,1,1,0,1,0,1
136973611,inf,0,0,0,0,1,1,0,1,0,1
137973937,inf,0,0,0,0,1,1,0,1,0,1
138974343,inf,0,0,0,0,1,1,0,1,0,1
139974532,inf,0,0,0,0,1,1,0,1,0,1
140975579,inf,0,0,0,0,1,1,0,1,0,1
142976037,inf,0,0,0,0,1,1,0,1,0,1
143976590,inf,0,0,0,0,1,1,1,0,0,1
144255155,inf,0,1,0,0,1,1,1,0,0,1
144608608,inf,0,1,1,0,1,1,1,0,0,1
144946967,inf,0,1,1,1,1,1,1,0,0,1
145947170,inf,0,1,1,1,1,1,1,0,0,1
146947712,inf,0,1,1,1,1,1,1,0,0,1
147953179,inf,0,1,1,1,1,1,1,0,0,1
148953595,inf,0,1,1,1,1,1,1,0,0,1
149953921,inf,0,1,1,1,1,1,1,0,0,1
150954461,inf,0,1,1,1,1,1,1,1,0,1
151954951,inf,0,1,1,1,1,1,1,0,0,1
152955188,inf,0,1,1,1,1,1,1,0,0,1
153960516,inf,0,1,1,1,1,1,1,0,0,1
154960865,inf,0,1,1,1,1,1,1,0,0,1
155970829,inf,0,1,1,1,1,1,1,0,0,1
156971117,inf,0,1,1,1,1,1,1,1,0,1
157977097,inf,0,1,1,1,1,1,1,0,0,1
158981838,inf,0,1,1,1,1,1,1,0,0,1
159852805,inf,0,1,1,1,0,0,1,0,0,1
160091742,inf,0,1,1,1,1,1,1,0,0,1
161092176,inf,0,1,1,1,1,1,1,0,0,1
162092809,inf,0,1,1,1,1,1,1,0,0,1
163102848,inf,0,1,1,1,1,1,1,0,0,1
164103231,inf,0,1,1,1,1,1,1,1,0,1
164421807,inf,0,1,1,1,0,1,1,0,1,1
164934905,inf,0,1,1,1,1,1,1,0,0,1
165935555,inf,0,1,1,1,1,1,1,0,0,1
167945766,inf,0,1,1,1,1,1,1,0,0,1
168946362,inf,0,1,1,1,1,1,1,0,0,1
169946434,inf,0,1,1,1,1,1,1,0,0,1
170946814,inf,0,1,1,1,1,1,1,0,0,1
171947297,inf,0,1,1,1,1,1,1,0,0,1
172952920,inf,0,1,1,1,1,1,1,0,0,1
173953043,inf,0,1,1,1,1,1,1,0,0,1
174953701,inf,0,1,1,1,1,1,1,0,0,1
175954252,inf,0,1,1,1,1,1,1,0,0,1
176014792,inf,0,1,1,1,0,0,1,0,0,1
177015663,inf,0,1,1,1,0,0,1,0,0,1
178025919,inf,0,1,1,1,0,0,1,0,0,1
179025969,inf,0,1,1,1,0,0,1,0,0,1
180031615,inf,0,1,1,1,0,0,1,0,0,1
181031754,inf,0,1,1,1,0,0,1,0,0,1
181733922,inf,0,1,1,1,1,0,1,0,0,1
182743892,inf,0,1,1,1,1,0,1,0,0,1
183520009,inf,0,1,0,0,1,0,1,0,0,1
183539905,inf,0,0,0,0,1,0,0,0,0,1
184540363,inf,0,0,0,0,1,0,0,0,0,1
185540782,inf,0,0,0,0,1,0,0,0,0,1
186541211,inf,0,0,0,0,1,0,0,0,0,1
187541674,inf,0,0,0,0,1,0,0,1,0,1
188522228,inf,0,0,0,0,0,0,0,1,0,1
189522609,inf,0,0,0,0,0,0,0,1,0,1
190523009,inf,0,0,0,0,0,0,0,1,0,1
191523269,inf,0,0,0,0,0,0,0,0,0,1
192523673,inf,0,0,0,0,0,0,0,0,0,1
193524842,inf,0,0,0,0,0,0,0,1,0,1
194524888,inf,0,0,0,0,0,0,0,1,0,1
195525428,inf,0,0,0,0,0,0,0,1,0,1
196526068,inf,0,0,0,0,0,0,1,0,0,1
196535614,inf,0,0,0,0,1,1,1,1,0,1
197536036,inf,0,0,0,0,1,1,0,1,0,1
198536653,inf,0,0,0,0,1,1,0,1,0,1
199537372,inf,0,0,0,0,1,1,0,1,0,1
200214188,inf,0,0,0,0,0,0,0,1,0,1
201214748,inf,0,0,0,0,0,0,0,0,0,1
202216576,inf,0,0,0,0,0,0,0,0,1,1
203221729,inf,0,0,0,0,0,0,0,0,1,1
204231776,inf,0,0,0,0,0,0,0,0,1,1
205232183,inf,0,0,0,0,0,0,0,0,0,1
206239258,inf,0,0,0,0,0,0,0,0,1,1
207239696,inf,0,0,0,0,0,0,0,0,1,1
208243137,inf,0,0,0,0,0,0,0,0,1,1
209248965,inf,0,0,0,0,0,0,0,0,1,1
210252487,inf,0,0,0,0,0,0,0,0,1,1
211252882,inf,0,0,0,0,0,0,0,0,1,1
212255159,inf,0,0,0,0,0,0,0,0,1,1
213255242,inf,0,0,0,0,0,0,0,0,1,1
214255900,inf,0,0,0,0,0,0,0,0,1,1
215258481,inf,0,0,0,0,0,0,0,1,1,1
216269154,inf,0,0,0,0,0,0,1,1,1,1
217269504,inf,0,0,0,0,0,0,0,1,1,1
218269953,inf,0,0,0,0,0,0,0,0,0,1
219275508,inf,0,0,0,0,0,0,0,0,0,1
220281792,inf,0,0,0,0,0,0,0,0,0,1
221282366,inf,0,0,0,0,0,0,0,0,0,1
222285790,inf,0,0,0,0,0,0,0,0,0,1
223286133,inf,0,0,0,0,0,0,0,0,0,1
224294999,inf,0,0,0,0,0,0,0,0,0,1
225303957,inf,0,0,0,0,0,0,0,1,0,1
226309107,inf,0,0,0,0,0,0,0,1,0,1
227314861,inf,0,0,0,0,0,0,0,1,0,1
228319741,inf,0,0,0,0,0,0,0,1,0,1
229320104,inf,0,0,0,0,0,0,0,1,0,1
230320832,inf,0,0,0,0,0,0,0,1,0,1
231330731,inf,0,0,0,0,0,0,0,1,0,1
231350866,inf,0,0,0,0,1,1,0,1,0,1
232351173,inf,0,0,0,0,1,1,0,1,0,1
233357126,inf,0,0,0,0,1,1,0,1,0,1
234073759,inf,0,0,0,0,0,0,0,1,0,1
235074007,inf,0,0,0,0,0,0,0,1,0,1
236074498,inf,0,0,0,0,0,0,0,0,0,1
237086192,inf,0,0,0,0,0,0,0,1,0,1
238095310,inf,0,0,0,0,0,0,0,0,0,1
239095751,inf,0,0,0,0,0,0,0,0,0,1
240096364,inf,0,0,0,0,0,0,0,0,0,1
241096809,inf,0,0,0,0,0,0,0,0,0,1
242106838,inf,0,0,0,0,0,0,0,0,0,1
243107247,inf,0,0,0,0,0,0,0,0,0,1
244107677,inf,0,0,0,0,0,0,0,0,0,1
245113095,inf,0,0,0,0,0,0,1,0,0,1
246113481,inf,0,0,0,0,0,0,1,0,0,1
247114273,inf,0,0,0,0,0,0,1,0,0,1
248124367,inf,0,0,0,0,0,0,1,0,0,1
249124618,inf,0,0,0,0,0,0,1,0,0,1
250125103,inf,0,0,0,0,0,0,1,0,0,1
251125425,inf,0,0,0,0,0,0,1,0,0,1
252125517,inf,0,0,0,0,0,0,1,0,0,1
252683414,inf,0,1,1,1,0,0,1,0,0,1
253683640,inf,0,1,1,1,0,0,1,0,0,1
254683690,inf,0,1,1,1,0,0,1,0,0,1
255684183,inf,0,1,1,1,0,0,1,0,0,1
256689302,inf,0,1,1,1,0,0,1,0,0,1
257689575,inf,0,1,1,1,0,0,1,0,0,1
258690175,inf,0,1,1,1,0,0,1,0,0,1
259695844,inf,0,1,1,1,0,0,1,1,0,1
260700831,inf,0,1,1,1,0,0,1,0,0,1
261701387,inf,0,1,1,1,0,0,1,0,0,1
262701881,inf,0,1,1,1,0,0,1,0,0,1
263702239,inf,0,1,1,1,0,0,1,0,0,1
264702626,inf,0,1,1,1,0,0,1,0,0,1
266703315,inf,0,1,1,1,0,0,1,0,0,1
267703778,inf,0,1,1,1,0,0,1,0,0,1
268704315,inf,0,1,1,1,0,0,1,0,0,1
269704662,inf,0,1,1,1,0,0,1,0,0,1
270705857,inf,0,1,1,1,0,0,1,0,0,1
271711035,inf,0,1,1,1,0,0,1,0,0,1
272711141,inf,0,1,1,1,0,0,1,0,0,1
273716816,inf,0,1,1,1,0,0,1,0,0,1
274717329,inf,0,1,1,1,0,0,1,0,0,1
275717737,inf,0,1,1,1,0,0,1,0,0,1
276728007,inf,0,1,1,1,0,0,1,0,0,1
277732903,inf,0,1,1,1,0,0,1,0,0,1
278733389,inf,0,1,1,1,0,0,1,0,0,1
279733930,inf,0,1,1,1,0,0,1,0,0,1
280734424,inf,0,1,1,1,0,0,1,0,0,1
281734821,inf,0,1,1,1,0,0,1,0,0,1
282735493,inf,0,1,1,1,0,0,1,0,0,1
283735724,inf,0,1,1,1,0,0,1,0,0,1
284736415,inf,0,1,1,1,0,0,1,0,0,1
285736859,inf,0,1,1,1,0,0,1,0,0,1
286737196,inf,0,1,1,1,0,0,1,0,0,1
287742655,inf,0,1,1,1,0,0,1,0,0,1
288743316,inf,0,1,1,1,0,0,1,0,0,1
290753789,inf,0,1,1,1,0,0,1,0,0,1
291754248,inf,0,1,1,1,0,0,1,0,0,1
292754960,inf,0,1,1,1,0,0,1,0,0,1
293765049,inf,0,1,1,1,0,0,1,0,0,1
294769942,inf,0,1,1,1,0,0,1,0,0,1
295770442,inf,0,1,1,1,0,0,1,0,0,1
296770962,inf,0,1,1,1,0,0,1,0,0,1
297771205,inf,0,1,1,1,0,0,1,0,0,1
298771451,inf,0,1,1,1,0,0,1,0,0,1
299772082,inf,0,1,1,1,0,0,1,0,0,1
300777776,inf,0,1,1,1,0,0,1,0,0,1
301782751,inf,0,1,1,1,0,0,1,0,0,1
302783185,inf,0,1,1,1,0,0,1,0,0,1
303788959,inf,0,1,1,1,0,0,1,0,0,1
304793989,inf,0,1,1,1,0,0,1,0,0,1
305794830,inf,0,1,1,1,0,0,1,0,0,1
306795277,inf,0,1,1,1,0,0,1,0,0,1
307795524,inf,0,1,1,1,0,0,1,0,0,1
308796389,inf,0,1,1,1,0,0,1,0,0,1
309796971,inf,0,1,1,1,0,0,1,0,0,1
310797278,inf,0,1,1,1,0,0,1,0,0,1
311802949,inf,0,1,1,1,0,0,1,0,0,1
312803064,inf,0,1,1,1,0,0,1,0,0,1
313803284,inf,0,1,1,1,0,0,1,0,0,1
314803779,inf,0,1,1,1,0,0,1,0,0,1
315804533,inf,0,1,1,1,0,0,1,0,0,1
316804560,inf,0,1,1,1,0,0,1,0,0,1
317809686,inf,0,1,1,1,0,0,1,0,0,1
318810288,inf,0,1,1,1,0,0,1,0,0,1
319810717,inf,0,1,1,1,0,0,1,0,0,1
320816662,inf,0,1,1,1,0,0,1,0,0,1
321821529,inf,0,1,1,1,0,0,1,0,0,1
322827402,inf,0,1,1,1,0,0,1,0,0,1
323827988,inf,0,1,1,1,0,0,1,0,0,1
324828335,inf,0,1,1,1,0,0,1,0,0,1
325833439,inf,0,1,1,1,0,0,1,0,0,1
326833675,inf,0,1,1,1,0,0,1,0,0,1
327834805,inf,0,1,1,1,0,0,1,0,0,1
328834862,inf,0,1,1,1,0,0,1,0,0,1
329835334,inf,0,1,1,1,0,0,1,0,0,1
330835719,inf,0,1,1,1,0,0,1,0,0,1
331836216,inf,0,1,1,1,0,0,1,0,0,1
332842027,inf,0,1,1,1,0,0,1,0,0,1
333842417,inf,0,1,1,1,0,0,1,0,0,1
334842530,inf,0,1,1,1,0,0,1,0,0,1
335842740,inf,0,1,1,1,0,0,1,0,0,1
336843485,inf,0,1,1,1,0,0,1,0,0,1
337843497,inf,0,1,1,1,0,0,1,0,0,1
338843963,inf,0,1,1,1,0,0,1,0,0,1
339844860,inf,0,1,1,1,0,0,1,0,0,1
340845500,inf,0,1,1,1,0,0,1,0,0,1
341846011,inf,0,1,1,1,0,0,1,0,0,1
342846819,inf,0,1,1,1,0,0,1,0,0,1
343846872,inf,0,1,1,1,0,0,1,0,0,1
344847023,inf,0,1,1,1,0,0,1,0,0,1
345852540,inf,0,1,1,1,0,0,1,0,0,1
346853290,inf,0,1,1,1,0,0,1,0,0,1
347853527,inf,0,1,1,1,0,0,1,0,0,1
348858560,inf,0,1,1,1,0,0,1,0,0,1
349859166,inf,0,1,1,1,0,0,1,0,0,1
350864831,inf,0,1,1,1,0,0,1,0,0,1
351865302,inf,0,1,1,1,0,0,1,0,0,1
352866850,inf,0,1,1,1,0,0,1,0,0,1
353867320,inf,0,1,1,1,0,0,1,0,0,1
354867913,inf,0,1,1,1,0,0,1,0,0,1
355867930,inf,0,1,1,1,0,0,1,0,0,1
356873555,inf,0,1,1,1,0,0,1,0,0,1
357873868,inf,0,1,1,1,0,0,1,0,0,1
358884559,inf,0,1,1,1,0,0,1,0,0,1
359884602,inf,0,1,1,1,0,0,1,0,0,1
360894507,inf,0,1,1,1,0,0,1,0,0,1
361895066,inf,0,1,1,1,0,0,1,0,0,1
362895557,inf,0,1,1,1,0,0,1,0,0,1
363895796,inf,0,1,1,1,0,0,1,0,0,1
364896279,inf,0,1,1,1,0,0,1,0,0,1
365896768,inf,0,1,1,1,0,0,1,0,0,1
366897514,inf,0,1,1,1,0,0,1,0,0,1
367902982,inf,0,1,1,1,0,0,1,0,0,1
368903099,inf,0,1,1,1,0,0,1,0,0,1
369903966,inf,0,1,1,1,0,0,1,0,0,1
370904449,inf,0,1,1,1,0,0,1,0,0,1
371909310,inf,0,1,1,1,0,0,1,0,0,1
372915410,inf,0,1,1,1,0,0,1,0,0,1
373925234,inf,0,1,1,1,0,0,1,0,0,1
374925903,inf,0,1,1,1,0,0,1,0,0,1
375926436,inf,0,1,1,1,0,0,1,0,0,1
376926920,inf,0,1,1,1,0,0,1,0,0,1
377927557,inf,0,1,1,1,0,0,1,0,0,1
378932842,inf,0,1,1,1,0,0,1,0,0,1
379933542,inf,0,1,1,1,0,0,1,0,0,1
380933790,inf,0,1,1,1,0,0,1,0,0,1
381934233,inf,0,1,1,1,0,0,1,0,0,1
382939348,inf,0,1,1,1,0,0,1,0,0,1
383945490,inf,0,1,1,1,0,0,1,0,0,1
384950482,inf,0,1,1,1,0,0,1,0,0,1
385956493,inf,0,1,1,1,0,0,1,0,0,1
386956919,inf,0,1,1,1,0,0,1,0,0,1
387957331,inf,0,1,1,1,0,0,1,0,0,1
388957585,inf,0,1,1,1,0,0,1,0,0,1
389957913,inf,0,1,1,1,0,0,1,0,0,1
390963375,inf,0,1,1,1,0,0,1,0,0,1
391963964,inf,0,1,1,1,0,0,1,0,0,1
392964462,inf,0,1,1,1,0,0,1,0,0,1
393965029,inf,0,1,1,1,0,0,1,0,0,1
394965477,inf,0,1,1,1,0,0,1,0,0,1
395971117,inf,0,1,1,1,0,0,1,0,0,1
396971220,inf,0,1,1,1,0,0,1,0,0,1
397971817,inf,0,1,1,1,0,0,1,0,0,1
398972120,inf,0,1,1,1,0,0,1,0,0,1
399972672,inf,0,1,1,1,0,0,1,0,0,1
400973225,inf,0,1,1,1,0,0,1,0,0,1
401974005,inf,0,1,1,1,0,0,1,0,0,1
402984267,inf,0,1,1,1,0,0,1,0,0,1
403985021,inf,0,1,1,1,0,0,1,0,0,1
404985434,inf,0,1,1,1,0,0,1,0,0,1
405985921,inf,0,1,1,1,0,0,1,0,0,1
406986737,inf,0,1,1,1,0,0,1,0,0,1
407987164,inf,0,1,1,1,0,0,1,0,0,1
408987399,inf,0,1,1,1,0,0,1,0,0,1
409987906,inf,0,1,1,1,0,0,1,0,0,1
410993202,inf,0,1,1,1,0,0,1,0,0,1
411993915,inf,0,1,1,1,0,0,1,0,0,1
412994455,inf,0,1,1,1,0,0,1,0,0,1
413995134,inf,0,1,1,1,0,0,1,0,0,1
414995417,inf,0,1,1,1,0,0,1,0,0,1
416000870,inf,0,1,1,1,0,0,1,0,0,1
417001684,inf,0,1,1,1,0,0,1,0,0,1
418002363,inf,0,1,1,1,0,0,1,0,0,1
419011943,inf,0,1,1,1,0,0,1,1,0,1
420012522,inf,0,1,1,1,0,0,1,0,0,1
421013140,inf,0,1,1,1,0,0,1,0,0,1
422013700,inf,0,1,1,1,0,0,1,0,0,1
423014185,inf,0,1,1,1,0,0,1,0,0,1
424015299,inf,0,1,1,1,0,0,1,0,0,1
425015473,inf,0,1,1,1,0,0,1,0,0,1
426015826,inf,0,1,1,1,0,0,1,0,0,1
427016444,inf,0,1,1,1,0,0,1,0,0,1
428017041,inf,0,1,1,1,0,0,1,0,0,1
429022506,inf,0,1,1,1,0,0,1,0,0,1
430023027,inf,0,1,1,1,0,0,1,0,0,1
431024123,inf,0,1,1,1,0,0,1,0,0,1
432028770,inf,0,1,1,1,0,0,1,0,0,1
433029307,inf,0,1,1,1,0,0,1,0,0,1
434035302,inf,0,1,1,1,0,0,1,0,0,1
435035416,inf,0,1,1,1,0,0,1,0,0,1
436040808,inf,0,1,1,1,0,0,1,0,0,1
437041178,inf,0,1,1,1,0,0,1,0,0,1
438041860,inf,0,1,1,1,0,0,1,0,0,1
439047638,inf,0,1,1,1,0,0,1,0,0,1
440048124,inf,0,1,1,1,0,0,1,0,0,1
441048848,inf,0,1,1,1,0,0,1,0,0,1
442054174,inf,0,1,1,1,0,0,1,0,0,1
443054694,inf,0,1,1,1,0,0,1,0,0,1
444055440,inf,0,1,1,1,0,0,1,0,0,1
445056119,inf,0,1,1,1,0,0,1,0,0,1
446061481,inf,0,1,1,1,0,0,1,0,0,1
447061728,inf,0,1,1,1,0,0,1,0,0,1
448062594,inf,0,1,1,1,0,0,1,0,0,1
449062764,inf,0,1,1,1,0,0,1,0,0,1
450064031,inf,0,1,1,1,0,0,1,0,0,1
451074006,inf,0,1,1,1,0,0,1,0,0,1
452084093,inf,0,1,1,1,0,0,1,0,0,1
453084411,inf,0,1,1,1,0,0,1,0,0,1
454085613,inf,0,1,1,1,0,0,1,0,0,1
455086104,inf,0,1,1,1,0,0,1,0,0,1
456086406,inf,0,1,1,1,0,0,1,0,0,1
457086937,inf,0,1,1,1,0,0,1,0,0,1
458087464,inf,0,1,1,1,0,0,1,0,0,1
459093439,inf,0,1,1,1,0,0,1,0,0,1
460093604,inf,0,1,1,1,0,0,1,0,0,1
461094044,inf,0,1,1,1,0,0,1,0,0,1
462094890,inf,0,1,1,1,0,0,1,0,0,1
463095420,inf,0,1,1,1,0,0,1,0,0,1
464095542,inf,0,1,1,1,0,0,1,0,0,1
465101623,inf,0,1,1,1,0,0,1,0,0,1
466102334,inf,0,1,1,1,0,0,1,0,0,1
467102512,inf,0,1,1,1,0,0,1,0,0,1
468112538,inf,0,1,1,1,0,0,1,0,0,1
469113729,inf,0,1,1,1,0,0,1,0,0,1
470123446,inf,0,1,1,1,0,0,1,0,0,1
471124113,inf,0,1,1,1,0,0,1,0,0,1
472124650,inf,0,1,1,1,0,0,1,0,0,1
473125792,inf,0,1,1,1,0,0,1,0,0,1
474126032,inf,0,1,1,1,0,0,1,0,0,1
475126509,inf,0,1,1,1,0,0,1,0,0,1
476127060,inf,0,1,1,1,0,0,1,0,0,1
477127620,inf,0,1,1,1,0,0,1,0,0,1
478133198,inf,0,1,1,1,0,0,1,0,0,1
479133936,inf,0,1,1,1,0,0,1,0,0,1
480134625,inf,0,1,1,1,0,0,1,0,0,1
481135057,inf,0,1,1,1,0,0,1,0,0,1
482140046,inf,0,1,1,1,0,0,1,0,0,1
483140639,inf,0,1,1,1,0,0,1,0,0,1
484141804,inf,0,1,1,1,0,0,1,0,0,1
485151674,inf,0,1,1,1,0,0,1,0,0,1
486152285,inf,0,1,1,1,0,0,1,0,0,1
487152903,inf,0,1,1,1,0,0,1,0,0,1
488153576,inf,0,1,1,1,0,0,1,0,0,1
489153793,inf,0,1,1,1,0,0,1,0,0,1
490154329,inf,0,1,1,1,0,0,1,0,0,1
490503006,inf,0,1,1,1,1,0,1,0,0,1
491503308,inf,0,1,1,1,1,0,1,0,0,1
492504296,inf,0,1,1,1,1,0,1,0,0,1
493067747,inf,0,1,0,0,1,0,1,0,0,1
493156678,inf,0,0,0,0,1,0,0,0,0,1
494157270,inf,0,0,0,0,1,0,0,0,0,1
495162831,inf,0,0,0,0,1,0,0,1,0,1
496163427,inf,0,0,0,0,1,0,0,1,0,1
497163796,inf,0,0,0,0,1,0,0,1,0,1
498074507,inf,0,0,0,0,0,0,0,1,0,1
499080109,inf,0,0,0,0,0,0,0,1,0,1
500080484,inf,0,0,0,0,0,0,0,0,0,1
501080942,inf,0,0,0,0,0,0,0,0,0,1
502086725,inf,0,0,0,0,0,0,0,0,0,1
503092312,inf,0,0,0,0,0,0,0,0,0,1
504101250,inf,0,0,0,0,0,0,0,0,1,1
505101615,inf,0,0,0,0,0,0,0,0,1,1
506107168,inf,0,0,0,0,0,0,0,0,1,1
507107708,inf,0,0,0,0,0,0,0,1,1,1
508108502,inf,0,0,0,0,0,0,0,1,1,1
509112052,inf,0,0,0,0,0,0,0,1,1,1
510112663,inf,0,0,0,0,0,0,0,0,1,1
511113540,inf,0,0,0,0,0,0,0,1,1,1
512123515,inf,0,0,0,0,0,0,0,0,1,1
