timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1117683,1117491,3932170,0.7819463,-0.4367024,-9.940247,37.044064,0,0,0,0,5
1118933,1118741,3932170,0.75321585,-0.4544195,-9.933064,37.044064,0,0,0,0,5
1120185,1119992,3932170,0.79918456,-0.4687847,-9.9182205,37.044064,0,0,0,0,5
1122683,1122493,3932170,0.773806,-0.44484267,-9.895715,37.044064,0,0,0,0,5
1125184,1124993,3932170,0.82169,-0.40988734,-9.940725,37.044064,0,0,0,0,5
1128964,1128769,3932170,0.8145074,-0.40222588,-9.878955,37.044064,0,0,0,0,5
1132689,1132494,3932170,0.7819463,-0.27916393,-9.832028,37.044064,0,0,0,0,5
1136435,1136246,3932170,0.74603325,-0.1685518,-9.875124,37.044064,0,0,0,0,5
1140194,1139996,3932170,0.8121132,-0.15275007,-9.8961935,37.044064,0,0,0,0,5
1142685,1142496,3932170,0.90261406,-0.107260235,-9.857408,37.044064,0,0,0,0,5
1146436,1146247,3932170,0.90500826,-0.051235918,-9.846873,37.044064,0,0,0,0,5
1150188,1149998,3932170,0.8566454,-0.104387194,-9.841605,37.044064,0,0,0,0,5
1153944,1153753,3932170,0.8173805,-0.12832922,-9.955569,37.044064,0,0,0,0,5
1157689,1157500,3932170,0.8121132,-0.07565677,-10.00489,37.044064,0,0,0,0,5
1160191,1160001,3932170,0.72496426,-0.038307227,-9.918699,37.044064,0,0,0,0,5
1163946,1163754,3932170,0.6066907,-0.022505496,-9.985258,37.044064,0,0,0,0,5
1167692,1167503,3932170,0.53582233,0.062249243,-9.908164,37.044064,0,0,0,0,5
1171444,1171254,3932170,0.5597644,0.07565677,-9.965625,37.044064,0,0,0,0,5
1175193,1175005,3932170,0.62488663,0.13215993,-10.284054,37.044064,0,0,0,0,5
1177695,1177506,3932170,0.7728483,0.20159179,-10.429622,37.044064,0,0,0,0,5
1181460,1181265,3932170,0.7915231,0.047884036,-10.604877,37.044064,0,0,0,0,5
1185201,1185010,3932170,0.87962973,0.012928689,-10.457873,37.044064,0,0,0,0,5
1188954,1188762,3932170,0.7632715,-0.049320556,-10.307038,37.044064,0,0,0,0,5
1192701,1192510,3932170,0.71969706,-0.10965444,-10.295068,37.044064,0,0,0,0,5
1196457,1196267,3932170,0.6397307,-0.0272939,-10.3214035,37.044064,0,0,0,0,5
1198951,1198761,3932170,0.64020956,0.015322891,-10.270167,37.044064,0,0,0,0,5
1202703,1202513,3932170,0.65218055,0.05315128,-10.397539,37.044064,0,0,0,0,5
1206452,1206264,3932170,0.80445176,0.10869676,-10.48373,37.044064,0,0,0,0,5
1210206,1210017,3932170,0.9442732,0.101992995,-10.440635,37.044064,0,0,0,0,5
1212707,1212515,3932170,0.8738836,0.15322891,-10.345824,37.044064,0,0,0,0,5
1216470,1216266,3932170,0.7896077,0.060333885,-10.476069,37.044064,0,0,0,0,5
1220214,1220017,3932170,0.9270349,-0.024899699,-10.387484,37.044064,0,0,0,0,5
1223958,1223768,3932170,0.8293515,-0.07326257,-10.462662,37.044064,0,0,0,0,5
1227713,1227519,3932170,0.7240066,-0.18100165,-10.342473,37.044064,0,0,0,0,5
1230210,1230020,3932170,0.6890513,-0.18674773,-10.305123,37.044064,0,0,0,0,5
1233962,1233771,3932170,0.5568913,-0.03878607,-9.936894,37.044064,0,0,0,0,5
1237713,1237523,3932170,0.6770803,-0.15753847,-9.958921,37.044064,0,0,0,0,5
1242712,1242523,3932170,0.82791495,-0.13790601,-10.0728855,37.044064,0,0,0,0,5
1245213,1245024,3932170,0.8652645,-0.079487495,-10.161471,37.044064,0,0,0,0,5
1247714,1247525,3932170,0.84467435,-0.099119954,-10.198341,37.044064,0,0,0,0,5
1251474,1251279,3932170,0.79056543,-0.04644751,-10.174399,37.044064,0,0,0,0,5
1255535,1255314,3932170,0.76175517,-0.005187437,-10.104329,37.044064,0,0,0,0,6
1259236,1259047,3932170,0.75561005,-0.068474166,-10.071449,37.044064,0,0,0,0,5
1261740,1261541,3932170,0.7393295,0.02777274,-9.987652,37.044064,0,0,0,0,5
1265496,1265275,3932170,0.7270393,0.07621542,-9.946312,37.044064,0,0,0,0,6
1269197,1269006,3932170,0.7560889,-0.023942018,-9.879434,37.044064,0,0,0,0,5
1272937,1272746,3932170,0.761835,0.062728085,-9.824846,37.044064,0,0,0,0,5
1276668,1276468,3932170,0.67324954,0.06799533,-9.837775,37.044064,0,0,0,0,5
1280402,1280209,3932170,0.7513005,0.017238252,-9.810002,37.044064,0,0,0,0,5
1284125,1283934,3932170,0.6952762,0.025378538,-9.85645,37.044064,0,0,0,0,5
1286612,1286419,3932170,0.6909666,0.023942018,-9.922529,37.044064,0,0,0,0,5
1290333,1290144,3932170,0.6694188,-0.049320556,-9.946951,37.044064,0,0,0,0,5
1294078,1293888,3932170,0.6588843,-0.020590134,-10.030269,37.044064,0,0,0,0,5
1297822,1297627,3932170,0.6550536,-0.06416461,-10.09156,37.044064,0,0,0,0,5
1300300,1300110,3932170,0.6823475,-0.11779472,-10.131304,37.044064,0,0,0,0,5
1304033,1303843,3932170,0.7062895,-0.06703765,-10.132261,37.044064,0,0,0,0,5
1307785,1307593,3932170,0.671813,-0.17238252,-10.139444,37.044064,0,0,0,0,5
1311509,1311316,3932170,0.63829416,-0.113485165,-10.163386,37.044064,0,0,0,0,5
1315232,1315040,3932170,0.71778166,-0.06416461,-10.126037,37.044064,0,0,0,0,5
1318988,1318792,3932170,0.70820487,0.015801731,-10.119812,37.044064,0,0,0,0,5
1321491,1321297,3932170,0.71730286,0.024420857,-10.06283,37.044064,0,0,0,0,5
1325236,1325046,3932170,0.73406225,0.049799398,-10.058042,37.044064,0,0,0,0,5
1328992,1328797,3932170,0.7450756,0.02777274,-10.112629,37.044064,0,0,0,0,5
1332741,1332550,3932170,0.76279265,0.065601125,-10.057084,37.044064,0,0,0,0,5
1335239,1335050,3932170,0.7560889,0.06895301,-10.032184,37.044064,0,0,0,0,5
1338991,1338800,3932170,0.80684596,0.062249243,-10.019256,37.044064,0,0,0,0,5
1343993,1343801,3932170,0.76470804,0.15993267,-9.988609,37.044064,0,0,0,0,5
1346498,1346303,3932170,0.7426814,0.071347214,-9.980948,37.044064,0,0,0,0,5
1350250,1350055,3932170,0.76039845,0.018195933,-9.956048,37.044064,0,0,0,0,5
1352748,1352556,3932170,0.7431602,0.034955345,-9.953654,37.044064,0,0,0,0,5
1356505,1356304,3932170,0.7584831,0.017238252,-10.003453,37.044064,0,0,0,0,5
1360243,1360056,3932170,0.7417237,0.036870707,-10.006327,37.044064,0,0,0,0,5
1364001,1363809,3932170,0.7235278,0.024899699,-9.991004,37.044064,0,0,0,0,5
1367758,1367565,3932170,0.69671273,-0.0114921685,-10.012551,37.044064,0,0,0,0,5
1370254,1370061,3932170,0.7493851,-0.068474166,-10.04176,37.044064,0,0,0,0,5
1373998,1373809,3932170,0.7240066,-0.13742718,-9.978075,37.044064,0,0,0,0,5
1377753,1377563,3932170,0.7240066,-0.14460978,-10.018298,37.044064,0,0,0,0,5
1381511,1381315,3932170,0.7489063,-0.13503298,-10.015903,37.044064,0,0,0,0,5
1385255,1385063,3932170,0.725922,-0.090500824,-10.030747,37.044064,0,0,0,0,5
1387773,1387566,3932170,0.7560889,-0.050757077,-10.014946,37.044064,0,0,0,0,5
1391514,1391315,3932170,0.70820487,-0.009576807,-9.972808,37.044064,0,0,0,0,5
1395255,1395065,3932170,0.7723695,0.024899699,-9.911037,37.044064,0,0,0,0,5
1399005,1398816,3932170,0.740766,0.061291564,-9.919178,37.044064,0,0,0,0,5
1402758,1402567,3932170,0.74555445,0.09528923,-9.952218,37.044064,0,0,0,0,5
1405259,1405068,3932170,0.7431602,0.07086837,-9.981906,37.044064,0,0,0,0,5
1409010,1408819,3932170,0.77667904,0.14269443,-9.97185,37.044064,0,0,0,0,5
1412767,1412573,3932170,0.7747637,0.1067814,-9.954133,37.044064,0,0,0,0,5
1416514,1416321,3932170,0.8058883,0.048841715,-10.055168,37.044064,0,0,0,0,5
1420260,1420071,3932170,0.7656657,0.07805098,-10.005848,37.044064,0,0,0,0,5
1422763,1422573,3932170,0.79535383,0.062728085,-10.040324,37.044064,0,0,0,0,5
1426517,1426324,3932170,0.7450756,0.116358206,-10.081984,37.044064,0,0,0,0,5
1430267,1430074,3932170,0.7637504,0.10295068,-9.983821,37.044064,0,0,0,0,5
1434015,1433825,3932170,0.7867347,0.15562311,-10.04224,37.044064,0,0,0,0,5
1437766,1437576,3932170,0.7800309,0.15418659,-10.000581,37.044064,0,0,0,0,5
1440267,1440077,3932170,0.8106767,0.14748283,-9.966583,37.044064,0,0,0,0,5
1444028,1443835,3932170,0.77189064,0.1637634,-9.94743,37.044064,0,0,0,0,5
1447769,1447579,3932170,0.80301523,0.1862689,-9.945035,37.044064,0,0,0,0,5
1451530,1451331,3932170,0.7546524,0.19201498,-9.967062,37.044064,0,0,0,0,5
1455272,1455081,3932170,0.78050977,0.17381905,-9.942641,37.044064,0,0,0,0,5
1457777,1457582,3932170,0.7963115,0.14317326,-10.016861,37.044064,0,0,0,0,5
1461528,1461333,3932170,0.8212112,0.13742718,-9.964667,37.044064,0,0,0,0,5
1465278,1465085,3932170,0.7781156,0.1886631,-10.008242,37.044064,0,0,0,0,5
1469023,1468835,3932170,0.83030915,0.14748283,-9.974723,37.044064,0,0,0,0,5
1472781,1472586,3932170,0.8250419,0.08140286,-9.992919,37.044064,0,0,0,0,5
1475289,1475087,3932170,0.8001422,0.05650316,-9.981906,37.044064,0,0,0,0,5
1479031,1478838,3932170,0.7613562,0.04501099,-10.004412,37.044064,0,0,0,0,5
1482778,1482589,3932170,0.8173805,0.052193597,-10.022607,37.044064,0,0,0,0,5
1486538,1486340,3932170,0.8101979,0.025378538,-10.035536,37.044064,0,0,0,0,5
1490282,1490091,3932170,0.78386164,0.065601125,-10.070012,37.044064,0,0,0,0,5
1492789,1492592,3932170,0.7632715,0.018195933,-10.115502,37.044064,0,0,0,0,5
1496538,1496343,3932170,0.81163436,0.01436521,-10.117417,37.044064,0,0,0,0,5
1500283,1500094,3932170,0.842759,0.048841715,-10.137529,37.044064,0,0,0,0,5
1504034,1503845,3932170,0.83749175,0.04501099,-10.109278,37.044064,0,0,0,0,5
1507787,1507596,3932170,0.8508993,0.04213795,-10.073364,37.044064,0,0,0,0,5
1510292,1510096,3932170,0.8269573,0.023463177,-10.098264,37.044064,0,0,0,0,5
1514042,1513852,3932170,0.76949644,0.011971009,-10.090603,37.044064,0,0,0,0,5
1518059,1517871,3932170,0.7632715,0.012928689,-10.052296,37.044064,0,0,0,0,5
