timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
47905418,4294967295,16,14,8,0,54,1528,3063,2067,1677,1285,1090,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
47915420,4294967295,15,2,23,0,54,1539,3064,2066,1663,1289,1093,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
47925436,4294967295,28,15,6,0,54,1555,3065,2065,1679,1276,1093,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
47935418,4294967295,14,16,26,0,54,1507,3081,2064,1671,1275,1092,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
47945434,4294967295,29,15,26,20,55,1503,3065,2065,1666,1278,1101,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
47955418,4294967295,12,3,28,17,55,1560,3065,2065,1662,1303,1107,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
47965418,4294967295,19,7,6,20,55,1537,3062,2064,1686,1292,1096,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
47975418,4294967295,12,13,8,0,55,1514,3013,2064,1660,1285,1077,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
47985419,4294967295,3,2,5,0,54,1346,3035,2065,1680,1272,1089,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
47995418,4294967295,16,3,8,18,54,1589,3058,2064,1675,1279,1097,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48005420,4294967295,15,14,25,0,55,1428,3062,2065,1660,1307,1086,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48015418,4294967295,12,2,28,21,55,1535,3073,2064,1675,1272,1092,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48025417,4294967295,11,6,7,0,54,1574,3064,2065,1671,1266,1097,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48035655,4294967295,13,12,8,20,55,1486,3065,2064,1663,1309,1063,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48045417,4294967295,30,2,23,0,55,1093,3078,2065,1681,1266,1087,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48055417,4294967295,17,7,7,0,54,1527,3065,2064,1667,1278,1098,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48065416,4294967295,32,2,8,18,56,1355,3073,2063,1660,1304,1083,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48075425,4294967295,25,2,8,5,56,1521,3083,2065,1686,1272,1090,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48085416,4294967295,8,7,28,20,54,1168,3063,2066,1668,1264,1065,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48095454,4294967295,16,11,27,18,55,1543,3073,2065,1669,1273,1077,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48105417,4294967295,13,1,1,5,55,1533,3079,2065,1660,1305,1082,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
