timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
1127586,4294967295,16,0,2,0,32,1523,3195,2061,1745,1391,1218,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1137564,4294967295,26,5,2,1,32,1583,3177,2059,1747,1394,1224,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1147564,4294967295,22,0,10,0,32,1542,3200,2059,1743,1407,1231,948,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1157565,4294967295,9,6,24,19,32,1592,3188,2061,1749,1415,1228,948,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1167566,4294967295,13,0,24,20,32,1556,3190,2059,1752,1398,1230,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1177564,4294967295,17,1,17,0,32,1544,3206,2061,1750,1399,1238,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1187573,4294967295,23,13,26,18,32,1432,3210,2062,1737,1405,1223,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1197566,4294967295,12,1,7,0,32,1545,3199,2060,1748,1401,1231,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1207576,4294967295,26,14,9,0,32,1122,3201,2062,1749,1411,1185,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1217568,4294967295,14,13,25,1,32,1524,3197,2060,1728,1341,1173,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1227594,4294967295,14,2,6,0,32,1464,3199,2061,1754,1395,1204,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1237564,4294967295,24,6,0,0,32,1566,3193,2060,1742,1417,1198,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1247566,4294967295,14,0,7,0,32,1550,3213,2061,1754,1400,1197,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1257569,4294967295,36,34,0,0,32,1536,3195,2061,1740,1406,1213,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1267564,4294967295,2,0,55,13,32,1532,3191,2057,1744,1408,1199,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1277572,4294967295,12,0,16,0,32,1533,3173,2062,1731,1363,1192,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1287566,4294967295,0,1,25,0,32,1541,3187,2062,1737,1373,1201,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1297572,4294967295,0,1,7,1,32,1563,3170,2062,1739,1396,1214,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1307564,4294967295,28,1,21,0,32,1563,3172,2061,1749,1403,1223,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1317564,4294967295,28,8,6,17,32,1331,3179,2061,1736,1398,1210,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1327564,4294967295,2,0,14,22,32,1590,3193,2060,1738,1385,1215,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1337568,4294967295,12,2,6,17,32,1165,3196,2062,1731,1390,1194,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1347599,4294967295,46,0,23,15,32,1547,3188,2064,1738,1389,1202,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1357567,4294967295,14,0,24,0,32,1241,3209,2064,1756,1409,1183,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1367565,4294967295,16,15,6,0,32,1544,3173,2061,1748,1376,1193,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1377564,4294967295,46,0,6,17,32,1556,3219,2061,1741,1410,1194,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1387596,4294967295,21,14,0,5,32,1489,3170,2062,1751,1375,1199,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1397567,4294967295,23,0,9,0,33,1579,3198,2059,1748,1413,1190,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1407565,4294967295,13,13,27,0,32,1409,3188,2062,1737,1368,1183,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1417565,4294967295,25,5,5,1,32,1541,3193,2061,1750,1409,1192,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1427564,4294967295,29,4,6,0,32,1225,3196,2062,1744,1373,1174,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1437564,4294967295,12,2,5,2,31,1570,3170,2061,1737,1374,1193,949,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1447566,4294967295,23,1,24,0,32,1409,3175,2061,1738,1395,1193,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1457564,4294967295,12,0,21,0,32,1533,3202,2060,1748,1390,1209,952,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1467566,4294967295,24,17,25,18,32,1550,3217,2060,1746,1417,1211,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1477564,4294967295,4,10,25,0,32,1588,3194,2061,1735,1363,1195,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1487598,4294967295,13,15,25,0,32,1570,3198,2062,1749,1400,1214,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1497566,4294967295,13,0,8,18,32,1627,3171,2061,1741,1388,1227,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1507577,4294967295,5,19,6,18,32,1578,3200,2061,1749,1423,1220,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1517568,4294967295,12,14,5,0,32,1537,3181,2061,1740,1390,1222,952,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1527564,4294967295,13,14,7,0,32,1545,3199,2061,1748,1403,1227,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1537570,4294967295,30,2,6,0,32,1559,3215,2061,1735,1382,1214,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1549193,4294967295,28,13,4,18,32,1575,3177,2061,1737,1389,1221,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1557566,4294967295,15,0,4,17,31,1221,3196,2061,1754,1415,1203,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1567564,4294967295,13,0,6,0,32,1567,3209,2061,1747,1403,1219,952,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1577566,4294967295,14,0,6,2,32,958,3190,2061,1743,1407,1193,950,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1587564,4294967295,46,1,5,17,32,1540,3191,2061,1747,1401,1209,951,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
