timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1140702,1140413,3670026,-0.8169016,0.41994298,-9.930191,34.023254,0,0,0,0,5
1141943,1141657,3670026,-0.8178593,0.40174705,-9.941204,33.91065,0,0,0,0,5
1143191,1142902,3670026,-0.8078037,0.33423057,-9.952218,34.013466,0,0,0,0,5
1144429,1144146,3670026,-0.79726917,0.31316158,-9.948866,33.935127,0,0,0,0,5
1148158,1147879,3670026,-0.7747637,0.39073372,-9.931627,33.940025,0,0,0,0,5
1151900,1151614,3670026,-0.7867347,0.37397432,-9.945035,33.964504,0,0,0,0,5
1155645,1155352,3670026,-0.7987057,0.3337517,-9.917741,33.940025,0,0,0,0,5
1159366,1159077,3670026,-0.80157876,0.40078938,-9.962274,34.008568,0,0,0,0,5
1161861,1161576,3670026,-0.79487497,0.43766007,-9.935937,33.98409,0,0,0,0,5
1165591,1165306,3670026,-0.8001422,0.431914,-9.950302,33.95961,0,0,0,0,5
1169335,1169054,3670026,-0.7565677,0.39360675,-9.946471,33.915546,0,0,0,0,5
1173093,1172809,3670026,-0.75752544,0.41515458,-9.939289,33.935127,0,0,0,0,5
1176847,1176569,3670026,-0.761835,0.3653552,-9.921093,33.92044,0,0,0,0,5
1179336,1179052,3670026,-0.81163436,0.37110126,-9.919657,33.95961,0,0,0,0,5
1183101,1182810,3670026,-0.8154651,0.39312792,-9.941683,33.9694,0,0,0,0,5
1186842,1186558,3670026,-0.7920019,0.46208093,-9.921572,33.99388,0,0,0,0,5
1190598,1190311,3670026,-0.78625584,0.37397432,-9.944556,33.949818,0,0,0,0,5
1194343,1194058,3670026,-0.80062103,0.3773262,-9.975681,33.998775,0,0,0,0,5
1198090,1197808,3670026,-0.79583263,0.35434186,-9.956048,33.91065,0,0,0,0,5
1200606,1200320,3670026,-0.8121132,0.35529953,-9.94743,33.954712,0,0,0,0,5
1204343,1204066,3670026,-0.79822683,0.34093434,-9.960836,33.891064,0,0,0,0,5
1207893,1207607,3670026,-0.7704541,0.38642415,-9.9594,33.964504,0,0,0,0,5
1211633,1211338,3670026,-0.78625584,0.3667917,-9.944556,33.92044,0,0,0,0,5
1215358,1215071,3670026,-0.81642276,0.3643975,-9.960836,33.94492,0,0,0,0,5
1217842,1217561,3670026,-0.76470804,0.37684736,-9.966583,33.9694,0,0,0,0,5
1221591,1221293,3670026,-0.76470804,0.38881835,-9.930191,34.067318,0,0,0,0,5
1225313,1225026,3670026,-0.71490866,0.40174705,-9.964667,33.930233,0,0,0,0,5
1229041,1228759,3670026,-0.7728483,0.37780502,-9.893799,33.905754,0,0,0,0,5
1232788,1232495,3670026,-0.80445176,0.41946414,-9.943599,33.89596,0,0,0,0,5
1235271,1234981,3670026,-0.76279265,0.3725378,-9.923966,33.9694,0,0,0,0,5
1239000,1238714,3670026,-0.8432379,0.43287167,-9.978075,33.95961,0,0,0,0,5
1242736,1242448,3670026,-0.81163436,0.34476504,-9.9440775,33.97919,0,0,0,0,5
1246471,1246180,3670026,-0.75034285,0.43622357,-9.956048,34.01836,0,0,0,0,5
1250207,1249912,3670026,-0.8169016,0.34859577,-9.960836,33.97919,0,0,0,0,5
1253934,1253646,3670026,-0.78290397,0.40031052,-9.965625,33.99388,0,0,0,0,5
1256417,1256134,3670026,-0.80636716,0.3313575,-9.934501,33.95961,0,0,0,0,5
1260156,1259867,3670026,-0.7417237,0.39552212,-9.945514,34.033047,0,0,0,0,5
1263885,1263600,3670026,-0.8130709,0.3806781,-9.973765,33.949818,0,0,0,0,5
1267621,1267334,3670026,-0.8264784,0.43957543,-9.955569,34.028152,0,0,0,0,5
1271357,1271067,3670026,-0.80062103,0.42233717,-9.966583,33.92044,0,0,0,0,5
1273843,1273557,3670026,-0.8034941,0.42473137,-9.93881,34.003674,0,0,0,0,5
1277589,1277300,3670026,-0.7757214,0.38977605,-9.919178,33.9694,0,0,0,0,5
1281309,1281022,3670026,-0.7891289,0.3797204,-9.93881,33.988983,0,0,0,0,5
1285047,1284755,3670026,-0.73885065,0.42808327,-9.945035,34.023254,0,0,0,0,5
1288777,1288487,3670026,-0.79583263,0.36583403,-9.934501,34.028152,0,0,0,0,5
1291256,1290975,3670026,-0.7848193,0.40797198,-9.97185,34.033047,0,0,0,0,5
1294998,1294708,3670026,-0.80301523,0.37541083,-9.967541,34.062424,0,0,0,0,5
1298745,1298441,3670026,-0.7939173,0.42568907,-9.965146,33.98409,0,0,0,0,5
1302464,1302177,3670026,-0.770933,0.3596091,-9.92636,33.998775,0,0,0,0,5
1306197,1305916,3670026,-0.7848193,0.44819456,-9.965146,33.97919,0,0,0,0,5
1309937,1309647,3670026,-0.76231384,0.36008793,-9.97185,34.047737,0,0,0,0,5
1312417,1312130,3670026,-0.78529817,0.41706994,-9.9421625,33.940025,0,0,0,0,5
1316145,1315862,3670026,-0.79918456,0.36631286,-9.928276,33.97919,0,0,0,0,5
1319889,1319595,3670026,-0.81354976,0.3845088,-9.941204,34.008568,0,0,0,0,5
1323613,1323328,3670026,-0.80924016,0.41467574,-9.935458,34.013466,0,0,0,0,5
1327341,1327062,3670026,-0.7757214,0.37110126,-9.960836,34.037945,0,0,0,0,5
1329854,1329561,3670026,-0.81163436,0.3878607,-9.9421625,33.964504,0,0,0,0,5
1333572,1333283,3670026,-0.8145074,0.40892965,-9.927318,33.964504,0,0,0,0,5
1337300,1337015,3670026,-0.75082165,0.4343082,-9.9421625,34.033047,0,0,0,0,5
1341032,1340749,3670026,-0.76710224,0.3122039,-9.938332,33.964504,0,0,0,0,5
1344768,1344481,3670026,-0.7541735,0.42521024,-9.931627,33.988983,0,0,0,0,5
1347250,1346970,3670026,-0.73885065,0.36966476,-9.952218,33.949818,0,0,0,0,5
1350987,1350706,3670026,-0.7469909,0.40318358,-9.961316,34.01836,0,0,0,0,5
1354730,1354436,3670026,-0.8389283,0.3347094,-9.966583,33.95961,0,0,0,0,5
1359715,1359414,3670026,-0.74555445,0.39695865,-9.949345,33.99388,0,0,0,0,5
1362204,1361915,3670026,-0.78290397,0.35817257,-9.962274,34.05753,0,0,0,0,5
1365930,1365642,3670026,-0.7393295,0.36104563,-9.961795,33.915546,0,0,0,0,5
1368425,1368125,3670026,-0.7570466,0.3466804,-9.939768,33.964504,0,0,0,0,5
1372142,1371858,3670026,-0.79918456,0.42281604,-9.97616,34.028152,0,0,0,0,5
1375885,1375590,3670026,-0.7613562,0.37828386,-9.919178,33.98409,0,0,0,0,5
1379621,1379323,3670026,-0.770933,0.38881835,-9.951739,34.096695,0,0,0,0,5
1383353,1383057,3670026,-0.79439616,0.43239284,-9.960836,34.0918,0,0,0,0,5
1385832,1385547,3670026,-0.79918456,0.39169142,-9.950302,33.99388,0,0,0,0,5
1389574,1389282,3670026,-0.76758105,0.39504328,-9.950302,34.023254,0,0,0,0,5
1393292,1393011,3670026,-0.78625584,0.374932,-9.918699,34.023254,0,0,0,0,5
1397021,1396745,3670026,-0.7211336,0.4237737,-9.961795,34.008568,0,0,0,0,5
1400759,1400477,3670026,-0.7891289,0.38498765,-9.915826,33.988983,0,0,0,0,5
1403257,1402967,3670026,-0.74842745,0.4060566,-9.929712,34.008568,0,0,0,0,5
1406986,1406699,3670026,-0.8034941,0.3500323,-9.925881,33.99388,0,0,0,0,5
1410725,1410433,3670026,-0.76279265,0.43622357,-9.965146,34.04284,0,0,0,0,5
1414462,1414171,3670026,-0.79726917,0.3691859,-9.933543,34.05263,0,0,0,0,5
1418183,1417897,3670026,-0.77428484,0.4237737,-9.983342,33.97919,0,0,0,0,5
1421932,1421640,3670026,-0.79822683,0.40078938,-9.983342,34.05753,0,0,0,0,5
1424425,1424131,3670026,-0.7795521,0.43478703,-9.9843,34.003674,0,0,0,0,5
1428153,1427870,3670026,-0.8078037,0.38642415,-9.959879,34.072216,0,0,0,0,5
1431915,1431625,3670026,-0.7704541,0.38642415,-9.939289,34.126072,0,0,0,0,5
1435655,1435369,3670026,-0.7699753,0.39552212,-9.962274,34.04284,0,0,0,0,5
1439407,1439123,3670026,-0.7848193,0.36870706,-9.948387,34.013466,0,0,0,0,5
1441907,1441621,3670026,-0.7867347,0.39360675,-9.946471,34.096695,0,0,0,0,5
1445665,1445379,3670026,-0.7608773,0.36631286,-9.921572,34.023254,0,0,0,0,5
