timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
7445757,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.0,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
7642570,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.0,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
7780663,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.0,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
7974844,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.0,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
8176568,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
8376573,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
8577720,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
8778572,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.2,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
8977865,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.2,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
9177753,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.2,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
9376685,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.5,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
9577832,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.5,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
9776308,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.8,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
9977716,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.8,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
10179116,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750008.0,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
10377323,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750008.0,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
10576655,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750008.2,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
10778567,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750008.5,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
10980826,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750008.8,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
11179436,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750008.8,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
11377890,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750009.0,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
11582549,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750009.2,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
11777488,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750009.5,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
11981630,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750009.8,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
12180607,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750010.0,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
12380644,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750010.2,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
12580588,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750010.5,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
12781330,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750010.8,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
12980568,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750010.8,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
13180643,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750011.0,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
13380569,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750011.5,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
13582529,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750011.8,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
13779570,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750012.0,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
13978569,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750012.5,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
14193909,1624625203999997,675979142,362214770,18242422,18256460,1000.00006,3.1415925,4294967.5,3750012.8,99.99,99.99,106,3,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
14384570,1624625204199996,675978846,362232856,18242416,18256452,1000.00006,3.1415925,4294967.5,3750013.0,99.99,99.99,106,3,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
14583669,1624625204399996,675978549,362250942,18242410,18256444,1000.00006,3.1415925,4294967.5,3750013.5,99.99,99.99,106,3,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
14782517,1624625204599996,677337904,318596652,18274736,18292324,1000.00006,3.1415925,4294967.5,3750013.8,99.99,99.99,106,3,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
14982580,1624625204799996,677337477,318614640,18274726,18292313,1000.00006,3.1415925,4294967.5,3750014.5,99.99,99.99,106,3,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
15184291,1624625204999997,677574621,296954562,18279195,18298555,1000.00006,3.1415925,4294967.5,3750015.0,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
15380521,1624625205199996,677574128,296972519,18279184,18298542,1000.00006,3.1415925,4294967.5,3750015.2,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
15583576,1624625205399996,677573633,296990477,18279172,18298529,1000.00006,3.1415925,4294967.5,3750015.8,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
15781668,1624625205599995,677582749,285678492,18278458,18298769,1000.00006,3.1415925,4294967.5,3750016.2,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
15981570,1624625205799995,677582219,285696439,18278446,18298755,1000.00006,3.1415925,4294967.5,3750016.5,99.99,99.99,106,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
16180214,1624625205999996,677570657,297382509,18279127,18298451,1000.00006,3.1415925,4294967.5,3750017.0,99.99,99.99,106,6,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
16382570,1624625206199995,677570162,297400467,18279116,18298438,1000.00006,3.1415925,4294967.5,3750017.5,99.99,99.99,106,6,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
16582572,1624625206399995,677479450,308737145,18277659,18296051,1000.00006,3.1415925,4294967.5,3750018.2,99.99,99.99,106,6,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
16781580,1624625206599995,677088324,330372984,18269121,18285750,1000.00006,3.1415925,4294967.5,3750018.5,99.99,99.99,106,6,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
16982080,1624625206799995,676311927,354488413,18250595,18265260,1000.00006,3.1415925,4294967.5,3750019.2,99.99,99.99,106,6,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
17182583,1624625206999996,677296995,320779174,18273837,18291247,1000.00006,3.1415925,4294967.5,3750019.5,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
17383576,1624625207199995,677569166,297152092,18279069,18298411,1000.00006,3.1415925,4294967.5,3750020.2,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
17584681,1624625207399995,677577964,285840007,18278346,18298643,1000.00006,3.1415925,4294967.5,3750020.8,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
17783661,1624625207599994,677577430,285857952,18278334,18298629,1000.00006,3.1415925,4294967.5,3750021.0,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
17983576,1624625207799994,677510660,274867687,18275654,18296872,1000.00006,3.1415925,4294967.5,3750021.5,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
18181317,1624625207999995,677374673,264193526,18271184,18293293,1000.00006,3.1415925,4294967.5,3750022.0,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
18379720,1624625208199994,677575826,285911789,18278296,18298587,1000.00006,3.1415925,4294967.5,3750022.8,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
18583726,1624625208399994,677575290,285929734,18278283,18298573,1000.00006,3.1415925,4294967.5,3750023.2,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
18783996,1624625208599994,677566998,296958669,18278995,18298354,1000.00006,3.1415925,4294967.5,3750024.0,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
18980337,1624625208799994,677481237,308296535,18277670,18296098,1000.00006,3.1415925,4294967.5,3750024.8,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
19181229,1624625208999995,677480769,308314506,18277660,18296085,1000.00006,3.1415925,4294967.5,3750025.5,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
19380946,1624625209199994,677480300,308332476,18277649,18296073,1000.00006,3.1415925,4294967.5,3750026.0,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
19582967,1624625209399994,677563659,297349612,18278941,18298267,1000.00006,3.1415925,4294967.5,3750026.5,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
19783573,1624625209599994,677563156,297367568,18278929,18298253,1000.00006,3.1415925,4294967.5,3750027.2,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
19984569,1624625209799993,677478892,308386385,18277616,18296036,1000.00006,3.1415925,4294967.5,3750028.0,99.99,99.99,107,5,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
20182607,1624625209999994,677478421,308404355,18277605,18296024,1000.00006,3.1415925,4294967.5,3750028.8,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
20384585,1624625210199993,677561644,297421435,18278894,18298214,1000.00006,3.1415925,4294967.5,3750029.2,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
20582703,1624625210399993,677569912,286109182,18278157,18298431,1000.00006,3.1415925,4294967.5,3750030.0,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
20782615,1624625210599993,677561954,297138224,18278878,18298222,1000.00006,3.1415925,4294967.5,3750030.8,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
20983602,1624625210799993,677568831,286145070,18278132,18298403,1000.00006,3.1415925,4294967.5,3750031.5,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
21184574,1624625210999994,677504324,275456171,18275537,18296705,1000.00006,3.1415925,4294967.5,3750032.0,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
21385108,1624625211199993,677374243,265066269,18271246,18293281,1000.00006,3.1415925,4294967.5,3750032.5,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
21584573,1624625211399993,677373635,265084201,18271232,18293265,1000.00006,3.1415925,4294967.5,3750033.5,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
21784734,1624625211599993,677373027,265102133,18271217,18293249,1000.00006,3.1415925,4294967.5,3750034.0,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
21980538,1624625211799992,677372418,265120065,18271203,18293233,1000.00006,3.1415925,4294967.5,3750034.8,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
22180830,1624625211999993,677371809,265137996,18271188,18293217,1000.00006,3.1415925,4294967.5,3750036.0,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
22381195,1624625212199992,677500869,275563788,18275456,18296614,1000.00006,3.1415925,4294967.5,3750036.8,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
22581304,1624625212399992,677564491,286288620,18278030,18298288,1000.00006,3.1415925,4294967.5,3750037.5,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
22783576,1624625212599992,677556869,297317771,18278760,18298088,1000.00006,3.1415925,4294967.5,3750038.2,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
22983574,1624625212799992,677555048,297654851,18278740,18298040,1000.00006,3.1415925,4294967.5,3750039.0,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
23181582,1624625212999993,677042704,332256371,18268072,18284547,1000.00006,3.1415925,4294967.5,3750040.0,99.99,99.99,107,4,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
