timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
1071678,1070761,396825,0.17727272,-0.47651514,0.6287879,nan,0,0
1092950,1092027,396825,0.17651515,-0.47575757,0.6272727,nan,0,0
1114651,1113729,396825,0.17954545,-0.47575757,0.6310606,nan,0,0
1135875,1134955,396825,0.17651515,-0.47651514,0.6272727,nan,0,0
1157103,1156182,396825,0.17727272,-0.47651514,0.62651515,nan,0,0
1178335,1177414,396825,0.17651515,-0.47575757,0.625,nan,0,0
1199620,1198701,396825,0.17651515,-0.47727272,0.6272727,nan,0,0
1221280,1220346,396825,0.17575757,-0.475,0.6287879,nan,0,0
1242570,1241653,396825,0.1780303,-0.47727272,0.6287879,nan,0,0
1264061,1263071,396825,0.17575757,-0.47651514,0.6272727,nan,0,0
1285327,1284364,396825,0.17424242,-0.47727272,0.6287879,nan,0,0
1306549,1305628,396825,0.17651515,-0.47727272,0.6287879,nan,0,0
1328266,1327298,396825,0.17727272,-0.47651514,0.62651515,nan,0,0
1349489,1348572,396825,0.17651515,-0.47651514,0.6272727,nan,0,0
1370858,1369790,396825,0.175,-0.47575757,0.62954545,nan,0,0
1392084,1391165,396825,0.17575757,-0.47651514,0.62348485,nan,0,0
1413317,1412397,396825,0.17651515,-0.47651514,0.6272727,nan,0,0
1434983,1434067,396825,0.175,-0.47575757,0.6272727,nan,0,0
1456243,1455327,396825,0.1780303,-0.47651514,0.62348485,nan,0,0
1477553,1476610,396825,0.17651515,-0.475,0.62651515,nan,0,0
1498788,1497872,396825,0.17575757,-0.47727272,0.6287879,nan,0,0
1520170,1519103,396825,0.17651515,-0.47575757,0.6272727,nan,0,0
1541781,1540864,396825,0.17651515,-0.475,0.6272727,nan,0,0
1562999,1562081,396825,0.17651515,-0.47575757,0.62651515,nan,0,0
1584223,1583304,396825,0.175,-0.47727272,0.6272727,nan,0,0
1605482,1604557,396825,0.175,-0.47727272,0.6310606,nan,0,0
1626791,1625875,396825,0.17651515,-0.47651514,0.62651515,nan,0,0
1648421,1647485,396825,0.17575757,-0.47727272,0.62348485,nan,0,0
1669658,1668727,396825,0.17424242,-0.47651514,0.6310606,nan,0,0
1690876,1689957,396825,0.175,-0.47651514,0.62651515,nan,0,0
1712099,1711182,396825,0.175,-0.4780303,0.62651515,nan,0,0
1733323,1732401,396825,0.17651515,-0.4780303,0.625,nan,0,0
1755061,1754144,396825,0.17575757,-0.47575757,0.6272727,nan,0,0
1776288,1775368,396825,0.17348485,-0.47651514,0.62348485,nan,0,0
