timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
6984576,1200.0,0.8405,3202.2324,0.0,483,11,62.69131,16,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7742627,1200.0,0.9618896,4841.5894,191.82524,547,18,20.980886,16,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7955619,1200.0,0.6724,4841.5894,191.82524,560,18,20.980886,18,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8696812,1200.0,0.6724,2148.1582,143.40973,570,18,41.82784,18,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9022682,1200.0,0.8633456,2148.1582,143.40973,658,18,41.82784,20,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9777589,1200.0,0.551368,4669.168,83.59124,714,20,41.79562,21,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9977709,1200.0,0.551368,4669.168,83.59124,717,20,41.79562,22,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10732323,1200.0,0.56515217,1322.6095,0.0,790,20,41.703903,23,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10952603,1200.0,0.56515217,1322.6095,0.0,836,21,41.703903,24,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11701691,1200.0,0.45212173,5863.2236,212.60924,919,36,41.922947,25,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12056591,1200.0,0.45212173,5863.2236,212.60924,923,36,41.922947,26,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12816231,1200.0,0.76947755,1664.6622,498.70465,973,36,41.641342,27,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12947543,1200.0,0.76947755,1664.6622,498.70465,985,36,41.641342,28,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13704904,1200.0,0.4750104,2430.2024,0.0,994,36,41.814217,34,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13946578,1200.0,0.4750104,2430.2024,0.0,1000,36,41.814217,37,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14701582,1200.0,0.48688564,448.94867,0.0,1007,36,189.29182,39,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15006558,1200.0,0.49905777,448.94867,0.0,1021,36,189.29182,41,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15761545,1200.0,0.49905777,893.2038,0.0,1030,36,41.91571,41,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15912686,1200.0,0.5115342,893.2038,0.0,1032,36,41.91571,43,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16674940,1200.0,0.5115342,399.4184,0.0,1040,36,41.62673,43,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16947638,1200.0,0.5115342,399.4184,0.0,1051,36,41.62673,44,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17699724,1200.0,0.52432257,780.2213,0.0,1060,36,41.958126,45,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17997674,1200.0,0.53743064,780.2213,0.0,1063,36,41.958126,47,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18749818,1200.0,0.53743064,440.7956,0.0,1076,36,41.791004,47,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18964562,1200.0,0.5508664,440.7956,0.0,1084,36,41.791004,49,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19714697,1200.0,0.5508664,926.1477,0.0,1094,36,41.91617,49,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19944592,1200.0,0.5508664,926.1477,0.0,1097,36,41.91617,50,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20702416,1200.0,0.5646381,444.10776,0.0,1113,36,41.91579,51,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20992223,1200.0,0.578754,444.10776,0.0,1119,36,41.91579,53,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21739665,1200.0,0.578754,884.3653,0.0,1128,36,67.721664,54,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21915581,1200.0,0.59322286,884.3653,0.0,1131,36,67.721664,56,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22671820,1200.0,0.59322286,956.13824,0.0,1149,36,41.528236,56,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22944160,1200.0,0.59322286,956.13824,0.0,1153,36,41.528236,57,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23691667,1200.0,0.6080534,483.77554,0.0,1164,36,41.893963,58,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24021877,1200.0,0.6232547,483.77554,0.0,1176,36,41.893963,60,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24765709,1200.0,0.6232547,851.2218,0.0,1186,36,41.912445,60,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24915544,1200.0,0.6388361,851.2218,0.0,1188,36,41.912445,62,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25675583,1200.0,0.6388361,679.2477,0.0,1207,36,41.8305,62,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25939004,1200.0,0.6388361,679.2477,0.0,1212,36,41.8305,63,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26701762,1200.0,0.654807,845.9202,0.0,1222,36,41.749294,64,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27049703,1200.0,0.67117715,845.9202,0.0,1236,36,41.749294,66,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27796619,1200.0,0.67117715,884.8766,0.0,1246,36,41.75822,66,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27918996,1200.0,0.6879566,884.8766,0.0,1249,36,41.75822,68,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28665587,1200.0,0.6879566,719.2355,0.0,1268,36,41.955402,68,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28936575,1200.0,0.6879566,719.2355,0.0,1273,36,41.955402,69,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29695152,1200.0,0.7051555,891.279,0.0,1285,36,41.872166,70,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29983245,1200.0,0.72278434,891.279,0.0,1297,36,41.872166,72,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30734677,1200.0,0.72278434,922.6758,0.0,1308,36,41.669228,72,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30920572,1200.0,0.7408539,922.6758,0.0,1315,36,41.669228,74,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31674262,1200.0,0.7408539,1098.0209,0.0,1334,36,67.3268,75,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31931546,1200.0,0.7408539,1098.0209,0.0,1340,36,67.3268,76,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32691579,1200.0,0.7593752,666.9994,0.0,1359,36,41.99996,77,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32981545,1200.0,0.7783596,666.9994,0.0,1365,36,41.99996,79,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33741631,1200.0,0.7783596,969.0619,0.0,1382,36,41.91617,79,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34005580,1200.0,0.79781854,969.0619,0.0,1392,36,41.91617,81,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34765543,1200.0,0.79781854,1038.806,0.0,1405,36,41.791046,81,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34934119,1200.0,0.79781854,1038.806,0.0,1409,36,41.791046,82,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35681599,1200.0,0.817764,1050.0664,0.0,1429,36,41.843254,83,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36006543,1200.0,0.8382081,1050.0664,0.0,1438,36,41.843254,85,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36766686,1200.0,0.8382081,1151.7074,0.0,1457,36,41.989334,85,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36916853,1200.0,0.8591633,1151.7074,0.0,1461,36,41.989334,87,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37671663,1200.0,0.8591633,770.3442,0.0,1481,36,41.693886,87,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37925618,1200.0,0.8591633,770.3442,0.0,1486,36,41.693886,88,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38686627,1200.0,0.8633456,1130.5569,0.0,1510,36,41.761997,89,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38986640,1200.0,0.8633456,1130.5569,0.0,1516,36,41.761997,91,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39751894,1200.0,0.8633456,1006.99335,0.0,1537,36,41.70978,91,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40004658,1200.0,0.8633456,1006.99335,0.0,1542,36,41.70978,93,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40756609,1200.0,0.8633456,1086.999,0.0,1560,36,41.99996,93,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40931552,1200.0,0.8633456,1086.999,0.0,1571,36,41.99996,94,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41685576,1200.0,0.8633456,1137.2496,0.0,1584,36,67.36322,96,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41996005,1200.0,0.8633456,1137.2496,0.0,1598,36,67.36322,98,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42752874,1200.0,0.72056574,1106.8372,0.0,1612,36,41.84263,98,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43005576,1200.0,0.72056574,1106.8372,0.0,1618,36,41.84263,100,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43765787,1200.0,0.72056574,973.2627,0.0,1641,36,41.925163,100,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43920917,1200.0,0.72056574,973.2627,0.0,1645,36,41.925163,101,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44686800,1200.0,0.72056574,1047.4647,0.0,1661,36,41.978546,102,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44973547,1200.0,0.72056574,1047.4647,0.0,1673,36,41.978546,104,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45735928,1200.0,0.72056574,1084.6385,0.0,1687,36,41.602573,104,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45998577,1200.0,0.72056574,1084.6385,0.0,1694,36,41.602573,106,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46753556,1200.0,0.72056574,1329.6998,0.0,1717,36,41.833252,106,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46923555,1200.0,0.72056574,1329.6998,0.0,1722,36,41.833252,107,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47680750,1200.0,0.72056574,912.53845,0.0,1744,36,41.750126,108,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47983195,1200.0,0.72056574,912.53845,0.0,1751,36,41.750126,110,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48744128,1200.0,0.72056574,1090.5853,0.0,1766,36,41.792503,110,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48945742,1200.0,0.72056574,1090.5853,0.0,1778,36,41.792503,112,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49695683,1200.0,0.72056574,1251.609,0.0,1792,36,41.621204,112,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49922938,1200.0,0.72056574,1251.609,0.0,1798,36,41.621204,113,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50675694,1200.0,0.72056574,1140.6116,0.0,1818,36,41.65712,114,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51005860,1200.0,0.72056574,1140.6116,0.0,1827,36,41.65712,116,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51764544,1200.0,0.72056574,865.3154,0.0,1850,36,67.47873,117,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51948671,1200.0,0.72056574,865.3154,0.0,1855,36,67.47873,119,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52698712,1200.0,0.72056574,1272.9794,0.0,1870,36,41.835003,119,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52916582,1200.0,0.72056574,1272.9794,0.0,1876,36,41.835003,120,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53675969,1200.0,0.72056574,1099.9012,0.0,1895,36,41.958084,121,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53975365,1200.0,0.72056574,1099.9012,0.0,1902,36,41.958084,123,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54729783,1200.0,0.72056574,921.0761,0.0,1926,36,41.957916,123,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54998073,1200.0,0.72056574,921.0761,0.0,1931,36,41.957916,125,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55753601,1200.0,0.72056574,1211.9541,0.0,1947,36,41.963787,125,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55913581,1200.0,0.72056574,1211.9541,0.0,1956,36,41.963787,126,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56673625,1200.0,0.68113935,1220.4514,0.0,1972,36,41.741825,127,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56973655,1200.0,0.68113935,1220.4514,0.0,1978,36,41.741825,129,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57726860,1200.0,0.68113935,1285.9036,0.0,2002,36,41.99685,129,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57996852,1200.0,0.68113935,1285.9036,0.0,2007,36,41.99685,130,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58748549,1200.0,0.68113935,807.6787,0.0,2023,36,41.87964,131,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58913342,1200.0,0.68113935,807.6787,0.0,2034,36,41.87964,132,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59676579,1200.0,0.68113935,1116.1501,0.0,2048,36,41.706676,133,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59958300,1200.0,0.68113935,1116.1501,0.0,2053,36,41.706676,135,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60716982,1200.0,0.68113935,1379.9186,0.0,2077,36,41.99752,135,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60988619,1200.0,0.68113935,1379.9186,0.0,2084,36,41.99752,136,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61746793,1200.0,0.68113935,801.0631,0.0,2106,36,67.33287,138,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61907806,1200.0,0.68113935,801.0631,0.0,2111,36,67.33287,139,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62663571,1200.0,0.68113935,1166.3356,0.0,2124,36,41.584118,140,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62976735,1200.0,0.68113935,1166.3356,0.0,2131,36,41.584118,142,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63717617,1200.0,0.68113935,1320.6067,0.0,2154,36,41.82917,142,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
