timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
41175412,inf,0,1,1,1,0,0,1,0,0,1
42175641,inf,0,1,1,1,0,0,1,0,0,1
43185651,inf,0,1,1,1,0,0,1,0,0,1
44185805,inf,0,1,1,1,0,0,1,0,0,1
45186383,inf,0,1,1,1,0,0,1,0,0,1
46186762,inf,0,1,1,1,0,0,1,0,0,1
47187333,inf,0,1,1,1,0,0,1,0,0,1
48188676,inf,0,1,1,1,0,0,1,0,0,1
49190074,inf,0,1,1,1,0,0,1,0,0,1
50191541,inf,0,1,1,1,0,0,1,0,0,1
51192764,inf,0,1,1,1,0,0,1,0,0,1
52202794,inf,0,1,1,1,0,0,1,0,0,1
54204329,inf,0,1,1,1,0,0,1,0,0,1
55204391,inf,0,1,1,1,0,0,1,0,0,1
56204812,inf,0,1,1,1,0,0,1,0,0,1
57205378,inf,0,1,1,1,0,0,1,0,0,1
58215073,inf,0,1,1,1,0,0,1,0,0,1
59215209,inf,0,1,1,1,0,0,1,0,0,1
60215811,inf,0,1,1,1,0,0,1,0,0,1
61225203,inf,0,1,1,1,0,0,1,0,0,1
62225453,inf,0,1,1,1,0,0,1,0,0,1
63225855,inf,0,1,1,1,0,0,1,0,0,1
64226381,inf,0,1,1,1,0,0,1,0,0,1
65228105,inf,0,1,1,1,0,0,1,0,0,1
66237970,inf,0,1,1,1,0,0,1,0,0,1
67239472,inf,0,1,1,1,0,0,1,0,0,1
68240777,inf,0,1,1,1,0,0,1,0,0,1
69240901,inf,0,1,1,1,0,0,1,0,0,1
70241053,inf,0,1,1,1,0,0,1,0,0,1
71242445,inf,0,1,1,1,0,0,1,0,0,1
72245039,inf,0,1,1,1,0,0,1,0,0,1
73246330,inf,0,1,1,1,0,0,1,0,0,1
74247892,inf,0,1,1,1,0,0,1,0,0,1
75229518,inf,0,1,1,1,1,1,1,0,0,1
76230684,inf,0,1,1,1,1,1,1,0,0,1
77232228,inf,0,1,1,1,1,1,1,0,0,1
78232299,inf,0,1,1,1,1,1,1,0,0,1
79232388,inf,0,1,1,1,1,1,1,0,0,1
80232720,inf,0,1,1,1,1,1,1,0,0,1
81242486,inf,0,1,1,1,1,1,1,0,0,1
82242631,inf,0,1,1,1,1,1,1,0,0,1
83243016,inf,0,1,1,1,1,1,1,0,0,1
84243066,inf,0,1,1,1,1,1,1,0,0,1
85244464,inf,0,1,1,1,1,1,1,0,0,1
86244586,inf,0,1,1,1,1,1,1,0,0,1
87246092,inf,0,1,1,1,1,1,1,0,0,1
88247322,inf,0,1,1,1,1,1,1,0,0,1
89247544,inf,0,1,1,1,1,1,1,0,0,1
90257776,inf,0,1,1,1,1,1,1,0,0,1
91257915,inf,0,1,1,1,1,1,1,0,0,1
92259318,inf,0,1,1,1,1,1,1,0,0,1
93259375,inf,0,1,1,1,1,1,1,0,0,1
94259696,inf,0,1,1,1,1,1,1,0,0,1
95261576,inf,0,1,1,1,1,1,1,0,0,1
96271647,inf,0,1,1,1,1,1,1,0,0,1
97272553,inf,0,1,1,1,1,1,1,0,0,1
98272609,inf,0,1,1,1,1,1,1,0,0,1
99273007,inf,0,1,1,1,1,1,1,0,0,1
100273135,inf,0,1,1,1,1,1,1,0,0,1
101273807,inf,0,1,1,1,1,1,1,0,0,1
102273961,inf,0,1,1,1,1,1,1,0,0,1
103274417,inf,0,1,1,1,1,1,1,0,0,1
104284538,inf,0,1,1,1,1,1,1,0,0,1
105286169,inf,0,1,1,1,1,1,1,0,0,1
106286279,inf,0,1,1,1,1,1,1,0,0,1
107286527,inf,0,1,1,1,1,1,1,0,0,1
108286608,inf,0,1,1,1,1,1,1,0,0,1
109286649,inf,0,1,1,1,1,1,1,0,0,1
110286811,inf,0,1,1,1,1,1,1,0,0,1
111288232,inf,0,1,1,1,1,1,1,0,0,1
112289774,inf,0,1,1,1,1,1,1,0,0,1
113289857,inf,0,1,1,1,1,1,1,0,0,1
114290035,inf,0,1,1,1,1,1,1,0,0,1
115290283,inf,0,1,1,1,1,1,1,0,0,1
116290425,inf,0,1,1,1,1,1,1,0,0,1
117290625,inf,0,1,1,1,1,1,1,0,0,1
118290806,inf,0,1,1,1,1,1,1,0,0,1
119291335,inf,0,1,1,1,1,1,1,0,0,1
120292414,inf,0,1,1,1,1,1,1,0,0,1
121292505,inf,0,1,1,1,1,1,1,0,0,1
122293873,inf,0,1,1,1,1,1,1,0,0,1
123294005,inf,0,1,1,1,1,1,1,0,0,1
124294153,inf,0,1,1,1,1,1,1,0,0,1
125294437,inf,0,1,1,1,1,1,1,0,0,1
126294658,inf,0,1,1,1,1,1,1,0,0,1
127295949,inf,0,1,1,1,1,1,1,0,0,1
128298363,inf,0,1,1,1,1,1,1,0,0,1
129300098,inf,0,1,1,1,1,1,1,0,0,1
130300237,inf,0,1,1,1,1,1,1,0,0,1
131300523,inf,0,1,1,1,1,1,1,0,0,1
132300623,inf,0,1,1,1,1,1,1,0,0,1
133300766,inf,0,1,1,1,1,1,1,0,0,1
134301044,inf,0,1,1,1,1,1,1,0,0,1
135301155,inf,0,1,1,1,1,1,1,0,0,1
136301180,inf,0,1,1,1,1,1,1,0,0,1
137301440,inf,0,1,1,1,1,1,1,0,0,1
138302885,inf,0,1,1,1,1,1,1,0,0,1
139303076,inf,0,1,1,1,1,1,1,0,0,1
140304451,inf,0,1,1,1,1,1,1,0,0,1
141305916,inf,0,1,1,1,1,1,1,0,0,1
142306037,inf,0,1,1,1,1,1,1,0,0,1
143306295,inf,0,1,1,1,1,1,1,0,0,1
144306592,inf,0,1,1,1,1,1,1,0,0,1
145306713,inf,0,1,1,1,1,1,1,0,0,1
146306885,inf,0,1,1,1,1,1,1,0,0,1
147308295,inf,0,1,1,1,1,1,1,0,0,1
148308761,inf,0,1,1,1,1,1,1,0,0,1
149318678,inf,0,1,1,1,1,1,1,0,0,1
150319048,inf,0,1,1,1,1,1,1,0,0,1
151319186,inf,0,1,1,1,1,1,1,0,0,1
152319362,inf,0,1,1,1,1,1,1,0,0,1
153319647,inf,0,1,1,1,1,1,1,0,0,1
154320902,inf,0,1,1,1,1,1,1,0,0,1
155321313,inf,0,1,1,1,1,1,1,0,0,1
156322832,inf,0,1,1,1,1,1,1,0,0,1
157333087,inf,0,1,1,1,1,1,1,0,0,1
158335407,inf,0,1,1,1,1,1,1,0,0,1
160338369,inf,0,1,1,1,1,1,1,0,0,1
161340656,inf,0,1,1,1,1,1,1,0,0,1
162349991,inf,0,1,1,1,1,1,1,0,0,1
163352656,inf,0,1,1,1,1,1,1,0,0,1
164352929,inf,0,1,1,1,1,1,1,0,0,1
165354289,inf,0,1,1,1,1,1,1,0,0,1
166355734,inf,0,1,1,1,1,1,1,0,0,1
167357229,inf,0,1,1,1,1,1,1,0,0,1
168357323,inf,0,1,1,1,1,1,1,0,0,1
169360078,inf,0,1,1,1,1,1,1,0,0,1
170360217,inf,0,1,1,1,1,1,1,0,0,1
171360461,inf,0,1,1,1,1,1,1,0,0,1
172362102,inf,0,1,1,1,1,1,1,0,0,1
173362223,inf,0,1,1,1,1,1,1,0,0,1
174362360,inf,0,1,1,1,1,1,1,0,0,1
175362543,inf,0,1,1,1,1,1,1,0,0,1
176362946,inf,0,1,1,1,1,1,1,0,0,1
177363029,inf,0,1,1,1,1,1,1,0,0,1
178364520,inf,0,1,1,1,1,1,1,0,0,1
179364578,inf,0,1,1,1,1,1,1,0,0,1
180366135,inf,0,1,1,1,1,1,1,0,0,1
181366203,inf,0,1,1,1,1,1,1,0,0,1
182368407,inf,0,1,1,1,1,1,1,0,0,1
183369229,inf,0,1,1,1,1,1,1,0,0,1
184370773,inf,0,1,1,1,1,1,1,0,0,1
185372336,inf,0,1,1,1,1,1,1,0,0,1
186372509,inf,0,1,1,1,1,1,1,0,0,1
187372641,inf,0,1,1,1,1,1,1,0,0,1
188373978,inf,0,1,1,1,1,1,1,0,0,1
189376139,inf,0,1,1,1,1,1,1,0,0,1
190385920,inf,0,1,1,1,1,1,1,0,0,1
191386073,inf,0,1,1,1,1,1,1,0,0,1
192386727,inf,0,1,1,1,1,1,1,0,0,1
193387049,inf,0,1,1,1,1,1,1,0,0,1
194396772,inf,0,1,1,1,1,1,1,0,0,1
195397023,inf,0,1,1,1,1,1,1,0,0,1
196399574,inf,0,1,1,1,1,1,1,0,0,1
197401247,inf,0,1,1,1,1,1,1,0,0,1
198402663,inf,0,1,1,1,1,1,1,0,0,1
199405320,inf,0,1,1,1,1,1,1,0,0,1
200415728,inf,0,1,1,1,1,1,1,0,0,1
201416454,inf,0,1,1,1,1,1,1,0,0,1
202426030,inf,0,1,1,1,1,1,1,0,0,1
203435207,inf,0,1,1,1,1,1,1,0,0,1
204435355,inf,0,1,1,1,1,1,1,0,0,1
205435540,inf,0,1,1,1,1,1,1,0,0,1
206435648,inf,0,1,1,1,1,1,1,0,0,1
207438007,inf,0,1,1,1,1,1,1,0,0,1
208438559,inf,0,1,1,1,1,1,1,0,0,1
209438971,inf,0,1,1,1,1,1,1,0,0,1
210439265,inf,0,1,1,1,1,1,1,0,0,1
211440722,inf,0,1,1,1,1,1,1,0,0,1
212451057,inf,0,1,1,1,1,1,1,0,0,1
213451151,inf,0,1,1,1,1,1,1,0,0,1
214451249,inf,0,1,1,1,1,1,1,0,0,1
215452801,inf,0,1,1,1,1,1,1,0,0,1
216452936,inf,0,1,1,1,1,1,1,0,0,1
217454429,inf,0,1,1,1,1,1,1,0,0,1
218454834,inf,0,1,1,1,1,1,1,0,0,1
219456125,inf,0,1,1,1,1,1,1,0,0,1
220456380,inf,0,1,1,1,1,1,1,0,0,1
221456690,inf,0,1,1,1,1,1,1,0,0,1
222456934,inf,0,1,1,1,1,1,1,0,0,1
223457362,inf,0,1,1,1,1,1,1,0,0,1
224457446,inf,0,1,1,1,1,1,1,0,0,1
225459041,inf,0,1,1,1,1,1,1,0,0,1
226460501,inf,0,1,1,1,1,1,1,0,0,1
227461843,inf,0,1,1,1,1,1,1,0,0,1
228463306,inf,0,1,1,1,1,1,1,0,0,1
229464867,inf,0,1,1,1,1,1,1,0,0,1
230464990,inf,0,1,1,1,1,1,1,0,0,1
231465378,inf,0,1,1,1,1,1,1,0,0,1
232465733,inf,0,1,1,1,1,1,1,0,0,1
233467148,inf,0,1,1,1,1,1,1,0,0,1
234469791,inf,0,1,1,1,1,1,1,0,0,1
235469951,inf,0,1,1,1,1,1,1,0,0,1
236471466,inf,0,1,1,1,1,1,1,0,0,1
237471845,inf,0,1,1,1,1,1,1,0,0,1
238473203,inf,0,1,1,1,1,1,1,0,0,1
239474734,inf,0,1,1,1,1,1,1,0,0,1
240474958,inf,0,1,1,1,1,1,1,0,0,1
241477221,inf,0,1,1,1,1,1,1,0,0,1
242487714,inf,0,1,1,1,1,1,1,0,0,1
243489591,inf,0,1,1,1,1,1,1,0,0,1
244491083,inf,0,1,1,1,1,1,1,0,0,1
245492525,inf,0,1,1,1,1,1,1,0,0,1
246494934,inf,0,1,1,1,1,1,1,0,0,1
247495469,inf,0,1,1,1,1,1,1,0,0,1
248505043,inf,0,1,1,1,1,1,1,0,0,1
249505710,inf,0,1,1,1,1,1,1,0,0,1
250514951,inf,0,1,1,1,1,1,1,0,0,1
251515156,inf,0,1,1,1,1,1,1,0,0,1
252515436,inf,0,1,1,1,1,1,1,0,0,1
253515824,inf,0,1,1,1,1,1,1,0,0,1
254515926,inf,0,1,1,1,1,1,1,0,0,1
255516396,inf,0,1,1,1,1,1,1,0,0,1
256516595,inf,0,1,1,1,1,1,1,0,0,1
257516913,inf,0,1,1,1,1,1,1,0,0,1
258518418,inf,0,1,1,1,1,1,1,0,0,1
259520621,inf,0,1,1,1,1,1,1,0,0,1
260521267,inf,0,1,1,1,1,1,1,0,0,1
261521615,inf,0,1,1,1,1,1,1,0,0,1
262523022,inf,0,1,1,1,1,1,1,0,0,1
263524554,inf,0,1,1,1,1,1,1,0,0,1
264526141,inf,0,1,1,1,1,1,1,0,0,1
265528466,inf,0,1,1,1,1,1,1,0,0,1
266528866,inf,0,1,1,1,1,1,1,0,0,1
267529394,inf,0,1,1,1,1,1,1,0,0,1
268529590,inf,0,1,1,1,1,1,1,0,0,1
269531086,inf,0,1,1,1,1,1,1,0,0,1
270531345,inf,0,1,1,1,1,1,1,0,0,1
271531655,inf,0,1,1,1,1,1,1,0,0,1
272531768,inf,0,1,1,1,1,1,1,0,0,1
273532210,inf,0,1,1,1,1,1,1,0,0,1
274532420,inf,0,1,1,1,1,1,1,0,0,1
275532753,inf,0,1,1,1,1,1,1,0,0,1
276534177,inf,0,1,1,1,1,1,1,0,0,1
277534752,inf,0,1,1,1,1,1,1,0,0,1
278534834,inf,0,1,1,1,1,1,1,0,0,1
279535101,inf,0,1,1,1,1,1,1,0,0,1
280535409,inf,0,1,1,1,1,1,1,0,0,1
281536889,inf,0,1,1,1,1,1,1,0,0,1
282537138,inf,0,1,1,1,1,1,1,0,0,1
283538738,inf,0,1,1,1,1,1,1,0,0,1
284540079,inf,0,1,1,1,1,1,1,0,0,1
285540154,inf,0,1,1,1,1,1,1,0,0,1
287542151,inf,0,1,1,1,1,1,1,0,0,1
288544751,inf,0,1,1,1,1,1,1,0,0,1
289545042,inf,0,1,1,1,1,1,1,0,0,1
290546642,inf,0,1,1,1,1,1,1,0,0,1
291546791,inf,0,1,1,1,1,1,1,0,0,1
292547079,inf,0,1,1,1,1,1,1,0,0,1
293547515,inf,0,1,1,1,1,1,1,0,0,1
294547650,inf,0,1,1,1,1,1,1,0,0,1
295548134,inf,0,1,1,1,1,1,1,0,0,1
296549720,inf,0,1,1,1,1,1,1,0,0,1
297549944,inf,0,1,1,1,1,1,1,0,0,1
298550232,inf,0,1,1,1,1,1,1,0,0,1
299550538,inf,0,1,1,1,1,1,1,0,0,1
300550997,inf,0,1,1,1,1,1,1,0,0,1
301551069,inf,0,1,1,1,1,1,1,0,0,1
302551358,inf,0,1,1,1,1,1,1,0,0,1
303551459,inf,0,1,1,1,1,1,1,0,0,1
304552968,inf,0,1,1,1,1,1,1,0,0,1
305554467,inf,0,1,1,1,1,1,1,0,0,1
306556722,inf,0,1,1,1,1,1,1,0,0,1
307558796,inf,0,1,1,1,1,1,1,0,0,1
308559124,inf,0,1,1,1,1,1,1,0,0,1
309559273,inf,0,1,1,1,1,1,1,0,0,1
310559562,inf,0,1,1,1,1,1,1,0,0,1
311559872,inf,0,1,1,1,1,1,1,0,0,1
312560109,inf,0,1,1,1,1,1,1,0,0,1
313560680,inf,0,1,1,1,1,1,1,0,0,1
314560937,inf,0,1,1,1,1,1,1,0,0,1
315561179,inf,0,1,1,1,1,1,1,0,0,1
316561443,inf,0,1,1,1,1,1,1,0,0,1
317561958,inf,0,1,1,1,1,1,1,0,0,1
318562246,inf,0,1,1,1,1,1,1,0,0,1
319572334,inf,0,1,1,1,1,1,1,0,0,1
320574008,inf,0,1,1,1,1,1,1,0,0,1
321575432,inf,0,1,1,1,1,1,1,0,0,1
322576984,inf,0,1,1,1,1,1,1,0,0,1
323577261,inf,0,1,1,1,1,1,1,0,0,1
324579232,inf,0,1,1,1,1,1,1,0,0,1
325589009,inf,0,1,1,1,1,1,1,0,0,1
326591039,inf,0,1,1,1,1,1,1,0,0,1
327601510,inf,0,1,1,1,1,1,1,0,0,1
328604186,inf,0,1,1,1,1,1,1,0,0,1
329604447,inf,0,1,1,1,1,1,1,1,0,1
330605485,inf,0,1,1,1,1,1,1,0,0,1
331605608,inf,0,1,1,1,1,1,1,0,0,1
332606024,inf,0,1,1,1,1,1,1,0,0,1
332896058,inf,0,1,1,1,0,1,1,0,1,1
333136209,inf,0,1,1,1,1,1,1,0,0,1
333216527,inf,0,1,1,1,0,1,1,0,1,1
333386063,inf,0,1,1,1,1,1,1,0,0,1
333876382,inf,0,1,1,1,0,1,1,0,1,1
334596836,inf,0,1,1,1,1,1,1,0,0,1
334736669,inf,0,1,1,1,0,1,1,0,1,1
335736897,inf,0,1,1,1,0,1,1,0,1,1
336738543,inf,0,1,1,1,0,1,1,0,1,1
336848647,inf,0,1,1,1,1,1,1,0,0,1
337118580,inf,0,1,1,1,0,1,1,0,1,1
337668721,inf,0,1,1,1,1,1,1,0,0,1
338671121,inf,0,1,1,1,1,1,1,0,0,1
339671437,inf,0,1,1,1,1,1,1,0,0,1
340672594,inf,0,1,1,1,1,1,1,0,0,1
341672874,inf,0,1,1,1,1,1,1,0,0,1
342673029,inf,0,1,1,1,1,1,1,0,0,1
343673290,inf,0,1,1,1,1,1,1,0,0,1
344673591,inf,0,1,1,1,1,1,1,0,0,1
345676067,inf,0,1,1,1,1,1,1,0,0,1
346676340,inf,0,1,1,1,1,1,1,0,0,1
347676713,inf,0,1,1,1,1,1,1,0,0,1
348678131,inf,0,1,1,1,1,1,1,0,0,1
349679648,inf,0,1,1,1,1,1,1,0,0,1
350679937,inf,0,1,1,1,1,1,1,0,0,1
351681699,inf,0,1,1,1,1,1,1,0,0,1
352684272,inf,0,1,1,1,1,1,1,0,0,1
353684576,inf,0,1,1,1,1,1,1,0,0,1
354684929,inf,0,1,1,1,1,1,1,0,0,1
355686373,inf,0,1,1,1,1,1,1,0,0,1
356687983,inf,0,1,1,1,1,1,1,0,0,1
357688283,inf,0,1,1,1,1,1,1,0,0,1
358690546,inf,0,1,1,1,1,1,1,0,0,1
359691011,inf,0,1,1,1,1,1,1,0,0,1
360691558,inf,0,1,1,1,1,1,1,0,0,1
361700644,inf,0,1,1,1,1,1,1,0,0,1
362700928,inf,0,1,1,1,1,1,1,0,0,1
363701414,inf,0,1,1,1,1,1,1,0,0,1
364703130,inf,0,1,1,1,1,1,1,0,0,1
365704407,inf,0,1,1,1,1,1,1,0,0,1
366704721,inf,0,1,1,1,1,1,1,0,0,1
367705100,inf,0,1,1,1,1,1,1,0,0,1
368705709,inf,0,1,1,1,1,1,1,0,0,1
369706361,inf,0,1,1,1,1,1,1,0,0,1
370706710,inf,0,1,1,1,1,1,1,0,0,1
371716841,inf,0,1,1,1,1,1,1,0,0,1
372717841,inf,0,1,1,1,1,1,1,0,0,1
373719420,inf,0,1,1,1,1,1,1,0,0,1
374720887,inf,0,1,1,1,1,1,1,0,0,1
375721140,inf,0,1,1,1,1,1,1,0,0,1
376722807,inf,0,1,1,1,1,1,1,0,0,1
377723179,inf,0,1,1,1,1,1,1,0,0,1
378723507,inf,0,1,1,1,1,1,1,0,0,1
379723868,inf,0,1,1,1,1,1,1,0,0,1
380724132,inf,0,1,1,1,1,1,1,0,0,1
381724488,inf,0,1,1,1,1,1,1,0,0,1
382726031,inf,0,1,1,1,1,1,1,0,0,1
383726327,inf,0,1,1,1,1,1,1,0,0,1
384728967,inf,0,1,1,1,1,1,1,0,0,1
385730797,inf,0,1,1,1,1,1,1,0,0,1
386732471,inf,0,1,1,1,1,1,1,1,0,1
387732853,inf,0,1,1,1,1,1,1,0,0,1
388742862,inf,0,1,1,1,1,1,1,0,0,1
389743117,inf,0,1,1,1,1,1,1,0,0,1
390743368,inf,0,1,1,1,1,1,1,0,0,1
391743966,inf,0,1,1,1,1,1,1,0,0,1
