timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1669605,1668486,396809,-0.1500927,-0.10703975,0.5283631,3
1690832,1689855,396809,-0.15076749,-0.10557459,0.52675134,3
1712080,1711089,396809,-0.1493271,-0.10556613,0.52832615,3
1733373,1732377,396809,-0.1507797,-0.1063053,0.52675927,3
1755142,1754131,396809,-0.14952849,-0.106368504,0.53561014,3
1776369,1775393,396809,-0.14928505,-0.1055502,0.52670926,3
1797804,1796631,396809,-0.15001407,-0.10483168,0.5267223,3
1819001,1817999,396809,-0.15009816,-0.10486354,0.5299561,3
1840231,1839245,396809,-0.14474483,-0.10616792,0.5225489,3
1862383,1861266,396809,-0.1462693,-0.10620824,0.52420783,3
1883660,1882665,396809,-0.14617224,-0.11415849,0.5154025,3
1904909,1903933,396809,-0.14462674,-0.11411021,0.51293516,3
1926154,1925176,396809,-0.14454602,-0.115531825,0.50890887,3
1947420,1946431,396809,-0.14766479,-0.11854328,0.513067,3
1969172,1968181,396809,-0.14982747,-0.11492629,0.51309025,3
1991161,1990183,396809,-0.14620882,-0.116350636,0.5154264,3
2012416,2011426,396809,-0.147616,-0.11562042,0.5130352,3
2033776,2032775,396809,-0.14529607,-0.11482127,0.50973034,3
2055164,2054044,396809,-0.14383802,-0.11625831,0.50970423,3
2076685,2075702,396809,-0.14316323,-0.117723465,0.511316,3
2097932,2096956,396809,-0.1447121,-0.11922521,0.5129909,3
2119166,2118192,396809,-0.14773121,-0.120020635,0.5146998,3
2140442,2139468,396809,-0.14341885,-0.119272485,0.52022487,3
2161862,2160858,396809,-0.14552857,-0.119992,0.51544523,3
2183485,2182510,396809,-0.14545332,-0.11923741,0.51301193,3
2204720,2203746,396809,-0.14390445,-0.11773566,0.51133704,3
2225957,2224982,396809,-0.14530618,-0.11918166,0.50735277,3
2247203,2246224,396809,-0.14459144,-0.11700122,0.5097332,3
2268442,2267463,396809,-0.14538689,-0.11776005,0.51137906,3
2290085,2289112,396809,-0.14461583,-0.118462645,0.5097491,3
2311443,2310347,396809,-0.14547096,-0.117791906,0.51461285,3
2332688,2331706,396809,-0.14612812,-0.117772244,0.5114001,3
2353937,2352957,396809,-0.14540453,-0.11631455,0.51298004,3
2375182,2374191,396809,-0.14545876,-0.1170612,0.5146049,3
2396815,2395836,396809,-0.14390989,-0.115559444,0.51293004,3
2418129,2417125,396809,-0.14619999,-0.117073394,0.5146259,3
2439360,2438385,396809,-0.14607933,-0.11484939,0.5113683,3
2460707,2459624,396809,-0.14542218,-0.11486905,0.514581,3
2481937,2480961,396809,-0.14543436,-0.11559977,0.51458895,3
2503601,2502628,396809,-0.14538014,-0.11485312,0.5129641,3
2524850,2523875,396809,-0.14688697,-0.116338946,0.51302207,3
