timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
1483050,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.0008793833,5.114439e-06,1.807118e-10,0.7333551,-0.34145683,-9.72278,-0.009136352,0.0015919916,0.00026697433,29.602198,29.602198
1587886,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00074511446,6.643858e-06,2.406358e-10,0.72768205,-0.33814198,-9.721201,-0.008975515,0.0012487993,0.00025404105,29.602201,29.602201
1692871,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00062841026,8.064207e-06,2.9857403e-10,0.73235863,-0.34059897,-9.7225485,-0.008926057,0.0012183636,0.00018746126,29.602201,29.602201
1797874,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00059379585,8.5525135e-06,3.129138e-10,0.73480165,-0.33629897,-9.725625,-0.009249599,0.0014337413,0.00023480644,29.602201,29.602201
1897882,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.0005112135,9.593027e-06,3.471421e-10,0.72886574,-0.3474151,-9.7243595,-0.008677844,0.0014181715,1.9301195e-05,29.602198,29.602198
1998095,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00049531227,9.883744e-06,3.628336e-10,0.7315315,-0.3387844,-9.723201,-0.008825704,0.001455564,5.7305675e-05,29.602198,29.602198
2102882,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00043464292,1.0112482e-05,3.7652662e-10,0.72748494,-0.33459577,-9.7193775,-0.009187935,0.0013369396,3.718352e-05,29.697788,29.697788
2202902,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00037892247,1.0297458e-05,3.7645712e-10,0.7274534,-0.34029552,-9.729055,-0.008554673,0.0015193727,-0.00011319015,29.700115,29.700115
2303258,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.0003954497,1.0465854e-05,3.8750925e-10,0.73325443,-0.3406139,-9.721488,-0.009047747,0.0016938057,-5.110586e-05,29.700115,29.700115
2407905,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.000349805,1.0656759e-05,3.866088e-10,0.728875,-0.34092227,-9.725492,-0.009172082,0.0015062448,-8.3293766e-05,29.700119,29.700119
2508191,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00034306952,1.080538e-05,3.903663e-10,0.72468287,-0.33775458,-9.7216215,-0.00938236,0.0014233813,6.35772e-05,29.700115,29.700115
2612912,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.0003349052,1.0632694e-05,3.808649e-10,0.7326499,-0.33735245,-9.726397,-0.0089506805,0.0014908724,0.00022228295,29.700119,29.700119
2712939,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00029567696,1.1067466e-05,3.9457418e-10,0.7310346,-0.33608946,-9.728813,-0.0086811725,0.0014314856,-4.6611764e-05,29.700115,29.700115
2812976,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00031582805,1.138939e-05,4.109885e-10,0.7313255,-0.34059542,-9.72558,-0.008797353,0.0013946444,-0.00017749472,29.700115,29.700115
2917926,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00027947198,1.1170577e-05,4.0298892e-10,0.7300343,-0.3329276,-9.720089,-0.008960297,0.0013439171,0.0001506838,29.700119,29.700119
3017957,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00024765244,1.1178422e-05,4.0058332e-10,0.7312413,-0.33393875,-9.72579,-0.008834304,0.0012796856,6.1245635e-05,29.734385,29.734385
3122977,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00027124793,1.1464146e-05,4.1886197e-10,0.7265295,-0.3375122,-9.717353,-0.008973402,0.0016078558,0.00011501787,29.895975,29.895975
3228041,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00024659338,1.1326676e-05,3.991983e-10,0.7268828,-0.33514047,-9.724438,-0.008548142,0.0016711075,-5.299691e-06,29.895975,29.895975
3328698,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00028194976,1.1516132e-05,4.0025305e-10,0.7285576,-0.3400737,-9.720967,-0.008945992,0.0011298228,-5.3714495e-05,29.895975,29.895975
3432955,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.0002534836,1.1371675e-05,3.9833264e-10,0.7287961,-0.33344403,-9.724307,-0.008773241,0.0011987165,4.8438087e-06,29.895975,29.895975
3532976,3932170,3932170,0,0,0,0,0,800.3135,800.3135,4001.5686,8003.137,0.00023213332,1.1329637e-05,3.8911943e-10,0.73021895,-0.33549964,-9.7234125,-0.008439492,0.0013562553,-8.4561296e-05,29.895975,29.895975
