timestamp,timestamp_sample,device_id,error_count,pressure,temperature
2110213,2110205,3997730,0,1014.63995,28.21
2120244,2120236,3997730,0,1014.62,28.21
2140351,2140343,3997730,0,1014.69,28.21
2150384,2150376,3997730,0,1014.68,28.21
2160472,2160464,3997730,0,1014.63,28.21
2180538,2180530,3997730,0,1014.69,28.21
2190679,2190562,3997730,0,1014.64996,28.21
2200712,2200704,3997730,0,1014.66,28.21
2220774,2220765,3997730,0,1014.64996,28.21
2230806,2230797,3997730,0,1014.66,28.21
2240840,2240831,3997730,0,1014.63995,28.21
2260902,2260893,3997730,0,1014.68,28.21
2270935,2270926,3997730,0,1014.68,28.21
2280967,2280958,3997730,0,1014.69995,28.21
2301027,2301017,3997730,0,1014.67,28.22
2311091,2311083,3997730,0,1014.66,28.22
2321123,2321115,3997730,0,1014.63,28.22
2341295,2341286,3997730,0,1014.63,28.22
2351328,2351320,3997730,0,1014.67,28.22
2361366,2361352,3997730,0,1014.67,28.22
2381455,2381447,3997730,0,1014.63,28.21
2391487,2391479,3997730,0,1014.63995,28.21
2401522,2401514,3997730,0,1014.63,28.21
2421627,2421618,3997730,0,1014.69,28.22
2431705,2431697,3997730,0,1014.62,28.22
2441736,2441728,3997730,0,1014.64996,28.22
2461903,2461894,3997730,0,1014.66,28.21
2471965,2471956,3997730,0,1014.63,28.21
2481996,2481987,3997730,0,1014.62,28.21
2502056,2502047,3997730,0,1014.67,28.21
2512092,2512084,3997730,0,1014.66,28.21
2522129,2522120,3997730,0,1014.63,28.21
2542195,2542186,3997730,0,1014.70996,28.22
2552229,2552220,3997730,0,1014.64996,28.22
2562288,2562279,3997730,0,1014.64996,28.22
2582370,2582362,3997730,0,1014.64996,28.22
2592405,2592394,3997730,0,1014.67,28.22
2602546,2602538,3997730,0,1014.64996,28.22
2622610,2622602,3997730,0,1014.63,28.21
2632644,2632635,3997730,0,1014.58997,28.21
2642708,2642700,3997730,0,1014.66,28.21
2662764,2662756,3997730,0,1014.63995,28.22
2672796,2672788,3997730,0,1014.67,28.22
2682869,2682860,3997730,0,1014.66,28.22
2702982,2702974,3997730,0,1014.66,28.22
2713015,2713007,3997730,0,1014.66,28.22
2723161,2723044,3997730,0,1014.63,28.22
2743218,2743209,3997730,0,1014.67,28.22
2753253,2753244,3997730,0,1014.63,28.22
2763291,2763282,3997730,0,1014.62,28.22
2783357,2783348,3997730,0,1014.66,28.22
2793397,2793388,3997730,0,1014.63995,28.22
2803436,2803427,3997730,0,1014.61,28.22
2823504,2823495,3997730,0,1014.66,28.22
2833542,2833532,3997730,0,1014.63995,28.22
2843576,2843568,3997730,0,1014.64996,28.22
2863749,2863740,3997730,0,1014.66,28.22
2873783,2873774,3997730,0,1014.63,28.22
2883819,2883810,3997730,0,1014.68,28.22
2903883,2903874,3997730,0,1014.64996,28.22
2913947,2913907,3997730,0,1014.63,28.22
2923979,2923971,3997730,0,1014.68,28.22
2944036,2944028,3997730,0,1014.63995,28.22
2954070,2954062,3997730,0,1014.68,28.22
2964139,2964130,3997730,0,1014.67,28.22
2984218,2984209,3997730,0,1014.66,28.22
2994288,2994279,3997730,0,1014.67,28.22
3004435,3004426,3997730,0,1014.69,28.22
3024491,3024483,3997730,0,1014.66,28.22
3034528,3034519,3997730,0,1014.63995,28.22
3044566,3044557,3997730,0,1014.63995,28.22
3064628,3064619,3997730,0,1014.66,28.22
3074710,3074701,3997730,0,1014.68,28.22
3084747,3084738,3997730,0,1014.64996,28.22
3104826,3104818,3997730,0,1014.69,28.22
3114860,3114851,3997730,0,1014.66,28.22
3124994,3124986,3997730,0,1014.63995,28.22
3145057,3145047,3997730,0,1014.66,28.22
3155093,3155084,3997730,0,1014.62,28.22
3165126,3165117,3997730,0,1014.64996,28.22
3185215,3185177,3997730,0,1014.62,28.23
3195287,3195278,3997730,0,1014.63995,28.23
3205324,3205315,3997730,0,1014.66,28.23
3225421,3225412,3997730,0,1014.64996,28.23
3235453,3235445,3997730,0,1014.67,28.23
3245486,3245478,3997730,0,1014.63995,28.23
3265547,3265538,3997730,0,1014.68,28.23
3275706,3275697,3997730,0,1014.66,28.23
3285739,3285729,3997730,0,1014.67,28.23
3305806,3305792,3997730,0,1014.68,28.23
3315841,3315832,3997730,0,1014.63,28.23
3325873,3325865,3997730,0,1014.63995,28.23
3345932,3345924,3997730,0,1014.69,28.23
3355966,3355957,3997730,0,1014.62,28.23
3365999,3365990,3997730,0,1014.68,28.23
3386063,3386055,3997730,0,1014.67,28.23
3396202,3396193,3997730,0,1014.64996,28.23
3406244,3406236,3997730,0,1014.63995,28.23
3426313,3426305,3997730,0,1014.62,28.23
3436355,3436347,3997730,0,1014.63995,28.23
3446392,3446383,3997730,0,1014.62,28.23
3466481,3466443,3997730,0,1014.68,28.23
3476514,3476506,3997730,0,1014.64996,28.23
3486548,3486539,3997730,0,1014.63995,28.23
3506606,3506598,3997730,0,1014.66,28.23
3516707,3516697,3997730,0,1014.68,28.23
3526738,3526730,3997730,0,1014.66,28.23
3546797,3546789,3997730,0,1014.68,28.23
3556830,3556821,3997730,0,1014.64996,28.23
3566863,3566855,3997730,0,1014.63,28.23
3586927,3586918,3997730,0,1014.66,28.23
3596963,3596953,3997730,0,1014.63995,28.23
3607009,3606999,3997730,0,1014.61,28.23
3627071,3627062,3997730,0,1014.64996,28.23
3637110,3637101,3997730,0,1014.67,28.23
3647144,3647135,3997730,0,1014.67,28.23
3667232,3667224,3997730,0,1014.68,28.23
3677390,3677381,3997730,0,1014.63995,28.23
3687423,3687415,3997730,0,1014.68,28.23
3707487,3707478,3997730,0,1014.67,28.24
3717521,3717512,3997730,0,1014.63995,28.24
3727555,3727546,3997730,0,1014.68,28.24
3747620,3747609,3997730,0,1014.67,28.24
3757707,3757698,3997730,0,1014.63995,28.24
3767772,3767761,3997730,0,1014.70996,28.24
3787829,3787821,3997730,0,1014.68,28.24
3797862,3797854,3997730,0,1014.63995,28.24
3808021,3808013,3997730,0,1014.67,28.24
3828116,3828107,3997730,0,1014.63995,28.24
3838151,3838142,3997730,0,1014.67,28.24
3848192,3848182,3997730,0,1014.64996,28.24
3868258,3868249,3997730,0,1014.66,28.24
3878292,3878283,3997730,0,1014.63995,28.24
3888325,3888316,3997730,0,1014.63,28.24
3908387,3908378,3997730,0,1014.63,28.23
3918446,3918438,3997730,0,1014.67,28.23
3928481,3928471,3997730,0,1014.63,28.23
3948644,3948635,3997730,0,1014.64996,28.24
3958708,3958699,3997730,0,1014.69,28.24
3968743,3968735,3997730,0,1014.6,28.24
3988807,3988798,3997730,0,1014.68,28.24
3998843,3998831,3997730,0,1014.63,28.24
4008879,4008870,3997730,0,1014.63,28.24
4028949,4028941,3997730,0,1014.68,28.24
4039012,4038974,3997730,0,1014.66,28.24
4049044,4049036,3997730,0,1014.64996,28.24
4069103,4069095,3997730,0,1014.69,28.24
4079234,4079226,3997730,0,1014.63,28.24
4089285,4089276,3997730,0,1014.67,28.24
4109352,4109343,3997730,0,1014.66,28.24
4119386,4119377,3997730,0,1014.67,28.24
4129420,4129411,3997730,0,1014.6,28.24
4149481,4149472,3997730,0,1014.68,28.24
4159515,4159507,3997730,0,1014.69,28.24
4169552,4169543,3997730,0,1014.62,28.24
4189607,4189598,3997730,0,1014.64996,28.24
4199640,4199632,3997730,0,1014.63995,28.24
4209705,4209697,3997730,0,1014.66,28.24
4229864,4229855,3997730,0,1014.67,28.24
4239898,4239889,3997730,0,1014.64996,28.24
4249976,4249967,3997730,0,1014.64996,28.24
4270036,4270027,3997730,0,1014.69,28.25
4280080,4280071,3997730,0,1014.69,28.25
4290140,4290131,3997730,0,1014.62,28.25
4310196,4310187,3997730,0,1014.64996,28.25
4320233,4320224,3997730,0,1014.67,28.25
4330298,4330289,3997730,0,1014.68,28.25
4350457,4350449,3997730,0,1014.67,28.25
4360493,4360485,3997730,0,1014.64996,28.25
4370529,4370520,3997730,0,1014.61,28.25
4390592,4390584,3997730,0,1014.66,28.25
4400626,4400616,3997730,0,1014.66,28.25
4410706,4410697,3997730,0,1014.63,28.25
4430763,4430754,3997730,0,1014.67,28.25
4440800,4440791,3997730,0,1014.62,28.25
4450830,4450822,3997730,0,1014.66,28.25
4470905,4470897,3997730,0,1014.61,28.25
4481054,4481046,3997730,0,1014.69995,28.25
4491087,4491078,3997730,0,1014.68,28.25
4511151,4511137,3997730,0,1014.62,28.25
4521184,4521175,3997730,0,1014.66,28.25
4531217,4531208,3997730,0,1014.63995,28.25
4551285,4551276,3997730,0,1014.66,28.25
4561323,4561309,3997730,0,1014.67,28.25
4571355,4571347,3997730,0,1014.64996,28.25
4591420,4591411,3997730,0,1014.64996,28.25
4601458,4601450,3997730,0,1014.68,28.25
4611491,4611483,3997730,0,1014.67,28.25
4631707,4631699,3997730,0,1014.68,28.26
4641741,4641732,3997730,0,1014.64996,28.26
4651775,4651766,3997730,0,1014.66,28.26
4671834,4671825,3997730,0,1014.67,28.25
4681887,4681878,3997730,0,1014.63995,28.25
4691921,4691912,3997730,0,1014.67,28.25
4711980,4711971,3997730,0,1014.64996,28.26
4722011,4722003,3997730,0,1014.64996,28.26
4732075,4732044,3997730,0,1014.66,28.26
4752131,4752123,3997730,0,1014.68,28.25
4762269,4762260,3997730,0,1014.63995,28.25
4772302,4772293,3997730,0,1014.64996,28.25
4792361,4792352,3997730,0,1014.63995,28.26
4802395,4802386,3997730,0,1014.67,28.26
4812433,4812424,3997730,0,1014.63995,28.26
4832492,4832484,3997730,0,1014.66,28.26
4842524,4842516,3997730,0,1014.69995,28.26
4852560,4852551,3997730,0,1014.64996,28.26
4872619,4872610,3997730,0,1014.63,28.26
4882704,4882697,3997730,0,1014.66,28.26
4892866,4892859,3997730,0,1014.68,28.26
4912928,4912920,3997730,0,1014.63,28.26
4922999,4922991,3997730,0,1014.63,28.26
4933034,4933023,3997730,0,1014.61,28.26
4953094,4953086,3997730,0,1014.69995,28.26
4963129,4963120,3997730,0,1014.68,28.26
4973167,4973157,3997730,0,1014.64996,28.26
4993234,4993225,3997730,0,1014.63995,28.26
5003298,5003290,3997730,0,1014.64996,28.26
5013334,5013326,3997730,0,1014.66,28.26
5033526,5033517,3997730,0,1014.64996,28.26
5043594,5043585,3997730,0,1014.67,28.26
5053631,5053622,3997730,0,1014.63,28.26
5073741,5073732,3997730,0,1014.68,28.269999
5083778,5083769,3997730,0,1014.66,28.269999
5093815,5093806,3997730,0,1014.69,28.269999
5113880,5113871,3997730,0,1014.68,28.26
5123916,5123907,3997730,0,1014.66,28.26
5133960,5133952,3997730,0,1014.68,28.26
5154043,5154034,3997730,0,1014.63995,28.26
5164102,5164094,3997730,0,1014.64996,28.26
5174135,5174126,3997730,0,1014.62,28.26
5194196,5194185,3997730,0,1014.63,28.26
5204337,5204328,3997730,0,1014.64996,28.26
5214377,5214368,3997730,0,1014.64996,28.26
5234438,5234430,3997730,0,1014.70996,28.269999
5244470,5244461,3997730,0,1014.68,28.269999
5254504,5254495,3997730,0,1014.63,28.269999
5274586,5274578,3997730,0,1014.66,28.269999
5284667,5284654,3997730,0,1014.63995,28.269999
5294706,5294698,3997730,0,1014.64996,28.269999
5314763,5314755,3997730,0,1014.63995,28.269999
5324794,5324786,3997730,0,1014.63,28.269999
5334827,5334819,3997730,0,1014.63995,28.269999
5354883,5354875,3997730,0,1014.68,28.269999
5364918,5364910,3997730,0,1014.63,28.269999
5374952,5374943,3997730,0,1014.67,28.269999
5395011,5395002,3997730,0,1014.66,28.269999
5405044,5405035,3997730,0,1014.63,28.269999
5415093,5415085,3997730,0,1014.63,28.269999
5435186,5435140,3997730,0,1014.66,28.269999
5445221,5445213,3997730,0,1014.69,28.269999
5455252,5455244,3997730,0,1014.66,28.269999
5475308,5475299,3997730,0,1014.70996,28.279999
5485368,5485360,3997730,0,1014.66,28.279999
5495398,5495390,3997730,0,1014.69,28.279999
5515460,5515452,3997730,0,1014.62,28.269999
5525594,5525586,3997730,0,1014.68,28.269999
5535626,5535616,3997730,0,1014.66,28.269999
5555747,5555739,3997730,0,1014.68,28.269999
5565815,5565770,3997730,0,1014.66,28.269999
5575847,5575839,3997730,0,1014.64996,28.269999
5595910,5595902,3997730,0,1014.61,28.279999
5605969,5605957,3997730,0,1014.67,28.279999
5616001,5615993,3997730,0,1014.63995,28.279999
5636104,5636095,3997730,0,1014.62,28.279999
5646139,5646130,3997730,0,1014.67,28.279999
5656176,5656168,3997730,0,1014.64996,28.279999
5676236,5676227,3997730,0,1014.63,28.279999
5686290,5686260,3997730,0,1014.68,28.279999
5696322,5696314,3997730,0,1014.68,28.279999
5716469,5716460,3997730,0,1014.64996,28.279999
5726504,5726495,3997730,0,1014.62,28.279999
5736539,5736530,3997730,0,1014.64996,28.279999
5756632,5756624,3997730,0,1014.63,28.279999
5766709,5766699,3997730,0,1014.67,28.279999
5776745,5776736,3997730,0,1014.64996,28.279999
5796972,5796963,3997730,0,1014.68,28.279999
5807004,5806996,3997730,0,1014.64996,28.279999
5817036,5817027,3997730,0,1014.64996,28.279999
5837137,5837129,3997730,0,1014.68,28.289999
5847170,5847161,3997730,0,1014.64996,28.289999
5857202,5857194,3997730,0,1014.63995,28.289999
5877287,5877278,3997730,0,1014.67,28.279999
5887325,5887316,3997730,0,1014.67,28.279999
5897358,5897349,3997730,0,1014.62,28.279999
5917417,5917409,3997730,0,1014.68,28.279999
5927454,5927446,3997730,0,1014.63995,28.279999
5937491,5937483,3997730,0,1014.66,28.279999
5957576,5957568,3997730,0,1014.66,28.289999
5967610,5967602,3997730,0,1014.69,28.289999
5977707,5977698,3997730,0,1014.68,28.289999
5997764,5997755,3997730,0,1014.68,28.289999
6007796,6007787,3997730,0,1014.66,28.289999
6017827,6017819,3997730,0,1014.64996,28.289999
6037911,6037903,3997730,0,1014.63,28.289999
6047942,6047934,3997730,0,1014.62,28.289999
6057972,6057965,3997730,0,1014.63,28.289999
6078138,6078129,3997730,0,1014.63995,28.289999
6088169,6088161,3997730,0,1014.6,28.289999
6098201,6098192,3997730,0,1014.67,28.289999
6118260,6118251,3997730,0,1014.63,28.289999
6128291,6128282,3997730,0,1014.66,28.289999
6138371,6138362,3997730,0,1014.63995,28.289999
6158430,6158421,3997730,0,1014.66,28.289999
6168464,6168455,3997730,0,1014.63,28.289999
6178497,6178488,3997730,0,1014.63995,28.289999
6198564,6198555,3997730,0,1014.63995,28.289999
6208601,6208592,3997730,0,1014.63995,28.289999
6218639,6218630,3997730,0,1014.63,28.289999
6238758,6238749,3997730,0,1014.67,28.3
6248837,6248784,3997730,0,1014.63995,28.3
6258872,6258863,3997730,0,1014.64996,28.3
6278935,6278926,3997730,0,1014.63995,28.3
6288969,6288960,3997730,0,1014.64996,28.3
6299000,6298991,3997730,0,1014.63995,28.3
6319061,6319052,3997730,0,1014.66,28.3
6329097,6329088,3997730,0,1014.67,28.3
6339164,6339157,3997730,0,1014.64996,28.3
6359225,6359217,3997730,0,1014.63995,28.3
6369421,6369413,3997730,0,1014.63,28.3
6379450,6379442,3997730,0,1014.68,28.3
6399524,6399516,3997730,0,1014.66,28.3
6409596,6409588,3997730,0,1014.63995,28.3
6419630,6419621,3997730,0,1014.63,28.3
6439737,6439728,3997730,0,1014.69,28.3
6449771,6449762,3997730,0,1014.66,28.3
6459806,6459797,3997730,0,1014.64996,28.3
6479870,6479861,3997730,0,1014.63995,28.3
6489920,6489911,3997730,0,1014.64996,28.3
6499954,6499945,3997730,0,1014.67,28.3
6520060,6520051,3997730,0,1014.63,28.3
6530094,6530084,3997730,0,1014.64996,28.3
6540127,6540118,3997730,0,1014.67,28.3
6560187,6560178,3997730,0,1014.68,28.31
6570220,6570211,3997730,0,1014.68,28.31
6580253,6580244,3997730,0,1014.63995,28.31
6600317,6600308,3997730,0,1014.67,28.3
6610356,6610347,3997730,0,1014.67,28.3
6620426,6620418,3997730,0,1014.67,28.3
6640525,6640517,3997730,0,1014.64996,28.31
6650563,6650552,3997730,0,1014.68,28.31
6660715,6660707,3997730,0,1014.69,28.31
6680878,6680870,3997730,0,1014.67,28.31
6690914,6690905,3997730,0,1014.68,28.31
6700947,6700938,3997730,0,1014.63,28.31
6721005,6720996,3997730,0,1014.67,28.31
6731040,6731031,3997730,0,1014.64996,28.31
6741072,6741063,3997730,0,1014.63995,28.31
6761130,6761121,3997730,0,1014.66,28.31
6771163,6771155,3997730,0,1014.64996,28.31
6781196,6781187,3997730,0,1014.64996,28.31
6801295,6801286,3997730,0,1014.69,28.31
6811329,6811321,3997730,0,1014.64996,28.31
6821366,6821357,3997730,0,1014.61,28.31
6841434,6841425,3997730,0,1014.63995,28.31
6851469,6851460,3997730,0,1014.58997,28.31
6861504,6861495,3997730,0,1014.63995,28.31
6881575,6881566,3997730,0,1014.70996,28.32
6891622,6891613,3997730,0,1014.66,28.32
6901685,6901647,3997730,0,1014.64996,28.32
6921741,6921733,3997730,0,1014.62,28.32
6931773,6931765,3997730,0,1014.66,28.32
6941862,6941854,3997730,0,1014.63995,28.32
6962025,6962016,3997730,0,1014.64996,28.32
6972058,6972049,3997730,0,1014.64996,28.32
6982090,6982081,3997730,0,1014.63,28.32
7002147,7002139,3997730,0,1014.63,28.32
7012181,7012172,3997730,0,1014.64996,28.32
7022213,7022204,3997730,0,1014.62,28.32
7042313,7042305,3997730,0,1014.66,28.32
7052366,7052358,3997730,0,1014.64996,28.32
7062401,7062390,3997730,0,1014.61,28.32
7082498,7082489,3997730,0,1014.63995,28.32
7092535,7092526,3997730,0,1014.64996,28.32
7102569,7102560,3997730,0,1014.63995,28.32
7122626,7122617,3997730,0,1014.67,28.32
7132706,7132697,3997730,0,1014.68,28.32
7142739,7142730,3997730,0,1014.68,28.32
7162797,7162787,3997730,0,1014.64996,28.32
7172830,7172821,3997730,0,1014.67,28.32
7182863,7182854,3997730,0,1014.62,28.32
7202929,7202917,3997730,0,1014.63,28.33
7213014,7213006,3997730,0,1014.64996,28.33
7223046,7223037,3997730,0,1014.64996,28.33
7243213,7243204,3997730,0,1014.64996,28.33
7253246,7253238,3997730,0,1014.62,28.33
7263285,7263276,3997730,0,1014.62,28.33
7283343,7283334,3997730,0,1014.64996,28.33
7293375,7293366,3997730,0,1014.70996,28.33
7303409,7303398,3997730,0,1014.61,28.33
7323468,7323459,3997730,0,1014.66,28.33
7333500,7333492,3997730,0,1014.68,28.33
7343534,7343526,3997730,0,1014.63,28.33
7363623,7363615,3997730,0,1014.64996,28.33
7373658,7373649,3997730,0,1014.63,28.33
7383709,7383700,3997730,0,1014.69995,28.33
7403778,7403769,3997730,0,1014.63995,28.33
7413817,7413808,3997730,0,1014.63995,28.33
7423854,7423845,3997730,0,1014.67,28.33
7443916,7443908,3997730,0,1014.64996,28.33
7453951,7453942,3997730,0,1014.62,28.33
7463986,7463977,3997730,0,1014.64996,28.33
7484070,7484060,3997730,0,1014.63995,28.33
7494108,7494100,3997730,0,1014.67,28.33
7504181,7504172,3997730,0,1014.63995,28.33
7524285,7524277,3997730,0,1014.64996,28.34
7534318,7534308,3997730,0,1014.63995,28.34
7544351,7544343,3997730,0,1014.66,28.34
7564520,7564511,3997730,0,1014.66,28.34
7574552,7574544,3997730,0,1014.67,28.34
7584587,7584577,3997730,0,1014.66,28.34
7604678,7604647,3997730,0,1014.63995,28.34
7614710,7614702,3997730,0,1014.64996,28.34
7624741,7624733,3997730,0,1014.66,28.34
7644846,7644838,3997730,0,1014.63995,28.34
7654877,7654869,3997730,0,1014.68,28.34
7664910,7664901,3997730,0,1014.64996,28.34
7684967,7684959,3997730,0,1014.67,28.34
7695000,7694991,3997730,0,1014.64996,28.34
7705032,7705024,3997730,0,1014.63995,28.34
7725092,7725083,3997730,0,1014.64996,28.34
7735125,7735116,3997730,0,1014.64996,28.34
7745157,7745148,3997730,0,1014.62,28.34
7765237,7765229,3997730,0,1014.67,28.34
7775271,7775263,3997730,0,1014.63,28.34
7785341,7785333,3997730,0,1014.63,28.34
7805402,7805392,3997730,0,1014.67,28.349998
7815434,7815425,3997730,0,1014.64996,28.349998
7825498,7825491,3997730,0,1014.67,28.349998
7845557,7845549,3997730,0,1014.62,28.349998
7855591,7855582,3997730,0,1014.63995,28.349998
7865627,7865616,3997730,0,1014.62,28.349998
7885789,7885780,3997730,0,1014.64996,28.349998
7895819,7895811,3997730,0,1014.67,28.349998
7905853,7905844,3997730,0,1014.64996,28.349998
7925910,7925902,3997730,0,1014.68,28.349998
7935988,7935980,3997730,0,1014.68,28.349998
7946020,7946011,3997730,0,1014.63,28.349998
7966078,7966069,3997730,0,1014.63995,28.349998
7976115,7976106,3997730,0,1014.63,28.349998
7986153,7986141,3997730,0,1014.63995,28.349998
8006224,8006213,3997730,0,1014.66,28.359999
8016291,8016282,3997730,0,1014.66,28.359999
8026326,8026317,3997730,0,1014.64996,28.359999
8046413,8046405,3997730,0,1014.68,28.359999
8056445,8056437,3997730,0,1014.67,28.359999
8066515,8066507,3997730,0,1014.62,28.359999
8086578,8086569,3997730,0,1014.63995,28.359999
8096616,8096607,3997730,0,1014.63995,28.359999
8106650,8106642,3997730,0,1014.62,28.359999
8126770,8126762,3997730,0,1014.68,28.359999
8136821,8136812,3997730,0,1014.66,28.359999
8146854,8146845,3997730,0,1014.63,28.359999
8167030,8167022,3997730,0,1014.63995,28.359999
8177062,8177054,3997730,0,1014.63,28.359999
8187100,8187092,3997730,0,1014.63,28.359999
8207163,8207154,3997730,0,1014.68,28.359999
8217243,8217226,3997730,0,1014.68,28.359999
8227276,8227267,3997730,0,1014.66,28.359999
8247339,8247331,3997730,0,1014.69995,28.359999
8257373,8257364,3997730,0,1014.63,28.359999
8267409,8267397,3997730,0,1014.63,28.359999
8287481,8287466,3997730,0,1014.69995,28.369999
8297515,8297506,3997730,0,1014.68,28.369999
8307547,8307538,3997730,0,1014.62,28.369999
8327606,8327598,3997730,0,1014.67,28.369999
8337669,8337660,3997730,0,1014.68,28.369999
8347713,8347699,3997730,0,1014.62,28.369999
8367793,8367784,3997730,0,1014.67,28.369999
8377827,8377818,3997730,0,1014.63,28.369999
8387861,8387852,3997730,0,1014.67,28.369999
8407970,8407960,3997730,0,1014.68,28.369999
8418034,8418027,3997730,0,1014.68,28.369999
8428067,8428059,3997730,0,1014.69,28.369999
8448123,8448114,3997730,0,1014.63995,28.369999
8458155,8458147,3997730,0,1014.62,28.369999
8468311,8468303,3997730,0,1014.62,28.369999
8488484,8488475,3997730,0,1014.62,28.369999
8498518,8498509,3997730,0,1014.69995,28.369999
8508549,8508540,3997730,0,1014.67,28.369999
8528611,8528602,3997730,0,1014.66,28.369999
8538652,8538643,3997730,0,1014.64996,28.369999
8548710,8548701,3997730,0,1014.63995,28.369999
8568774,8568766,3997730,0,1014.66,28.369999
8578823,8578813,3997730,0,1014.68,28.369999
8588857,8588848,3997730,0,1014.63995,28.369999
8608962,8608953,3997730,0,1014.64996,28.38
8618997,8618989,3997730,0,1014.66,28.38
8629034,8629026,3997730,0,1014.63995,28.38
8649099,8649090,3997730,0,1014.69995,28.38
8659137,8659127,3997730,0,1014.64996,28.38
8669174,8669165,3997730,0,1014.64996,28.38
8689240,8689231,3997730,0,1014.63995,28.38
8699308,8699300,3997730,0,1014.66,28.38
8709343,8709334,3997730,0,1014.64996,28.38
8729412,8729403,3997730,0,1014.63,28.38
8739564,8739556,3997730,0,1014.66,28.38
8749599,8749590,3997730,0,1014.67,28.38
8769768,8769759,3997730,0,1014.68,28.39
8779806,8779797,3997730,0,1014.63995,28.39
8789841,8789832,3997730,0,1014.63,28.39
8809915,8809907,3997730,0,1014.69,28.39
8819950,8819942,3997730,0,1014.67,28.39
8829983,8829974,3997730,0,1014.67,28.39
8850047,8850039,3997730,0,1014.64996,28.39
8860081,8860073,3997730,0,1014.66,28.39
8870156,8870146,3997730,0,1014.66,28.39
8890215,8890207,3997730,0,1014.64996,28.39
8900248,8900239,3997730,0,1014.63995,28.39
8910288,8910280,3997730,0,1014.68,28.39
8930350,8930341,3997730,0,1014.68,28.39
8940384,8940376,3997730,0,1014.64996,28.39
8950473,8950464,3997730,0,1014.58997,28.39
8970566,8970559,3997730,0,1014.67,28.4
8980598,8980590,3997730,0,1014.67,28.4
8990629,8990621,3997730,0,1014.68,28.4
9010864,9010855,3997730,0,1014.67,28.39
9021003,9020994,3997730,0,1014.66,28.39
