timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
345983548,0,0,1,0,0,0,0,0
346487133,0,0,1,0,0,0,0,0
346992792,0,0,1,0,0,0,0,0
347503615,0,0,1,0,0,0,0,0
348009781,0,0,1,0,0,0,0,0
348519489,0,0,1,0,0,0,0,0
349024262,0,0,1,0,0,0,0,0
349527567,0,0,1,0,0,0,0,0
350035487,0,0,1,0,0,0,0,0
350537509,0,0,1,0,0,0,0,0
351038486,0,0,1,0,0,0,0,0
351547656,0,0,1,0,0,0,0,0
352057611,0,0,1,0,0,0,0,0
352564622,0,0,1,0,0,0,0,0
353069511,0,0,1,0,0,0,0,0
353573512,0,0,1,0,0,0,0,0
354077235,0,0,1,0,0,0,0,0
354578521,0,0,1,0,0,0,0,0
355081486,0,0,1,0,0,0,0,0
355591489,0,0,1,0,0,0,0,0
356095486,0,0,1,0,0,0,0,0
356595545,0,0,1,0,0,0,0,0
357096995,0,0,1,0,0,0,0,0
357603486,0,0,1,0,0,0,0,0
358108330,0,0,1,0,0,0,0,0
358616658,0,0,1,0,0,0,0,0
359125803,0,0,1,0,0,0,0,0
359632000,0,0,1,0,0,0,0,0
360132645,0,0,1,0,0,0,0,0
360642489,0,0,1,0,0,0,0,0
361144526,0,0,1,0,0,0,0,0
361654515,0,0,1,0,0,0,0,0
362164487,0,0,1,0,0,0,0,0
362667998,0,0,1,0,0,0,0,0
363172486,0,0,1,0,0,0,0,0
363678487,0,0,1,0,0,0,0,0
364183979,0,0,1,0,0,0,0,0
364694114,0,0,1,0,0,0,0,0
365199023,0,0,1,0,0,0,0,0
365700614,0,0,1,0,0,0,0,0
366208605,0,0,1,0,0,0,0,0
366711619,0,0,1,0,0,0,0,0
367211994,0,0,1,0,0,0,0,0
367714115,0,0,1,0,0,0,0,0
368222493,0,0,1,0,0,0,0,0
368728522,0,0,1,0,0,0,0,0
369236548,0,0,1,0,0,0,0,0
369737805,0,0,1,0,0,0,0,0
370248675,0,0,1,0,0,0,0,0
370749502,0,0,1,0,0,0,0,0
371259521,0,0,1,0,0,0,0,0
371769524,0,0,1,0,0,0,0,0
372271646,0,0,1,0,0,0,0,0
372780631,0,0,1,0,0,0,0,0
373284492,0,0,1,0,0,0,0,0
373785503,0,0,1,0,0,0,0,0
374291035,0,0,1,0,0,0,0,0
374792555,0,0,1,0,0,0,0,0
375295982,0,0,1,0,0,0,0,0
375798510,0,0,1,0,0,0,0,0
376300819,0,0,1,0,0,0,0,0
376808771,0,0,1,0,0,0,0,0
377309551,0,0,1,0,0,0,0,0
377811500,0,0,1,0,0,0,0,0
378311989,0,0,1,0,0,0,0,0
378812522,0,0,1,0,0,0,0,0
379322524,0,0,1,0,0,0,0,0
379831655,0,0,1,0,0,0,0,0
380342849,0,0,1,0,0,0,0,0
380845526,0,0,1,0,0,0,0,0
381349513,0,0,1,0,0,0,0,0
381858484,0,0,1,0,0,0,0,0
382366739,0,0,1,0,0,0,0,0
382867496,0,0,1,0,0,0,0,0
383368986,0,0,1,0,0,0,0,0
383871640,0,0,1,0,0,0,0,0
384376483,0,0,1,0,0,0,0,0
384880643,0,0,1,0,0,0,0,0
385391102,0,0,1,0,0,0,0,0
385892593,0,0,1,0,0,0,0,0
386403286,0,0,1,0,0,0,0,0
386905538,0,0,1,0,0,0,0,0
387411514,0,0,1,0,0,0,0,0
387918483,0,0,1,0,0,0,0,0
388424585,0,0,1,0,0,0,0,0
388930695,0,0,1,0,0,0,0,0
389441475,0,0,1,0,0,0,0,0
389949724,0,0,1,0,0,0,0,0
390458160,0,0,1,0,0,0,0,0
390966491,0,0,1,0,0,0,0,0
391476482,0,0,1,0,0,0,0,0
