timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
122149348,122149044,0.69238824,-0.32881323,-9.774835
122154347,122154047,0.69661385,-0.3222028,-9.780308
122159349,122159045,0.6962224,-0.30746713,-9.788514
122164341,122164047,0.6987103,-0.31268737,-9.786786
122169374,122169056,0.70434445,-0.31867862,-9.775569
122174349,122174049,0.70489997,-0.32846522,-9.765921
122179367,122179050,0.7040596,-0.34125713,-9.767095
122184374,122184053,0.7084845,-0.33734712,-9.772627
122189340,122189050,0.71230644,-0.32292613,-9.774136
122194356,122194054,0.7055894,-0.30841875,-9.781739
122199349,122199052,0.6990522,-0.30904284,-9.785476
122204348,122204057,0.6964958,-0.30833706,-9.779078
122209354,122209055,0.69712543,-0.3052769,-9.776522
122214422,122214061,0.6949577,-0.3044905,-9.774319
122219343,122219055,0.7000139,-0.31040567,-9.774234
122224351,122224060,0.70685375,-0.31111303,-9.778783
122229350,122229058,0.7151603,-0.31411353,-9.786755
122234357,122234059,0.7099972,-0.31469676,-9.777831
122239356,122239059,0.6973078,-0.31748232,-9.77107
122244355,122244063,0.6939643,-0.31426507,-9.782821
122249378,122249061,0.7017569,-0.3141189,-9.783092
122254378,122254063,0.7041283,-0.32979494,-9.775881
122259371,122259063,0.7000756,-0.332928,-9.772068
122264375,122264066,0.6986243,-0.32988888,-9.775532
122269382,122269064,0.6953579,-0.32240963,-9.779166
122274367,122274068,0.7039348,-0.31928542,-9.775198
122279395,122279066,0.70933056,-0.3243816,-9.762744
122284376,122284070,0.7014058,-0.32519534,-9.756493
122289370,122289069,0.6934925,-0.3262698,-9.762297
122294376,122294071,0.69375557,-0.32641742,-9.781864
122299407,122299070,0.70411116,-0.32239637,-9.789044
122304383,122304073,0.70681494,-0.31738144,-9.787164
122309579,122309288,0.70517164,-0.316176,-9.780697
122314560,122314269,0.70578283,-0.31019774,-9.769331
122319560,122319260,0.69757533,-0.31468943,-9.763899
122324516,122324220,0.6982775,-0.32338881,-9.763491
122329497,122329198,0.7009035,-0.3231941,-9.768661
122334472,122334178,0.69668406,-0.32352334,-9.774011
122339466,122339172,0.69516635,-0.32325125,-9.773141
122344436,122344135,0.69761753,-0.31875277,-9.765933
122349416,122349113,0.70312035,-0.31547827,-9.765579
122354377,122354086,0.6946332,-0.30330148,-9.7671995
122359370,122359079,0.68934166,-0.30666023,-9.775348
122364371,122364080,0.6944616,-0.31560582,-9.785064
122369370,122369081,0.6968265,-0.3222657,-9.779473
122374378,122374083,0.70325834,-0.32551947,-9.769179
122379384,122379084,0.70594186,-0.32240024,-9.772609
122384378,122384085,0.69992983,-0.31634015,-9.774244
122389381,122389086,0.6920426,-0.31475592,-9.7773905
122394392,122394085,0.6856422,-0.31523952,-9.773592
122399379,122399088,0.69176173,-0.30879027,-9.774437
122404381,122404087,0.6957936,-0.3040848,-9.776642
122409417,122409090,0.70475507,-0.3146053,-9.779208
122414515,122414091,0.70488226,-0.32235384,-9.779385
122419386,122419092,0.69530195,-0.3221376,-9.772224
122424394,122424091,0.6945025,-0.31143197,-9.77364
122429381,122429092,0.70144653,-0.30880153,-9.77455
122434387,122434093,0.7059354,-0.31150863,-9.778084
122439389,122439096,0.7135506,-0.32059953,-9.774981
122444393,122444096,0.7031528,-0.32734945,-9.781896
122449395,122449097,0.69691986,-0.32181463,-9.785593
122454391,122454097,0.6983266,-0.30522582,-9.780942
122459388,122459099,0.6948535,-0.30623525,-9.784596
122464395,122464099,0.7044549,-0.3127164,-9.77433
122469405,122469101,0.70252377,-0.3203648,-9.767451
122474458,122474098,0.7002956,-0.3249446,-9.7641325
122479394,122479102,0.69766843,-0.32625377,-9.763328
122484402,122484103,0.696042,-0.32843146,-9.764329
122489402,122489103,0.6973148,-0.32806817,-9.769569
122494428,122494106,0.69903153,-0.32150656,-9.771653
122499404,122499106,0.697158,-0.32280138,-9.767539
122504439,122504106,0.69647485,-0.32068622,-9.7634735
122509426,122509108,0.6996118,-0.31535494,-9.766099
122514418,122514107,0.696927,-0.3105281,-9.775496
122519426,122519112,0.6984815,-0.31745777,-9.777502
122524423,122524110,0.6968595,-0.32679367,-9.781149
122529415,122529108,0.7020309,-0.33339724,-9.784637
122534423,122534111,0.70212835,-0.32970166,-9.785831
122539429,122539112,0.7110212,-0.3258267,-9.78011
122544421,122544113,0.7168103,-0.33664235,-9.77431
122549415,122549112,0.7184426,-0.33764762,-9.776671
122554423,122554114,0.70876753,-0.31942514,-9.777575
122559423,122559116,0.70384896,-0.31453124,-9.775892
122564433,122564116,0.7023834,-0.3112953,-9.776727
122569618,122569331,0.69570947,-0.3077168,-9.772993
122574601,122574308,0.6962754,-0.31818822,-9.774496
122579576,122579279,0.6978206,-0.3287355,-9.778313
122584557,122584260,0.7028839,-0.3279895,-9.78542
122589561,122589244,0.6984788,-0.32400954,-9.783551
122594581,122594220,0.6888823,-0.3308646,-9.774745
122599485,122599187,0.68653095,-0.32710212,-9.771593
122604462,122604166,0.6947224,-0.31755385,-9.767134
122609463,122609143,0.6995463,-0.31294733,-9.764845
122614417,122614125,0.70430505,-0.3287367,-9.771139
122619418,122619124,0.7070205,-0.3419592,-9.780981
122624436,122624124,0.70284593,-0.33678612,-9.7888365
122629422,122629125,0.6995921,-0.32705688,-9.778417
122634422,122634128,0.6945836,-0.32397026,-9.772064
122639434,122639127,0.6947228,-0.3129505,-9.774317
122644439,122644133,0.7032341,-0.3052932,-9.775707
122649433,122649128,0.7060442,-0.30739927,-9.775615
122654426,122654130,0.70555115,-0.31254533,-9.772289
122659448,122659134,0.7000635,-0.30968368,-9.774836
122664430,122664132,0.69702524,-0.3027371,-9.772649
122669467,122669151,0.6943431,-0.30753383,-9.780542
122674433,122674136,0.6905267,-0.31589428,-9.787153
122679465,122679139,0.6863243,-0.31917864,-9.789867
122684429,122684137,0.6880906,-0.319713,-9.785171
122689428,122689135,0.69389963,-0.32516992,-9.783652
122694440,122694139,0.6988458,-0.3290622,-9.782009
122699436,122699137,0.69963807,-0.33471543,-9.78115
122704431,122704141,0.6949321,-0.337983,-9.775206
122709470,122709151,0.70095026,-0.3359261,-9.775699
122714452,122714142,0.6932922,-0.31725836,-9.777637
122719426,122719140,0.68748593,-0.3076888,-9.777618
122724434,122724142,0.690386,-0.30046424,-9.764682
122729458,122729142,0.6951862,-0.30572003,-9.763078
122734446,122734146,0.69562316,-0.31973383,-9.768549
122739451,122739144,0.70247227,-0.32243487,-9.772324
122744448,122744147,0.70640695,-0.31592697,-9.771449
122749441,122749145,0.7089539,-0.3218352,-9.771341
122754469,122754149,0.7025887,-0.32648242,-9.775865
122759433,122759146,0.697083,-0.32523188,-9.776487
122764471,122764148,0.70034504,-0.32932457,-9.778738
122769460,122769148,0.6969635,-0.31906047,-9.784623
122774469,122774152,0.69799614,-0.29946923,-9.789309
122779485,122779154,0.7016384,-0.29068813,-9.785454
122784480,122784154,0.7014309,-0.29675856,-9.780082
122789494,122789155,0.6939688,-0.3127028,-9.772411
122794469,122794155,0.68868315,-0.3192283,-9.755153
122799466,122799154,0.69390917,-0.3219033,-9.756125
122804467,122804158,0.6983208,-0.31118223,-9.7620125
122814692,122814156,0.70074564,-0.30401358,-9.777078
122819489,122819157,0.69116664,-0.30848724,-9.774804
122824480,122824159,0.6949391,-0.32653415,-9.778195
122829664,122829369,0.6980318,-0.33152613,-9.777122
122834650,122834346,0.7019335,-0.33253983,-9.7789955
122839618,122839321,0.7018801,-0.3314141,-9.778018
122844594,122844303,0.7014977,-0.32336265,-9.776535
122849608,122849275,0.7087916,-0.32056594,-9.777983
122854551,122854255,0.7160232,-0.32321453,-9.782324
122859522,122859237,0.71618134,-0.3250512,-9.7817335
122864502,122864211,0.71427816,-0.3278407,-9.77971
122869501,122869202,0.7064754,-0.3314008,-9.781652
122874465,122874171,0.69955283,-0.33036894,-9.779902
122879466,122879167,0.7013849,-0.3258466,-9.778603
122884465,122884169,0.7049093,-0.32676712,-9.768461
122889494,122889173,0.70481515,-0.31821978,-9.76534
122894473,122894179,0.70428115,-0.31438726,-9.766113
122899485,122899171,0.7061848,-0.3108726,-9.7687845
122904470,122904173,0.6963812,-0.31108564,-9.77315
122909460,122909174,0.6938888,-0.30900753,-9.770762
122914476,122914176,0.695018,-0.31659546,-9.769528
122919475,122919176,0.6917527,-0.3315441,-9.7705
122924482,122924178,0.68602955,-0.32834905,-9.77063
122929521,122929186,0.6876839,-0.3197181,-9.7799425
122934478,122934180,0.6884335,-0.31440154,-9.778288
122939479,122939187,0.69230306,-0.31009957,-9.776949
122944476,122944180,0.6945409,-0.31105244,-9.772753
122949489,122949180,0.6968997,-0.31031686,-9.763282
122954480,122954183,0.69784987,-0.32185096,-9.757878
122959479,122959181,0.6972951,-0.32049674,-9.765436
122964521,122964184,0.70577204,-0.31908095,-9.769626
122969470,122969182,0.7009225,-0.3178979,-9.772338
122974487,122974187,0.7002917,-0.32771608,-9.767368
122979473,122979183,0.7066876,-0.32909566,-9.766298
122984491,122984188,0.7104842,-0.32522413,-9.772546
122989520,122989186,0.70605195,-0.33004555,-9.772305
122994499,122994189,0.6987622,-0.3258675,-9.777529
122999498,122999191,0.7046254,-0.3297617,-9.781957
123004537,123004194,0.7105941,-0.33195782,-9.78719
123009484,123009190,0.7000351,-0.33031815,-9.782216
123014499,123014193,0.6976102,-0.32029286,-9.772841
123019494,123019198,0.69659436,-0.31960052,-9.778388
123024526,123024195,0.6940848,-0.3259665,-9.777509
123029502,123029192,0.6922416,-0.33329114,-9.773992
