timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
15195432,1629799616199700,11010053,490787447,22544299,84788,130850,0.21000001,2.5709682,1.25,1.8140001,0.66999996,1.25,110,9,0.032,0.031000001,-0.004,-0.045,0.0,0,nan,0.0,1560,3,0,1,16
15393420,1629799616399700,11010053,490787445,22544298,84864,130927,0.16100001,2.5709684,1.2420001,1.8060001,0.66999996,1.25,110,9,0.022000002,-0.017,-0.013,-0.011000001,0.0,0,nan,0.0,1560,3,0,1,16
15592516,1629799616599700,11010053,490787444,22544298,84943,131006,0.21400002,2.5709684,1.2340001,1.7990001,0.66999996,1.25,110,9,0.012,0.011000001,0.0050000004,-0.017,0.0,0,nan,0.0,1560,3,0,1,16
15788430,1629799616799700,11010053,490787443,22544298,85028,131091,0.216,2.5709686,1.228,1.792,0.66999996,1.25,110,9,0.018000001,0.018000001,0.001,-0.037,0.0,0,nan,0.0,1560,3,0,1,16
15990350,1629799616999701,11010053,490787443,22544299,85147,131210,0.22200002,2.570969,1.2210001,1.784,0.66999996,1.25,110,9,0.010000001,0.010000001,0.002,-0.034,0.0,0,nan,0.0,1560,3,0,1,16
16195545,1629799617199700,11010053,490787441,22544301,85252,131315,0.22200002,2.570969,1.215,1.7770001,0.71,1.29,110,11,0.019000001,0.016,0.011000001,-0.040000003,0.0,0,nan,0.0,1560,3,0,1,15
16395426,1629799617399700,11010053,490787440,22544302,85374,131437,0.224,2.5709693,1.2080001,1.769,0.71,1.29,110,11,0.008,0.008,0.002,-0.032,0.0,0,nan,0.0,1560,3,0,1,15
16596517,1629799617599700,11010053,490787438,22544303,85460,131523,0.22100002,2.5709698,1.202,1.761,0.71,1.29,110,11,0.008,0.007,-0.004,-0.039,0.0,0,nan,0.0,1560,3,0,1,15
16796436,1629799617799700,11010053,490787434,22544305,85557,131620,0.20500001,2.5709698,1.1960001,1.7530001,0.71,1.29,110,11,0.023000002,-0.018000001,0.014,-0.040000003,0.0,0,nan,0.0,1560,3,0,1,15
16995433,1629799617999701,11010053,490787432,22544307,85665,131728,0.21300001,2.57097,1.19,1.7450001,0.71,1.29,110,11,0.008,-0.007,0.004,-0.043,0.0,0,nan,0.0,1560,3,0,1,15
17195504,1629799618199700,11010053,490787430,22544308,85769,131832,0.18100001,2.5709703,1.1850001,1.7350001,0.71,1.29,110,10,0.0050000004,-0.0050000004,-0.001,-0.002,0.0,0,nan,0.0,1560,3,0,1,15
17396634,1629799618399701,11010053,490787427,22544311,85883,131946,0.18200001,2.5709703,1.179,1.725,0.71,1.29,110,10,0.022000002,-0.022000002,-0.003,-0.016,0.0,0,nan,0.0,1560,3,0,1,15
17596600,1629799618599701,11010053,490787424,22544315,86048,132111,0.19000001,2.5709708,1.1730001,1.7120001,0.71,1.29,110,10,0.009000001,-0.006,0.007,-0.011000001,0.0,0,nan,0.0,1560,3,0,1,15
17794774,1629799618799701,11010053,490787421,22544319,86205,132268,0.17300001,2.5709713,1.167,1.6990001,0.71,1.29,110,10,0.012,0.001,0.012,0.011000001,0.0,0,nan,0.0,1560,3,0,1,15
17994623,1629799618999702,11010053,490787418,22544321,86328,132391,0.177,2.5709713,1.1620001,1.6860001,0.71,1.29,110,10,0.021000002,-0.010000001,-0.018000001,-0.028,0.0,0,nan,0.0,1560,3,0,1,15
18194479,1629799619199701,11010053,490787408,22544327,86462,132525,0.201,2.5709715,1.154,1.6750001,0.71999997,1.37,110,10,0.017,0.013,0.011000001,-0.0050000004,0.0,0,nan,0.0,1560,3,0,1,15
