timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
44921354,800000.0,1.0,21559.57,0.0,15438,0,46.907684,101,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45679651,800000.0,1.0,21559.57,0.0,15699,0,46.907684,101,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45923792,800000.0,1.0,21539.906,0.0,15786,0,46.930073,103,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46681275,800000.0,1.0,21539.906,0.0,16047,0,46.930073,103,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46931018,800000.0,1.0,21629.39,0.0,16135,0,46.879475,105,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47679550,800000.0,1.0,21629.39,0.0,16395,0,46.879475,105,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47925600,800000.0,1.0,21624.674,0.0,16482,0,46.964542,107,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48683692,800000.0,1.0,21624.674,0.0,16743,0,46.964542,107,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48921898,800000.0,1.0,21553.482,0.0,16830,0,46.89444,109,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49676362,800000.0,1.0,21553.482,0.0,17091,0,46.89444,109,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49928867,800000.0,1.0,21522.904,0.0,17179,0,46.888683,111,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50686784,800000.0,1.0,21522.904,0.0,17442,0,46.888683,111,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50917679,800000.0,1.0,21522.904,0.0,17524,0,46.888683,113,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51671218,800000.0,1.0,21488.412,0.0,17783,0,67.90019,113,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51925020,800000.0,1.0,21565.732,0.0,17874,0,46.801933,115,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52679281,800000.0,1.0,21565.732,0.0,18133,0,46.801933,115,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52929622,800000.0,1.0,21589.27,0.0,18223,0,25.983475,117,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53679205,800000.0,1.0,21589.27,0.0,18481,0,25.983475,117,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53921769,800000.0,1.0,21589.27,0.0,18568,0,25.983475,119,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54682634,800000.0,1.0,21568.664,0.0,18829,0,67.986336,119,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54929618,800000.0,1.0,21660.75,0.0,18919,0,25.981709,121,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55685012,800000.0,1.0,21660.75,0.0,19177,0,25.981709,121,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55926381,800000.0,1.0,21660.75,0.0,19266,0,25.981709,123,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56688682,800000.0,1.0,21497.887,0.0,19530,0,67.76324,123,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56922863,800000.0,1.0,21497.887,0.0,19612,0,67.76324,125,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57683686,800000.0,1.0,21524.512,0.0,19873,0,46.831406,125,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57926101,800000.0,1.0,21524.512,0.0,19962,0,46.831406,127,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58678732,800000.0,1.0,21914.162,0.0,20221,0,46.81662,127,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58917085,800000.0,1.0,21914.162,0.0,20308,0,46.81662,129,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59673475,800000.0,1.0,21557.664,0.0,20567,0,46.901367,129,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59911959,800000.0,1.0,21557.664,0.0,20654,0,46.901367,131,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60662684,800000.0,1.0,21542.656,0.0,20910,0,46.931717,131,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60931643,800000.0,1.0,21542.656,0.0,21007,0,46.931717,133,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61683563,800000.0,1.0,21582.592,0.0,21265,0,46.953426,133,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61927410,800000.0,1.0,21582.592,0.0,21355,0,46.953426,135,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62676675,800000.0,1.0,21558.744,0.0,21613,0,46.96459,135,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62920995,800000.0,1.0,21558.744,0.0,21700,0,46.96459,137,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63673759,800000.0,1.0,21575.928,0.0,21959,0,46.93893,137,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63922466,800000.0,1.0,21575.928,0.0,22048,0,46.93893,139,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64681678,800000.0,1.0,21679.576,0.0,22309,0,46.88878,139,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64925040,800000.0,1.0,21679.576,0.0,22398,0,46.88878,141,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65677055,800000.0,1.0,21548.336,0.0,22657,0,46.88541,141,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65927009,800000.0,1.0,21548.336,0.0,22747,0,46.88541,143,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66685363,800000.0,1.0,21557.314,0.0,23009,0,46.96365,143,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66925891,800000.0,1.0,21557.314,0.0,23094,0,46.96365,145,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67681209,800000.0,1.0,21585.105,0.0,23353,0,46.96107,145,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67926780,800000.0,1.0,21585.105,0.0,23442,0,46.96107,147,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68675878,800000.0,1.0,21544.387,0.0,23701,0,46.933308,147,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68927908,800000.0,1.0,21544.387,0.0,23791,0,46.933308,149,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69678622,800000.0,1.0,21590.225,0.0,24049,0,46.97003,149,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69932404,800000.0,1.0,21590.225,0.0,24139,0,46.97003,151,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70687677,800000.0,1.0,21568.945,0.0,24402,0,46.991165,151,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70923550,800000.0,1.0,21568.945,0.0,24484,0,46.991165,153,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71674877,800000.0,1.0,21584.482,0.0,24745,0,46.95971,153,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71924989,800000.0,1.0,21584.482,0.0,24834,0,46.95971,155,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72673646,800000.0,1.0,21615.777,0.0,25091,0,46.936543,155,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72913683,800000.0,1.0,21615.777,0.0,25178,0,46.936543,157,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73671891,800000.0,1.0,21557.602,0.0,25439,0,46.90123,157,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73919396,800000.0,1.0,21557.602,0.0,25528,0,46.90123,159,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74924311,800000.0,1.0,21547.709,0.0,25910,0,46.93837,161,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75682020,800000.0,1.0,22931.3,0.0,26201,0,46.943295,161,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75921931,800000.0,1.0,22931.3,0.0,26298,0,46.943295,163,0,0,0,0,0.0,3,5,0,0,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
