timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
1091685,1090737,396825,-0.11818182,-0.4378788,0.7651515,nan,0,0
1113324,1112399,396825,-0.11515151,-0.4371212,0.7742424,nan,0,0
1134642,1133631,396825,-0.11666666,-0.43636364,0.7704545,nan,0,0
1155872,1154950,396825,-0.11893939,-0.4371212,0.7651515,nan,0,0
1177098,1176175,396825,-0.115909085,-0.43636364,0.76666665,nan,0,0
1198328,1197405,396825,-0.11515151,-0.43636364,0.7704545,nan,0,0
1219965,1219039,396825,-0.11893939,-0.43636364,0.7643939,nan,0,0
1241345,1240385,396825,-0.115909085,-0.43560603,0.7674242,nan,0,0
1262786,1261733,396825,-0.12196969,-0.43560603,0.7651515,nan,0,0
1284013,1283092,396825,-0.12045454,-0.43636364,0.77272725,nan,0,0
1305239,1304317,396825,-0.11818182,-0.43636364,0.7674242,nan,0,0
1326868,1325947,396825,-0.11893939,-0.4371212,0.7674242,nan,0,0
1348097,1347176,396825,-0.115909085,-0.43560603,0.7674242,nan,0,0
1369459,1368509,396825,-0.11742424,-0.43560603,0.7704545,nan,0,0
1390692,1389769,396825,-0.11818182,-0.43636364,0.7712121,nan,0,0
1412043,1410997,396825,-0.11742424,-0.4371212,0.76666665,nan,0,0
1433674,1432750,396825,-0.12348484,-0.43636364,0.76666665,nan,0,0
1454902,1453980,396825,-0.11742424,-0.43560603,0.7689394,nan,0,0
1476196,1475226,396825,-0.11818182,-0.43560603,0.7651515,nan,0,0
1497587,1496654,396825,-0.11818182,-0.43560603,0.76666665,nan,0,0
1518827,1517906,396825,-0.11969697,-0.43636364,0.7651515,nan,0,0
1540456,1539525,396825,-0.11893939,-0.43560603,0.76666665,nan,0,0
1561685,1560761,396825,-0.11666666,-0.43636364,0.76666665,nan,0,0
1582910,1581988,396825,-0.11818182,-0.4371212,0.7712121,nan,0,0
1604146,1603223,396825,-0.11969697,-0.43636364,0.7689394,nan,0,0
1625392,1624463,396825,-0.11666666,-0.43636364,0.7674242,nan,0,0
1647174,1646091,396825,-0.11742424,-0.43636364,0.7674242,nan,0,0
1668408,1667480,396825,-0.12045454,-0.4371212,0.7643939,nan,0,0
1689644,1688711,396825,-0.11893939,-0.43636364,0.7674242,nan,0,0
1710883,1709948,396825,-0.11818182,-0.43560603,0.7651515,nan,0,0
1732126,1731202,396825,-0.12272727,-0.4378788,0.76666665,nan,0,0
1753830,1752882,396825,-0.11969697,-0.4371212,0.76666665,nan,0,0
1775132,1774207,396825,-0.12196969,-0.4371212,0.7689394,nan,0,0
1796505,1795583,396825,-0.11969697,-0.43636364,0.7674242,nan,0,0
1817734,1816813,396825,-0.11742424,-0.4378788,0.7613636,nan,0,0
1838962,1838038,396825,-0.11742424,-0.4371212,0.7704545,nan,0,0
1860620,1859696,396825,-0.11515151,-0.4378788,0.7674242,nan,0,0
1881914,1880987,396825,-0.11212121,-0.4378788,0.7704545,nan,0,0
1903176,1902256,396825,-0.11515151,-0.4371212,0.7704545,nan,0,0
1924518,1923481,396825,-0.114393935,-0.43939394,0.77272725,nan,0,0
1945749,1944825,396825,-0.11818182,-0.44242424,0.77272725,nan,0,0
1967387,1966464,396825,-0.11893939,-0.4378788,0.7712121,nan,0,0
1988629,1987698,396825,-0.114393935,-0.4378788,0.7689394,nan,0,0
2009863,2008938,396825,-0.115909085,-0.4378788,0.7712121,nan,0,0
2031225,2030277,396825,-0.115909085,-0.43636364,0.7689394,nan,0,0
2052460,2051538,396825,-0.11515151,-0.4378788,0.7712121,nan,0,0
2074109,2073186,396825,-0.11969697,-0.44166666,0.77272725,nan,0,0
2095350,2094422,396825,-0.12196969,-0.4431818,0.7704545,nan,0,0
2116615,2115694,396825,-0.11666666,-0.44166666,0.7704545,nan,0,0
2137867,2136921,396825,-0.11515151,-0.43939394,0.7704545,nan,0,0
2159117,2158196,396825,-0.11666666,-0.43939394,0.7674242,nan,0,0
2180827,2179906,396825,-0.115909085,-0.44242424,0.7712121,nan,0,0
2202049,2201128,396825,-0.11818182,-0.44166666,0.7643939,nan,0,0
2223281,2222360,396825,-0.11666666,-0.44166666,0.7712121,nan,0,0
2244505,2243583,396825,-0.11515151,-0.44242424,0.7689394,nan,0,0
2265727,2264805,396825,-0.11742424,-0.44166666,0.7712121,nan,0,0
2287464,2286517,396825,-0.114393935,-0.4409091,0.7712121,nan,0,0
2308712,2307790,396825,-0.12121212,-0.4409091,0.76666665,nan,0,0
2330049,2329049,396825,-0.11515151,-0.4401515,0.7628788,nan,0,0
2351277,2350355,396825,-0.11515151,-0.43863636,0.7674242,nan,0,0
2372500,2371579,396825,-0.11666666,-0.4378788,0.76666665,nan,0,0
2394124,2393203,396825,-0.11212121,-0.4378788,0.7712121,nan,0,0
2415347,2414424,396825,-0.11212121,-0.4371212,0.77272725,nan,0,0
2436686,2435765,396825,-0.114393935,-0.43863636,0.7712121,nan,0,0
2457950,2457029,396825,-0.11363636,-0.43636364,0.7674242,nan,0,0
2479175,2478254,396825,-0.114393935,-0.43863636,0.77272725,nan,0,0
2500791,2499869,396825,-0.11363636,-0.4378788,0.7689394,nan,0,0
2522019,2521096,396825,-0.11515151,-0.4378788,0.7689394,nan,0,0
2543244,2542322,396825,-0.11818182,-0.4378788,0.7689394,nan,0,0
2564467,2563546,396825,-0.112878785,-0.43636364,0.7651515,nan,0,0
2585694,2584771,396825,-0.112878785,-0.43636364,0.7674242,nan,0,0
2607310,2606389,396825,-0.11363636,-0.4378788,0.7704545,nan,0,0
2628650,2627719,396825,-0.115909085,-0.43863636,0.7712121,nan,0,0
2649872,2648952,396825,-0.112878785,-0.4378788,0.7704545,nan,0,0
2671097,2670176,396825,-0.115909085,-0.43636364,0.7704545,nan,0,0
2692324,2691401,396825,-0.114393935,-0.4378788,0.7712121,nan,0,0
2713939,2713017,396825,-0.11515151,-0.43863636,0.76666665,nan,0,0
2735284,2734310,396825,-0.11363636,-0.4371212,0.77272725,nan,0,0
2756539,2755585,396825,-0.11515151,-0.43863636,0.76666665,nan,0,0
2777879,2776841,396825,-0.11893939,-0.43863636,0.7689394,nan,0,0
2799107,2798186,396825,-0.11363636,-0.43863636,0.7704545,nan,0,0
2820730,2819807,396825,-0.114393935,-0.43863636,0.7674242,nan,0,0
2841952,2841031,396825,-0.11363636,-0.4371212,0.76666665,nan,0,0
2863191,2862271,396825,-0.11515151,-0.43863636,0.7689394,nan,0,0
2884501,2883577,396825,-0.111363634,-0.4371212,0.7674242,nan,0,0
2905769,2904848,396825,-0.114393935,-0.43863636,0.7689394,nan,0,0
2927424,2926464,396825,-0.11363636,-0.4378788,0.76666665,nan,0,0
2948686,2947763,396825,-0.115909085,-0.43939394,0.7742424,nan,0,0
2969944,2969023,396825,-0.11666666,-0.4378788,0.76666665,nan,0,0
2991210,2990288,396825,-0.115909085,-0.4378788,0.77272725,nan,0,0
3012466,3011545,396825,-0.11969697,-0.43863636,0.76666665,nan,0,0
3034125,3033195,396825,-0.115909085,-0.4378788,0.7674242,nan,0,0
3055348,3054428,396825,-0.112878785,-0.4378788,0.7742424,nan,0,0
3076617,3075696,396825,-0.114393935,-0.4378788,0.7704545,nan,0,0
3097848,3096924,396825,-0.114393935,-0.4371212,0.7674242,nan,0,0
3119077,3118155,396825,-0.11893939,-0.43863636,0.7689394,nan,0,0
3140740,3139819,396825,-0.115909085,-0.43939394,0.7674242,nan,0,0
3162019,3161092,396825,-0.11666666,-0.4378788,0.7689394,nan,0,0
3183242,3182321,396825,-0.11515151,-0.4378788,0.7704545,nan,0,0
3204521,3203546,396825,-0.11742424,-0.4371212,0.7674242,nan,0,0
3225743,3224823,396825,-0.11363636,-0.4371212,0.7674242,nan,0,0
3247396,3246434,396825,-0.11893939,-0.43939394,0.7651515,nan,0,0
3268666,3267746,396825,-0.11969697,-0.43939394,0.7712121,nan,0,0
3289925,3289005,396825,-0.11742424,-0.43939394,0.7689394,nan,0,0
3311220,3310270,396825,-0.11818182,-0.43863636,0.7674242,nan,0,0
3332448,3331527,396825,-0.115909085,-0.43939394,0.7689394,nan,0,0
3354078,3353156,396825,-0.11666666,-0.43939394,0.7712121,nan,0,0
3375299,3374378,396825,-0.11212121,-0.4409091,0.7704545,nan,0,0
3396521,3395599,396825,-0.11818182,-0.43863636,0.7674242,nan,0,0
3417747,3416826,396825,-0.11363636,-0.4371212,0.7674242,nan,0,0
3438983,3438050,396825,-0.112878785,-0.43636364,0.7689394,nan,0,0
3460616,3459695,396825,-0.11742424,-0.4401515,0.77272725,nan,0,0
3481928,3480918,396825,-0.11818182,-0.4378788,0.7651515,nan,0,0
3503164,3502243,396825,-0.11515151,-0.43863636,0.76666665,nan,0,0
3524386,3523464,396825,-0.112878785,-0.43863636,0.7712121,nan,0,0
3545615,3544694,396825,-0.112878785,-0.4371212,0.7689394,nan,0,0
3567242,3566316,396825,-0.11363636,-0.4378788,0.77272725,nan,0,0
3588607,3587664,396825,-0.115909085,-0.4401515,0.77272725,nan,0,0
3609841,3608921,396825,-0.11818182,-0.43939394,0.7689394,nan,0,0
3631064,3630143,396825,-0.11818182,-0.4409091,0.7689394,nan,0,0
3652399,3651478,396825,-0.11363636,-0.4371212,0.7704545,nan,0,0
3674013,3673092,396825,-0.11363636,-0.43863636,0.7704545,nan,0,0
3695251,3694312,396825,-0.11969697,-0.43939394,0.7689394,nan,0,0
3716479,3715555,396825,-0.114393935,-0.4401515,0.7674242,nan,0,0
3737710,3736783,396825,-0.11818182,-0.4401515,0.76666665,nan,0,0
3758986,3758064,396825,-0.11212121,-0.43939394,0.7689394,nan,0,0
3780617,3779695,396825,-0.112878785,-0.4401515,0.77272725,nan,0,0
3801841,3800920,396825,-0.111363634,-0.43939394,0.7689394,nan,0,0
3823072,3822152,396825,-0.11666666,-0.43939394,0.7689394,nan,0,0
3844295,3843373,396825,-0.12196969,-0.4401515,0.7712121,nan,0,0
3865520,3864598,396825,-0.115909085,-0.4401515,0.7712121,nan,0,0
3887232,3886311,396825,-0.112878785,-0.43939394,0.7704545,nan,0,0
3908456,3907536,396825,-0.112878785,-0.43939394,0.7613636,nan,0,0
3929790,3928869,396825,-0.12121212,-0.44166666,0.7674242,nan,0,0
3951012,3950090,396825,-0.11818182,-0.43939394,0.7712121,nan,0,0
3972233,3971312,396825,-0.11363636,-0.43863636,0.7689394,nan,0,0
3993854,3992930,396825,-0.11212121,-0.43636364,0.7689394,nan,0,0
4015074,4014155,396825,-0.11666666,-0.43863636,0.7712121,nan,0,0
4036442,4035462,396825,-0.11818182,-0.4378788,0.7689394,nan,0,0
4057694,4056745,396825,-0.11893939,-0.4401515,0.7712121,nan,0,0
4079021,4077995,396825,-0.11363636,-0.4401515,0.7704545,nan,0,0
4100652,4099719,396825,-0.115909085,-0.4378788,0.7674242,nan,0,0
4121875,4120953,396825,-0.11515151,-0.43863636,0.7704545,nan,0,0
4143102,4142177,396825,-0.114393935,-0.43863636,0.7712121,nan,0,0
4164344,4163423,396825,-0.11969697,-0.4401515,0.7704545,nan,0,0
