timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
62970183,inf,0,0,0,0,0,0,0,0,0,1
64989953,inf,0,0,0,0,0,0,0,0,0,1
65990014,inf,0,0,0,0,0,0,0,0,0,1
66990026,inf,0,0,0,0,0,0,0,0,0,1
68000218,inf,0,0,0,0,0,0,0,0,0,1
69010181,inf,0,0,0,0,0,0,0,0,0,1
70010239,inf,0,0,0,0,0,0,0,1,0,1
71010604,inf,0,0,0,0,0,0,0,1,0,1
72010899,inf,0,0,0,0,0,0,0,1,0,1
73020362,inf,0,0,0,0,0,0,0,1,0,1
74020668,inf,0,0,0,0,0,0,0,1,0,1
74931906,inf,0,0,0,0,1,1,0,1,0,1
75930185,inf,0,1,0,0,1,1,1,0,0,1
75952752,inf,0,0,0,0,0,0,1,0,0,1
76390187,inf,0,0,0,0,1,1,0,0,0,1
77320332,inf,0,1,0,0,1,1,1,0,0,1
77680188,inf,0,1,1,0,1,1,1,0,0,1
78020153,inf,0,1,1,1,1,1,1,0,0,1
78071288,inf,0,1,1,1,0,0,1,0,0,1
79071385,inf,0,1,1,1,0,0,1,0,0,1
80080324,inf,0,1,1,1,0,0,1,0,0,1
81080339,inf,0,1,1,1,0,0,1,0,0,1
82082129,inf,0,1,1,1,0,0,1,0,0,1
83082891,inf,0,1,1,1,0,0,1,0,0,1
84092898,inf,0,1,1,1,0,0,1,0,0,1
85092942,inf,0,1,1,1,0,0,1,0,0,1
86093177,inf,0,1,1,1,0,0,1,0,0,1
87102814,inf,0,1,1,1,0,0,1,0,0,1
88103613,inf,0,1,1,1,0,0,1,0,0,1
89103778,inf,0,1,1,1,0,0,1,0,0,1
90104000,inf,0,1,1,1,0,0,1,0,0,1
91113798,inf,0,1,1,1,0,0,1,0,0,1
92113940,inf,0,1,1,1,0,0,1,0,0,1
93114025,inf,0,1,1,1,0,0,1,0,0,1
94123202,inf,0,1,1,1,0,0,1,0,0,1
95123246,inf,0,1,1,1,0,0,1,0,0,1
96123623,inf,0,1,1,1,0,0,1,0,0,1
97133437,inf,0,1,1,1,0,0,1,0,0,1
98133481,inf,0,1,1,1,0,0,1,0,0,1
99133831,inf,0,1,1,1,0,0,1,0,0,1
100143512,inf,0,1,1,1,0,0,1,0,0,1
101144831,inf,0,1,1,1,0,0,1,0,0,1
102145124,inf,0,1,1,1,0,0,1,0,0,1
103145397,inf,0,1,1,1,0,0,1,0,0,1
104155530,inf,0,1,1,1,0,0,1,0,0,1
105155624,inf,0,1,1,1,0,0,1,0,0,1
106165105,inf,0,1,1,1,0,0,1,0,0,1
107165254,inf,0,1,1,1,0,0,1,0,0,1
108165300,inf,0,1,1,1,0,0,1,0,0,1
109175240,inf,0,1,1,1,0,0,1,0,0,1
110175446,inf,0,1,1,1,0,0,1,0,0,1
111185373,inf,0,1,1,1,0,0,1,0,0,1
112185493,inf,0,1,1,1,0,0,1,0,0,1
113185553,inf,0,1,1,1,0,0,1,0,0,1
114185716,inf,0,1,1,1,0,0,1,0,0,1
115195691,inf,0,1,1,1,0,0,1,0,0,1
116196943,inf,0,1,1,1,0,0,1,0,0,1
117198429,inf,0,1,1,1,0,0,1,0,0,1
118198606,inf,0,1,1,1,0,0,1,0,0,1
119199946,inf,0,1,1,1,0,0,1,0,0,1
120202236,inf,0,1,1,1,0,0,1,0,0,1
121202257,inf,0,1,1,1,0,0,1,0,0,1
122203501,inf,0,1,1,1,0,0,1,0,0,1
123204806,inf,0,1,1,1,0,0,1,0,0,1
124205113,inf,0,1,1,1,0,0,1,0,0,1
125206628,inf,0,1,1,1,0,0,1,0,0,1
126207152,inf,0,1,1,1,0,0,1,0,0,1
127207779,inf,0,1,1,1,0,0,1,0,0,1
128208097,inf,0,1,1,1,0,0,1,0,0,1
129218031,inf,0,1,1,1,0,0,1,0,0,1
130218700,inf,0,1,1,1,0,0,1,0,0,1
131219092,inf,0,1,1,1,0,0,1,0,0,1
132219172,inf,0,1,1,1,0,0,1,0,0,1
133229064,inf,0,1,1,1,0,0,1,0,0,1
134229650,inf,0,1,1,1,0,0,1,0,0,1
135230176,inf,0,1,1,1,0,0,1,0,0,1
136239742,inf,0,1,1,1,0,0,1,0,0,1
137240448,inf,0,1,1,1,0,0,1,0,0,1
138240744,inf,0,1,1,1,0,0,1,0,0,1
139240924,inf,0,1,1,1,0,0,1,0,0,1
140240996,inf,0,1,1,1,0,0,1,0,0,1
141250952,inf,0,1,1,1,0,0,1,0,0,1
142251402,inf,0,1,1,1,0,0,1,0,0,1
143261262,inf,0,1,1,1,0,0,1,0,0,1
144270361,inf,0,1,1,1,0,0,1,0,0,1
145270578,inf,0,1,1,1,0,0,1,0,0,1
146271993,inf,0,1,1,1,0,0,1,0,0,1
147274422,inf,0,1,1,1,0,0,1,0,0,1
148274674,inf,0,1,1,1,0,0,1,0,0,1
149274797,inf,0,1,1,1,0,0,1,0,0,1
150274996,inf,0,1,1,1,0,0,1,0,0,1
151284966,inf,0,1,1,1,0,0,1,0,0,1
152286420,inf,0,1,1,1,0,0,1,0,0,1
153286516,inf,0,1,1,1,0,0,1,0,0,1
154286656,inf,0,1,1,1,0,0,1,0,0,1
155296649,inf,0,1,1,1,0,0,1,0,0,1
156298002,inf,0,1,1,1,0,0,1,0,0,1
157298175,inf,0,1,1,1,0,0,1,0,0,1
158299454,inf,0,1,1,1,0,0,1,0,0,1
159301179,inf,0,1,1,1,0,0,1,0,0,1
160302468,inf,0,1,1,1,0,0,1,0,0,1
161312388,inf,0,1,1,1,0,0,1,0,0,1
162312512,inf,0,1,1,1,0,0,1,0,0,1
163313042,inf,0,1,1,1,0,0,1,0,0,1
164322826,inf,0,1,1,1,0,0,1,0,0,1
165323318,inf,0,1,1,1,0,0,1,0,0,1
166323963,inf,0,1,1,1,0,0,1,0,0,1
167324323,inf,0,1,1,1,0,0,1,0,0,1
168325474,inf,0,1,1,1,0,0,1,0,0,1
169326883,inf,0,1,1,1,0,0,1,0,0,1
170327018,inf,0,1,1,1,0,0,1,0,0,1
171327141,inf,0,1,1,1,0,0,1,0,0,1
172327179,inf,0,1,1,1,0,0,1,0,0,1
173327617,inf,0,1,1,1,0,0,1,0,0,1
174327682,inf,0,1,1,1,0,0,1,0,0,1
175329057,inf,0,1,1,1,0,0,1,0,0,1
176331334,inf,0,1,1,1,0,0,1,0,0,1
177340684,inf,0,1,1,1,0,0,1,0,0,1
178340725,inf,0,1,1,1,0,0,1,0,0,1
179340867,inf,0,1,1,1,0,0,1,0,0,1
180342409,inf,0,1,1,1,0,0,1,0,0,1
181344866,inf,0,1,1,1,0,0,1,0,0,1
182355019,inf,0,1,1,1,0,0,1,0,0,1
183355196,inf,0,1,1,1,0,0,1,0,0,1
184355471,inf,0,1,1,1,0,0,1,0,0,1
185356735,inf,0,1,1,1,0,0,1,0,0,1
186367184,inf,0,1,1,1,0,0,1,0,0,1
187376812,inf,0,1,1,1,0,0,1,0,0,1
188376894,inf,0,1,1,1,0,0,1,0,0,1
189378295,inf,0,1,1,1,0,0,1,0,0,1
190380492,inf,0,1,1,1,0,0,1,0,0,1
191390018,inf,0,1,1,1,0,0,1,0,0,1
192391438,inf,0,1,1,1,0,0,1,0,0,1
193391621,inf,0,1,1,1,0,0,1,0,0,1
194392222,inf,0,1,1,1,0,0,1,0,0,1
195392485,inf,0,1,1,1,0,0,1,0,0,1
196392690,inf,0,1,1,1,0,0,1,0,0,1
197402923,inf,0,1,1,1,0,0,1,0,0,1
198403549,inf,0,1,1,1,0,0,1,0,0,1
199404099,inf,0,1,1,1,0,0,1,0,0,1
200404296,inf,0,1,1,1,0,0,1,0,0,1
201414628,inf,0,1,1,1,0,0,1,0,0,1
202414859,inf,0,1,1,1,0,0,1,0,0,1
203415340,inf,0,1,1,1,0,0,1,0,0,1
204424539,inf,0,1,1,1,0,0,1,0,0,1
205425163,inf,0,1,1,1,0,0,1,0,0,1
206434562,inf,0,1,1,1,0,0,1,0,0,1
207434905,inf,0,1,1,1,0,0,1,0,0,1
208435035,inf,0,1,1,1,0,0,1,0,0,1
209435263,inf,0,1,1,1,0,0,1,0,0,1
210435441,inf,0,1,1,1,0,0,1,0,0,1
211445582,inf,0,1,1,1,0,0,1,0,0,1
212445717,inf,0,1,1,1,0,0,1,0,0,1
213445918,inf,0,1,1,1,0,0,1,1,0,1
214447425,inf,0,1,1,1,0,0,1,1,0,1
215457708,inf,0,1,1,1,0,0,1,1,0,1
216459101,inf,0,1,1,1,0,0,1,0,0,1
217459256,inf,0,1,1,1,0,0,1,0,0,1
218461743,inf,0,1,1,1,0,0,1,0,0,1
219463182,inf,0,1,1,1,0,0,1,0,0,1
220465857,inf,0,1,1,1,0,0,1,0,0,1
221466759,inf,0,1,1,1,0,0,1,0,0,1
222467331,inf,0,1,1,1,0,0,1,0,0,1
223467399,inf,0,1,1,1,0,0,1,0,0,1
224467683,inf,0,1,1,1,0,0,1,0,0,1
225467957,inf,0,1,1,1,0,0,1,0,0,1
226469324,inf,0,1,1,1,0,0,1,0,0,1
227469558,inf,0,1,1,1,0,0,1,0,0,1
228469729,inf,0,1,1,1,0,0,1,0,0,1
229469835,inf,0,1,1,1,0,0,1,0,0,1
230469876,inf,0,1,1,1,0,0,1,0,0,1
231470081,inf,0,1,1,1,0,0,1,0,0,1
232471477,inf,0,1,1,1,0,0,1,0,0,1
233471786,inf,0,1,1,1,0,0,1,0,0,1
234471949,inf,0,1,1,1,0,0,1,0,0,1
235472529,inf,0,1,1,1,0,0,1,0,0,1
236482351,inf,0,1,1,1,0,0,1,0,0,1
237483848,inf,0,1,1,1,0,0,1,0,0,1
238483966,inf,0,1,1,1,0,0,1,0,0,1
239484195,inf,0,1,1,1,0,0,1,0,0,1
240484400,inf,0,1,1,1,0,0,1,0,0,1
241494591,inf,0,1,1,1,0,0,1,0,0,1
242494761,inf,0,1,1,1,0,0,1,0,0,1
243494775,inf,0,1,1,1,0,0,1,0,0,1
244496258,inf,0,1,1,1,0,0,1,0,0,1
245496353,inf,0,1,1,1,0,0,1,0,0,1
246497792,inf,0,1,1,1,0,0,1,0,0,1
247499304,inf,0,1,1,1,0,0,1,0,0,1
248499369,inf,0,1,1,1,0,0,1,0,0,1
249499823,inf,0,1,1,1,0,0,1,0,0,1
249679843,inf,0,1,1,1,1,0,1,0,0,1
250680062,inf,0,1,1,1,1,0,1,0,0,1
251690464,inf,0,1,1,1,1,0,1,0,0,1
252700328,inf,0,1,1,1,1,0,1,0,0,1
252810396,inf,0,1,0,0,1,0,1,0,0,1
252870537,inf,0,0,0,0,1,0,0,0,0,1
253870901,inf,0,0,0,0,1,0,0,0,0,1
254873299,inf,0,0,0,0,1,0,0,1,0,1
255873533,inf,0,0,0,0,1,0,0,0,0,1
256874963,inf,0,0,0,0,1,0,0,0,0,1
257816446,inf,0,0,0,0,0,0,0,0,0,1
258816584,inf,0,0,0,0,0,0,0,0,0,1
259818508,inf,0,0,0,0,0,0,0,0,0,1
260818883,inf,0,0,0,0,0,0,0,0,0,1
261828661,inf,0,0,0,0,0,0,0,0,0,1
262828700,inf,0,0,0,0,0,0,0,0,0,1
263828994,inf,0,0,0,0,0,0,0,0,0,1
264829138,inf,0,0,0,0,0,0,0,0,0,1
265829420,inf,0,0,0,0,0,0,0,1,0,1
266839512,inf,0,0,0,0,0,0,0,1,0,1
267839716,inf,0,0,0,0,0,0,0,0,0,1
268843653,inf,0,0,0,0,0,0,0,1,0,1
269844831,inf,0,0,0,0,0,0,0,0,0,1
270845153,inf,0,0,0,0,0,0,0,0,0,1
271851167,inf,0,0,0,0,0,0,0,0,0,1
272854424,inf,0,0,0,0,0,0,0,0,0,1
273855038,inf,0,0,0,0,0,0,0,0,1,1
274855576,inf,0,0,0,0,0,0,0,0,1,1
275858846,inf,0,0,0,0,0,0,0,0,1,1
276861089,inf,0,0,0,0,0,0,0,0,1,1
277872350,inf,0,0,0,0,0,0,0,0,1,1
278881400,inf,0,0,0,0,0,0,0,0,1,1
279882827,inf,0,0,0,0,0,0,0,0,0,1
280886902,inf,0,0,0,0,0,0,0,0,0,1
281888357,inf,0,0,0,0,0,0,0,0,0,1
282895679,inf,0,0,0,0,0,0,0,0,1,1
283895925,inf,0,0,0,0,0,0,0,0,1,1
284897950,inf,0,0,0,0,0,0,0,0,1,1
285898404,inf,0,0,0,0,0,0,0,0,0,1
286904738,inf,0,0,0,0,0,0,0,0,0,1
287906078,inf,0,0,0,0,0,0,0,0,0,1
288914888,inf,0,0,0,0,0,0,0,0,0,1
289921658,inf,0,0,0,0,0,0,0,0,0,1
290921696,inf,0,0,0,0,0,0,0,0,0,1
291928964,inf,0,0,0,0,0,0,0,0,0,1
292930208,inf,0,0,0,0,0,0,0,0,1,1
293936417,inf,0,0,0,0,0,0,0,0,1,1
294945754,inf,0,0,0,0,0,0,0,0,1,1
295948457,inf,0,0,0,0,0,0,0,0,1,1
296948748,inf,0,0,0,0,0,0,0,0,1,1
297948952,inf,0,0,0,0,0,0,0,0,1,1
298949025,inf,0,0,0,0,0,0,0,0,1,1
299949772,inf,0,0,0,0,0,0,0,0,1,1
300950057,inf,0,0,0,0,0,0,0,0,1,1
301960094,inf,0,0,0,0,0,0,0,0,1,1
302960352,inf,0,0,0,0,0,0,0,0,1,1
303960876,inf,0,0,0,0,0,0,0,0,1,1
304962157,inf,0,0,0,0,0,0,0,0,1,1
305965567,inf,0,0,0,0,0,0,0,0,1,1
306968516,inf,0,0,0,0,0,0,0,0,1,1
307980515,inf,0,0,0,0,0,0,0,0,1,1
308984663,inf,0,0,0,0,0,0,0,0,1,1
309985777,inf,0,0,0,0,0,0,0,0,1,1
310986013,inf,0,0,0,0,0,0,0,0,1,1
311988768,inf,0,0,0,0,0,0,0,0,1,1
312990534,inf,0,0,0,0,0,0,0,0,1,1
313990993,inf,0,0,0,0,0,0,0,0,1,1
314996890,inf,0,0,0,0,0,0,0,0,1,1
315997106,inf,0,0,0,0,0,0,0,0,1,1
316997335,inf,0,0,0,0,0,0,0,0,1,1
318003255,inf,0,0,0,0,0,0,0,0,1,1
319006201,inf,0,0,0,0,0,0,0,0,1,1
320019794,inf,0,0,0,0,0,0,0,0,1,1
321029714,inf,0,0,0,0,0,0,0,0,1,1
322031597,inf,0,0,0,0,0,0,0,0,1,1
323035049,inf,0,0,0,0,0,0,0,0,1,1
324036243,inf,0,0,0,0,0,0,0,0,1,1
325037546,inf,0,0,0,0,0,0,0,0,1,1
326043549,inf,0,0,0,0,0,0,0,0,1,1
327050015,inf,0,0,0,0,0,0,0,0,1,1
328051209,inf,0,0,0,0,0,0,0,0,1,1
329051460,inf,0,0,0,0,0,0,0,0,1,1
330052004,inf,0,0,0,0,0,0,0,0,1,1
331062603,inf,0,0,0,0,0,0,0,0,1,1
332063344,inf,0,0,0,0,0,0,0,0,1,1
333063489,inf,0,0,0,0,0,0,0,0,1,1
334065197,inf,0,0,0,0,0,0,0,0,1,1
335075654,inf,0,0,0,0,0,0,0,0,1,1
336078199,inf,0,0,0,0,0,0,0,1,1,1
337079352,inf,0,0,0,0,0,0,0,0,1,1
338080473,inf,0,0,0,0,0,0,0,0,1,1
339090254,inf,0,0,0,0,0,0,0,0,1,1
340091012,inf,0,0,0,0,0,0,0,0,1,1
341091348,inf,0,0,0,0,0,0,0,0,1,1
342097703,inf,0,0,0,0,0,0,0,1,1,1
343098513,inf,0,0,0,0,0,0,0,0,1,1
344102430,inf,0,0,0,0,0,0,0,1,0,1
345104160,inf,0,0,0,0,0,0,0,0,1,1
346112104,inf,0,0,0,0,0,0,0,0,1,1
347125105,inf,0,0,0,0,0,0,0,0,1,1
348132988,inf,0,0,0,0,0,0,0,0,1,1
349137985,inf,0,0,0,0,0,0,0,0,1,1
350144604,inf,0,0,0,0,0,0,0,0,1,1
351144900,inf,0,0,0,0,0,0,0,0,1,1
352145030,inf,0,0,0,0,0,0,0,0,1,1
353145243,inf,0,0,0,0,0,0,0,0,1,1
354147712,inf,0,0,0,0,0,0,0,0,1,1
355149844,inf,0,0,0,0,0,0,0,0,1,1
356153277,inf,0,0,0,0,0,0,0,0,1,1
357153886,inf,0,0,0,0,0,0,0,0,1,1
359158919,inf,0,0,0,0,0,0,0,0,1,1
360160321,inf,0,0,0,0,0,0,0,0,1,1
361169702,inf,0,0,0,0,0,0,0,0,1,1
362170940,inf,0,0,0,0,0,0,0,0,1,1
363172171,inf,0,0,0,0,0,0,0,0,1,1
364179517,inf,0,0,0,0,0,0,0,0,1,1
365186114,inf,0,0,0,0,0,0,0,0,1,1
366195957,inf,0,0,0,0,0,0,0,0,1,1
367197463,inf,0,0,0,0,0,0,0,0,1,1
368197668,inf,0,0,0,0,0,0,0,0,1,1
369206839,inf,0,0,0,0,0,0,0,0,1,1
370207012,inf,0,0,0,0,0,0,0,0,1,1
371207480,inf,0,0,0,0,0,0,0,0,1,1
372207777,inf,0,0,0,0,0,0,0,0,1,1
373211385,inf,0,0,0,0,0,0,0,0,1,1
374211420,inf,0,0,0,0,0,0,0,0,1,1
375216080,inf,0,0,0,0,0,0,0,0,1,1
376219655,inf,0,0,0,0,0,0,0,0,1,1
377219853,inf,0,0,0,0,0,0,0,0,1,1
378220708,inf,0,0,0,0,0,0,0,0,1,1
379230331,inf,0,0,0,0,0,0,0,0,1,1
380232418,inf,0,0,0,0,0,0,0,0,1,1
381233937,inf,0,0,0,0,0,0,0,0,1,1
382234498,inf,0,0,0,0,0,0,0,0,1,1
383234742,inf,0,0,0,0,0,0,0,0,1,1
384240594,inf,0,0,0,0,0,0,0,0,1,1
385248523,inf,0,0,0,0,0,0,0,0,1,1
386248938,inf,0,0,0,0,0,0,0,0,1,1
387256185,inf,0,0,0,0,0,0,0,0,1,1
388260888,inf,0,0,0,0,0,0,0,0,1,1
389270361,inf,0,0,0,0,0,0,0,0,1,1
390275599,inf,0,0,0,0,0,0,0,0,1,1
391279348,inf,0,0,0,0,0,0,0,0,1,1
392282201,inf,0,0,0,0,0,0,0,0,1,1
393282966,inf,0,0,0,0,0,0,0,0,1,1
394289515,inf,0,0,0,0,0,0,0,0,1,1
395302006,inf,0,0,0,0,0,0,0,0,1,1
396303313,inf,0,0,0,0,0,0,0,0,1,1
397306163,inf,0,0,0,0,0,0,0,1,1,1
398314221,inf,0,0,0,0,0,0,0,1,1,1
399314711,inf,0,0,0,0,0,0,0,1,1,1
400324296,inf,0,0,0,0,0,0,0,1,1,1
401332701,inf,0,0,0,0,0,0,0,1,1,1
402344173,inf,0,0,0,0,0,0,0,1,1,1
403351726,inf,0,0,0,0,0,0,0,1,1,1
404356580,inf,0,0,0,0,0,0,0,1,1,1
405359456,inf,0,0,0,0,0,0,0,0,1,1
406361294,inf,0,0,0,0,0,0,0,0,1,1
407369476,inf,0,0,0,0,0,0,0,0,1,1
408383659,inf,0,0,0,0,0,0,0,0,1,1
409388549,inf,0,0,0,0,0,0,0,0,1,1
410393302,inf,0,0,0,0,0,0,0,0,1,1
411399343,inf,0,0,0,0,0,0,0,0,1,1
412408639,inf,0,0,0,0,0,0,0,0,1,1
413409239,inf,0,0,0,0,0,0,0,0,1,1
414418807,inf,0,0,0,0,0,0,0,0,1,1
415420623,inf,0,0,0,0,0,0,0,0,1,1
416420684,inf,0,0,0,0,0,0,0,0,1,1
417421795,inf,0,0,0,0,0,0,0,1,1,1
418422026,inf,0,0,0,0,0,0,0,1,1,1
419423669,inf,0,0,0,0,0,0,0,1,1,1
420434266,inf,0,0,0,0,0,0,0,0,1,1
421442548,inf,0,0,0,0,0,0,0,0,1,1
422454296,inf,0,0,0,0,0,0,0,0,1,1
423463679,inf,0,0,0,0,0,0,0,0,1,1
424464471,inf,0,0,0,0,0,0,0,0,1,1
425464723,inf,0,0,0,0,0,0,0,0,1,1
426474918,inf,0,0,0,0,0,0,0,0,1,1
427475444,inf,0,0,0,0,0,0,0,0,1,1
428477139,inf,0,0,0,0,0,0,0,0,1,1
429486884,inf,0,0,0,0,0,0,0,0,1,1
430487081,inf,0,0,0,0,0,0,0,0,1,1
431495318,inf,0,0,0,0,0,0,0,0,1,1
432505068,inf,0,0,0,0,0,0,0,0,1,1
433506069,inf,0,0,0,0,0,0,0,0,1,1
434506808,inf,0,0,0,0,0,0,0,0,1,1
435508375,inf,0,0,0,0,0,0,0,0,1,1
436510210,inf,0,0,0,0,0,0,0,0,1,1
437513973,inf,0,0,0,0,0,0,0,0,1,1
438520501,inf,0,0,0,0,0,0,0,0,1,1
439525369,inf,0,0,0,0,0,0,0,0,1,1
440526879,inf,0,0,0,0,0,0,0,0,1,1
441531172,inf,0,0,0,0,0,0,0,0,1,1
442539541,inf,0,0,0,0,0,0,0,0,1,1
443552427,inf,0,0,0,0,0,0,0,0,1,1
444552939,inf,0,0,0,0,0,0,0,0,1,1
445560224,inf,0,0,0,0,0,0,0,0,0,1
446566879,inf,0,0,0,0,0,0,0,0,0,1
447567567,inf,0,0,0,0,0,0,0,0,0,1
448578328,inf,0,0,0,0,0,0,0,0,0,1
449584887,inf,0,0,0,0,0,0,0,0,0,1
450588066,inf,0,0,0,0,0,0,0,1,0,1
451589689,inf,0,0,0,0,0,0,0,1,0,1
452596215,inf,0,0,0,0,0,0,0,0,0,1
453598404,inf,0,0,0,0,0,0,0,0,0,1
454599766,inf,0,0,0,0,0,0,0,0,0,1
455599856,inf,0,0,0,0,0,0,0,0,0,1
456600184,inf,0,0,0,0,0,0,0,0,0,1
457600904,inf,0,0,0,0,0,0,0,0,0,1
458601459,inf,0,0,0,0,0,0,0,0,0,1
459611141,inf,0,0,0,0,0,0,0,0,0,1
460613601,inf,0,0,0,0,0,0,0,0,0,1
461614187,inf,0,0,0,0,0,0,0,0,0,1
462622815,inf,0,0,0,0,0,0,0,0,0,1
463623057,inf,0,0,0,0,0,0,0,1,0,1
464624978,inf,0,0,0,0,0,0,0,0,1,1
465628929,inf,0,0,0,0,0,0,0,0,1,1
466636974,inf,0,0,0,0,0,0,0,0,1,1
467647426,inf,0,0,0,0,0,0,0,0,1,1
468655586,inf,0,0,0,0,0,0,0,0,1,1
469659592,inf,0,0,0,0,0,0,0,0,1,1
470663849,inf,0,0,0,0,0,0,0,0,1,1
471666507,inf,0,0,0,0,0,0,0,1,1,1
472668314,inf,0,0,0,0,0,1,0,1,1,1
473670100,inf,0,0,0,0,0,1,0,1,1,1
474671621,inf,0,0,0,0,1,1,0,1,0,1
475193358,inf,0,0,0,0,0,0,0,1,0,1
476202703,inf,0,0,0,0,0,0,0,1,1,1
477211367,inf,0,0,0,0,0,0,0,1,1,1
478215026,inf,0,0,0,0,0,0,0,1,1,1
479215460,inf,0,0,0,0,0,0,0,0,1,1
480229399,inf,0,0,0,0,0,0,0,0,0,1
481241380,inf,0,0,0,0,0,0,0,0,0,1
482250824,inf,0,0,0,0,0,0,0,0,0,1
483252479,inf,0,0,0,0,0,0,0,0,0,1
484252726,inf,0,0,0,0,0,0,0,0,1,1
485252983,inf,0,0,0,0,0,0,0,0,1,1
486256340,inf,0,0,0,0,0,0,0,0,1,1
487258476,inf,0,0,0,0,0,0,0,0,1,1
488264360,inf,0,0,0,0,0,0,0,0,1,1
489272499,inf,0,0,0,0,0,0,0,0,0,1
490273864,inf,0,0,0,0,0,0,0,0,0,1
491277846,inf,0,0,0,0,0,0,0,0,0,1
492279623,inf,0,0,0,0,0,0,0,0,0,1
493289562,inf,0,0,0,0,0,0,0,0,0,1
494296327,inf,0,0,0,0,0,0,0,0,1,1
495308065,inf,0,0,0,0,0,0,0,0,1,1
496320100,inf,0,0,0,0,0,0,0,0,0,1
497326498,inf,0,0,0,0,0,0,0,0,0,1
498328683,inf,0,0,0,0,0,0,0,0,1,1
499331036,inf,0,0,0,0,0,0,0,0,1,1
500337484,inf,0,0,0,0,0,0,0,0,1,1
501338888,inf,0,0,0,0,0,0,0,0,1,1
502338976,inf,0,0,0,0,0,0,0,0,1,1
503347399,inf,0,0,0,0,0,0,0,0,1,1
504349027,inf,0,0,0,0,0,0,0,0,1,1
505349263,inf,0,0,0,0,0,0,0,0,1,1
506359475,inf,0,0,0,0,0,0,0,0,1,1
